match,home_team,away_team,market_name,player_name,player_team,line,over_price,agency,opposition_team
Portland Trail Blazers v Brooklyn Nets,Portland Trail Blazers,Brooklyn Nets,Player points,Anfernee Simons,Portland Trail Blazers,34.5,5,BlueBet,Brooklyn Nets
Portland Trail Blazers v Brooklyn Nets,Portland Trail Blazers,Brooklyn Nets,Player points,Mikal Bridges,Brooklyn Nets,19.5,1.19,BlueBet,Portland Trail Blazers
Portland Trail Blazers v Brooklyn Nets,Portland Trail Blazers,Brooklyn Nets,Player points,Mikal Bridges,Brooklyn Nets,24.5,1.72,BlueBet,Portland Trail Blazers
Portland Trail Blazers v Brooklyn Nets,Portland Trail Blazers,Brooklyn Nets,Player points,Mikal Bridges,Brooklyn Nets,29.5,3,BlueBet,Portland Trail Blazers
Portland Trail Blazers v Brooklyn Nets,Portland Trail Blazers,Brooklyn Nets,Player points,Mikal Bridges,Brooklyn Nets,34.5,5.5,BlueBet,Portland Trail Blazers
Portland Trail Blazers v Brooklyn Nets,Portland Trail Blazers,Brooklyn Nets,Player points,Mikal Bridges,Brooklyn Nets,39.5,13,BlueBet,Portland Trail Blazers
Portland Trail Blazers v Brooklyn Nets,Portland Trail Blazers,Brooklyn Nets,Player points,Nic Claxton,Brooklyn Nets,9.5,1.2,BlueBet,Portland Trail Blazers
Portland Trail Blazers v Brooklyn Nets,Portland Trail Blazers,Brooklyn Nets,Player points,Nic Claxton,Brooklyn Nets,11.5,1.42,BlueBet,Portland Trail Blazers
Portland Trail Blazers v Brooklyn Nets,Portland Trail Blazers,Brooklyn Nets,Player points,Nic Claxton,Brooklyn Nets,14.5,2.3,BlueBet,Portland Trail Blazers
Portland Trail Blazers v Brooklyn Nets,Portland Trail Blazers,Brooklyn Nets,Player points,Nic Claxton,Brooklyn Nets,17.5,4.2,BlueBet,Portland Trail Blazers
Portland Trail Blazers v Brooklyn Nets,Portland Trail Blazers,Brooklyn Nets,Player points,Nic Claxton,Brooklyn Nets,19.5,6,BlueBet,Portland Trail Blazers
