match,home_team,away_team,market_name,player_name,player_team,line,over_price,under_price,agency,opposition_team,group_by_header,event_id,outcome_name,outcome_name_under,outcome_id,outcome_id_under,fixed_market_id,fixed_market_id_under
Portland Trail Blazers v Phoenix Suns,Portland Trail Blazers,Phoenix Suns,Player Rebounds,Devin Booker,Phoenix Suns,3.5,1.5,NA,BetRight,Portland Trail Blazers,Player Rebounds - Devin Booker (PHO),42165049,Devin Booker 4+,NA,1,NA,245225407,NA
Portland Trail Blazers v Phoenix Suns,Portland Trail Blazers,Phoenix Suns,Player Rebounds,Devin Booker,Phoenix Suns,4.5,2.15,NA,BetRight,Portland Trail Blazers,Player Rebounds - Devin Booker (PHO),42165049,Devin Booker 5+,NA,2,NA,245225408,NA
Portland Trail Blazers v Phoenix Suns,Portland Trail Blazers,Phoenix Suns,Player Rebounds,Devin Booker,Phoenix Suns,7.5,9.5,NA,BetRight,Portland Trail Blazers,Player Rebounds - Devin Booker (PHO),42165049,Devin Booker 8+,NA,3,NA,245225409,NA
Portland Trail Blazers v Phoenix Suns,Portland Trail Blazers,Phoenix Suns,Player Rebounds,Kevin Durant,Phoenix Suns,3.5,1.17,NA,BetRight,Portland Trail Blazers,Player Rebounds - Kevin Durant (PHO),42165050,Kevin Durant 4+,NA,1,NA,245225410,NA
Portland Trail Blazers v Phoenix Suns,Portland Trail Blazers,Phoenix Suns,Player Rebounds,Kevin Durant,Phoenix Suns,4.5,1.38,NA,BetRight,Portland Trail Blazers,Player Rebounds - Kevin Durant (PHO),42165050,Kevin Durant 5+,NA,2,NA,245225411,NA
Portland Trail Blazers v Phoenix Suns,Portland Trail Blazers,Phoenix Suns,Player Rebounds,Kevin Durant,Phoenix Suns,7.5,3.6,NA,BetRight,Portland Trail Blazers,Player Rebounds - Kevin Durant (PHO),42165050,Kevin Durant 8+,NA,3,NA,245225412,NA
Portland Trail Blazers v Phoenix Suns,Portland Trail Blazers,Phoenix Suns,Player Rebounds,Kevin Durant,Phoenix Suns,9.5,9,NA,BetRight,Portland Trail Blazers,Player Rebounds - Kevin Durant (PHO),42165050,Kevin Durant 10+,NA,4,NA,245225413,NA
Portland Trail Blazers v Phoenix Suns,Portland Trail Blazers,Phoenix Suns,Player Rebounds,Deandre Ayton,Portland Trail Blazers,7.5,1.15,NA,BetRight,Phoenix Suns,Player Rebounds - Deandre Ayton (POR),42170574,Deandre Ayton 8+,NA,1,NA,245252570,NA
Portland Trail Blazers v Phoenix Suns,Portland Trail Blazers,Phoenix Suns,Player Rebounds,Deandre Ayton,Portland Trail Blazers,9.5,1.45,NA,BetRight,Phoenix Suns,Player Rebounds - Deandre Ayton (POR),42170574,Deandre Ayton 10+,NA,2,NA,245252567,NA
Portland Trail Blazers v Phoenix Suns,Portland Trail Blazers,Phoenix Suns,Player Rebounds,Deandre Ayton,Portland Trail Blazers,11.5,2.15,NA,BetRight,Phoenix Suns,Player Rebounds - Deandre Ayton (POR),42170574,Deandre Ayton 12+,NA,3,NA,245252569,NA
Portland Trail Blazers v Phoenix Suns,Portland Trail Blazers,Phoenix Suns,Player Rebounds,Deandre Ayton,Portland Trail Blazers,14.5,4.75,NA,BetRight,Phoenix Suns,Player Rebounds - Deandre Ayton (POR),42170574,Deandre Ayton 15+,NA,4,NA,245252568,NA
Portland Trail Blazers v Phoenix Suns,Portland Trail Blazers,Phoenix Suns,Player Rebounds,Deandre Ayton,Portland Trail Blazers,17.5,13,NA,BetRight,Phoenix Suns,Player Rebounds - Deandre Ayton (POR),42170574,Deandre Ayton 18+,NA,5,NA,245252566,NA
Portland Trail Blazers v Phoenix Suns,Portland Trail Blazers,Phoenix Suns,Player Rebounds,Toumani Camara,Portland Trail Blazers,3.5,1.11,NA,BetRight,Phoenix Suns,Player Rebounds - Toumani Camara (POR),42170579,Toumani Camara 4+,NA,1,NA,245252594,NA
Portland Trail Blazers v Phoenix Suns,Portland Trail Blazers,Phoenix Suns,Player Rebounds,Toumani Camara,Portland Trail Blazers,4.5,1.25,NA,BetRight,Phoenix Suns,Player Rebounds - Toumani Camara (POR),42170579,Toumani Camara 5+,NA,2,NA,245252591,NA
Portland Trail Blazers v Phoenix Suns,Portland Trail Blazers,Phoenix Suns,Player Rebounds,Toumani Camara,Portland Trail Blazers,7.5,2.5,NA,BetRight,Phoenix Suns,Player Rebounds - Toumani Camara (POR),42170579,Toumani Camara 8+,NA,3,NA,245252593,NA
Portland Trail Blazers v Phoenix Suns,Portland Trail Blazers,Phoenix Suns,Player Rebounds,Toumani Camara,Portland Trail Blazers,9.5,5.5,NA,BetRight,Phoenix Suns,Player Rebounds - Toumani Camara (POR),42170579,Toumani Camara 10+,NA,4,NA,245252592,NA
Portland Trail Blazers v Phoenix Suns,Portland Trail Blazers,Phoenix Suns,Player Rebounds,Toumani Camara,Portland Trail Blazers,11.5,13,NA,BetRight,Phoenix Suns,Player Rebounds - Toumani Camara (POR),42170579,Toumani Camara 12+,NA,5,NA,245252590,NA
Portland Trail Blazers v Phoenix Suns,Portland Trail Blazers,Phoenix Suns,Player Rebounds,Tyus Jones,Phoenix Suns,3.5,4.33,NA,BetRight,Portland Trail Blazers,Player Rebounds - Tyus Jones (PHO),42170580,Tyus Jones 4+,NA,1,NA,245252597,NA
Portland Trail Blazers v Phoenix Suns,Portland Trail Blazers,Phoenix Suns,Player Rebounds,Tyus Jones,Phoenix Suns,4.5,9,NA,BetRight,Portland Trail Blazers,Player Rebounds - Tyus Jones (PHO),42170580,Tyus Jones 5+,NA,2,NA,245252595,NA
Portland Trail Blazers v Phoenix Suns,Portland Trail Blazers,Phoenix Suns,Player Rebounds,Tyus Jones,Phoenix Suns,7.5,41,NA,BetRight,Portland Trail Blazers,Player Rebounds - Tyus Jones (PHO),42170580,Tyus Jones 8+,NA,3,NA,245252596,NA
Portland Trail Blazers v Phoenix Suns,Portland Trail Blazers,Phoenix Suns,Player Rebounds,Nick Richards,Phoenix Suns,4.5,1.01,NA,BetRight,Portland Trail Blazers,Player Rebounds - Nick Richards (PHO),42170581,Nick Richards 5+,NA,1,NA,245252599,NA
Portland Trail Blazers v Phoenix Suns,Portland Trail Blazers,Phoenix Suns,Player Rebounds,Nick Richards,Phoenix Suns,7.5,1.18,NA,BetRight,Portland Trail Blazers,Player Rebounds - Nick Richards (PHO),42170581,Nick Richards 8+,NA,2,NA,245252601,NA
Portland Trail Blazers v Phoenix Suns,Portland Trail Blazers,Phoenix Suns,Player Rebounds,Nick Richards,Phoenix Suns,9.5,1.57,NA,BetRight,Portland Trail Blazers,Player Rebounds - Nick Richards (PHO),42170581,Nick Richards 10+,NA,3,NA,245252598,NA
Portland Trail Blazers v Phoenix Suns,Portland Trail Blazers,Phoenix Suns,Player Rebounds,Nick Richards,Phoenix Suns,11.5,2.4,NA,BetRight,Portland Trail Blazers,Player Rebounds - Nick Richards (PHO),42170581,Nick Richards 12+,NA,4,NA,245252600,NA
Portland Trail Blazers v Phoenix Suns,Portland Trail Blazers,Phoenix Suns,Player Rebounds,Nick Richards,Phoenix Suns,14.5,6.25,NA,BetRight,Portland Trail Blazers,Player Rebounds - Nick Richards (PHO),42170581,Nick Richards 15+,NA,5,NA,245252602,NA
Portland Trail Blazers v Phoenix Suns,Portland Trail Blazers,Phoenix Suns,Player Rebounds,Scoot Henderson,Portland Trail Blazers,3.5,2.9,NA,BetRight,Phoenix Suns,Player Rebounds - Scoot Henderson (POR),42178131,Scoot Henderson 4+,NA,1,NA,245282806,NA
Portland Trail Blazers v Phoenix Suns,Portland Trail Blazers,Phoenix Suns,Player Rebounds,Scoot Henderson,Portland Trail Blazers,4.5,5.25,NA,BetRight,Phoenix Suns,Player Rebounds - Scoot Henderson (POR),42178131,Scoot Henderson 5+,NA,2,NA,245282807,NA
Portland Trail Blazers v Phoenix Suns,Portland Trail Blazers,Phoenix Suns,Player Rebounds,Scoot Henderson,Portland Trail Blazers,7.5,29,NA,BetRight,Phoenix Suns,Player Rebounds - Scoot Henderson (POR),42178131,Scoot Henderson 8+,NA,3,NA,245282808,NA
Portland Trail Blazers v Phoenix Suns,Portland Trail Blazers,Phoenix Suns,Player Rebounds,Shaedon Sharpe,Portland Trail Blazers,3.5,1.94,NA,BetRight,Phoenix Suns,Player Rebounds - Shaedon Sharpe (POR),42178132,Shaedon Sharpe 4+,NA,1,NA,245282809,NA
Portland Trail Blazers v Phoenix Suns,Portland Trail Blazers,Phoenix Suns,Player Rebounds,Shaedon Sharpe,Portland Trail Blazers,4.5,2.9,NA,BetRight,Phoenix Suns,Player Rebounds - Shaedon Sharpe (POR),42178132,Shaedon Sharpe 5+,NA,2,NA,245282810,NA
Portland Trail Blazers v Phoenix Suns,Portland Trail Blazers,Phoenix Suns,Player Rebounds,Shaedon Sharpe,Portland Trail Blazers,7.5,15,NA,BetRight,Phoenix Suns,Player Rebounds - Shaedon Sharpe (POR),42178132,Shaedon Sharpe 8+,NA,3,NA,245282811,NA
