match,home_team,away_team,player_name,player_team,opposition_team,market_name,line,over_price,under_price,agency,prop_id,under_prop_id
San Antonio Spurs v Cleveland Cavaliers,San Antonio Spurs,Cleveland Cavaliers,Evan Mobley,Cleveland Cavaliers,San Antonio Spurs,Player Rebounds,9.5,1.8,1.95,TAB,614286,633321
San Antonio Spurs v Cleveland Cavaliers,San Antonio Spurs,Cleveland Cavaliers,Bismack Biyombo,San Antonio Spurs,Cleveland Cavaliers,Player Rebounds,9.5,5,NA,TAB,614284,NA
San Antonio Spurs v Cleveland Cavaliers,San Antonio Spurs,Cleveland Cavaliers,Keshad Johnson,Miami Heat,NA,Player Rebounds,9.5,7.5,NA,TAB,614288,NA
San Antonio Spurs v Cleveland Cavaliers,San Antonio Spurs,Cleveland Cavaliers,Keon Johnson,Brooklyn Nets,NA,Player Rebounds,9.5,7.5,NA,TAB,614288,NA
San Antonio Spurs v Cleveland Cavaliers,San Antonio Spurs,Cleveland Cavaliers,Keldon Johnson,San Antonio Spurs,Cleveland Cavaliers,Player Rebounds,9.5,7.5,NA,TAB,614288,NA
San Antonio Spurs v Cleveland Cavaliers,San Antonio Spurs,Cleveland Cavaliers,Sandro Mamukelashvili,San Antonio Spurs,Cleveland Cavaliers,Player Rebounds,9.5,9,NA,TAB,614287,NA
San Antonio Spurs v Cleveland Cavaliers,San Antonio Spurs,Cleveland Cavaliers,Jarrett Allen,Cleveland Cavaliers,San Antonio Spurs,Player Rebounds,11.5,2.6,NA,TAB,614293,NA
San Antonio Spurs v Cleveland Cavaliers,San Antonio Spurs,Cleveland Cavaliers,Evan Mobley,Cleveland Cavaliers,San Antonio Spurs,Player Rebounds,11.5,2.6,NA,TAB,614294,NA
San Antonio Spurs v Cleveland Cavaliers,San Antonio Spurs,Cleveland Cavaliers,Bismack Biyombo,San Antonio Spurs,Cleveland Cavaliers,Player Rebounds,11.5,9,NA,TAB,614292,NA
San Antonio Spurs v Cleveland Cavaliers,San Antonio Spurs,Cleveland Cavaliers,Jarrett Allen,Cleveland Cavaliers,San Antonio Spurs,Player Rebounds,13.5,4.75,NA,TAB,614514,NA
San Antonio Spurs v Cleveland Cavaliers,San Antonio Spurs,Cleveland Cavaliers,Evan Mobley,Cleveland Cavaliers,San Antonio Spurs,Player Rebounds,13.5,5.25,NA,TAB,614515,NA
San Antonio Spurs v Cleveland Cavaliers,San Antonio Spurs,Cleveland Cavaliers,Jarrett Allen,Cleveland Cavaliers,San Antonio Spurs,Player Rebounds,15.5,9,NA,TAB,614522,NA
Golden State Warriors v Denver Nuggets,Golden State Warriors,Denver Nuggets,Jamal Murray,Denver Nuggets,Golden State Warriors,Player Rebounds,1.5,1.09,NA,TAB,617069,NA
Golden State Warriors v Denver Nuggets,Golden State Warriors,Denver Nuggets,Moses Moody,Golden State Warriors,Denver Nuggets,Player Rebounds,1.5,1.2,NA,TAB,617068,NA
Golden State Warriors v Denver Nuggets,Golden State Warriors,Denver Nuggets,Michael Porter Jr.,Denver Nuggets,Golden State Warriors,Player Rebounds,3.5,1.06,NA,TAB,617088,NA
Golden State Warriors v Denver Nuggets,Golden State Warriors,Denver Nuggets,Draymond Green,Golden State Warriors,Denver Nuggets,Player Rebounds,3.5,1.1,NA,TAB,617083,NA
Golden State Warriors v Denver Nuggets,Golden State Warriors,Denver Nuggets,Aaron Gordon,Denver Nuggets,Golden State Warriors,Player Rebounds,3.5,1.24,NA,TAB,617089,NA
Golden State Warriors v Denver Nuggets,Golden State Warriors,Denver Nuggets,Brandin Podziemski,Golden State Warriors,Denver Nuggets,Player Rebounds,3.5,1.26,NA,TAB,617085,NA
Golden State Warriors v Denver Nuggets,Golden State Warriors,Denver Nuggets,Christian Braun,Denver Nuggets,Golden State Warriors,Player Rebounds,3.5,1.33,NA,TAB,617090,NA
Golden State Warriors v Denver Nuggets,Golden State Warriors,Denver Nuggets,Stephen Curry,Golden State Warriors,Denver Nuggets,Player Rebounds,3.5,1.55,NA,TAB,617086,NA
Golden State Warriors v Denver Nuggets,Golden State Warriors,Denver Nuggets,Jamal Murray,Denver Nuggets,Golden State Warriors,Player Rebounds,3.5,1.72,NA,TAB,617091,NA
Golden State Warriors v Denver Nuggets,Golden State Warriors,Denver Nuggets,Moses Moody,Golden State Warriors,Denver Nuggets,Player Rebounds,3.5,2.3,NA,TAB,617087,NA
Golden State Warriors v Denver Nuggets,Golden State Warriors,Denver Nuggets,Michael Porter Jr.,Denver Nuggets,Golden State Warriors,Player Rebounds,5.5,1.35,NA,TAB,617105,NA
Golden State Warriors v Denver Nuggets,Golden State Warriors,Denver Nuggets,Draymond Green,Golden State Warriors,Denver Nuggets,Player Rebounds,5.5,1.48,NA,TAB,617099,NA
Golden State Warriors v Denver Nuggets,Golden State Warriors,Denver Nuggets,Aaron Gordon,Denver Nuggets,Golden State Warriors,Player Rebounds,5.5,1.85,NA,TAB,617106,NA
Golden State Warriors v Denver Nuggets,Golden State Warriors,Denver Nuggets,Brandin Podziemski,Golden State Warriors,Denver Nuggets,Player Rebounds,5.5,2.05,NA,TAB,617100,NA
Golden State Warriors v Denver Nuggets,Golden State Warriors,Denver Nuggets,NA,NA,NA,Player Rebounds,5.5,2.05,NA,TAB,617101,NA
Golden State Warriors v Denver Nuggets,Golden State Warriors,Denver Nuggets,Christian Braun,Denver Nuggets,Golden State Warriors,Player Rebounds,5.5,2.3,NA,TAB,617107,NA
Golden State Warriors v Denver Nuggets,Golden State Warriors,Denver Nuggets,Jamal Murray,Denver Nuggets,Golden State Warriors,Player Rebounds,5.5,4,NA,TAB,617108,NA
Golden State Warriors v Denver Nuggets,Golden State Warriors,Denver Nuggets,Moses Moody,Golden State Warriors,Denver Nuggets,Player Rebounds,5.5,6,NA,TAB,617103,NA
Golden State Warriors v Denver Nuggets,Golden State Warriors,Denver Nuggets,NA,NA,NA,Player Rebounds,7.5,1.1,NA,TAB,617119,NA
Golden State Warriors v Denver Nuggets,Golden State Warriors,Denver Nuggets,Michael Porter Jr.,Denver Nuggets,Golden State Warriors,Player Rebounds,7.5,2.15,NA,TAB,617120,NA
Golden State Warriors v Denver Nuggets,Golden State Warriors,Denver Nuggets,Draymond Green,Golden State Warriors,Denver Nuggets,Player Rebounds,7.5,2.3,NA,TAB,617115,NA
Golden State Warriors v Denver Nuggets,Golden State Warriors,Denver Nuggets,Aaron Gordon,Denver Nuggets,Golden State Warriors,Player Rebounds,7.5,3.6,NA,TAB,617121,NA
Golden State Warriors v Denver Nuggets,Golden State Warriors,Denver Nuggets,Brandin Podziemski,Golden State Warriors,Denver Nuggets,Player Rebounds,7.5,4,NA,TAB,617116,NA
Golden State Warriors v Denver Nuggets,Golden State Warriors,Denver Nuggets,Christian Braun,Denver Nuggets,Golden State Warriors,Player Rebounds,7.5,5.25,NA,TAB,617122,NA
Golden State Warriors v Denver Nuggets,Golden State Warriors,Denver Nuggets,NA,NA,NA,Player Rebounds,9.5,1.38,NA,TAB,617127,NA
Golden State Warriors v Denver Nuggets,Golden State Warriors,Denver Nuggets,Michael Porter Jr.,Denver Nuggets,Golden State Warriors,Player Rebounds,9.5,3.6,NA,TAB,617128,NA
Golden State Warriors v Denver Nuggets,Golden State Warriors,Denver Nuggets,Draymond Green,Golden State Warriors,Denver Nuggets,Player Rebounds,9.5,4.25,NA,TAB,617125,NA
Golden State Warriors v Denver Nuggets,Golden State Warriors,Denver Nuggets,NA,NA,NA,Player Rebounds,11.5,1.65,NA,TAB,617133,NA
Golden State Warriors v Denver Nuggets,Golden State Warriors,Denver Nuggets,Michael Porter Jr.,Denver Nuggets,Golden State Warriors,Player Rebounds,11.5,8,NA,TAB,617134,NA
Golden State Warriors v Denver Nuggets,Golden State Warriors,Denver Nuggets,NA,NA,NA,Player Rebounds,13.5,2.7,NA,TAB,617355,NA
Golden State Warriors v Denver Nuggets,Golden State Warriors,Denver Nuggets,NA,NA,NA,Player Rebounds,15.5,4.5,NA,TAB,617363,NA
Los Angeles Clippers v Dallas Mavericks,Los Angeles Clippers,Dallas Mavericks,Kris Dunn,Los Angeles Clippers,Dallas Mavericks,Player Rebounds,1.5,1.14,NA,TAB,617944,NA
Los Angeles Clippers v Dallas Mavericks,Los Angeles Clippers,Dallas Mavericks,Klay Thompson,Dallas Mavericks,Los Angeles Clippers,Player Rebounds,1.5,1.18,NA,TAB,617946,NA
Los Angeles Clippers v Dallas Mavericks,Los Angeles Clippers,Dallas Mavericks,Derrick Jones Jr.,Los Angeles Clippers,Dallas Mavericks,Player Rebounds,1.5,1.18,NA,TAB,617948,NA
Los Angeles Clippers v Dallas Mavericks,Los Angeles Clippers,Dallas Mavericks,NA,NA,NA,Player Rebounds,1.5,1.2,NA,TAB,617949,NA
Los Angeles Clippers v Dallas Mavericks,Los Angeles Clippers,Dallas Mavericks,Spencer Dinwiddie,Dallas Mavericks,Los Angeles Clippers,Player Rebounds,1.5,1.22,NA,TAB,617947,NA
Los Angeles Clippers v Dallas Mavericks,Los Angeles Clippers,Dallas Mavericks,Norman Powell,Los Angeles Clippers,Dallas Mavericks,Player Rebounds,1.5,1.26,NA,TAB,617945,NA
Los Angeles Clippers v Dallas Mavericks,Los Angeles Clippers,Dallas Mavericks,Max Christie,Dallas Mavericks,Los Angeles Clippers,Player Rebounds,1.5,1.3,NA,TAB,617958,NA
Los Angeles Clippers v Dallas Mavericks,Los Angeles Clippers,Dallas Mavericks,Nicolas Batum,Los Angeles Clippers,Dallas Mavericks,Player Rebounds,1.5,1.3,NA,TAB,617950,NA
Los Angeles Clippers v Dallas Mavericks,Los Angeles Clippers,Dallas Mavericks,Kawhi Leonard,Los Angeles Clippers,Dallas Mavericks,Player Rebounds,3.5,1.1,NA,TAB,617960,NA
Los Angeles Clippers v Dallas Mavericks,Los Angeles Clippers,Dallas Mavericks,Daniel Gafford,Dallas Mavericks,Los Angeles Clippers,Player Rebounds,3.5,1.13,NA,TAB,617964,NA
Los Angeles Clippers v Dallas Mavericks,Los Angeles Clippers,Dallas Mavericks,P.J. Washington,Dallas Mavericks,Los Angeles Clippers,Player Rebounds,3.5,1.15,NA,TAB,617965,NA
Los Angeles Clippers v Dallas Mavericks,Los Angeles Clippers,Dallas Mavericks,James Harden,Los Angeles Clippers,Dallas Mavericks,Player Rebounds,3.5,1.32,NA,TAB,617961,NA
Los Angeles Clippers v Dallas Mavericks,Los Angeles Clippers,Dallas Mavericks,Naji Marshall,Dallas Mavericks,Los Angeles Clippers,Player Rebounds,3.5,1.36,NA,TAB,617972,NA
Los Angeles Clippers v Dallas Mavericks,Los Angeles Clippers,Dallas Mavericks,Kris Dunn,Los Angeles Clippers,Dallas Mavericks,Player Rebounds,3.5,1.95,NA,TAB,617962,NA
Los Angeles Clippers v Dallas Mavericks,Los Angeles Clippers,Dallas Mavericks,Derrick Jones Jr.,Los Angeles Clippers,Dallas Mavericks,Player Rebounds,3.5,2.05,NA,TAB,617968,NA
Los Angeles Clippers v Dallas Mavericks,Los Angeles Clippers,Dallas Mavericks,Klay Thompson,Dallas Mavericks,Los Angeles Clippers,Player Rebounds,3.5,2.1,NA,TAB,617966,NA
Los Angeles Clippers v Dallas Mavericks,Los Angeles Clippers,Dallas Mavericks,Spencer Dinwiddie,Dallas Mavericks,Los Angeles Clippers,Player Rebounds,3.5,2.4,NA,TAB,617967,NA
Los Angeles Clippers v Dallas Mavericks,Los Angeles Clippers,Dallas Mavericks,NA,NA,NA,Player Rebounds,3.5,2.5,NA,TAB,617969,NA
Los Angeles Clippers v Dallas Mavericks,Los Angeles Clippers,Dallas Mavericks,Nicolas Batum,Los Angeles Clippers,Dallas Mavericks,Player Rebounds,3.5,2.5,NA,TAB,617970,NA
Los Angeles Clippers v Dallas Mavericks,Los Angeles Clippers,Dallas Mavericks,Norman Powell,Los Angeles Clippers,Dallas Mavericks,Player Rebounds,3.5,2.6,NA,TAB,617963,NA
Los Angeles Clippers v Dallas Mavericks,Los Angeles Clippers,Dallas Mavericks,Max Christie,Dallas Mavericks,Los Angeles Clippers,Player Rebounds,3.5,2.8,NA,TAB,617973,NA
Los Angeles Clippers v Dallas Mavericks,Los Angeles Clippers,Dallas Mavericks,Kawhi Leonard,Los Angeles Clippers,Dallas Mavericks,Player Rebounds,5.5,1.55,NA,TAB,617976,NA
Los Angeles Clippers v Dallas Mavericks,Los Angeles Clippers,Dallas Mavericks,Daniel Gafford,Dallas Mavericks,Los Angeles Clippers,Player Rebounds,5.5,1.55,NA,TAB,617981,NA
Los Angeles Clippers v Dallas Mavericks,Los Angeles Clippers,Dallas Mavericks,P.J. Washington,Dallas Mavericks,Los Angeles Clippers,Player Rebounds,5.5,1.65,NA,TAB,617982,NA
Los Angeles Clippers v Dallas Mavericks,Los Angeles Clippers,Dallas Mavericks,James Harden,Los Angeles Clippers,Dallas Mavericks,Player Rebounds,5.5,2.2,NA,TAB,617977,NA
Los Angeles Clippers v Dallas Mavericks,Los Angeles Clippers,Dallas Mavericks,Naji Marshall,Dallas Mavericks,Los Angeles Clippers,Player Rebounds,5.5,2.3,NA,TAB,617988,NA
Los Angeles Clippers v Dallas Mavericks,Los Angeles Clippers,Dallas Mavericks,Kris Dunn,Los Angeles Clippers,Dallas Mavericks,Player Rebounds,5.5,4,NA,TAB,617978,NA
Los Angeles Clippers v Dallas Mavericks,Los Angeles Clippers,Dallas Mavericks,Derrick Jones Jr.,Los Angeles Clippers,Dallas Mavericks,Player Rebounds,5.5,4.75,NA,TAB,617985,NA
Los Angeles Clippers v Dallas Mavericks,Los Angeles Clippers,Dallas Mavericks,Klay Thompson,Dallas Mavericks,Los Angeles Clippers,Player Rebounds,5.5,5.25,NA,TAB,617983,NA
Los Angeles Clippers v Dallas Mavericks,Los Angeles Clippers,Dallas Mavericks,Spencer Dinwiddie,Dallas Mavericks,Los Angeles Clippers,Player Rebounds,5.5,6.5,NA,TAB,617984,NA
Los Angeles Clippers v Dallas Mavericks,Los Angeles Clippers,Dallas Mavericks,NA,NA,NA,Player Rebounds,5.5,6.5,NA,TAB,617986,NA
Los Angeles Clippers v Dallas Mavericks,Los Angeles Clippers,Dallas Mavericks,Nicolas Batum,Los Angeles Clippers,Dallas Mavericks,Player Rebounds,5.5,7.5,NA,TAB,617987,NA
Los Angeles Clippers v Dallas Mavericks,Los Angeles Clippers,Dallas Mavericks,Norman Powell,Los Angeles Clippers,Dallas Mavericks,Player Rebounds,5.5,8,NA,TAB,617979,NA
Los Angeles Clippers v Dallas Mavericks,Los Angeles Clippers,Dallas Mavericks,Max Christie,Dallas Mavericks,Los Angeles Clippers,Player Rebounds,5.5,8.5,NA,TAB,617990,NA
Los Angeles Clippers v Dallas Mavericks,Los Angeles Clippers,Dallas Mavericks,Ivica Zubac,Los Angeles Clippers,Dallas Mavericks,Player Rebounds,7.5,1.05,NA,TAB,617992,NA
Los Angeles Clippers v Dallas Mavericks,Los Angeles Clippers,Dallas Mavericks,Anthony Davis,Dallas Mavericks,Los Angeles Clippers,Player Rebounds,7.5,1.38,NA,TAB,617995,NA
Los Angeles Clippers v Dallas Mavericks,Los Angeles Clippers,Dallas Mavericks,Daniel Gafford,Dallas Mavericks,Los Angeles Clippers,Player Rebounds,7.5,2.5,NA,TAB,617996,NA
Los Angeles Clippers v Dallas Mavericks,Los Angeles Clippers,Dallas Mavericks,Kawhi Leonard,Los Angeles Clippers,Dallas Mavericks,Player Rebounds,7.5,2.6,NA,TAB,617993,NA
Los Angeles Clippers v Dallas Mavericks,Los Angeles Clippers,Dallas Mavericks,P.J. Washington,Dallas Mavericks,Los Angeles Clippers,Player Rebounds,7.5,2.7,NA,TAB,617997,NA
Los Angeles Clippers v Dallas Mavericks,Los Angeles Clippers,Dallas Mavericks,Naji Marshall,Dallas Mavericks,Los Angeles Clippers,Player Rebounds,7.5,4.75,NA,TAB,617998,NA
Los Angeles Clippers v Dallas Mavericks,Los Angeles Clippers,Dallas Mavericks,James Harden,Los Angeles Clippers,Dallas Mavericks,Player Rebounds,7.5,5,NA,TAB,617994,NA
Los Angeles Clippers v Dallas Mavericks,Los Angeles Clippers,Dallas Mavericks,Ivica Zubac,Los Angeles Clippers,Dallas Mavericks,Player Rebounds,9.5,1.22,NA,TAB,618002,NA
Los Angeles Clippers v Dallas Mavericks,Los Angeles Clippers,Dallas Mavericks,Anthony Davis,Dallas Mavericks,Los Angeles Clippers,Player Rebounds,9.5,2,NA,TAB,618004,NA
Los Angeles Clippers v Dallas Mavericks,Los Angeles Clippers,Dallas Mavericks,Daniel Gafford,Dallas Mavericks,Los Angeles Clippers,Player Rebounds,9.5,5,NA,TAB,618005,NA
Los Angeles Clippers v Dallas Mavericks,Los Angeles Clippers,Dallas Mavericks,P.J. Washington,Dallas Mavericks,Los Angeles Clippers,Player Rebounds,9.5,5.5,NA,TAB,618006,NA
Los Angeles Clippers v Dallas Mavericks,Los Angeles Clippers,Dallas Mavericks,Kawhi Leonard,Los Angeles Clippers,Dallas Mavericks,Player Rebounds,9.5,5.5,NA,TAB,618003,NA
Los Angeles Clippers v Dallas Mavericks,Los Angeles Clippers,Dallas Mavericks,Naji Marshall,Dallas Mavericks,Los Angeles Clippers,Player Rebounds,9.5,9,NA,TAB,618007,NA
Los Angeles Clippers v Dallas Mavericks,Los Angeles Clippers,Dallas Mavericks,Ivica Zubac,Los Angeles Clippers,Dallas Mavericks,Player Rebounds,11.5,1.5,NA,TAB,618010,NA
Los Angeles Clippers v Dallas Mavericks,Los Angeles Clippers,Dallas Mavericks,Ivica Zubac,Los Angeles Clippers,Dallas Mavericks,Player Rebounds,13.5,2.05,NA,TAB,618232,NA
Los Angeles Clippers v Dallas Mavericks,Los Angeles Clippers,Dallas Mavericks,Ivica Zubac,Los Angeles Clippers,Dallas Mavericks,Player Rebounds,15.5,3.3,NA,TAB,618240,NA
Los Angeles Lakers v New Orleans Pelicans,Los Angeles Lakers,New Orleans Pelicans,Jeremiah Robinson-Earl,New Orleans Pelicans,Los Angeles Lakers,Player Rebounds,1.5,1.04,NA,TAB,618850,NA
Los Angeles Lakers v New Orleans Pelicans,Los Angeles Lakers,New Orleans Pelicans,Dorian Finney-Smith,Los Angeles Lakers,New Orleans Pelicans,Player Rebounds,1.5,1.06,NA,TAB,618840,NA
Los Angeles Lakers v New Orleans Pelicans,Los Angeles Lakers,New Orleans Pelicans,Jarred Vanderbilt,Los Angeles Lakers,New Orleans Pelicans,Player Rebounds,1.5,1.07,NA,TAB,618841,NA
Los Angeles Lakers v New Orleans Pelicans,Los Angeles Lakers,New Orleans Pelicans,Bruce Brown,New Orleans Pelicans,Los Angeles Lakers,Player Rebounds,1.5,1.08,NA,TAB,618837,NA
Los Angeles Lakers v New Orleans Pelicans,Los Angeles Lakers,New Orleans Pelicans,Jordan Goodwin,Los Angeles Lakers,New Orleans Pelicans,Player Rebounds,1.5,1.16,NA,TAB,618842,NA
Los Angeles Lakers v New Orleans Pelicans,Los Angeles Lakers,New Orleans Pelicans,Jose Alvarado,New Orleans Pelicans,Los Angeles Lakers,Player Rebounds,1.5,1.32,NA,TAB,618838,NA
Los Angeles Lakers v New Orleans Pelicans,Los Angeles Lakers,New Orleans Pelicans,Antonio Reeves,New Orleans Pelicans,Los Angeles Lakers,Player Rebounds,1.5,1.32,NA,TAB,618839,NA
Los Angeles Lakers v New Orleans Pelicans,Los Angeles Lakers,New Orleans Pelicans,Dalton Knecht,Los Angeles Lakers,New Orleans Pelicans,Player Rebounds,1.5,1.45,NA,TAB,618845,NA
Los Angeles Lakers v New Orleans Pelicans,Los Angeles Lakers,New Orleans Pelicans,Gabe Vincent,Los Angeles Lakers,New Orleans Pelicans,Player Rebounds,1.5,1.6,NA,TAB,618844,NA
Los Angeles Lakers v New Orleans Pelicans,Los Angeles Lakers,New Orleans Pelicans,LeBron James,Los Angeles Lakers,New Orleans Pelicans,Player Rebounds,3.5,1.08,NA,TAB,618852,NA
Los Angeles Lakers v New Orleans Pelicans,Los Angeles Lakers,New Orleans Pelicans,NA,NA,NA,Player Rebounds,3.5,1.24,NA,TAB,618865,NA
Los Angeles Lakers v New Orleans Pelicans,Los Angeles Lakers,New Orleans Pelicans,Jaxson Hayes,Los Angeles Lakers,New Orleans Pelicans,Player Rebounds,3.5,1.24,NA,TAB,618854,NA
Los Angeles Lakers v New Orleans Pelicans,Los Angeles Lakers,New Orleans Pelicans,Kelly Olynyk,New Orleans Pelicans,Los Angeles Lakers,Player Rebounds,3.5,1.4,NA,TAB,618856,NA
Los Angeles Lakers v New Orleans Pelicans,Los Angeles Lakers,New Orleans Pelicans,Jarred Vanderbilt,Los Angeles Lakers,New Orleans Pelicans,Player Rebounds,3.5,1.4,NA,TAB,618861,NA
Los Angeles Lakers v New Orleans Pelicans,Los Angeles Lakers,New Orleans Pelicans,Austin Reaves,Los Angeles Lakers,New Orleans Pelicans,Player Rebounds,3.5,1.42,NA,TAB,618853,NA
Los Angeles Lakers v New Orleans Pelicans,Los Angeles Lakers,New Orleans Pelicans,Jeremiah Robinson-Earl,New Orleans Pelicans,Los Angeles Lakers,Player Rebounds,3.5,1.48,NA,TAB,618866,NA
Los Angeles Lakers v New Orleans Pelicans,Los Angeles Lakers,New Orleans Pelicans,Dorian Finney-Smith,Los Angeles Lakers,New Orleans Pelicans,Player Rebounds,3.5,1.58,NA,TAB,618860,NA
Los Angeles Lakers v New Orleans Pelicans,Los Angeles Lakers,New Orleans Pelicans,Bruce Brown,New Orleans Pelicans,Los Angeles Lakers,Player Rebounds,3.5,1.68,NA,TAB,618857,NA
Los Angeles Lakers v New Orleans Pelicans,Los Angeles Lakers,New Orleans Pelicans,Jordan Goodwin,Los Angeles Lakers,New Orleans Pelicans,Player Rebounds,3.5,1.85,NA,TAB,618862,NA
Los Angeles Lakers v New Orleans Pelicans,Los Angeles Lakers,New Orleans Pelicans,Jose Alvarado,New Orleans Pelicans,Los Angeles Lakers,Player Rebounds,3.5,3.1,NA,TAB,618858,NA
Los Angeles Lakers v New Orleans Pelicans,Los Angeles Lakers,New Orleans Pelicans,Antonio Reeves,New Orleans Pelicans,Los Angeles Lakers,Player Rebounds,3.5,3.1,NA,TAB,618859,NA
Los Angeles Lakers v New Orleans Pelicans,Los Angeles Lakers,New Orleans Pelicans,Gabe Vincent,Los Angeles Lakers,New Orleans Pelicans,Player Rebounds,3.5,4.75,NA,TAB,618864,NA
Los Angeles Lakers v New Orleans Pelicans,Los Angeles Lakers,New Orleans Pelicans,NA,NA,NA,Player Rebounds,5.5,1.17,NA,TAB,618867,NA
Los Angeles Lakers v New Orleans Pelicans,Los Angeles Lakers,New Orleans Pelicans,Yves Missi,New Orleans Pelicans,Los Angeles Lakers,Player Rebounds,5.5,1.24,NA,TAB,618872,NA
Los Angeles Lakers v New Orleans Pelicans,Los Angeles Lakers,New Orleans Pelicans,LeBron James,Los Angeles Lakers,New Orleans Pelicans,Player Rebounds,5.5,1.48,NA,TAB,618868,NA
Los Angeles Lakers v New Orleans Pelicans,Los Angeles Lakers,New Orleans Pelicans,Jaxson Hayes,Los Angeles Lakers,New Orleans Pelicans,Player Rebounds,5.5,1.8,NA,TAB,618869,NA
Los Angeles Lakers v New Orleans Pelicans,Los Angeles Lakers,New Orleans Pelicans,NA,NA,NA,Player Rebounds,5.5,2,NA,TAB,618880,NA
Los Angeles Lakers v New Orleans Pelicans,Los Angeles Lakers,New Orleans Pelicans,Jarred Vanderbilt,Los Angeles Lakers,New Orleans Pelicans,Player Rebounds,5.5,2.2,NA,TAB,618878,NA
Los Angeles Lakers v New Orleans Pelicans,Los Angeles Lakers,New Orleans Pelicans,Kelly Olynyk,New Orleans Pelicans,Los Angeles Lakers,Player Rebounds,5.5,2.3,NA,TAB,618873,NA
Los Angeles Lakers v New Orleans Pelicans,Los Angeles Lakers,New Orleans Pelicans,Jeremiah Robinson-Earl,New Orleans Pelicans,Los Angeles Lakers,Player Rebounds,5.5,2.6,NA,TAB,618881,NA
Los Angeles Lakers v New Orleans Pelicans,Los Angeles Lakers,New Orleans Pelicans,Austin Reaves,Los Angeles Lakers,New Orleans Pelicans,Player Rebounds,5.5,2.7,NA,TAB,618870,NA
Los Angeles Lakers v New Orleans Pelicans,Los Angeles Lakers,New Orleans Pelicans,Dorian Finney-Smith,Los Angeles Lakers,New Orleans Pelicans,Player Rebounds,5.5,3.2,NA,TAB,618877,NA
Los Angeles Lakers v New Orleans Pelicans,Los Angeles Lakers,New Orleans Pelicans,Bruce Brown,New Orleans Pelicans,Los Angeles Lakers,Player Rebounds,5.5,3.3,NA,TAB,618874,NA
Los Angeles Lakers v New Orleans Pelicans,Los Angeles Lakers,New Orleans Pelicans,Jordan Goodwin,Los Angeles Lakers,New Orleans Pelicans,Player Rebounds,5.5,3.75,NA,TAB,618879,NA
Los Angeles Lakers v New Orleans Pelicans,Los Angeles Lakers,New Orleans Pelicans,Keion Brooks Jr.,New Orleans Pelicans,Los Angeles Lakers,Player Rebounds,5.5,6.5,NA,TAB,618882,NA
Los Angeles Lakers v New Orleans Pelicans,Los Angeles Lakers,New Orleans Pelicans,Antonio Reeves,New Orleans Pelicans,Los Angeles Lakers,Player Rebounds,5.5,8.5,NA,TAB,618876,NA
Los Angeles Lakers v New Orleans Pelicans,Los Angeles Lakers,New Orleans Pelicans,Jose Alvarado,New Orleans Pelicans,Los Angeles Lakers,Player Rebounds,5.5,9,NA,TAB,618875,NA
Los Angeles Lakers v New Orleans Pelicans,Los Angeles Lakers,New Orleans Pelicans,Yves Missi,New Orleans Pelicans,Los Angeles Lakers,Player Rebounds,7.5,1.68,NA,TAB,618888,NA
Los Angeles Lakers v New Orleans Pelicans,Los Angeles Lakers,New Orleans Pelicans,NA,NA,NA,Player Rebounds,7.5,1.72,NA,TAB,618883,NA
Los Angeles Lakers v New Orleans Pelicans,Los Angeles Lakers,New Orleans Pelicans,LeBron James,Los Angeles Lakers,New Orleans Pelicans,Player Rebounds,7.5,2.4,NA,TAB,618884,NA
Los Angeles Lakers v New Orleans Pelicans,Los Angeles Lakers,New Orleans Pelicans,Jaxson Hayes,Los Angeles Lakers,New Orleans Pelicans,Player Rebounds,7.5,3.2,NA,TAB,618885,NA
Los Angeles Lakers v New Orleans Pelicans,Los Angeles Lakers,New Orleans Pelicans,NA,NA,NA,Player Rebounds,7.5,3.75,NA,TAB,618891,NA
Los Angeles Lakers v New Orleans Pelicans,Los Angeles Lakers,New Orleans Pelicans,Kelly Olynyk,New Orleans Pelicans,Los Angeles Lakers,Player Rebounds,7.5,5.25,NA,TAB,618889,NA
Los Angeles Lakers v New Orleans Pelicans,Los Angeles Lakers,New Orleans Pelicans,Austin Reaves,Los Angeles Lakers,New Orleans Pelicans,Player Rebounds,7.5,5.5,NA,TAB,618886,NA
Los Angeles Lakers v New Orleans Pelicans,Los Angeles Lakers,New Orleans Pelicans,Jeremiah Robinson-Earl,New Orleans Pelicans,Los Angeles Lakers,Player Rebounds,7.5,5.5,NA,TAB,618892,NA
Los Angeles Lakers v New Orleans Pelicans,Los Angeles Lakers,New Orleans Pelicans,Bruce Brown,New Orleans Pelicans,Los Angeles Lakers,Player Rebounds,7.5,7.5,NA,TAB,618890,NA
Los Angeles Lakers v New Orleans Pelicans,Los Angeles Lakers,New Orleans Pelicans,Yves Missi,New Orleans Pelicans,Los Angeles Lakers,Player Rebounds,9.5,2.6,NA,TAB,618895,NA
Los Angeles Lakers v New Orleans Pelicans,Los Angeles Lakers,New Orleans Pelicans,NA,NA,NA,Player Rebounds,9.5,2.9,NA,TAB,618893,NA
Los Angeles Lakers v New Orleans Pelicans,Los Angeles Lakers,New Orleans Pelicans,LeBron James,Los Angeles Lakers,New Orleans Pelicans,Player Rebounds,9.5,4.5,NA,TAB,618894,NA
