match,away_team,home_team,player_name,line,over_price,under_price,market_name,agency,player_team,opposition_team
Los Angeles Clippers v Denver Nuggets,Denver Nuggets,Los Angeles Clippers,Nikola Joki<c4><87>,6.5,1.033,NA,Player Rebounds,Bet365,NA,NA
Los Angeles Clippers v Denver Nuggets,Denver Nuggets,Los Angeles Clippers,Nikola Joki<c4><87>,9.5,1.23,NA,Player Rebounds,Bet365,NA,NA
Los Angeles Clippers v Denver Nuggets,Denver Nuggets,Los Angeles Clippers,Nikola Joki<c4><87>,12.5,1.95,1.8,Player Rebounds,Bet365,NA,NA
Los Angeles Clippers v Denver Nuggets,Denver Nuggets,Los Angeles Clippers,Peyton Watson,2.5,1.68,2.15,Player Rebounds,Bet365,Denver Nuggets,Los Angeles Clippers
Los Angeles Clippers v Denver Nuggets,Denver Nuggets,Los Angeles Clippers,Peyton Watson,4.5,4.2,NA,Player Rebounds,Bet365,Denver Nuggets,Los Angeles Clippers
Los Angeles Clippers v Denver Nuggets,Denver Nuggets,Los Angeles Clippers,Peyton Watson,6.5,13,NA,Player Rebounds,Bet365,Denver Nuggets,Los Angeles Clippers
Los Angeles Clippers v Denver Nuggets,Denver Nuggets,Los Angeles Clippers,Peyton Watson,9.5,41,NA,Player Rebounds,Bet365,Denver Nuggets,Los Angeles Clippers
Los Angeles Clippers v Denver Nuggets,Denver Nuggets,Los Angeles Clippers,Tim Hardaway Jr,1.5,1.8,1.95,Player Rebounds,Bet365,NA,NA
Los Angeles Clippers v Denver Nuggets,Denver Nuggets,Los Angeles Clippers,Tim Hardaway Jr,4.5,14,NA,Player Rebounds,Bet365,NA,NA
Los Angeles Clippers v Denver Nuggets,Denver Nuggets,Los Angeles Clippers,Tim Hardaway Jr,6.5,41,NA,Player Rebounds,Bet365,NA,NA
