match,home_team,away_team,market_name,player_name,player_team,opposition_team,line,over_price,under_price,agency
Utah Jazz v Philadelphia 76ers,Utah Jazz,Philadelphia 76ers,Player Steals,Lauri Markkanen,Utah Jazz,Philadelphia 76ers,6.5,10,NA,Neds
Boston Celtics v Los Angeles Lakers,Boston Celtics,Los Angeles Lakers,Player Steals,Austin Reaves,Los Angeles Lakers,Boston Celtics,4.5,6.8,NA,Neds
Boston Celtics v Los Angeles Lakers,Boston Celtics,Los Angeles Lakers,Player Steals,D'Angelo Russell,Los Angeles Lakers,Boston Celtics,4.5,1.85,NA,Neds
Boston Celtics v Los Angeles Lakers,Boston Celtics,Los Angeles Lakers,Player Steals,Derrick White,Boston Celtics,Los Angeles Lakers,4.5,2.65,NA,Neds
Boston Celtics v Los Angeles Lakers,Boston Celtics,Los Angeles Lakers,Player Steals,Kristaps Porzingis,Boston Celtics,Los Angeles Lakers,4.5,6.4,NA,Neds
Boston Celtics v Los Angeles Lakers,Boston Celtics,Los Angeles Lakers,Player Steals,Taurean Prince,Los Angeles Lakers,Boston Celtics,4.5,6.4,NA,Neds
Boston Celtics v Los Angeles Lakers,Boston Celtics,Los Angeles Lakers,Player Steals,Jayson Tatum,Boston Celtics,Los Angeles Lakers,4.5,2.5,NA,Neds
Boston Celtics v Los Angeles Lakers,Boston Celtics,Los Angeles Lakers,Player Steals,Jrue Holiday,Boston Celtics,Los Angeles Lakers,4.5,4.6,NA,Neds
Boston Celtics v Los Angeles Lakers,Boston Celtics,Los Angeles Lakers,Player Steals,Jaylen Brown,Boston Celtics,Los Angeles Lakers,4.5,4.6,NA,Neds
Utah Jazz v Philadelphia 76ers,Utah Jazz,Philadelphia 76ers,Player Steals,Tyrese Maxey,Philadelphia 76ers,Utah Jazz,8.5,8.5,NA,Neds
Boston Celtics v Los Angeles Lakers,Boston Celtics,Los Angeles Lakers,Player Steals,D'Angelo Russell,Los Angeles Lakers,Boston Celtics,8.5,9.5,NA,Neds
Boston Celtics v Los Angeles Lakers,Boston Celtics,Los Angeles Lakers,Player Steals,Derrick White,Boston Celtics,Los Angeles Lakers,8.5,23,NA,Neds
Boston Celtics v Los Angeles Lakers,Boston Celtics,Los Angeles Lakers,Player Steals,Jayson Tatum,Boston Celtics,Los Angeles Lakers,8.5,21,NA,Neds
New York Knicks v Indiana Pacers,New York Knicks,Indiana Pacers,Player Steals,Donte DiVincenzo,New York Knicks,Indiana Pacers,4.5,1.38,NA,Neds
New York Knicks v Indiana Pacers,New York Knicks,Indiana Pacers,Player Steals,Tyrese Haliburton,Indiana Pacers,New York Knicks,4.5,5.25,NA,Neds
New York Knicks v Indiana Pacers,New York Knicks,Indiana Pacers,Player Steals,Jalen Brunson,New York Knicks,Indiana Pacers,4.5,2.85,NA,Neds
New York Knicks v Indiana Pacers,New York Knicks,Indiana Pacers,Player Steals,O.G. Anunoby,NA,NA,4.5,4.5,NA,Neds
New York Knicks v Indiana Pacers,New York Knicks,Indiana Pacers,Player Steals,Aaron Nesmith,Indiana Pacers,New York Knicks,4.5,5.6,NA,Neds
Utah Jazz v Philadelphia 76ers,Utah Jazz,Philadelphia 76ers,Player Steals,Tyrese Maxey,Philadelphia 76ers,Utah Jazz,5.5,2.4,NA,Neds
Utah Jazz v Philadelphia 76ers,Utah Jazz,Philadelphia 76ers,Player Steals,Kelly Oubre Jr.,Philadelphia 76ers,Utah Jazz,5.5,13,NA,Neds
Utah Jazz v Philadelphia 76ers,Utah Jazz,Philadelphia 76ers,Player Steals,Lauri Markkanen,Utah Jazz,Philadelphia 76ers,5.5,5.5,NA,Neds
Utah Jazz v Philadelphia 76ers,Utah Jazz,Philadelphia 76ers,Player Steals,Kelly Olynyk,Utah Jazz,Philadelphia 76ers,1.5,4,NA,Neds
Utah Jazz v Philadelphia 76ers,Utah Jazz,Philadelphia 76ers,Player Steals,John Collins,Utah Jazz,Philadelphia 76ers,1.5,2.1,NA,Neds
Utah Jazz v Philadelphia 76ers,Utah Jazz,Philadelphia 76ers,Player Steals,Ochai Agbaji,Utah Jazz,Philadelphia 76ers,1.5,3.35,NA,Neds
Utah Jazz v Philadelphia 76ers,Utah Jazz,Philadelphia 76ers,Player Steals,Keyonte George,Utah Jazz,Philadelphia 76ers,1.5,1.77,NA,Neds
Utah Jazz v Philadelphia 76ers,Utah Jazz,Philadelphia 76ers,Player Steals,Kelly Oubre Jr.,Philadelphia 76ers,Utah Jazz,1.5,1.38,NA,Neds
Utah Jazz v Philadelphia 76ers,Utah Jazz,Philadelphia 76ers,Player Steals,Tobias Harris,Philadelphia 76ers,Utah Jazz,1.5,1.58,NA,Neds
Utah Jazz v Philadelphia 76ers,Utah Jazz,Philadelphia 76ers,Player Steals,Lauri Markkanen,Utah Jazz,Philadelphia 76ers,1.5,1.1400000000000001,NA,Neds
Utah Jazz v Philadelphia 76ers,Utah Jazz,Philadelphia 76ers,Player Steals,Collin Sexton,Utah Jazz,Philadelphia 76ers,1.5,1.44,NA,Neds
Utah Jazz v Philadelphia 76ers,Utah Jazz,Philadelphia 76ers,Player Steals,Jordan Clarkson,Utah Jazz,Philadelphia 76ers,1.5,1.5,NA,Neds
Utah Jazz v Philadelphia 76ers,Utah Jazz,Philadelphia 76ers,Player Steals,Tyrese Maxey,Philadelphia 76ers,Utah Jazz,3.5,1.3599999999999999,NA,Neds
Utah Jazz v Philadelphia 76ers,Utah Jazz,Philadelphia 76ers,Player Steals,Keyonte George,Utah Jazz,Philadelphia 76ers,3.5,6,NA,Neds
Utah Jazz v Philadelphia 76ers,Utah Jazz,Philadelphia 76ers,Player Steals,Lauri Markkanen,Utah Jazz,Philadelphia 76ers,3.5,2.1,NA,Neds
Utah Jazz v Philadelphia 76ers,Utah Jazz,Philadelphia 76ers,Player Steals,Jordan Clarkson,Utah Jazz,Philadelphia 76ers,3.5,4.25,NA,Neds
Utah Jazz v Philadelphia 76ers,Utah Jazz,Philadelphia 76ers,Player Steals,Collin Sexton,Utah Jazz,Philadelphia 76ers,3.5,3.9,NA,Neds
Utah Jazz v Philadelphia 76ers,Utah Jazz,Philadelphia 76ers,Player Steals,Tobias Harris,Philadelphia 76ers,Utah Jazz,3.5,4.75,NA,Neds
Utah Jazz v Philadelphia 76ers,Utah Jazz,Philadelphia 76ers,Player Steals,Kelly Oubre Jr.,Philadelphia 76ers,Utah Jazz,3.5,3.45,NA,Neds
New York Knicks v Indiana Pacers,New York Knicks,Indiana Pacers,Player Steals,Tyrese Haliburton,Indiana Pacers,New York Knicks,3.5,3,NA,Neds
New York Knicks v Indiana Pacers,New York Knicks,Indiana Pacers,Player Steals,O.G. Anunoby,NA,NA,3.5,2.65,NA,Neds
New York Knicks v Indiana Pacers,New York Knicks,Indiana Pacers,Player Steals,Jalen Brunson,New York Knicks,Indiana Pacers,3.5,1.9100000000000001,NA,Neds
New York Knicks v Indiana Pacers,New York Knicks,Indiana Pacers,Player Steals,Josh Hart,New York Knicks,Indiana Pacers,3.5,8,NA,Neds
