match,home_team,away_team,player_name,player_team,line,over_price,opposition_team,market_name,agency
Chicago Bulls v San Antonio Spurs,Chicago Bulls,San Antonio Spurs,Coby White,Chicago Bulls,29.5,9.5,San Antonio Spurs,Player Points,TopSport
Chicago Bulls v San Antonio Spurs,Chicago Bulls,San Antonio Spurs,Devin Vassell,San Antonio Spurs,29.5,10.5,Chicago Bulls,Player Points,TopSport
Chicago Bulls v San Antonio Spurs,Chicago Bulls,San Antonio Spurs,Victor Wembanyama,San Antonio Spurs,34.5,4.1,Chicago Bulls,Player Points,TopSport
Chicago Bulls v San Antonio Spurs,Chicago Bulls,San Antonio Spurs,Zach Lavine,NA,34.5,9,NA,Player Points,TopSport
Chicago Bulls v San Antonio Spurs,Chicago Bulls,San Antonio Spurs,Victor Wembanyama,San Antonio Spurs,39.5,8.5,Chicago Bulls,Player Points,TopSport
Memphis Grizzlies v Dallas Mavericks,Memphis Grizzlies,Dallas Mavericks,Brandon Clarke,Memphis Grizzlies,4.5,1.12,Dallas Mavericks,Player Points,TopSport
Memphis Grizzlies v Dallas Mavericks,Memphis Grizzlies,Dallas Mavericks,Jake Laravia,NA,4.5,1.12,NA,Player Points,TopSport
Memphis Grizzlies v Dallas Mavericks,Memphis Grizzlies,Dallas Mavericks,Dereck Lively II,Dallas Mavericks,4.5,1.14,Memphis Grizzlies,Player Points,TopSport
Memphis Grizzlies v Dallas Mavericks,Memphis Grizzlies,Dallas Mavericks,Daniel Gafford,Dallas Mavericks,4.5,1.15,Memphis Grizzlies,Player Points,TopSport
Memphis Grizzlies v Dallas Mavericks,Memphis Grizzlies,Dallas Mavericks,Klay Thompson,Dallas Mavericks,9.5,1.1,Memphis Grizzlies,Player Points,TopSport
Memphis Grizzlies v Dallas Mavericks,Memphis Grizzlies,Dallas Mavericks,Jaylen Wells,Memphis Grizzlies,9.5,1.11,Dallas Mavericks,Player Points,TopSport
Memphis Grizzlies v Dallas Mavericks,Memphis Grizzlies,Dallas Mavericks,P.J. Washington,Dallas Mavericks,9.5,1.13,Memphis Grizzlies,Player Points,TopSport
Memphis Grizzlies v Dallas Mavericks,Memphis Grizzlies,Dallas Mavericks,Spencer Dinwiddie,Dallas Mavericks,9.5,1.18,Memphis Grizzlies,Player Points,TopSport
Memphis Grizzlies v Dallas Mavericks,Memphis Grizzlies,Dallas Mavericks,Quentin Grimes,Dallas Mavericks,9.5,1.22,Memphis Grizzlies,Player Points,TopSport
Memphis Grizzlies v Dallas Mavericks,Memphis Grizzlies,Dallas Mavericks,Scotty Pippen,NA,9.5,1.3,NA,Player Points,TopSport
Memphis Grizzlies v Dallas Mavericks,Memphis Grizzlies,Dallas Mavericks,Zach Edey,Memphis Grizzlies,9.5,1.44,Dallas Mavericks,Player Points,TopSport
Memphis Grizzlies v Dallas Mavericks,Memphis Grizzlies,Dallas Mavericks,Jaden Hardy,Dallas Mavericks,9.5,1.65,Memphis Grizzlies,Player Points,TopSport
Memphis Grizzlies v Dallas Mavericks,Memphis Grizzlies,Dallas Mavericks,Brandon Clarke,Memphis Grizzlies,9.5,1.8,Dallas Mavericks,Player Points,TopSport
Memphis Grizzlies v Dallas Mavericks,Memphis Grizzlies,Dallas Mavericks,Jake Laravia,NA,9.5,1.88,NA,Player Points,TopSport
Memphis Grizzlies v Dallas Mavericks,Memphis Grizzlies,Dallas Mavericks,Daniel Gafford,Dallas Mavericks,9.5,2.05,Memphis Grizzlies,Player Points,TopSport
Memphis Grizzlies v Dallas Mavericks,Memphis Grizzlies,Dallas Mavericks,Dereck Lively II,Dallas Mavericks,9.5,2.15,Memphis Grizzlies,Player Points,TopSport
Memphis Grizzlies v Dallas Mavericks,Memphis Grizzlies,Dallas Mavericks,Klay Thompson,Dallas Mavericks,14.5,1.44,Memphis Grizzlies,Player Points,TopSport
Memphis Grizzlies v Dallas Mavericks,Memphis Grizzlies,Dallas Mavericks,Jaylen Wells,Memphis Grizzlies,14.5,1.6,Dallas Mavericks,Player Points,TopSport
Memphis Grizzlies v Dallas Mavericks,Memphis Grizzlies,Dallas Mavericks,P.J. Washington,Dallas Mavericks,14.5,1.62,Memphis Grizzlies,Player Points,TopSport
Memphis Grizzlies v Dallas Mavericks,Memphis Grizzlies,Dallas Mavericks,Quentin Grimes,Dallas Mavericks,14.5,1.75,Memphis Grizzlies,Player Points,TopSport
Memphis Grizzlies v Dallas Mavericks,Memphis Grizzlies,Dallas Mavericks,Spencer Dinwiddie,Dallas Mavericks,14.5,1.86,Memphis Grizzlies,Player Points,TopSport
Memphis Grizzlies v Dallas Mavericks,Memphis Grizzlies,Dallas Mavericks,Scotty Pippen,NA,14.5,2.3,NA,Player Points,TopSport
Memphis Grizzlies v Dallas Mavericks,Memphis Grizzlies,Dallas Mavericks,Zach Edey,Memphis Grizzlies,14.5,2.75,Dallas Mavericks,Player Points,TopSport
Memphis Grizzlies v Dallas Mavericks,Memphis Grizzlies,Dallas Mavericks,Naji Marshall,Dallas Mavericks,14.5,3.2,Memphis Grizzlies,Player Points,TopSport
Memphis Grizzlies v Dallas Mavericks,Memphis Grizzlies,Dallas Mavericks,Jaden Hardy,Dallas Mavericks,14.5,3.5,Memphis Grizzlies,Player Points,TopSport
Memphis Grizzlies v Dallas Mavericks,Memphis Grizzlies,Dallas Mavericks,Brandon Clarke,Memphis Grizzlies,14.5,4.75,Dallas Mavericks,Player Points,TopSport
Memphis Grizzlies v Dallas Mavericks,Memphis Grizzlies,Dallas Mavericks,Jake Laravia,NA,14.5,5,NA,Player Points,TopSport
Memphis Grizzlies v Dallas Mavericks,Memphis Grizzlies,Dallas Mavericks,Daniel Gafford,Dallas Mavericks,14.5,5.63,Memphis Grizzlies,Player Points,TopSport
Memphis Grizzlies v Dallas Mavericks,Memphis Grizzlies,Dallas Mavericks,Dereck Lively II,Dallas Mavericks,14.5,7.13,Memphis Grizzlies,Player Points,TopSport
Memphis Grizzlies v Dallas Mavericks,Memphis Grizzlies,Dallas Mavericks,Jaren Jackson,NA,19.5,1.13,NA,Player Points,TopSport
Memphis Grizzlies v Dallas Mavericks,Memphis Grizzlies,Dallas Mavericks,Klay Thompson,Dallas Mavericks,19.5,2.4,Memphis Grizzlies,Player Points,TopSport
Memphis Grizzlies v Dallas Mavericks,Memphis Grizzlies,Dallas Mavericks,Jaylen Wells,Memphis Grizzlies,19.5,3,Dallas Mavericks,Player Points,TopSport
Memphis Grizzlies v Dallas Mavericks,Memphis Grizzlies,Dallas Mavericks,P.J. Washington,Dallas Mavericks,19.5,3.3,Memphis Grizzlies,Player Points,TopSport
Memphis Grizzlies v Dallas Mavericks,Memphis Grizzlies,Dallas Mavericks,Spencer Dinwiddie,Dallas Mavericks,19.5,3.8,Memphis Grizzlies,Player Points,TopSport
Memphis Grizzlies v Dallas Mavericks,Memphis Grizzlies,Dallas Mavericks,Quentin Grimes,Dallas Mavericks,19.5,4.25,Memphis Grizzlies,Player Points,TopSport
Memphis Grizzlies v Dallas Mavericks,Memphis Grizzlies,Dallas Mavericks,Scotty Pippen,NA,19.5,5.13,NA,Player Points,TopSport
Memphis Grizzlies v Dallas Mavericks,Memphis Grizzlies,Dallas Mavericks,Zach Edey,Memphis Grizzlies,19.5,7.75,Dallas Mavericks,Player Points,TopSport
Memphis Grizzlies v Dallas Mavericks,Memphis Grizzlies,Dallas Mavericks,Jaren Jackson,NA,24.5,1.46,NA,Player Points,TopSport
Memphis Grizzlies v Dallas Mavericks,Memphis Grizzlies,Dallas Mavericks,Klay Thompson,Dallas Mavericks,24.5,4.75,Memphis Grizzlies,Player Points,TopSport
Memphis Grizzlies v Dallas Mavericks,Memphis Grizzlies,Dallas Mavericks,Jaylen Wells,Memphis Grizzlies,24.5,6.75,Dallas Mavericks,Player Points,TopSport
Memphis Grizzlies v Dallas Mavericks,Memphis Grizzlies,Dallas Mavericks,P.J. Washington,Dallas Mavericks,24.5,7.5,Memphis Grizzlies,Player Points,TopSport
Memphis Grizzlies v Dallas Mavericks,Memphis Grizzlies,Dallas Mavericks,Spencer Dinwiddie,Dallas Mavericks,24.5,8.5,Memphis Grizzlies,Player Points,TopSport
Memphis Grizzlies v Dallas Mavericks,Memphis Grizzlies,Dallas Mavericks,Quentin Grimes,Dallas Mavericks,24.5,10,Memphis Grizzlies,Player Points,TopSport
Memphis Grizzlies v Dallas Mavericks,Memphis Grizzlies,Dallas Mavericks,Jaren Jackson,NA,29.5,2.15,NA,Player Points,TopSport
Memphis Grizzlies v Dallas Mavericks,Memphis Grizzlies,Dallas Mavericks,Klay Thompson,Dallas Mavericks,29.5,11,Memphis Grizzlies,Player Points,TopSport
Memphis Grizzlies v Dallas Mavericks,Memphis Grizzlies,Dallas Mavericks,Jaren Jackson,NA,34.5,4,NA,Player Points,TopSport
Memphis Grizzlies v Dallas Mavericks,Memphis Grizzlies,Dallas Mavericks,Jaren Jackson,NA,39.5,8.5,NA,Player Points,TopSport
Minnesota Timberwolves v Los Angeles Clippers,Minnesota Timberwolves,Los Angeles Clippers,Rudy Gobert,Minnesota Timberwolves,4.5,1.08,Los Angeles Clippers,Player Points,TopSport
Minnesota Timberwolves v Los Angeles Clippers,Minnesota Timberwolves,Los Angeles Clippers,Jaden Mcdaniels,NA,4.5,1.1,NA,Player Points,TopSport
Minnesota Timberwolves v Los Angeles Clippers,Minnesota Timberwolves,Los Angeles Clippers,Mike Conley,Minnesota Timberwolves,4.5,1.24,Los Angeles Clippers,Player Points,TopSport
Minnesota Timberwolves v Los Angeles Clippers,Minnesota Timberwolves,Los Angeles Clippers,Amir Coffey,Los Angeles Clippers,4.5,1.25,Minnesota Timberwolves,Player Points,TopSport
Minnesota Timberwolves v Los Angeles Clippers,Minnesota Timberwolves,Los Angeles Clippers,Derrick Jones,NA,4.5,1.35,NA,Player Points,TopSport
Minnesota Timberwolves v Los Angeles Clippers,Minnesota Timberwolves,Los Angeles Clippers,Kawhi Leonard,Los Angeles Clippers,9.5,1.19,Minnesota Timberwolves,Player Points,TopSport
Minnesota Timberwolves v Los Angeles Clippers,Minnesota Timberwolves,Los Angeles Clippers,Ivica Zubac,Los Angeles Clippers,9.5,1.29,Minnesota Timberwolves,Player Points,TopSport
Minnesota Timberwolves v Los Angeles Clippers,Minnesota Timberwolves,Los Angeles Clippers,Naz Reid,Minnesota Timberwolves,9.5,1.43,Los Angeles Clippers,Player Points,TopSport
Minnesota Timberwolves v Los Angeles Clippers,Minnesota Timberwolves,Los Angeles Clippers,Donte DiVincenzo,Minnesota Timberwolves,9.5,1.69,Los Angeles Clippers,Player Points,TopSport
Minnesota Timberwolves v Los Angeles Clippers,Minnesota Timberwolves,Los Angeles Clippers,Rudy Gobert,Minnesota Timberwolves,9.5,1.75,Los Angeles Clippers,Player Points,TopSport
Minnesota Timberwolves v Los Angeles Clippers,Minnesota Timberwolves,Los Angeles Clippers,Jaden Mcdaniels,NA,9.5,1.8,NA,Player Points,TopSport
Minnesota Timberwolves v Los Angeles Clippers,Minnesota Timberwolves,Los Angeles Clippers,Mike Conley,Minnesota Timberwolves,9.5,2.63,Los Angeles Clippers,Player Points,TopSport
Minnesota Timberwolves v Los Angeles Clippers,Minnesota Timberwolves,Los Angeles Clippers,Amir Coffey,Los Angeles Clippers,9.5,2.64,Minnesota Timberwolves,Player Points,TopSport
Minnesota Timberwolves v Los Angeles Clippers,Minnesota Timberwolves,Los Angeles Clippers,Derrick Jones,NA,9.5,3.35,NA,Player Points,TopSport
Minnesota Timberwolves v Los Angeles Clippers,Minnesota Timberwolves,Los Angeles Clippers,Anthony Edwards,Minnesota Timberwolves,14.5,1.06,Los Angeles Clippers,Player Points,TopSport
Minnesota Timberwolves v Los Angeles Clippers,Minnesota Timberwolves,Los Angeles Clippers,Julius Randle,Minnesota Timberwolves,14.5,1.19,Los Angeles Clippers,Player Points,TopSport
Minnesota Timberwolves v Los Angeles Clippers,Minnesota Timberwolves,Los Angeles Clippers,Norman Powell,Los Angeles Clippers,14.5,1.19,Minnesota Timberwolves,Player Points,TopSport
Minnesota Timberwolves v Los Angeles Clippers,Minnesota Timberwolves,Los Angeles Clippers,James Harden,Los Angeles Clippers,14.5,1.23,Minnesota Timberwolves,Player Points,TopSport
Minnesota Timberwolves v Los Angeles Clippers,Minnesota Timberwolves,Los Angeles Clippers,Kawhi Leonard,Los Angeles Clippers,14.5,1.83,Minnesota Timberwolves,Player Points,TopSport
Minnesota Timberwolves v Los Angeles Clippers,Minnesota Timberwolves,Los Angeles Clippers,Ivica Zubac,Los Angeles Clippers,14.5,2.38,Minnesota Timberwolves,Player Points,TopSport
Minnesota Timberwolves v Los Angeles Clippers,Minnesota Timberwolves,Los Angeles Clippers,Naz Reid,Minnesota Timberwolves,14.5,2.73,Los Angeles Clippers,Player Points,TopSport
Minnesota Timberwolves v Los Angeles Clippers,Minnesota Timberwolves,Los Angeles Clippers,Donte DiVincenzo,Minnesota Timberwolves,14.5,3.7,Los Angeles Clippers,Player Points,TopSport
Minnesota Timberwolves v Los Angeles Clippers,Minnesota Timberwolves,Los Angeles Clippers,Rudy Gobert,Minnesota Timberwolves,14.5,4.5,Los Angeles Clippers,Player Points,TopSport
Minnesota Timberwolves v Los Angeles Clippers,Minnesota Timberwolves,Los Angeles Clippers,Jaden Mcdaniels,NA,14.5,4.55,NA,Player Points,TopSport
Minnesota Timberwolves v Los Angeles Clippers,Minnesota Timberwolves,Los Angeles Clippers,Amir Coffey,Los Angeles Clippers,14.5,8,Minnesota Timberwolves,Player Points,TopSport
Minnesota Timberwolves v Los Angeles Clippers,Minnesota Timberwolves,Los Angeles Clippers,Anthony Edwards,Minnesota Timberwolves,19.5,1.28,Los Angeles Clippers,Player Points,TopSport
Minnesota Timberwolves v Los Angeles Clippers,Minnesota Timberwolves,Los Angeles Clippers,Norman Powell,Los Angeles Clippers,19.5,1.65,Minnesota Timberwolves,Player Points,TopSport
Minnesota Timberwolves v Los Angeles Clippers,Minnesota Timberwolves,Los Angeles Clippers,Julius Randle,Minnesota Timberwolves,19.5,1.77,Los Angeles Clippers,Player Points,TopSport
Minnesota Timberwolves v Los Angeles Clippers,Minnesota Timberwolves,Los Angeles Clippers,James Harden,Los Angeles Clippers,19.5,1.83,Minnesota Timberwolves,Player Points,TopSport
Minnesota Timberwolves v Los Angeles Clippers,Minnesota Timberwolves,Los Angeles Clippers,Kawhi Leonard,Los Angeles Clippers,19.5,3.65,Minnesota Timberwolves,Player Points,TopSport
Minnesota Timberwolves v Los Angeles Clippers,Minnesota Timberwolves,Los Angeles Clippers,Ivica Zubac,Los Angeles Clippers,19.5,6,Minnesota Timberwolves,Player Points,TopSport
Minnesota Timberwolves v Los Angeles Clippers,Minnesota Timberwolves,Los Angeles Clippers,Naz Reid,Minnesota Timberwolves,19.5,6.5,Los Angeles Clippers,Player Points,TopSport
Minnesota Timberwolves v Los Angeles Clippers,Minnesota Timberwolves,Los Angeles Clippers,Donte DiVincenzo,Minnesota Timberwolves,19.5,9.5,Los Angeles Clippers,Player Points,TopSport
Minnesota Timberwolves v Los Angeles Clippers,Minnesota Timberwolves,Los Angeles Clippers,Anthony Edwards,Minnesota Timberwolves,24.5,1.83,Los Angeles Clippers,Player Points,TopSport
Minnesota Timberwolves v Los Angeles Clippers,Minnesota Timberwolves,Los Angeles Clippers,Norman Powell,Los Angeles Clippers,24.5,3,Minnesota Timberwolves,Player Points,TopSport
Minnesota Timberwolves v Los Angeles Clippers,Minnesota Timberwolves,Los Angeles Clippers,Julius Randle,Minnesota Timberwolves,24.5,3.35,Los Angeles Clippers,Player Points,TopSport
Minnesota Timberwolves v Los Angeles Clippers,Minnesota Timberwolves,Los Angeles Clippers,James Harden,Los Angeles Clippers,24.5,3.5,Minnesota Timberwolves,Player Points,TopSport
Minnesota Timberwolves v Los Angeles Clippers,Minnesota Timberwolves,Los Angeles Clippers,Kawhi Leonard,Los Angeles Clippers,24.5,8.25,Minnesota Timberwolves,Player Points,TopSport
Minnesota Timberwolves v Los Angeles Clippers,Minnesota Timberwolves,Los Angeles Clippers,Anthony Edwards,Minnesota Timberwolves,29.5,3.3,Los Angeles Clippers,Player Points,TopSport
Minnesota Timberwolves v Los Angeles Clippers,Minnesota Timberwolves,Los Angeles Clippers,Norman Powell,Los Angeles Clippers,29.5,6.5,Minnesota Timberwolves,Player Points,TopSport
Minnesota Timberwolves v Los Angeles Clippers,Minnesota Timberwolves,Los Angeles Clippers,Julius Randle,Minnesota Timberwolves,29.5,7.75,Los Angeles Clippers,Player Points,TopSport
Minnesota Timberwolves v Los Angeles Clippers,Minnesota Timberwolves,Los Angeles Clippers,James Harden,Los Angeles Clippers,29.5,8,Minnesota Timberwolves,Player Points,TopSport
Minnesota Timberwolves v Los Angeles Clippers,Minnesota Timberwolves,Los Angeles Clippers,Anthony Edwards,Minnesota Timberwolves,34.5,6.75,Los Angeles Clippers,Player Points,TopSport
Sacramento Kings v Miami Heat,Sacramento Kings,Miami Heat,Nikola Jovic,NA,4.5,1.08,NA,Player Points,TopSport
Sacramento Kings v Miami Heat,Sacramento Kings,Miami Heat,Haywood Highsmith,Miami Heat,4.5,1.6,Sacramento Kings,Player Points,TopSport
Sacramento Kings v Miami Heat,Sacramento Kings,Miami Heat,Bam Adebayo,Miami Heat,9.5,1.07,Sacramento Kings,Player Points,TopSport
Sacramento Kings v Miami Heat,Sacramento Kings,Miami Heat,Terry Rozier,Miami Heat,9.5,1.34,Sacramento Kings,Player Points,TopSport
Sacramento Kings v Miami Heat,Sacramento Kings,Miami Heat,Keegan Murray,Sacramento Kings,9.5,1.4,Miami Heat,Player Points,TopSport
Sacramento Kings v Miami Heat,Sacramento Kings,Miami Heat,Nikola Jovic,NA,9.5,1.66,NA,Player Points,TopSport
Sacramento Kings v Miami Heat,Sacramento Kings,Miami Heat,Jaime Jaquez,NA,9.5,1.75,NA,Player Points,TopSport
Sacramento Kings v Miami Heat,Sacramento Kings,Miami Heat,Keon Ellis,Sacramento Kings,9.5,1.83,Miami Heat,Player Points,TopSport
Sacramento Kings v Miami Heat,Sacramento Kings,Miami Heat,Haywood Highsmith,Miami Heat,9.5,4.75,Sacramento Kings,Player Points,TopSport
Sacramento Kings v Miami Heat,Sacramento Kings,Miami Heat,Tyler Herro,Miami Heat,14.5,1.08,Sacramento Kings,Player Points,TopSport
Sacramento Kings v Miami Heat,Sacramento Kings,Miami Heat,Domantas Sabonis,Sacramento Kings,14.5,1.15,Miami Heat,Player Points,TopSport
Sacramento Kings v Miami Heat,Sacramento Kings,Miami Heat,Demar Derozan,NA,14.5,1.21,NA,Player Points,TopSport
Sacramento Kings v Miami Heat,Sacramento Kings,Miami Heat,Malik Monk,Sacramento Kings,14.5,1.25,Miami Heat,Player Points,TopSport
Sacramento Kings v Miami Heat,Sacramento Kings,Miami Heat,Bam Adebayo,Miami Heat,14.5,1.44,Sacramento Kings,Player Points,TopSport
Sacramento Kings v Miami Heat,Sacramento Kings,Miami Heat,Terry Rozier,Miami Heat,14.5,2.4,Sacramento Kings,Player Points,TopSport
Sacramento Kings v Miami Heat,Sacramento Kings,Miami Heat,Keegan Murray,Sacramento Kings,14.5,2.7,Miami Heat,Player Points,TopSport
Sacramento Kings v Miami Heat,Sacramento Kings,Miami Heat,Nikola Jovic,NA,14.5,3.8,NA,Player Points,TopSport
Sacramento Kings v Miami Heat,Sacramento Kings,Miami Heat,Jaime Jaquez,NA,14.5,4.2,NA,Player Points,TopSport
Sacramento Kings v Miami Heat,Sacramento Kings,Miami Heat,Tyler Herro,Miami Heat,19.5,1.33,Sacramento Kings,Player Points,TopSport
Sacramento Kings v Miami Heat,Sacramento Kings,Miami Heat,Domantas Sabonis,Sacramento Kings,19.5,1.6,Miami Heat,Player Points,TopSport
Sacramento Kings v Miami Heat,Sacramento Kings,Miami Heat,Demar Derozan,NA,19.5,1.83,NA,Player Points,TopSport
Sacramento Kings v Miami Heat,Sacramento Kings,Miami Heat,Malik Monk,Sacramento Kings,19.5,1.86,Miami Heat,Player Points,TopSport
Sacramento Kings v Miami Heat,Sacramento Kings,Miami Heat,Bam Adebayo,Miami Heat,19.5,2.8,Sacramento Kings,Player Points,TopSport
Sacramento Kings v Miami Heat,Sacramento Kings,Miami Heat,Terry Rozier,Miami Heat,19.5,5.35,Sacramento Kings,Player Points,TopSport
Sacramento Kings v Miami Heat,Sacramento Kings,Miami Heat,Keegan Murray,Sacramento Kings,19.5,6.75,Miami Heat,Player Points,TopSport
Sacramento Kings v Miami Heat,Sacramento Kings,Miami Heat,Tyler Herro,Miami Heat,24.5,1.98,Sacramento Kings,Player Points,TopSport
Sacramento Kings v Miami Heat,Sacramento Kings,Miami Heat,Domantas Sabonis,Sacramento Kings,24.5,2.9,Miami Heat,Player Points,TopSport
Sacramento Kings v Miami Heat,Sacramento Kings,Miami Heat,Malik Monk,Sacramento Kings,24.5,3.4,Miami Heat,Player Points,TopSport
Sacramento Kings v Miami Heat,Sacramento Kings,Miami Heat,Demar Derozan,NA,24.5,3.6,NA,Player Points,TopSport
Sacramento Kings v Miami Heat,Sacramento Kings,Miami Heat,Bam Adebayo,Miami Heat,24.5,5.38,Sacramento Kings,Player Points,TopSport
Sacramento Kings v Miami Heat,Sacramento Kings,Miami Heat,Tyler Herro,Miami Heat,29.5,3.5,Sacramento Kings,Player Points,TopSport
Sacramento Kings v Miami Heat,Sacramento Kings,Miami Heat,Domantas Sabonis,Sacramento Kings,29.5,7,Miami Heat,Player Points,TopSport
Sacramento Kings v Miami Heat,Sacramento Kings,Miami Heat,Demar Derozan,NA,29.5,9,NA,Player Points,TopSport
Sacramento Kings v Miami Heat,Sacramento Kings,Miami Heat,Tyler Herro,Miami Heat,34.5,7.5,Sacramento Kings,Player Points,TopSport
