match,home_team,away_team,market_name,player_name,player_team,line,over_price,under_price,agency,opposition_team,EventKey,MarketKey,OutcomeKey,OutcomeKey_unders
New York Knicks v Houston Rockets,New York Knicks,Houston Rockets,Player Points,Cam Whitmore,Houston Rockets,19.5,10,NA,Pointsbet,New York Knicks,2174492,79676453,124,NA
New York Knicks v Houston Rockets,New York Knicks,Houston Rockets,Player Points,Cam Whitmore,Houston Rockets,4.5,1.09,NA,Pointsbet,New York Knicks,2174492,79676453,121,NA
New York Knicks v Houston Rockets,New York Knicks,Houston Rockets,Player Points,Dillon Brooks,Houston Rockets,9.5,1.25,NA,Pointsbet,New York Knicks,2174492,79676453,62,NA
New York Knicks v Houston Rockets,New York Knicks,Houston Rockets,Player Points,Dillon Brooks,Houston Rockets,14.5,2.15,NA,Pointsbet,New York Knicks,2174492,79676453,63,NA
New York Knicks v Houston Rockets,New York Knicks,Houston Rockets,Player Points,Dillon Brooks,Houston Rockets,19.5,4.4,NA,Pointsbet,New York Knicks,2174492,79676453,64,NA
New York Knicks v Houston Rockets,New York Knicks,Houston Rockets,Player Points,Dillon Brooks,Houston Rockets,24.5,11,NA,Pointsbet,New York Knicks,2174492,79676453,65,NA
New York Knicks v Houston Rockets,New York Knicks,Houston Rockets,Player Points,Jalen Brunson,New York Knicks,14.5,1.03,NA,Pointsbet,Houston Rockets,2174492,79676453,39,NA
New York Knicks v Houston Rockets,New York Knicks,Houston Rockets,Player Points,Jalen Brunson,New York Knicks,19.5,1.15,NA,Pointsbet,Houston Rockets,2174492,79676453,40,NA
New York Knicks v Houston Rockets,New York Knicks,Houston Rockets,Player Points,Jalen Brunson,New York Knicks,24.5,1.56,NA,Pointsbet,Houston Rockets,2174492,79676453,41,NA
New York Knicks v Houston Rockets,New York Knicks,Houston Rockets,Player Points,Jalen Brunson,New York Knicks,29.5,2.55,NA,Pointsbet,Houston Rockets,2174492,79676453,42,NA
New York Knicks v Houston Rockets,New York Knicks,Houston Rockets,Player Points,Jalen Brunson,New York Knicks,34.5,5,NA,Pointsbet,Houston Rockets,2174492,79676453,43,NA
New York Knicks v Houston Rockets,New York Knicks,Houston Rockets,Player Points,Jalen Brunson,New York Knicks,39.5,11,NA,Pointsbet,Houston Rockets,2174492,79676453,44,NA
New York Knicks v Houston Rockets,New York Knicks,Houston Rockets,Player Points,Jalen Green,Houston Rockets,14.5,1.08,NA,Pointsbet,New York Knicks,2174492,79676453,87,NA
New York Knicks v Houston Rockets,New York Knicks,Houston Rockets,Player Points,Jalen Green,Houston Rockets,19.5,1.29,NA,Pointsbet,New York Knicks,2174492,79676453,88,NA
New York Knicks v Houston Rockets,New York Knicks,Houston Rockets,Player Points,Jalen Green,Houston Rockets,24.5,1.87,NA,Pointsbet,New York Knicks,2174492,79676453,89,NA
