match,home_team,away_team,player_name,player_team,opposition_team,market_name,line,over_price,under_price,agency
Orlando Magic v San Antonio Spurs,Orlando Magic,San Antonio Spurs,Tristan da Silva,Orlando Magic,San Antonio Spurs,Player Rebounds,3.5,1.82,1.92,Dabble
Orlando Magic v San Antonio Spurs,Orlando Magic,San Antonio Spurs,Goga Bitadze,Orlando Magic,San Antonio Spurs,Player Rebounds,5.5,2.02,1.75,Dabble
Orlando Magic v San Antonio Spurs,Orlando Magic,San Antonio Spurs,Jeremy Sochan,San Antonio Spurs,Orlando Magic,Player Rebounds,3.5,1.67,2.1,Dabble
Orlando Magic v San Antonio Spurs,Orlando Magic,San Antonio Spurs,Julian Champagnie,San Antonio Spurs,Orlando Magic,Player Rebounds,5.5,1.95,1.8,Dabble
New York Knicks v Charlotte Hornets,New York Knicks,Charlotte Hornets,Mikal Bridges,New York Knicks,Charlotte Hornets,Player Rebounds,3.5,1.72,2.05,Dabble
New York Knicks v Charlotte Hornets,New York Knicks,Charlotte Hornets,Kon Knueppel,Charlotte Hornets,New York Knicks,Player Rebounds,4.5,1.67,2.1,Dabble
New York Knicks v Charlotte Hornets,New York Knicks,Charlotte Hornets,Moussa Diabate,NA,NA,Player Rebounds,7.5,1.95,1.78,Dabble
New York Knicks v Charlotte Hornets,New York Knicks,Charlotte Hornets,LaMelo Ball,Charlotte Hornets,New York Knicks,Player Rebounds,4.5,1.62,1.88,Dabble
New York Knicks v Charlotte Hornets,New York Knicks,Charlotte Hornets,Karl-Anthony Towns,New York Knicks,Charlotte Hornets,Player Rebounds,11.5,1.8,1.95,Dabble
New York Knicks v Charlotte Hornets,New York Knicks,Charlotte Hornets,Josh Hart,New York Knicks,Charlotte Hornets,Player Rebounds,8.5,1.78,1.95,Dabble
New York Knicks v Charlotte Hornets,New York Knicks,Charlotte Hornets,Miles Bridges,Charlotte Hornets,New York Knicks,Player Rebounds,5.5,1.82,1.9,Dabble
New York Knicks v Charlotte Hornets,New York Knicks,Charlotte Hornets,Ryan Kalkbrenner,Charlotte Hornets,New York Knicks,Player Rebounds,6.5,1.72,1.85,Dabble
Atlanta Hawks v Los Angeles Clippers,Atlanta Hawks,Los Angeles Clippers,Ivica Zubac,Los Angeles Clippers,Atlanta Hawks,Player Rebounds,12.5,1.82,1.92,Dabble
Atlanta Hawks v Los Angeles Clippers,Atlanta Hawks,Los Angeles Clippers,James Harden,Los Angeles Clippers,Atlanta Hawks,Player Rebounds,5.5,1.9,1.82,Dabble
Atlanta Hawks v Los Angeles Clippers,Atlanta Hawks,Los Angeles Clippers,Kobe Brown,Los Angeles Clippers,Atlanta Hawks,Player Rebounds,3.5,2.2,1.62,Dabble
Atlanta Hawks v Los Angeles Clippers,Atlanta Hawks,Los Angeles Clippers,John Collins,Los Angeles Clippers,Atlanta Hawks,Player Rebounds,6.5,1.92,1.82,Dabble
Atlanta Hawks v Los Angeles Clippers,Atlanta Hawks,Los Angeles Clippers,Kawhi Leonard,Los Angeles Clippers,Atlanta Hawks,Player Rebounds,5.5,1.72,2.02,Dabble
Atlanta Hawks v Los Angeles Clippers,Atlanta Hawks,Los Angeles Clippers,Mouhamed Gueye,Atlanta Hawks,Los Angeles Clippers,Player Rebounds,7.5,2.05,1.7,Dabble
Atlanta Hawks v Los Angeles Clippers,Atlanta Hawks,Los Angeles Clippers,Nickeil Alexander-Walker,Atlanta Hawks,Los Angeles Clippers,Player Rebounds,3.5,1.66,2.15,Dabble
Atlanta Hawks v Los Angeles Clippers,Atlanta Hawks,Los Angeles Clippers,Onyeka Okongwu,Atlanta Hawks,Los Angeles Clippers,Player Rebounds,9.5,1.8,1.95,Dabble
Atlanta Hawks v Los Angeles Clippers,Atlanta Hawks,Los Angeles Clippers,Kris Dunn,Los Angeles Clippers,Atlanta Hawks,Player Rebounds,3.5,2.02,1.72,Dabble
Milwaukee Bucks v Detroit Pistons,Milwaukee Bucks,Detroit Pistons,Myles Turner,Milwaukee Bucks,Detroit Pistons,Player Rebounds,5.5,2.1,1.68,Dabble
Milwaukee Bucks v Detroit Pistons,Milwaukee Bucks,Detroit Pistons,Giannis Antetokounmpo,Milwaukee Bucks,Detroit Pistons,Player Rebounds,10.5,1.98,1.77,Dabble
Milwaukee Bucks v Detroit Pistons,Milwaukee Bucks,Detroit Pistons,Kevin Porter Jr.,Milwaukee Bucks,Detroit Pistons,Player Rebounds,3.5,1.9,1.82,Dabble
Milwaukee Bucks v Detroit Pistons,Milwaukee Bucks,Detroit Pistons,Jalen Duren,Detroit Pistons,Milwaukee Bucks,Player Rebounds,11.5,2.05,1.7,Dabble
Milwaukee Bucks v Detroit Pistons,Milwaukee Bucks,Detroit Pistons,Ryan Rollins,Milwaukee Bucks,Detroit Pistons,Player Rebounds,3.5,2.15,1.65,Dabble
Milwaukee Bucks v Detroit Pistons,Milwaukee Bucks,Detroit Pistons,Ausar Thompson,Detroit Pistons,Milwaukee Bucks,Player Rebounds,5.5,1.95,1.78,Dabble
Milwaukee Bucks v Detroit Pistons,Milwaukee Bucks,Detroit Pistons,Cade Cunningham,Detroit Pistons,Milwaukee Bucks,Player Rebounds,5.5,1.72,2.05,Dabble
Milwaukee Bucks v Detroit Pistons,Milwaukee Bucks,Detroit Pistons,Tobias Harris,Detroit Pistons,Milwaukee Bucks,Player Rebounds,4.5,1.7,2.05,Dabble
Milwaukee Bucks v Detroit Pistons,Milwaukee Bucks,Detroit Pistons,Isaiah Stewart,Detroit Pistons,Milwaukee Bucks,Player Rebounds,5.5,1.85,1.88,Dabble
Milwaukee Bucks v Detroit Pistons,Milwaukee Bucks,Detroit Pistons,Bobby Portis,Milwaukee Bucks,Detroit Pistons,Player Rebounds,4.5,1.78,1.95,Dabble
Milwaukee Bucks v Detroit Pistons,Milwaukee Bucks,Detroit Pistons,Kyle Kuzma,Milwaukee Bucks,Detroit Pistons,Player Rebounds,3.5,1.95,1.78,Dabble
Houston Rockets v Sacramento Kings,Houston Rockets,Sacramento Kings,Keegan Murray,Sacramento Kings,Houston Rockets,Player Rebounds,6.5,2.08,1.7,Dabble
Houston Rockets v Sacramento Kings,Houston Rockets,Sacramento Kings,Kevin Durant,Houston Rockets,Sacramento Kings,Player Rebounds,5.5,2.02,1.72,Dabble
Houston Rockets v Sacramento Kings,Houston Rockets,Sacramento Kings,Drew Eubanks,Sacramento Kings,Houston Rockets,Player Rebounds,3.5,2.05,1.7,Dabble
Houston Rockets v Sacramento Kings,Houston Rockets,Sacramento Kings,Precious Achiuwa,Sacramento Kings,Houston Rockets,Player Rebounds,4.5,1.77,1.98,Dabble
