match,home_team,away_team,market_name,player_name,player_team,opposition_team,line,over_price,under_price,agency
Philadelphia 76ers v Portland Trail Blazers,Philadelphia 76ers,Portland Trail Blazers,Player Rebounds,Donovan Clingan,Portland Trail Blazers,Philadelphia 76ers,9.5,2.1,NA,Neds
Philadelphia 76ers v Portland Trail Blazers,Philadelphia 76ers,Portland Trail Blazers,Player Rebounds,Toumani Camara,Portland Trail Blazers,Philadelphia 76ers,9.5,4.6,NA,Neds
Philadelphia 76ers v Portland Trail Blazers,Philadelphia 76ers,Portland Trail Blazers,Player Rebounds,Deni Avdija,Portland Trail Blazers,Philadelphia 76ers,9.5,3.75,NA,Neds
Oklahoma City Thunder v Houston Rockets,Oklahoma City Thunder,Houston Rockets,Player Rebounds,Luguentz Dort,Oklahoma City Thunder,Houston Rockets,5.5,3.5,NA,Neds
Oklahoma City Thunder v Houston Rockets,Oklahoma City Thunder,Houston Rockets,Player Rebounds,Jalen Williams,Oklahoma City Thunder,Houston Rockets,5.5,2.25,NA,Neds
Oklahoma City Thunder v Houston Rockets,Oklahoma City Thunder,Houston Rockets,Player Rebounds,Jabari Smith Jr.,Houston Rockets,Oklahoma City Thunder,5.5,1.52,NA,Neds
Oklahoma City Thunder v Houston Rockets,Oklahoma City Thunder,Houston Rockets,Player Rebounds,Dillon Brooks,Houston Rockets,Oklahoma City Thunder,5.5,3.4,NA,Neds
Oklahoma City Thunder v Houston Rockets,Oklahoma City Thunder,Houston Rockets,Player Rebounds,Chet Holmgren,Oklahoma City Thunder,Houston Rockets,5.5,1.26,NA,Neds
Oklahoma City Thunder v Houston Rockets,Oklahoma City Thunder,Houston Rockets,Player Rebounds,Amen Thompson,Houston Rockets,Oklahoma City Thunder,5.5,1.15,NA,Neds
Oklahoma City Thunder v Houston Rockets,Oklahoma City Thunder,Houston Rockets,Player Rebounds,Jalen Green,Houston Rockets,Oklahoma City Thunder,5.5,2.85,NA,Neds
Oklahoma City Thunder v Houston Rockets,Oklahoma City Thunder,Houston Rockets,Player Rebounds,Isaiah Hartenstein,Oklahoma City Thunder,Houston Rockets,5.5,1.05,NA,Neds
Oklahoma City Thunder v Houston Rockets,Oklahoma City Thunder,Houston Rockets,Player Rebounds,Shai Gilgeous-Alexander,Oklahoma City Thunder,Houston Rockets,5.5,2.35,NA,Neds
Memphis Grizzlies v Atlanta Hawks,Memphis Grizzlies,Atlanta Hawks,Player Rebounds,Mouhamed Gueye,Atlanta Hawks,Memphis Grizzlies,3.5,2.35,1.5699999999999998,Neds
Charlotte Hornets v Golden State Warriors,Charlotte Hornets,Golden State Warriors,Player Rebounds,Draymond Green,Golden State Warriors,Charlotte Hornets,3.5,1.1400000000000001,NA,Neds
Charlotte Hornets v Golden State Warriors,Charlotte Hornets,Golden State Warriors,Player Rebounds,Gui Santos,Golden State Warriors,Charlotte Hornets,3.5,1.87,1.8,Neds
Charlotte Hornets v Golden State Warriors,Charlotte Hornets,Golden State Warriors,Player Rebounds,LaMelo Ball,Charlotte Hornets,Golden State Warriors,3.5,1.35,NA,Neds
Charlotte Hornets v Golden State Warriors,Charlotte Hornets,Golden State Warriors,Player Rebounds,Stephen Curry,Golden State Warriors,Charlotte Hornets,3.5,1.45,NA,Neds
Charlotte Hornets v Golden State Warriors,Charlotte Hornets,Golden State Warriors,Player Rebounds,Jimmy Butler,NA,NA,3.5,1.26,NA,Neds
Charlotte Hornets v Golden State Warriors,Charlotte Hornets,Golden State Warriors,Player Rebounds,Quinten Post,Golden State Warriors,Charlotte Hornets,3.5,1.45,NA,Neds
Charlotte Hornets v Golden State Warriors,Charlotte Hornets,Golden State Warriors,Player Rebounds,Miles Bridges,Charlotte Hornets,Golden State Warriors,3.5,1.05,NA,Neds
Charlotte Hornets v Golden State Warriors,Charlotte Hornets,Golden State Warriors,Player Rebounds,Tidjane Salaun,NA,NA,3.5,1.6800000000000002,2,Neds
Charlotte Hornets v Golden State Warriors,Charlotte Hornets,Golden State Warriors,Player Rebounds,Brandin Podziemski,Golden State Warriors,Charlotte Hornets,3.5,1.2,NA,Neds
Charlotte Hornets v Golden State Warriors,Charlotte Hornets,Golden State Warriors,Player Rebounds,Kevon Looney,Golden State Warriors,Charlotte Hornets,3.5,1.35,NA,Neds
Dallas Mavericks v Sacramento Kings,Dallas Mavericks,Sacramento Kings,Player Rebounds,Dante Exum,NA,NA,2.5,1.95,1.8,Neds
Philadelphia 76ers v Portland Trail Blazers,Philadelphia 76ers,Portland Trail Blazers,Player Rebounds,Shaedon Sharpe,Portland Trail Blazers,Philadelphia 76ers,5.5,2.25,NA,Neds
Philadelphia 76ers v Portland Trail Blazers,Philadelphia 76ers,Portland Trail Blazers,Player Rebounds,Donovan Clingan,Portland Trail Blazers,Philadelphia 76ers,5.5,1.13,NA,Neds
Philadelphia 76ers v Portland Trail Blazers,Philadelphia 76ers,Portland Trail Blazers,Player Rebounds,Toumani Camara,Portland Trail Blazers,Philadelphia 76ers,5.5,1.58,NA,Neds
Philadelphia 76ers v Portland Trail Blazers,Philadelphia 76ers,Portland Trail Blazers,Player Rebounds,Paul George,Philadelphia 76ers,Portland Trail Blazers,5.5,1.8,1.87,Neds
Philadelphia 76ers v Portland Trail Blazers,Philadelphia 76ers,Portland Trail Blazers,Player Rebounds,Andre Drummond,Philadelphia 76ers,Portland Trail Blazers,5.5,1.09,NA,Neds
Philadelphia 76ers v Portland Trail Blazers,Philadelphia 76ers,Portland Trail Blazers,Player Rebounds,Deni Avdija,Portland Trail Blazers,Philadelphia 76ers,5.5,1.44,NA,Neds
Philadelphia 76ers v Portland Trail Blazers,Philadelphia 76ers,Portland Trail Blazers,Player Rebounds,Dalano Banton,Portland Trail Blazers,Philadelphia 76ers,2.5,2.25,1.6,Neds
Memphis Grizzlies v Atlanta Hawks,Memphis Grizzlies,Atlanta Hawks,Player Rebounds,Trae Young,Atlanta Hawks,Memphis Grizzlies,2.5,1.72,2.05,Neds
Charlotte Hornets v Golden State Warriors,Charlotte Hornets,Golden State Warriors,Player Rebounds,Draymond Green,Golden State Warriors,Charlotte Hornets,6.5,2.1,1.6800000000000002,Neds
Oklahoma City Thunder v Houston Rockets,Oklahoma City Thunder,Houston Rockets,Player Rebounds,Chet Holmgren,Oklahoma City Thunder,Houston Rockets,15.5,19,NA,Neds
Oklahoma City Thunder v Houston Rockets,Oklahoma City Thunder,Houston Rockets,Player Rebounds,Amen Thompson,Houston Rockets,Oklahoma City Thunder,15.5,12,NA,Neds
Oklahoma City Thunder v Houston Rockets,Oklahoma City Thunder,Houston Rockets,Player Rebounds,Alperen Sengun,Houston Rockets,Oklahoma City Thunder,15.5,4.6,NA,Neds
Oklahoma City Thunder v Houston Rockets,Oklahoma City Thunder,Houston Rockets,Player Rebounds,Isaiah Hartenstein,Oklahoma City Thunder,Houston Rockets,15.5,7.25,NA,Neds
Charlotte Hornets v Golden State Warriors,Charlotte Hornets,Golden State Warriors,Player Rebounds,Josh Green,Charlotte Hornets,Golden State Warriors,2.5,1.83,1.9,Neds
Dallas Mavericks v Sacramento Kings,Dallas Mavericks,Sacramento Kings,Player Rebounds,Keegan Murray,Sacramento Kings,Dallas Mavericks,6.5,1.8199999999999998,1.92,Neds
Charlotte Hornets v Golden State Warriors,Charlotte Hornets,Golden State Warriors,Player Rebounds,Nick Smith Jr.,Charlotte Hornets,Golden State Warriors,2.5,1.83,1.9,Neds
Charlotte Hornets v Golden State Warriors,Charlotte Hornets,Golden State Warriors,Player Rebounds,Mark Williams,Charlotte Hornets,Golden State Warriors,11.5,1.9100000000000001,1.83,Neds
Memphis Grizzlies v Atlanta Hawks,Memphis Grizzlies,Atlanta Hawks,Player Rebounds,Desmond Bane,Memphis Grizzlies,Atlanta Hawks,7.5,3.1,NA,Neds
Memphis Grizzlies v Atlanta Hawks,Memphis Grizzlies,Atlanta Hawks,Player Rebounds,Dyson Daniels,Atlanta Hawks,Memphis Grizzlies,7.5,2.9,NA,Neds
Memphis Grizzlies v Atlanta Hawks,Memphis Grizzlies,Atlanta Hawks,Player Rebounds,Jaren Jackson Jr.,Memphis Grizzlies,Atlanta Hawks,7.5,2.9,NA,Neds
Memphis Grizzlies v Atlanta Hawks,Memphis Grizzlies,Atlanta Hawks,Player Rebounds,Onyeka Okongwu,Atlanta Hawks,Memphis Grizzlies,7.5,1.32,NA,Neds
Memphis Grizzlies v Atlanta Hawks,Memphis Grizzlies,Atlanta Hawks,Player Rebounds,Zach Edey,Memphis Grizzlies,Atlanta Hawks,7.5,1.5,NA,Neds
Memphis Grizzlies v Atlanta Hawks,Memphis Grizzlies,Atlanta Hawks,Player Rebounds,Clint Capela,Atlanta Hawks,Memphis Grizzlies,7.5,1.88,1.78,Neds
Philadelphia 76ers v Portland Trail Blazers,Philadelphia 76ers,Portland Trail Blazers,Player Rebounds,Anfernee Simons,Portland Trail Blazers,Philadelphia 76ers,2.5,1.72,2.05,Neds
Memphis Grizzlies v Atlanta Hawks,Memphis Grizzlies,Atlanta Hawks,Player Rebounds,Terance Mann,Atlanta Hawks,Memphis Grizzlies,3.5,1.75,2,Neds
Charlotte Hornets v Golden State Warriors,Charlotte Hornets,Golden State Warriors,Player Rebounds,Miles Bridges,Charlotte Hornets,Golden State Warriors,5.5,1.35,NA,Neds
Charlotte Hornets v Golden State Warriors,Charlotte Hornets,Golden State Warriors,Player Rebounds,Draymond Green,Golden State Warriors,Charlotte Hornets,5.5,1.6,NA,Neds
Charlotte Hornets v Golden State Warriors,Charlotte Hornets,Golden State Warriors,Player Rebounds,Brandin Podziemski,Golden State Warriors,Charlotte Hornets,5.5,1.8,1.87,Neds
Charlotte Hornets v Golden State Warriors,Charlotte Hornets,Golden State Warriors,Player Rebounds,LaMelo Ball,Charlotte Hornets,Golden State Warriors,5.5,2.25,NA,Neds
Charlotte Hornets v Golden State Warriors,Charlotte Hornets,Golden State Warriors,Player Rebounds,Gui Santos,Golden State Warriors,Charlotte Hornets,5.5,4,NA,Neds
Charlotte Hornets v Golden State Warriors,Charlotte Hornets,Golden State Warriors,Player Rebounds,Tidjane Salaun,NA,NA,5.5,3.35,NA,Neds
Charlotte Hornets v Golden State Warriors,Charlotte Hornets,Golden State Warriors,Player Rebounds,Quinten Post,Golden State Warriors,Charlotte Hornets,5.5,2.55,NA,Neds
Charlotte Hornets v Golden State Warriors,Charlotte Hornets,Golden State Warriors,Player Rebounds,Jimmy Butler,NA,NA,5.5,1.98,1.6800000000000002,Neds
Charlotte Hornets v Golden State Warriors,Charlotte Hornets,Golden State Warriors,Player Rebounds,Kevon Looney,Golden State Warriors,Charlotte Hornets,5.5,2.25,NA,Neds
Charlotte Hornets v Golden State Warriors,Charlotte Hornets,Golden State Warriors,Player Rebounds,Stephen Curry,Golden State Warriors,Charlotte Hornets,5.5,2.55,NA,Neds
Philadelphia 76ers v Portland Trail Blazers,Philadelphia 76ers,Portland Trail Blazers,Player Rebounds,Donovan Clingan,Portland Trail Blazers,Philadelphia 76ers,13.5,5.8,NA,Neds
Philadelphia 76ers v Portland Trail Blazers,Philadelphia 76ers,Portland Trail Blazers,Player Rebounds,Andre Drummond,Philadelphia 76ers,Portland Trail Blazers,13.5,5,NA,Neds
Dallas Mavericks v Sacramento Kings,Dallas Mavericks,Sacramento Kings,Player Rebounds,Kai Jones,Los Angeles Clippers,NA,5.5,2.8,NA,Neds
Dallas Mavericks v Sacramento Kings,Dallas Mavericks,Sacramento Kings,Player Rebounds,Klay Thompson,Dallas Mavericks,Sacramento Kings,5.5,3.7,NA,Neds
Dallas Mavericks v Sacramento Kings,Dallas Mavericks,Sacramento Kings,Player Rebounds,Kyrie Irving,Dallas Mavericks,Sacramento Kings,5.5,1.88,1.77,Neds
Dallas Mavericks v Sacramento Kings,Dallas Mavericks,Sacramento Kings,Player Rebounds,Keegan Murray,Sacramento Kings,Dallas Mavericks,5.5,1.44,NA,Neds
Dallas Mavericks v Sacramento Kings,Dallas Mavericks,Sacramento Kings,Player Rebounds,DeMar DeRozan,Sacramento Kings,Dallas Mavericks,5.5,2.85,NA,Neds
Dallas Mavericks v Sacramento Kings,Dallas Mavericks,Sacramento Kings,Player Rebounds,Trey Lyles,Sacramento Kings,Dallas Mavericks,5.5,2.4,NA,Neds
Dallas Mavericks v Sacramento Kings,Dallas Mavericks,Sacramento Kings,Player Rebounds,Zach LaVine,Sacramento Kings,Dallas Mavericks,5.5,2.05,1.65,Neds
Dallas Mavericks v Sacramento Kings,Dallas Mavericks,Sacramento Kings,Player Rebounds,Naji Marshall,Dallas Mavericks,Sacramento Kings,5.5,1.62,NA,Neds
Dallas Mavericks v Sacramento Kings,Dallas Mavericks,Sacramento Kings,Player Rebounds,Malik Monk,Sacramento Kings,Dallas Mavericks,5.5,2.9,NA,Neds
Dallas Mavericks v Sacramento Kings,Dallas Mavericks,Sacramento Kings,Player Rebounds,Max Christie,Dallas Mavericks,Sacramento Kings,5.5,2.9,NA,Neds
Charlotte Hornets v Golden State Warriors,Charlotte Hornets,Golden State Warriors,Player Rebounds,Buddy Hield,Golden State Warriors,Charlotte Hornets,2.5,2.2,1.6400000000000001,Neds
Charlotte Hornets v Golden State Warriors,Charlotte Hornets,Golden State Warriors,Player Rebounds,Stephen Curry,Golden State Warriors,Charlotte Hornets,4.5,1.98,1.77,Neds
Oklahoma City Thunder v Houston Rockets,Oklahoma City Thunder,Houston Rockets,Player Rebounds,Cason Wallace,Oklahoma City Thunder,Houston Rockets,3.5,2.15,1.65,Neds
Dallas Mavericks v Sacramento Kings,Dallas Mavericks,Sacramento Kings,Player Rebounds,DeMar DeRozan,Sacramento Kings,Dallas Mavericks,3.5,1.53,NA,Neds
Dallas Mavericks v Sacramento Kings,Dallas Mavericks,Sacramento Kings,Player Rebounds,Kai Jones,Los Angeles Clippers,NA,3.5,1.53,NA,Neds
Dallas Mavericks v Sacramento Kings,Dallas Mavericks,Sacramento Kings,Player Rebounds,Malik Monk,Sacramento Kings,Dallas Mavericks,3.5,1.55,NA,Neds
Dallas Mavericks v Sacramento Kings,Dallas Mavericks,Sacramento Kings,Player Rebounds,Kyrie Irving,Dallas Mavericks,Sacramento Kings,3.5,1.24,NA,Neds
Dallas Mavericks v Sacramento Kings,Dallas Mavericks,Sacramento Kings,Player Rebounds,Naji Marshall,Dallas Mavericks,Sacramento Kings,3.5,1.1400000000000001,NA,Neds
Dallas Mavericks v Sacramento Kings,Dallas Mavericks,Sacramento Kings,Player Rebounds,Trey Lyles,Sacramento Kings,Dallas Mavericks,3.5,1.4,NA,Neds
Dallas Mavericks v Sacramento Kings,Dallas Mavericks,Sacramento Kings,Player Rebounds,Zach LaVine,Sacramento Kings,Dallas Mavericks,3.5,1.3,NA,Neds
Dallas Mavericks v Sacramento Kings,Dallas Mavericks,Sacramento Kings,Player Rebounds,Klay Thompson,Dallas Mavericks,Sacramento Kings,3.5,1.78,1.88,Neds
Dallas Mavericks v Sacramento Kings,Dallas Mavericks,Sacramento Kings,Player Rebounds,Keegan Murray,Sacramento Kings,Dallas Mavericks,3.5,1.08,NA,Neds
Dallas Mavericks v Sacramento Kings,Dallas Mavericks,Sacramento Kings,Player Rebounds,Max Christie,Dallas Mavericks,Sacramento Kings,3.5,1.55,NA,Neds
Memphis Grizzlies v Atlanta Hawks,Memphis Grizzlies,Atlanta Hawks,Player Rebounds,Dyson Daniels,Atlanta Hawks,Memphis Grizzlies,5.5,1.8,1.95,Neds
Philadelphia 76ers v Portland Trail Blazers,Philadelphia 76ers,Portland Trail Blazers,Player Rebounds,Tyrese Maxey,Philadelphia 76ers,Portland Trail Blazers,3.5,2.15,1.65,Neds
Miami Heat v Washington Wizards,Miami Heat,Washington Wizards,Player Rebounds,Bilal Coulibaly,Washington Wizards,Miami Heat,5.5,2.15,1.67,Neds
Miami Heat v Washington Wizards,Miami Heat,Washington Wizards,Player Rebounds,Bam Adebayo,Miami Heat,Washington Wizards,11.5,1.85,1.9,Neds
Memphis Grizzlies v Atlanta Hawks,Memphis Grizzlies,Atlanta Hawks,Player Rebounds,Onyeka Okongwu,Atlanta Hawks,Memphis Grizzlies,5.5,1.06,NA,Neds
Memphis Grizzlies v Atlanta Hawks,Memphis Grizzlies,Atlanta Hawks,Player Rebounds,Ja Morant,Memphis Grizzlies,Atlanta Hawks,5.5,2.55,NA,Neds
Memphis Grizzlies v Atlanta Hawks,Memphis Grizzlies,Atlanta Hawks,Player Rebounds,Dyson Daniels,Atlanta Hawks,Memphis Grizzlies,5.5,1.72,1.95,Neds
Memphis Grizzlies v Atlanta Hawks,Memphis Grizzlies,Atlanta Hawks,Player Rebounds,Zaccharie Risacher,Atlanta Hawks,Memphis Grizzlies,5.5,3.35,NA,Neds
Memphis Grizzlies v Atlanta Hawks,Memphis Grizzlies,Atlanta Hawks,Player Rebounds,Clint Capela,Atlanta Hawks,Memphis Grizzlies,5.5,1.32,NA,Neds
Memphis Grizzlies v Atlanta Hawks,Memphis Grizzlies,Atlanta Hawks,Player Rebounds,Zach Edey,Memphis Grizzlies,Atlanta Hawks,5.5,1.15,NA,Neds
Memphis Grizzlies v Atlanta Hawks,Memphis Grizzlies,Atlanta Hawks,Player Rebounds,Jaren Jackson Jr.,Memphis Grizzlies,Atlanta Hawks,5.5,1.72,1.95,Neds
Memphis Grizzlies v Atlanta Hawks,Memphis Grizzlies,Atlanta Hawks,Player Rebounds,Desmond Bane,Memphis Grizzlies,Atlanta Hawks,5.5,1.8,1.87,Neds
Memphis Grizzlies v Atlanta Hawks,Memphis Grizzlies,Atlanta Hawks,Player Rebounds,Terance Mann,Atlanta Hawks,Memphis Grizzlies,5.5,3.35,NA,Neds
Memphis Grizzlies v Atlanta Hawks,Memphis Grizzlies,Atlanta Hawks,Player Rebounds,Caris LeVert,Atlanta Hawks,Memphis Grizzlies,5.5,3.4,NA,Neds
Oklahoma City Thunder v Houston Rockets,Oklahoma City Thunder,Houston Rockets,Player Rebounds,Isaiah Hartenstein,Oklahoma City Thunder,Houston Rockets,11.5,2.55,NA,Neds
Oklahoma City Thunder v Houston Rockets,Oklahoma City Thunder,Houston Rockets,Player Rebounds,Chet Holmgren,Oklahoma City Thunder,Houston Rockets,11.5,4.8,NA,Neds
Oklahoma City Thunder v Houston Rockets,Oklahoma City Thunder,Houston Rockets,Player Rebounds,Amen Thompson,Houston Rockets,Oklahoma City Thunder,11.5,3.5,NA,Neds
Oklahoma City Thunder v Houston Rockets,Oklahoma City Thunder,Houston Rockets,Player Rebounds,Jabari Smith Jr.,Houston Rockets,Oklahoma City Thunder,11.5,8.5,NA,Neds
Oklahoma City Thunder v Houston Rockets,Oklahoma City Thunder,Houston Rockets,Player Rebounds,Alperen Sengun,Houston Rockets,Oklahoma City Thunder,11.5,1.94,1.72,Neds
Dallas Mavericks v Sacramento Kings,Dallas Mavericks,Sacramento Kings,Player Rebounds,Spencer Dinwiddie,Dallas Mavericks,Sacramento Kings,2.5,1.75,2.02,Neds
Philadelphia 76ers v Portland Trail Blazers,Philadelphia 76ers,Portland Trail Blazers,Player Rebounds,Donovan Clingan,Portland Trail Blazers,Philadelphia 76ers,7.5,1.48,NA,Neds
Philadelphia 76ers v Portland Trail Blazers,Philadelphia 76ers,Portland Trail Blazers,Player Rebounds,Shaedon Sharpe,Portland Trail Blazers,Philadelphia 76ers,7.5,4.5,NA,Neds
Philadelphia 76ers v Portland Trail Blazers,Philadelphia 76ers,Portland Trail Blazers,Player Rebounds,Andre Drummond,Philadelphia 76ers,Portland Trail Blazers,7.5,1.38,NA,Neds
Philadelphia 76ers v Portland Trail Blazers,Philadelphia 76ers,Portland Trail Blazers,Player Rebounds,Toumani Camara,Portland Trail Blazers,Philadelphia 76ers,7.5,2.55,NA,Neds
Philadelphia 76ers v Portland Trail Blazers,Philadelphia 76ers,Portland Trail Blazers,Player Rebounds,Deni Avdija,Portland Trail Blazers,Philadelphia 76ers,7.5,2.2,NA,Neds
Philadelphia 76ers v Portland Trail Blazers,Philadelphia 76ers,Portland Trail Blazers,Player Rebounds,Paul George,Philadelphia 76ers,Portland Trail Blazers,7.5,3.1,NA,Neds
