match,home_team,away_team,market_name,player_name,outcome_name,player_team,line,over_price,agency,opposition_team,under_price
New York Knicks v Boston Celtics,New York Knicks,Boston Celtics,Player Assists,Mikal Bridges,NA,New York Knicks,3.5,2.1,Betr,Boston Celtics,1.67
New York Knicks v Boston Celtics,New York Knicks,Boston Celtics,Player Assists,Jalen Brunson,NA,New York Knicks,3.5,1.12,Betr,Boston Celtics,5.6
New York Knicks v Boston Celtics,New York Knicks,Boston Celtics,Player Assists,Jalen Brunson,NA,New York Knicks,4.5,1.3,Betr,Boston Celtics,3.4
New York Knicks v Boston Celtics,New York Knicks,Boston Celtics,Player Assists,Jalen Brunson,NA,New York Knicks,5.5,1.56,Betr,Boston Celtics,2.3
New York Knicks v Boston Celtics,New York Knicks,Boston Celtics,Player Assists,Jalen Brunson,NA,New York Knicks,6.5,2.05,Betr,Boston Celtics,1.71
New York Knicks v Boston Celtics,New York Knicks,Boston Celtics,Player Assists,Jalen Brunson,NA,New York Knicks,7.5,2.85,Betr,Boston Celtics,1.38
New York Knicks v Boston Celtics,New York Knicks,Boston Celtics,Player Assists,Josh Hart,NA,New York Knicks,3.5,1.38,Betr,Boston Celtics,2.9
New York Knicks v Boston Celtics,New York Knicks,Boston Celtics,Player Assists,Josh Hart,NA,New York Knicks,4.5,1.8,Betr,Boston Celtics,1.95
New York Knicks v Boston Celtics,New York Knicks,Boston Celtics,Player Assists,Josh Hart,NA,New York Knicks,5.5,2.6,Betr,Boston Celtics,1.45
New York Knicks v Boston Celtics,New York Knicks,Boston Celtics,Player Assists,Jaylen Brown,NA,Boston Celtics,1.5,1.15,Betr,New York Knicks,5.2
New York Knicks v Boston Celtics,New York Knicks,Boston Celtics,Player Assists,Jaylen Brown,NA,Boston Celtics,2.5,1.45,Betr,New York Knicks,2.65
New York Knicks v Boston Celtics,New York Knicks,Boston Celtics,Player Assists,Jaylen Brown,NA,Boston Celtics,3.5,2.05,Betr,New York Knicks,1.71
New York Knicks v Boston Celtics,New York Knicks,Boston Celtics,Player Assists,Jrue Holiday,NA,Boston Celtics,2.5,1.22,Betr,New York Knicks,2.9
New York Knicks v Boston Celtics,New York Knicks,Boston Celtics,Player Assists,Jrue Holiday,NA,Boston Celtics,3.5,1.91,Betr,New York Knicks,1.83
New York Knicks v Boston Celtics,New York Knicks,Boston Celtics,Player Assists,Jrue Holiday,NA,Boston Celtics,4.5,2.9,Betr,New York Knicks,1.38
New York Knicks v Boston Celtics,New York Knicks,Boston Celtics,Player Assists,Al Horford,NA,Boston Celtics,0.5,1.09,Betr,New York Knicks,6.5
New York Knicks v Boston Celtics,New York Knicks,Boston Celtics,Player Assists,Al Horford,NA,Boston Celtics,1.5,1.45,Betr,New York Knicks,2.6
New York Knicks v Boston Celtics,New York Knicks,Boston Celtics,Player Assists,Al Horford,NA,Boston Celtics,2.5,2.4,Betr,New York Knicks,1.54
New York Knicks v Boston Celtics,New York Knicks,Boston Celtics,Player Assists,Payton Pritchard,NA,Boston Celtics,0.5,1.11,Betr,New York Knicks,6
New York Knicks v Boston Celtics,New York Knicks,Boston Celtics,Player Assists,Payton Pritchard,NA,Boston Celtics,1.5,1.54,Betr,New York Knicks,2.35
New York Knicks v Boston Celtics,New York Knicks,Boston Celtics,Player Assists,Payton Pritchard,NA,Boston Celtics,2.5,2.65,Betr,New York Knicks,1.45
New York Knicks v Boston Celtics,New York Knicks,Boston Celtics,Player Assists,Jayson Tatum,NA,Boston Celtics,3.5,1.15,Betr,New York Knicks,5
New York Knicks v Boston Celtics,New York Knicks,Boston Celtics,Player Assists,Jayson Tatum,NA,Boston Celtics,4.5,1.34,Betr,New York Knicks,3.1
New York Knicks v Boston Celtics,New York Knicks,Boston Celtics,Player Assists,Jayson Tatum,NA,Boston Celtics,5.5,1.69,Betr,New York Knicks,2.1
New York Knicks v Boston Celtics,New York Knicks,Boston Celtics,Player Assists,Jayson Tatum,NA,Boston Celtics,6.5,2.3,Betr,New York Knicks,1.56
New York Knicks v Boston Celtics,New York Knicks,Boston Celtics,Player Assists,Jayson Tatum,NA,Boston Celtics,7.5,3.3,Betr,New York Knicks,1.31
New York Knicks v Boston Celtics,New York Knicks,Boston Celtics,Player Assists,Derrick White,NA,Boston Celtics,3.5,1.45,Betr,New York Knicks,2.55
New York Knicks v Boston Celtics,New York Knicks,Boston Celtics,Player Assists,Derrick White,NA,Boston Celtics,4.5,2,Betr,New York Knicks,1.74
New York Knicks v Boston Celtics,New York Knicks,Boston Celtics,Player Assists,Derrick White,NA,Boston Celtics,2.5,1.19,Betr,New York Knicks,4.4
Golden State Warriors v Minnesota Timberwolves,Golden State Warriors,Minnesota Timberwolves,Player Assists,NA,NA,NA,3.5,1.1,Betr,NA,6.5
Golden State Warriors v Minnesota Timberwolves,Golden State Warriors,Minnesota Timberwolves,Player Assists,NA,NA,NA,4.5,1.24,Betr,NA,3.8
Golden State Warriors v Minnesota Timberwolves,Golden State Warriors,Minnesota Timberwolves,Player Assists,NA,NA,NA,5.5,1.45,Betr,NA,2.55
Golden State Warriors v Minnesota Timberwolves,Golden State Warriors,Minnesota Timberwolves,Player Assists,NA,NA,NA,6.5,1.87,Betr,NA,1.87
Golden State Warriors v Minnesota Timberwolves,Golden State Warriors,Minnesota Timberwolves,Player Assists,NA,NA,NA,7.5,2.5,Betr,NA,1.5
Golden State Warriors v Minnesota Timberwolves,Golden State Warriors,Minnesota Timberwolves,Player Assists,Buddy Hield,NA,Golden State Warriors,0.5,1.09,Betr,Minnesota Timberwolves,6.75
Golden State Warriors v Minnesota Timberwolves,Golden State Warriors,Minnesota Timberwolves,Player Assists,Buddy Hield,NA,Golden State Warriors,1.5,1.45,Betr,Minnesota Timberwolves,2.65
Golden State Warriors v Minnesota Timberwolves,Golden State Warriors,Minnesota Timberwolves,Player Assists,Buddy Hield,NA,Golden State Warriors,2.5,2.35,Betr,Minnesota Timberwolves,1.56
Golden State Warriors v Minnesota Timberwolves,Golden State Warriors,Minnesota Timberwolves,Player Assists,Jonathan Kuminga,NA,Golden State Warriors,0.5,1.12,Betr,Minnesota Timberwolves,5.9
Golden State Warriors v Minnesota Timberwolves,Golden State Warriors,Minnesota Timberwolves,Player Assists,Jonathan Kuminga,NA,Golden State Warriors,1.5,1.56,Betr,Minnesota Timberwolves,2.35
Golden State Warriors v Minnesota Timberwolves,Golden State Warriors,Minnesota Timberwolves,Player Assists,Jonathan Kuminga,NA,Golden State Warriors,2.5,2.7,Betr,Minnesota Timberwolves,1.43
Golden State Warriors v Minnesota Timberwolves,Golden State Warriors,Minnesota Timberwolves,Player Assists,Brandin Podziemski,NA,Golden State Warriors,2.5,1.34,Betr,Minnesota Timberwolves,3
Golden State Warriors v Minnesota Timberwolves,Golden State Warriors,Minnesota Timberwolves,Player Assists,Brandin Podziemski,NA,Golden State Warriors,3.5,1.83,Betr,Minnesota Timberwolves,1.87
Golden State Warriors v Minnesota Timberwolves,Golden State Warriors,Minnesota Timberwolves,Player Assists,Brandin Podziemski,NA,Golden State Warriors,4.5,2.8,Betr,Minnesota Timberwolves,1.4
Golden State Warriors v Minnesota Timberwolves,Golden State Warriors,Minnesota Timberwolves,Player Assists,Mike Conley,NA,Minnesota Timberwolves,1.5,1.12,Betr,Golden State Warriors,5.9
Golden State Warriors v Minnesota Timberwolves,Golden State Warriors,Minnesota Timberwolves,Player Assists,Mike Conley,NA,Minnesota Timberwolves,2.5,1.37,Betr,Golden State Warriors,2.9
Golden State Warriors v Minnesota Timberwolves,Golden State Warriors,Minnesota Timberwolves,Player Assists,Mike Conley,NA,Minnesota Timberwolves,3.5,1.91,Betr,Golden State Warriors,1.83
Golden State Warriors v Minnesota Timberwolves,Golden State Warriors,Minnesota Timberwolves,Player Assists,Donte DiVincenzo,NA,Minnesota Timberwolves,1.5,1.2,Betr,Golden State Warriors,4.2
Golden State Warriors v Minnesota Timberwolves,Golden State Warriors,Minnesota Timberwolves,Player Assists,Donte DiVincenzo,NA,Minnesota Timberwolves,2.5,1.61,Betr,Golden State Warriors,2.2
Golden State Warriors v Minnesota Timberwolves,Golden State Warriors,Minnesota Timberwolves,Player Assists,Donte DiVincenzo,NA,Minnesota Timberwolves,3.5,2.55,Betr,Golden State Warriors,1.45
Golden State Warriors v Minnesota Timberwolves,Golden State Warriors,Minnesota Timberwolves,Player Assists,Anthony Edwards,NA,Minnesota Timberwolves,3.5,1.38,Betr,Golden State Warriors,2.9
Golden State Warriors v Minnesota Timberwolves,Golden State Warriors,Minnesota Timberwolves,Player Assists,Anthony Edwards,NA,Minnesota Timberwolves,4.5,1.83,Betr,Golden State Warriors,1.91
Golden State Warriors v Minnesota Timberwolves,Golden State Warriors,Minnesota Timberwolves,Player Assists,Anthony Edwards,NA,Minnesota Timberwolves,5.5,2.65,Betr,Golden State Warriors,1.45
Golden State Warriors v Minnesota Timberwolves,Golden State Warriors,Minnesota Timberwolves,Player Assists,Julius Randle,NA,Minnesota Timberwolves,3.5,1.13,Betr,Golden State Warriors,5.6
Golden State Warriors v Minnesota Timberwolves,Golden State Warriors,Minnesota Timberwolves,Player Assists,Julius Randle,NA,Minnesota Timberwolves,4.5,1.3,Betr,Golden State Warriors,3.3
Golden State Warriors v Minnesota Timberwolves,Golden State Warriors,Minnesota Timberwolves,Player Assists,Julius Randle,NA,Minnesota Timberwolves,5.5,1.61,Betr,Golden State Warriors,2.25
Golden State Warriors v Minnesota Timberwolves,Golden State Warriors,Minnesota Timberwolves,Player Assists,Julius Randle,NA,Minnesota Timberwolves,6.5,2.1,Betr,Golden State Warriors,1.67
Golden State Warriors v Minnesota Timberwolves,Golden State Warriors,Minnesota Timberwolves,Player Assists,Julius Randle,NA,Minnesota Timberwolves,7.5,3,Betr,Golden State Warriors,1.36
Cleveland Cavaliers v Indiana Pacers,Cleveland Cavaliers,Indiana Pacers,Player Assists,NA,NA,NA,2.5,1.1,Betr,NA,6.25
Cleveland Cavaliers v Indiana Pacers,Cleveland Cavaliers,Indiana Pacers,Player Assists,NA,NA,NA,3.5,1.29,Betr,NA,3.5
Cleveland Cavaliers v Indiana Pacers,Cleveland Cavaliers,Indiana Pacers,Player Assists,NA,NA,NA,4.5,1.61,Betr,NA,2.2
Cleveland Cavaliers v Indiana Pacers,Cleveland Cavaliers,Indiana Pacers,Player Assists,NA,NA,NA,5.5,2.2,Betr,NA,1.61
Cleveland Cavaliers v Indiana Pacers,Cleveland Cavaliers,Indiana Pacers,Player Assists,NA,NA,NA,6.5,3.3,Betr,NA,1.3
Cleveland Cavaliers v Indiana Pacers,Cleveland Cavaliers,Indiana Pacers,Player Assists,Evan Mobley,NA,Cleveland Cavaliers,1.5,1.2,Betr,Indiana Pacers,4.3
Cleveland Cavaliers v Indiana Pacers,Cleveland Cavaliers,Indiana Pacers,Player Assists,Evan Mobley,NA,Cleveland Cavaliers,2.5,1.56,Betr,Indiana Pacers,2.3
Cleveland Cavaliers v Indiana Pacers,Cleveland Cavaliers,Indiana Pacers,Player Assists,Evan Mobley,NA,Cleveland Cavaliers,3.5,2.45,Betr,Indiana Pacers,1.51
Cleveland Cavaliers v Indiana Pacers,Cleveland Cavaliers,Indiana Pacers,Player Assists,Tyrese Haliburton,NA,Indiana Pacers,6.5,1.21,Betr,Cleveland Cavaliers,4.1
Cleveland Cavaliers v Indiana Pacers,Cleveland Cavaliers,Indiana Pacers,Player Assists,Tyrese Haliburton,NA,Indiana Pacers,7.5,1.38,Betr,Cleveland Cavaliers,2.9
Cleveland Cavaliers v Indiana Pacers,Cleveland Cavaliers,Indiana Pacers,Player Assists,Tyrese Haliburton,NA,Indiana Pacers,8.5,1.65,Betr,Cleveland Cavaliers,2.15
Cleveland Cavaliers v Indiana Pacers,Cleveland Cavaliers,Indiana Pacers,Player Assists,Tyrese Haliburton,NA,Indiana Pacers,9.5,2.05,Betr,Cleveland Cavaliers,1.71
Cleveland Cavaliers v Indiana Pacers,Cleveland Cavaliers,Indiana Pacers,Player Assists,Andrew Nembhard,NA,Indiana Pacers,3.5,1.27,Betr,Cleveland Cavaliers,3.6
Cleveland Cavaliers v Indiana Pacers,Cleveland Cavaliers,Indiana Pacers,Player Assists,Andrew Nembhard,NA,Indiana Pacers,4.5,1.56,Betr,Cleveland Cavaliers,2.3
Cleveland Cavaliers v Indiana Pacers,Cleveland Cavaliers,Indiana Pacers,Player Assists,Andrew Nembhard,NA,Indiana Pacers,5.5,2.15,Betr,Cleveland Cavaliers,1.67
Cleveland Cavaliers v Indiana Pacers,Cleveland Cavaliers,Indiana Pacers,Player Assists,Pascal Siakam,NA,Indiana Pacers,1.5,1.19,Betr,Cleveland Cavaliers,4.5
Cleveland Cavaliers v Indiana Pacers,Cleveland Cavaliers,Indiana Pacers,Player Assists,Pascal Siakam,NA,Indiana Pacers,2.5,1.56,Betr,Cleveland Cavaliers,2.3
Cleveland Cavaliers v Indiana Pacers,Cleveland Cavaliers,Indiana Pacers,Player Assists,Pascal Siakam,NA,Indiana Pacers,3.5,2.4,Betr,Cleveland Cavaliers,1.54
Cleveland Cavaliers v Indiana Pacers,Cleveland Cavaliers,Indiana Pacers,Player Assists,Tyrese Haliburton,NA,Indiana Pacers,5.5,1.1,Betr,Cleveland Cavaliers,6.25
Cleveland Cavaliers v Indiana Pacers,Cleveland Cavaliers,Indiana Pacers,Player Assists,Darius Garland,NA,Cleveland Cavaliers,4.5,1.21,Betr,Indiana Pacers,4.2
Cleveland Cavaliers v Indiana Pacers,Cleveland Cavaliers,Indiana Pacers,Player Assists,Darius Garland,NA,Cleveland Cavaliers,5.5,1.42,Betr,Indiana Pacers,2.7
Cleveland Cavaliers v Indiana Pacers,Cleveland Cavaliers,Indiana Pacers,Player Assists,Darius Garland,NA,Cleveland Cavaliers,6.5,1.8,Betr,Indiana Pacers,1.95
Cleveland Cavaliers v Indiana Pacers,Cleveland Cavaliers,Indiana Pacers,Player Assists,Darius Garland,NA,Cleveland Cavaliers,7.5,2.4,Betr,Indiana Pacers,1.53
Cleveland Cavaliers v Indiana Pacers,Cleveland Cavaliers,Indiana Pacers,Player Assists,Darius Garland,NA,Cleveland Cavaliers,8.5,3.4,Betr,Indiana Pacers,1.29
Cleveland Cavaliers v Indiana Pacers,Cleveland Cavaliers,Indiana Pacers,Player Assists,Max Strus,NA,Cleveland Cavaliers,2.5,1.29,Betr,Indiana Pacers,3.4
Cleveland Cavaliers v Indiana Pacers,Cleveland Cavaliers,Indiana Pacers,Player Assists,Max Strus,NA,Cleveland Cavaliers,3.5,1.71,Betr,Indiana Pacers,2.05
Cleveland Cavaliers v Indiana Pacers,Cleveland Cavaliers,Indiana Pacers,Player Assists,Max Strus,NA,Cleveland Cavaliers,4.5,2.55,Betr,Indiana Pacers,1.45
Cleveland Cavaliers v Indiana Pacers,Cleveland Cavaliers,Indiana Pacers,Player Assists,T.J. McConnell,NA,Indiana Pacers,2.5,1.23,Betr,Cleveland Cavaliers,3.8
Cleveland Cavaliers v Indiana Pacers,Cleveland Cavaliers,Indiana Pacers,Player Assists,T.J. McConnell,NA,Indiana Pacers,3.5,1.56,Betr,Cleveland Cavaliers,2.3
Cleveland Cavaliers v Indiana Pacers,Cleveland Cavaliers,Indiana Pacers,Player Assists,T.J. McConnell,NA,Indiana Pacers,4.5,2.2,Betr,Cleveland Cavaliers,1.61
Oklahoma City Thunder v Denver Nuggets,Oklahoma City Thunder,Denver Nuggets,Player Assists,Shai Gilgeous-Alexander,NA,Oklahoma City Thunder,4.5,1.17,Betr,Denver Nuggets,4.8
Oklahoma City Thunder v Denver Nuggets,Oklahoma City Thunder,Denver Nuggets,Player Assists,Shai Gilgeous-Alexander,NA,Oklahoma City Thunder,5.5,1.34,Betr,Denver Nuggets,3
Oklahoma City Thunder v Denver Nuggets,Oklahoma City Thunder,Denver Nuggets,Player Assists,Shai Gilgeous-Alexander,NA,Oklahoma City Thunder,6.5,1.65,Betr,Denver Nuggets,2.15
Oklahoma City Thunder v Denver Nuggets,Oklahoma City Thunder,Denver Nuggets,Player Assists,Shai Gilgeous-Alexander,NA,Oklahoma City Thunder,7.5,2.15,Betr,Denver Nuggets,1.65
Oklahoma City Thunder v Denver Nuggets,Oklahoma City Thunder,Denver Nuggets,Player Assists,Shai Gilgeous-Alexander,NA,Oklahoma City Thunder,8.5,3,Betr,Denver Nuggets,1.37
Oklahoma City Thunder v Denver Nuggets,Oklahoma City Thunder,Denver Nuggets,Player Assists,Isaiah Hartenstein,NA,Oklahoma City Thunder,1.5,1.17,Betr,Denver Nuggets,4.8
Oklahoma City Thunder v Denver Nuggets,Oklahoma City Thunder,Denver Nuggets,Player Assists,Isaiah Hartenstein,NA,Oklahoma City Thunder,2.5,1.51,Betr,Denver Nuggets,2.45
Oklahoma City Thunder v Denver Nuggets,Oklahoma City Thunder,Denver Nuggets,Player Assists,Isaiah Hartenstein,NA,Oklahoma City Thunder,3.5,2.25,Betr,Denver Nuggets,1.56
Oklahoma City Thunder v Denver Nuggets,Oklahoma City Thunder,Denver Nuggets,Player Assists,Jalen Williams,NA,Oklahoma City Thunder,2.5,1.1,Betr,Denver Nuggets,6.5
Oklahoma City Thunder v Denver Nuggets,Oklahoma City Thunder,Denver Nuggets,Player Assists,Jalen Williams,NA,Oklahoma City Thunder,3.5,1.29,Betr,Denver Nuggets,3.4
Oklahoma City Thunder v Denver Nuggets,Oklahoma City Thunder,Denver Nuggets,Player Assists,Jalen Williams,NA,Oklahoma City Thunder,4.5,1.61,Betr,Denver Nuggets,2.2
Oklahoma City Thunder v Denver Nuggets,Oklahoma City Thunder,Denver Nuggets,Player Assists,Jalen Williams,NA,Oklahoma City Thunder,5.5,2.25,Betr,Denver Nuggets,1.61
Oklahoma City Thunder v Denver Nuggets,Oklahoma City Thunder,Denver Nuggets,Player Assists,Jalen Williams,NA,Oklahoma City Thunder,6.5,3.3,Betr,Denver Nuggets,1.31
Oklahoma City Thunder v Denver Nuggets,Oklahoma City Thunder,Denver Nuggets,Player Assists,Christian Braun,NA,Denver Nuggets,0.5,1.09,Betr,Oklahoma City Thunder,6.5
Oklahoma City Thunder v Denver Nuggets,Oklahoma City Thunder,Denver Nuggets,Player Assists,Christian Braun,NA,Denver Nuggets,1.5,1.45,Betr,Oklahoma City Thunder,2.65
Oklahoma City Thunder v Denver Nuggets,Oklahoma City Thunder,Denver Nuggets,Player Assists,Christian Braun,NA,Denver Nuggets,2.5,2.25,Betr,Oklahoma City Thunder,1.61
Oklahoma City Thunder v Denver Nuggets,Oklahoma City Thunder,Denver Nuggets,Player Assists,Aaron Gordon,NA,Denver Nuggets,1.5,1.17,Betr,Oklahoma City Thunder,4.7
Oklahoma City Thunder v Denver Nuggets,Oklahoma City Thunder,Denver Nuggets,Player Assists,Aaron Gordon,NA,Denver Nuggets,2.5,1.53,Betr,Oklahoma City Thunder,2.45
Oklahoma City Thunder v Denver Nuggets,Oklahoma City Thunder,Denver Nuggets,Player Assists,Aaron Gordon,NA,Denver Nuggets,3.5,2.25,Betr,Oklahoma City Thunder,1.56
Oklahoma City Thunder v Denver Nuggets,Oklahoma City Thunder,Denver Nuggets,Player Assists,NA,NA,NA,5.5,1.15,Betr,NA,4.9
Oklahoma City Thunder v Denver Nuggets,Oklahoma City Thunder,Denver Nuggets,Player Assists,NA,NA,NA,6.5,1.31,Betr,NA,3.25
Oklahoma City Thunder v Denver Nuggets,Oklahoma City Thunder,Denver Nuggets,Player Assists,NA,NA,NA,7.5,1.56,Betr,NA,2.35
Oklahoma City Thunder v Denver Nuggets,Oklahoma City Thunder,Denver Nuggets,Player Assists,NA,NA,NA,8.5,1.95,Betr,NA,1.8
Oklahoma City Thunder v Denver Nuggets,Oklahoma City Thunder,Denver Nuggets,Player Assists,NA,NA,NA,9.5,2.55,Betr,NA,1.45
Oklahoma City Thunder v Denver Nuggets,Oklahoma City Thunder,Denver Nuggets,Player Assists,Jamal Murray,NA,Denver Nuggets,3.5,1.14,Betr,Oklahoma City Thunder,5.25
Oklahoma City Thunder v Denver Nuggets,Oklahoma City Thunder,Denver Nuggets,Player Assists,Jamal Murray,NA,Denver Nuggets,4.5,1.19,Betr,Oklahoma City Thunder,3.1
Oklahoma City Thunder v Denver Nuggets,Oklahoma City Thunder,Denver Nuggets,Player Assists,Jamal Murray,NA,Denver Nuggets,5.5,1.65,Betr,Oklahoma City Thunder,2.15
Oklahoma City Thunder v Denver Nuggets,Oklahoma City Thunder,Denver Nuggets,Player Assists,Jamal Murray,NA,Denver Nuggets,6.5,2.15,Betr,Oklahoma City Thunder,1.65
Oklahoma City Thunder v Denver Nuggets,Oklahoma City Thunder,Denver Nuggets,Player Assists,Jamal Murray,NA,Denver Nuggets,2.5,1.04,Betr,Oklahoma City Thunder,9.5
Oklahoma City Thunder v Denver Nuggets,Oklahoma City Thunder,Denver Nuggets,Player Assists,Alex Caruso,NA,Oklahoma City Thunder,1.5,1.31,Betr,Denver Nuggets,3.25
Oklahoma City Thunder v Denver Nuggets,Oklahoma City Thunder,Denver Nuggets,Player Assists,Alex Caruso,NA,Oklahoma City Thunder,2.5,1.95,Betr,Denver Nuggets,1.8
Oklahoma City Thunder v Denver Nuggets,Oklahoma City Thunder,Denver Nuggets,Player Assists,Alex Caruso,NA,Oklahoma City Thunder,3.5,3.3,Betr,Denver Nuggets,1.31
Oklahoma City Thunder v Denver Nuggets,Oklahoma City Thunder,Denver Nuggets,Player Assists,Russell Westbrook,NA,Denver Nuggets,1.5,1.1,Betr,Oklahoma City Thunder,6.5
Oklahoma City Thunder v Denver Nuggets,Oklahoma City Thunder,Denver Nuggets,Player Assists,Russell Westbrook,NA,Denver Nuggets,2.5,1.33,Betr,Oklahoma City Thunder,3.2
Oklahoma City Thunder v Denver Nuggets,Oklahoma City Thunder,Denver Nuggets,Player Assists,Russell Westbrook,NA,Denver Nuggets,3.5,1.8,Betr,Oklahoma City Thunder,1.95
