gameId,teamId,teamCity,teamName,teamTricode,teamSlug,minutes,estimatedOffensiveRating,offensiveRating,estimatedDefensiveRating,defensiveRating,estimatedNetRating,netRating,assistPercentage,assistToTurnover,assistRatio,offensiveReboundPercentage,defensiveReboundPercentage,reboundPercentage,estimatedTeamTurnoverPercentage,turnoverRatio,effectiveFieldGoalPercentage,trueShootingPercentage,usagePercentage,estimatedUsagePercentage,estimatedPace,pace,pacePer40,possessions,PIE
0022100922,1610612748,Miami,Heat,MIA,heat,240:00,114.9,115.5,97.4,101.0,17.5,14.4,0.7,2.0,20.8,0.222,0.727,0.472,14.368,14.4,0.568,0.606,1.0,0.199,99.52,97.5,81.25,97.0,0.568
0022100922,1610612741,Chicago,Bulls,CHI,bulls,240:00,97.4,101.0,114.9,115.5,-17.5,-14.4,0.561,1.44,17.7,0.273,0.778,0.528,15.748,16.3,0.53,0.546,1.0,0.197,99.52,97.5,81.25,98.0,0.432
0022100515,1610612758,Sacramento,Kings,SAC,kings,240:00,110.5,110.4,103.9,105.7,6.6,4.7,0.625,2.5,17.6,0.25,0.828,0.544,9.445,9.4,0.511,0.547,1.0,0.2,106.36,105.5,87.92,106.0,0.554
0022100515,1610612760,Oklahoma City,Thunder,OKC,thunder,240:00,103.9,105.7,110.5,110.4,-6.6,-4.7,0.457,1.78,12.2,0.172,0.75,0.456,8.424,8.6,0.45,0.524,1.0,0.2,106.36,105.5,87.92,105.0,0.446
0022101081,1610612752,New York,Knicks,NYK,knicks,240:00,113.9,113.3,120.8,119.4,-6.9,-6.1,0.476,1.43,15.2,0.32,0.744,0.516,14.368,14.3,0.564,0.57,1.0,0.199,97.16,98.0,81.67,98.0,0.433
0022101081,1610612737,Atlanta,Hawks,ATL,hawks,240:00,120.8,119.4,113.9,113.3,6.9,6.1,0.65,1.86,19.6,0.256,0.68,0.484,14.451,14.3,0.586,0.63,1.0,0.202,97.16,98.0,81.67,98.0,0.567
0022100229,1610612762,Utah,Jazz,UTA,jazz,240:00,119.3,121.4,102.5,105.1,16.8,16.3,0.773,1.42,23.7,0.389,0.679,0.565,24.067,24.5,0.669,0.694,1.0,0.199,100.1,98.0,81.67,98.0,0.604
0022100229,1610612761,Toronto,Raptors,TOR,raptors,240:00,102.5,105.1,119.3,121.4,-16.8,-16.3,0.615,1.85,17.3,0.321,0.611,0.435,12.938,13.3,0.468,0.507,1.0,0.197,100.1,98.0,81.67,98.0,0.396
0022100287,1610612759,San Antonio,Spurs,SAS,spurs,240:00,97.6,100.0,90.2,91.7,7.4,8.3,0.553,1.91,16.5,0.25,0.77,0.531,11.183,11.5,0.471,0.503,1.0,0.197,97.98,96.0,80.0,96.0,0.589
0022100287,1610612738,Boston,Celtics,BOS,celtics,240:00,90.2,91.7,97.6,100.0,-7.4,-8.3,0.588,1.82,15.4,0.23,0.75,0.469,11.27,11.5,0.424,0.446,1.0,0.197,97.98,96.0,80.0,96.0,0.411
0022100571,1610612754,Indiana,Pacers,IND,pacers,240:00,116.0,121.0,126.8,127.7,-10.8,-6.7,0.634,1.53,18.9,0.244,0.744,0.488,16.296,17.0,0.579,0.641,1.0,0.194,103.04,100.5,83.75,100.0,0.436
0022100571,1610612751,Brooklyn,Nets,BKN,nets,240:00,126.8,127.7,116.0,121.0,10.8,6.7,0.571,2.33,20.2,0.256,0.756,0.513,11.792,11.9,0.599,0.653,1.0,0.195,103.04,100.5,83.75,101.0,0.564
0022100541,1610612764,Washington,Wizards,WAS,wizards,240:00,113.9,114.4,115.4,116.5,-1.4,-2.1,0.565,2.17,19.1,0.174,0.844,0.505,11.49,11.5,0.563,0.604,1.0,0.196,104.22,103.5,86.25,104.0,0.541
0022100541,1610612741,Chicago,Bulls,CHI,bulls,240:00,115.4,116.5,113.9,114.4,1.4,2.1,0.415,1.13,13.4,0.156,0.826,0.495,14.423,14.6,0.589,0.632,1.0,0.198,104.22,103.5,86.25,103.0,0.459
0022100167,1610612743,Denver,Nuggets,DEN,nuggets,240:00,110.0,112.2,104.4,106.5,5.6,5.7,0.528,1.9,15.6,0.255,0.674,0.454,10.893,11.1,0.5,0.544,1.0,0.2,92.82,91.0,75.83,90.0,0.483
0022100167,1610612754,Indiana,Pacers,IND,pacers,240:00,104.4,106.5,110.0,112.2,-5.6,-5.7,0.55,1.47,17.5,0.326,0.745,0.546,15.985,16.3,0.542,0.552,1.0,0.193,92.82,91.0,75.83,92.0,0.517
0022100721,1610612757,Portland,Trail Blazers,POR,blazers,240:00,105.1,104.9,107.2,107.9,-2.1,-3.0,0.703,1.86,18.2,0.31,0.74,0.509,13.752,13.7,0.479,0.52,1.0,0.2,101.72,101.5,84.58,102.0,0.461
0022100721,1610612750,Minnesota,Timberwolves,MIN,timberwolves,240:00,107.2,107.9,105.1,104.9,2.1,3.0,0.583,1.24,15.7,0.26,0.69,0.491,16.726,16.8,0.524,0.57,1.0,0.195,101.72,101.5,84.58,101.0,0.539
0022100037,1610612745,Houston,Rockets,HOU,rockets,240:00,96.5,98.0,106.2,105.9,-9.7,-8.0,0.625,1.0,15.9,0.174,0.796,0.495,19.889,20.2,0.52,0.567,1.0,0.199,100.68,100.0,83.33,99.0,0.44
0022100037,1610612738,Boston,Celtics,BOS,celtics,240:00,106.2,105.9,96.5,98.0,9.7,8.0,0.579,1.83,17.1,0.204,0.826,0.505,11.905,11.9,0.529,0.564,1.0,0.199,100.68,100.0,83.33,101.0,0.56
0022100259,1610612740,New Orleans,Pelicans,NOP,pelicans,240:00,92.4,97.0,106.5,110.0,-14.1,-13.0,0.649,1.04,16.8,0.385,0.594,0.5,22.132,23.2,0.455,0.5,1.0,0.195,103.62,99.5,82.92,99.0,0.445
0022100259,1610612750,Minnesota,Timberwolves,MIN,timberwolves,240:00,106.5,110.0,92.4,97.0,14.1,13.0,0.525,1.75,14.5,0.406,0.615,0.5,11.614,12.0,0.45,0.49,1.0,0.198,103.62,99.5,82.92,100.0,0.555
0022100344,1610612749,Milwaukee,Bucks,MIL,bucks,240:00,121.8,125.3,101.4,105.2,20.4,20.1,0.727,2.29,20.9,0.436,0.759,0.596,13.752,14.1,0.541,0.581,1.0,0.2,101.18,98.0,81.67,99.0,0.58
0022100344,1610612748,Miami,Heat,MIA,heat,240:00,101.4,105.2,121.8,125.3,-20.4,-20.1,0.853,1.93,20.9,0.241,0.564,0.404,14.916,15.5,0.506,0.539,1.0,0.199,101.18,98.0,81.67,97.0,0.42
0022100592,1610612766,Charlotte,Hornets,CHA,hornets,240:00,109.1,111.8,103.5,103.9,5.6,7.8,0.659,2.64,19.8,0.283,0.727,0.496,10.528,10.8,0.525,0.535,1.0,0.197,103.46,102.0,85.0,102.0,0.527
0022100592,1610612749,Milwaukee,Bucks,MIL,bucks,240:00,103.5,103.9,109.1,111.8,-5.6,-7.8,0.6,1.4,15.3,0.273,0.717,0.504,14.643,14.7,0.456,0.522,1.0,0.199,103.46,102.0,85.0,102.0,0.473
0022101164,1610612741,Chicago,Bulls,CHI,bulls,240:00,116.3,117.2,129.8,135.1,-13.5,-17.9,0.568,3.5,16.7,0.26,0.75,0.478,6.399,6.5,0.483,0.552,1.0,0.197,95.82,93.5,77.92,93.0,0.428
0022101164,1610612748,Miami,Heat,MIA,heat,240:00,129.8,135.1,116.3,117.2,13.5,17.9,0.636,3.11,21.4,0.25,0.74,0.522,9.195,9.6,0.64,0.676,1.0,0.196,95.82,93.5,77.92,94.0,0.572
0022100143,1610612758,Sacramento,Kings,SAC,kings,240:00,93.2,95.8,95.0,96.9,-1.9,-1.1,0.645,1.67,15.9,0.204,0.596,0.386,12.285,12.6,0.429,0.486,1.0,0.201,98.3,96.0,80.0,95.0,0.5
0022100143,1610612754,Indiana,Pacers,IND,pacers,240:00,95.0,96.9,93.2,95.8,1.9,1.1,0.351,0.62,10.4,0.404,0.796,0.614,21.229,21.6,0.482,0.517,1.0,0.197,98.3,96.0,80.0,97.0,0.5
0022100327,1610612746,LA,Clippers,LAC,clippers,240:00,111.6,115.0,121.8,122.8,-10.2,-7.8,0.745,2.69,22.6,0.364,0.767,0.541,12.616,13.0,0.515,0.537,1.0,0.195,102.42,100.5,83.75,100.0,0.488
0022100327,1610612758,Sacramento,Kings,SAC,kings,240:00,121.8,122.8,111.6,115.0,10.2,7.8,0.609,2.33,20.5,0.233,0.636,0.459,11.788,11.9,0.608,0.64,1.0,0.197,102.42,100.5,83.75,101.0,0.512
0022101212,1610612746,LA,Clippers,LAC,clippers,240:00,117.5,118.2,95.6,98.0,21.9,20.2,0.69,1.71,20.9,0.239,0.769,0.52,17.068,17.2,0.61,0.632,1.0,0.197,101.08,99.5,82.92,99.0,0.56
0022101212,1610612758,Sacramento,Kings,SAC,kings,240:00,95.6,98.0,117.5,118.2,-21.9,-20.2,0.632,1.85,18.0,0.231,0.761,0.48,12.676,13.0,0.483,0.507,1.0,0.199,101.08,99.5,82.92,100.0,0.44
0022101071,1610612766,Charlotte,Hornets,CHA,hornets,240:00,108.6,111.6,106.1,108.4,2.5,3.2,0.85,2.0,24.9,0.175,0.647,0.44,17.418,17.9,0.589,0.619,1.0,0.195,97.32,95.0,79.17,95.0,0.53
0022101071,1610612740,New Orleans,Pelicans,NOP,pelicans,240:00,106.1,108.4,108.6,111.6,-2.5,-3.2,0.575,1.53,17.0,0.353,0.825,0.56,15.458,15.8,0.494,0.531,1.0,0.198,97.32,95.0,79.17,95.0,0.47
0022100324,1610612749,Milwaukee,Bucks,MIL,bucks,240:00,116.0,119.8,113.4,116.8,2.7,3.0,0.63,2.23,19.7,0.24,0.8,0.505,11.879,12.3,0.564,0.602,1.0,0.198,109.84,106.5,88.75,106.0,0.508
0022100324,1610612766,Charlotte,Hornets,CHA,hornets,240:00,113.4,116.8,116.0,119.8,-2.7,-3.0,0.698,1.76,20.9,0.2,0.76,0.495,15.421,15.9,0.615,0.649,1.0,0.198,109.84,106.5,88.75,107.0,0.492
0022100198,1610612746,LA,Clippers,LAC,clippers,240:00,88.9,90.0,99.8,100.0,-10.9,-10.0,0.552,0.8,12.7,0.231,0.816,0.515,19.755,20.0,0.426,0.499,1.0,0.198,100.7,100.0,83.33,100.0,0.441
0022100198,1610612741,Chicago,Bulls,CHI,bulls,240:00,99.8,100.0,88.9,90.0,10.9,10.0,0.5,1.27,15.1,0.184,0.769,0.485,14.976,15.0,0.506,0.543,1.0,0.198,100.7,100.0,83.33,100.0,0.559
0022100351,1610612761,Toronto,Raptors,TOR,raptors,240:00,109.0,110.9,100.3,96.8,8.8,14.1,0.579,2.75,17.5,0.26,0.844,0.537,8.551,8.7,0.494,0.534,1.0,0.201,91.66,92.5,77.08,92.0,0.531
0022100351,1610612764,Washington,Wizards,WAS,wizards,240:00,100.3,96.8,109.0,110.9,-8.8,-14.1,0.667,2.0,17.3,0.156,0.74,0.463,11.141,10.8,0.466,0.525,1.0,0.203,91.66,92.5,77.08,93.0,0.469
0022100402,1610612757,Portland,Trail Blazers,POR,blazers,240:00,110.6,109.9,109.4,116.0,1.3,-6.1,0.676,1.32,18.2,0.313,0.667,0.495,18.939,18.8,0.568,0.595,1.0,0.201,103.2,100.5,83.75,101.0,0.492
0022100402,1610612750,Minnesota,Timberwolves,MIN,timberwolves,240:00,109.4,116.0,110.6,109.9,-1.3,6.1,0.605,1.35,16.5,0.333,0.688,0.505,16.026,17.0,0.529,0.585,1.0,0.2,103.2,100.5,83.75,100.0,0.508
0022100118,1610612758,Sacramento,Kings,SAC,kings,240:00,119.6,116.7,97.4,103.1,22.1,13.5,0.643,3.38,21.7,0.105,0.7,0.443,8.54,8.3,0.588,0.624,1.0,0.201,97.64,96.0,80.0,96.0,0.596
0022100118,1610612740,New Orleans,Pelicans,NOP,pelicans,240:00,97.4,103.1,119.6,116.7,-22.1,-13.5,0.649,1.41,18.0,0.3,0.895,0.557,16.732,17.7,0.5,0.535,1.0,0.197,97.64,96.0,80.0,96.0,0.404
0022100526,1610612753,Orlando,Magic,ORL,magic,240:00,114.7,114.6,128.5,133.3,-13.8,-18.8,0.619,2.6,19.3,0.191,0.587,0.387,9.72,9.7,0.557,0.597,1.0,0.2,104.36,102.5,85.42,103.0,0.412
0022100526,1610612749,Milwaukee,Bucks,MIL,bucks,240:00,128.5,133.3,114.7,114.6,13.8,18.8,0.533,1.85,16.7,0.413,0.809,0.613,12.283,12.7,0.566,0.636,1.0,0.2,104.36,102.5,85.42,102.0,0.588
0022101087,1610612738,Boston,Celtics,BOS,celtics,240:00,135.8,134.4,101.8,105.4,33.9,29.0,0.74,2.85,27.0,0.294,0.642,0.506,14.118,14.0,0.708,0.718,1.0,0.198,93.66,92.5,77.08,93.0,0.678
0022101087,1610612762,Utah,Jazz,UTA,jazz,240:00,101.8,105.4,135.8,134.4,-33.9,-29.0,0.371,0.93,10.5,0.358,0.706,0.494,14.7,15.2,0.443,0.499,1.0,0.198,93.66,92.5,77.08,92.0,0.322
0022100355,1610612754,Indiana,Pacers,IND,pacers,240:00,122.5,126.1,118.0,122.2,4.5,3.9,0.581,1.56,18.8,0.462,0.7,0.582,16.899,17.4,0.579,0.633,1.0,0.195,93.96,91.0,75.83,92.0,0.533
0022100355,1610612764,Washington,Wizards,WAS,wizards,240:00,118.0,122.2,122.5,126.1,-4.5,-3.9,0.581,2.08,19.6,0.3,0.538,0.418,12.87,13.3,0.574,0.609,1.0,0.2,93.96,91.0,75.83,90.0,0.467
0022100991,1610612758,Sacramento,Kings,SAC,kings,240:00,99.1,102.0,105.6,107.1,-6.5,-5.0,0.632,1.5,18.1,0.18,0.705,0.426,15.854,16.3,0.518,0.538,1.0,0.195,100.64,98.5,82.08,98.0,0.43
0022100991,1610612743,Denver,Nuggets,DEN,nuggets,240:00,105.6,107.1,99.1,102.0,6.5,5.0,0.65,1.3,19.1,0.295,0.82,0.574,19.928,20.2,0.543,0.587,1.0,0.196,100.64,98.5,82.08,99.0,0.57
0022100171,1610612755,Philadelphia,76ers,PHI,sixers,240:00,109.7,112.4,115.6,118.6,-5.9,-6.2,0.725,2.42,21.1,0.271,0.611,0.451,12.077,12.4,0.517,0.566,1.0,0.199,99.42,97.0,80.83,97.0,0.498
0022100171,1610612761,Toronto,Raptors,TOR,raptors,240:00,115.6,118.6,109.7,112.4,5.9,6.2,0.595,2.08,17.8,0.389,0.729,0.549,12.063,12.4,0.51,0.556,1.0,0.199,99.42,97.0,80.83,97.0,0.502
0012100013,1610612745,Houston,Rockets,HOU,rockets,240:00,119.9,122.5,115.7,114.4,4.2,8.1,0.545,1.6,17.0,0.264,0.692,0.476,14.384,14.7,0.599,0.611,1.0,0.196,103.56,103.0,85.83,102.0,0.531
0012100013,1610612764,Washington,Wizards,WAS,wizards,240:00,115.7,114.4,119.9,122.5,-4.2,-8.1,0.487,1.73,14.1,0.308,0.736,0.524,10.696,10.6,0.511,0.568,1.0,0.2,103.56,103.0,85.83,104.0,0.469
0022101214,1610612755,Philadelphia,76ers,PHI,sixers,240:00,129.3,129.1,115.6,116.5,13.7,12.6,0.74,2.47,24.0,0.381,0.756,0.566,14.58,14.6,0.622,0.653,1.0,0.198,103.36,103.0,85.83,103.0,0.569
0022101214,1610612754,Indiana,Pacers,IND,pacers,240:00,115.6,116.5,129.3,129.1,-13.7,-12.6,0.683,1.65,20.2,0.244,0.619,0.434,16.371,16.5,0.59,0.639,1.0,0.2,103.36,103.0,85.83,103.0,0.431
0022100945,1610612746,LA,Clippers,LAC,clippers,240:00,133.9,134.7,112.5,114.4,21.4,20.3,0.627,2.67,22.3,0.364,0.773,0.568,12.17,12.2,0.64,0.663,1.0,0.195,98.64,97.5,81.25,98.0,0.579
0022100945,1610612747,Los Angeles,Lakers,LAL,lakers,240:00,112.5,114.4,133.9,134.7,-21.4,-20.3,0.634,1.86,19.4,0.227,0.636,0.432,14.187,14.4,0.56,0.592,1.0,0.197,98.64,97.5,81.25,97.0,0.421
0022101000,1610612763,Memphis,Grizzlies,MEM,grizzlies,240:00,109.5,112.4,106.3,109.6,3.2,2.8,0.5,2.3,15.4,0.373,0.696,0.52,9.28,9.5,0.486,0.505,1.0,0.2,107.52,104.5,87.08,105.0,0.522
0022101000,1610612752,New York,Knicks,NYK,knicks,240:00,106.3,109.6,109.5,112.4,-3.2,-2.8,0.605,1.44,15.8,0.304,0.627,0.48,14.914,15.4,0.478,0.536,1.0,0.196,107.52,104.5,87.08,104.0,0.478
0022100836,1610612756,Phoenix,Suns,PHX,suns,240:00,128.7,132.3,104.9,107.0,23.8,25.3,0.686,4.38,24.0,0.286,0.717,0.526,7.862,8.1,0.617,0.637,1.0,0.199,101.88,99.5,82.92,99.0,0.649
0022100836,1610612749,Milwaukee,Bucks,MIL,bucks,240:00,104.9,107.0,128.7,132.3,-23.8,-25.3,0.45,1.29,13.7,0.283,0.714,0.474,13.725,14.0,0.511,0.54,1.0,0.198,101.88,99.5,82.92,100.0,0.351
0022100733,1610612755,Philadelphia,76ers,PHI,sixers,240:00,103.5,105.0,85.3,88.8,18.1,16.2,0.732,2.0,22.3,0.214,0.75,0.511,14.781,15.0,0.579,0.587,1.0,0.199,101.72,99.0,82.5,100.0,0.614
0022100733,1610612747,Los Angeles,Lakers,LAL,lakers,240:00,85.3,88.8,103.5,105.0,-18.1,-16.2,0.528,1.0,14.6,0.25,0.786,0.489,18.635,19.4,0.443,0.473,1.0,0.196,101.72,99.0,82.5,98.0,0.386
0022101064,1610612737,Atlanta,Hawks,ATL,hawks,240:00,105.5,105.7,110.5,110.4,-5.0,-4.7,0.537,1.38,16.3,0.208,0.642,0.436,15.077,15.1,0.529,0.577,1.0,0.202,106.0,106.0,88.33,106.0,0.477
0022101064,1610612740,New Orleans,Pelicans,NOP,pelicans,240:00,110.5,110.4,105.5,105.7,5.0,4.7,0.512,1.38,15.1,0.358,0.792,0.564,15.111,15.1,0.484,0.542,1.0,0.197,106.0,106.0,88.33,106.0,0.523
0022101083,1610612743,Denver,Nuggets,DEN,nuggets,240:00,129.4,132.3,118.0,119.8,11.4,12.5,0.689,2.82,22.9,0.256,0.809,0.558,11.211,11.5,0.639,0.682,1.0,0.196,97.78,96.0,80.0,96.0,0.553
0022101083,1610612746,LA,Clippers,LAC,clippers,240:00,118.0,119.8,129.4,132.3,-11.4,-12.5,0.643,4.5,20.7,0.191,0.744,0.442,6.158,6.3,0.547,0.59,1.0,0.199,97.78,96.0,80.0,96.0,0.447
0022100970,1610612748,Miami,Heat,MIA,heat,240:00,124.0,126.8,106.3,109.3,17.7,17.5,0.531,1.73,18.8,0.357,0.769,0.585,15.127,15.5,0.615,0.633,1.0,0.196,99.42,97.0,80.83,97.0,0.61
0022100970,1610612745,Houston,Rockets,HOU,rockets,240:00,106.3,109.3,124.0,126.8,-17.7,-17.5,0.564,2.0,16.8,0.231,0.643,0.415,11.035,11.3,0.517,0.543,1.0,0.195,99.42,97.0,80.83,97.0,0.39
0022100132,1610612758,Sacramento,Kings,SAC,kings,240:00,135.3,135.9,105.5,105.8,29.8,30.2,0.604,1.61,19.9,0.359,0.815,0.624,17.401,17.5,0.678,0.711,1.0,0.199,103.84,103.5,86.25,103.0,0.617
0022100132,1610612766,Charlotte,Hornets,CHA,hornets,240:00,105.5,105.8,135.3,135.9,-29.8,-30.2,0.674,2.9,20.7,0.185,0.641,0.376,9.593,9.6,0.527,0.543,1.0,0.2,103.84,103.5,86.25,104.0,0.383
0022101015,1610612753,Orlando,Magic,ORL,magic,265:00,109.8,108.6,109.1,111.5,0.7,-3.0,0.683,2.33,20.0,0.25,0.776,0.527,11.561,11.4,0.549,0.571,1.0,0.2,95.13,94.64,78.87,105.0,0.512
0022101015,1610612755,Philadelphia,76ers,PHI,sixers,265:00,109.1,111.5,109.8,108.6,-0.7,3.0,0.6,2.63,15.3,0.224,0.75,0.473,7.527,7.7,0.457,0.536,1.0,0.2,95.13,94.64,78.87,104.0,0.488
0022100246,1610612757,Portland,Trail Blazers,POR,blazers,240:00,120.3,122.9,111.9,115.6,8.4,7.3,0.575,1.77,18.2,0.225,0.833,0.537,13.249,13.5,0.594,0.655,1.0,0.198,98.68,96.0,80.0,96.0,0.537
0022100246,1610612755,Philadelphia,76ers,PHI,sixers,240:00,111.9,115.6,120.3,122.9,-8.4,-7.3,0.585,2.0,19.0,0.167,0.775,0.463,12.092,12.5,0.568,0.615,1.0,0.196,98.68,96.0,80.0,96.0,0.463
0022101057,1610612758,Sacramento,Kings,SAC,kings,240:00,99.4,101.0,130.6,131.3,-31.2,-30.2,0.697,1.44,17.9,0.208,0.769,0.46,16.4,16.7,0.5,0.542,1.0,0.199,97.02,96.0,80.0,96.0,0.372
0022101057,1610612738,Boston,Celtics,BOS,celtics,240:00,130.6,131.3,99.4,101.0,31.2,30.2,0.717,2.54,24.4,0.231,0.792,0.54,13.474,13.5,0.695,0.704,1.0,0.201,97.02,96.0,80.0,96.0,0.628
0022100456,1610612756,Phoenix,Suns,PHX,suns,240:00,126.0,128.0,97.9,98.1,28.2,29.9,0.648,1.94,22.8,0.286,0.731,0.56,16.556,16.8,0.674,0.68,1.0,0.197,108.52,107.5,89.58,107.0,0.612
0022100456,1610612766,Charlotte,Hornets,CHA,hornets,240:00,97.9,98.1,126.0,128.0,-28.2,-29.9,0.722,2.89,17.6,0.269,0.714,0.44,8.309,8.3,0.41,0.472,1.0,0.203,108.52,107.5,89.58,108.0,0.388
0022100795,1610612757,Portland,Trail Blazers,POR,blazers,240:00,92.6,93.9,97.7,99.0,-5.1,-5.0,0.45,1.5,13.3,0.333,0.727,0.517,11.952,12.1,0.426,0.441,1.0,0.199,99.32,98.0,81.67,99.0,0.467
0022100795,1610612760,Oklahoma City,Thunder,OKC,thunder,240:00,97.7,99.0,92.6,93.9,5.1,5.0,0.727,1.6,17.7,0.273,0.667,0.483,15.269,15.5,0.466,0.499,1.0,0.2,99.32,98.0,81.67,97.0,0.533
0022100908,1610612748,Miami,Heat,MIA,heat,240:00,123.5,126.7,119.0,122.9,4.4,3.8,0.532,2.08,18.3,0.15,0.636,0.405,11.14,11.4,0.639,0.667,1.0,0.197,108.04,105.0,87.5,105.0,0.517
0022100908,1610612759,San Antonio,Spurs,SAS,spurs,240:00,119.0,122.9,123.5,126.7,-4.4,-3.8,0.66,1.5,21.5,0.364,0.85,0.595,20.303,21.0,0.633,0.656,1.0,0.194,108.04,105.0,87.5,105.0,0.483
0012100002,1610612761,Toronto,Raptors,TOR,raptors,240:00,110.2,113.9,97.8,100.0,12.4,13.9,0.673,1.38,20.4,0.423,0.689,0.566,21.505,22.2,0.577,0.588,1.0,0.196,110.52,107.5,89.58,108.0,0.592
0012100002,1610612755,Philadelphia,76ers,PHI,sixers,240:00,97.8,100.0,110.2,113.9,-12.4,-13.9,0.475,1.0,13.1,0.311,0.577,0.434,17.361,17.8,0.458,0.498,1.0,0.196,110.52,107.5,89.58,107.0,0.408
0022100817,1610612751,Brooklyn,Nets,BKN,nets,240:00,87.7,92.9,124.7,128.6,-37.0,-35.7,0.579,1.57,15.6,0.348,0.651,0.468,13.498,14.3,0.434,0.434,1.0,0.199,102.38,98.0,81.67,98.0,0.271
0022100817,1610612738,Boston,Celtics,BOS,celtics,240:00,124.7,128.6,87.7,92.9,37.0,35.7,0.64,2.29,22.2,0.349,0.652,0.532,13.856,14.3,0.626,0.643,1.0,0.196,102.38,98.0,81.67,98.0,0.729
