timestamp,match,start_time,home_team,away_team,market_name,player_name,player_team,line,over_price,under_price,opposition_team,date,implied_prob_over,implied_prob_under,games_played_2022_2023,empirical_prob_over_2022_23,games_played_2023_2024,empirical_prob_over_2023_24,empirical_prob_last_10,empirical_prob_under_2022_23,empirical_prob_under_2023_24,diff_over_2022_23,diff_under_2022_23,diff_over_2023_24,diff_under_2023_24,diff_over_last_10,diff_under_last_10,agency,variation
2024-01-21T11:35:15Z,Washington Wizards v Denver Nuggets,2024-01-21T23:00:00Z,Washington Wizards,Denver Nuggets,Player Assists,Michael Porter Jr.,Denver Nuggets,1.5,2.35,1.55,Washington Wizards,NA,0.43,0.65,62,0.32,42,0.43,0.2,0.68,0.57,-0.1,0.03,0,-0.07,-0.23,0.15,TAB,0.34
2024-01-21T11:35:15Z,Washington Wizards v Denver Nuggets,2024-01-21T23:00:00Z,Washington Wizards,Denver Nuggets,Player Assists,Michael Porter Jr.,Denver Nuggets,1.5,2.2,NA,Washington Wizards,NA,0.45,NA,62,0.32,42,0.43,0.2,0.68,0.57,-0.13,NA,-0.03,NA,-0.25,NA,TAB,0.34
2024-01-21T11:35:15Z,Washington Wizards v Denver Nuggets,2024-01-21T23:00:00Z,Washington Wizards,Denver Nuggets,Player Assists,Michael Porter Jr.,Denver Nuggets,1.5,1.3,NA,Washington Wizards,NA,0.77,NA,62,0.32,42,0.43,0.2,0.68,0.57,-0.45,NA,-0.34,NA,-0.57,NA,Neds,0.34
2024-01-21T11:35:15Z,Los Angeles Clippers v Brooklyn Nets,2024-01-21T20:30:00Z,Los Angeles Clippers,Brooklyn Nets,Player Assists,Dorian Finney-Smith,Brooklyn Nets,1.5,2.4,NA,Los Angeles Clippers,NA,0.42,NA,66,0.48,38,0.39,0.5,0.52,0.61,0.07,NA,-0.02,NA,0.08,NA,TAB,0.32
2024-01-21T11:35:15Z,Los Angeles Clippers v Brooklyn Nets,2024-01-21T20:30:00Z,Los Angeles Clippers,Brooklyn Nets,Player Assists,Dorian Finney-Smith,Brooklyn Nets,1.5,1.36,NA,Los Angeles Clippers,NA,0.74,NA,66,0.48,38,0.39,0.5,0.52,0.61,-0.25,NA,-0.34,NA,-0.24,NA,Neds,0.32
2024-01-21T11:35:15Z,Washington Wizards v Denver Nuggets,2024-01-21T23:00:00Z,Washington Wizards,Denver Nuggets,Player Assists,Aaron Gordon,Denver Nuggets,5.5,5.75,NA,Washington Wizards,NA,0.17,NA,68,0.16,36,0.11,0,0.84,0.89,-0.01,NA,-0.06,NA,-0.17,NA,Pointsbet,0.30999999999999994
2024-01-21T11:35:15Z,Washington Wizards v Denver Nuggets,2024-01-21T23:00:00Z,Washington Wizards,Denver Nuggets,Player Assists,Aaron Gordon,Denver Nuggets,5.5,2.1,NA,Washington Wizards,NA,0.48,NA,68,0.16,36,0.11,0,0.84,0.89,-0.31,NA,-0.37,NA,-0.48,NA,Neds,0.30999999999999994
2024-01-21T11:35:15Z,Washington Wizards v Denver Nuggets,2024-01-21T23:00:00Z,Washington Wizards,Denver Nuggets,Player Assists,Aaron Gordon,Denver Nuggets,3.5,2.1,NA,Washington Wizards,NA,0.48,NA,68,0.34,36,0.33,0.1,0.66,0.67,-0.14,NA,-0.14,NA,-0.38,NA,Pointsbet,0.30000000000000004
2024-01-21T11:35:15Z,Washington Wizards v Denver Nuggets,2024-01-21T23:00:00Z,Washington Wizards,Denver Nuggets,Player Assists,Aaron Gordon,Denver Nuggets,3.5,2.1,1.71,Washington Wizards,NA,0.48,0.58,68,0.34,36,0.33,0.1,0.66,0.67,-0.14,0.08,-0.14,0.08,-0.38,0.32,Pointsbet,0.30000000000000004
2024-01-21T11:35:15Z,Washington Wizards v Denver Nuggets,2024-01-21T23:00:00Z,Washington Wizards,Denver Nuggets,Player Assists,Aaron Gordon,Denver Nuggets,3.5,2.1,1.68,Washington Wizards,NA,0.48,0.6,68,0.34,36,0.33,0.1,0.66,0.67,-0.14,0.07,-0.14,0.07,-0.38,0.3,TAB,0.30000000000000004
2024-01-21T11:35:15Z,Washington Wizards v Denver Nuggets,2024-01-21T23:00:00Z,Washington Wizards,Denver Nuggets,Player Assists,Aaron Gordon,Denver Nuggets,3.5,2,NA,Washington Wizards,NA,0.5,NA,68,0.34,36,0.33,0.1,0.66,0.67,-0.16,NA,-0.17,NA,-0.4,NA,BetRight,0.30000000000000004
2024-01-21T11:35:15Z,Washington Wizards v Denver Nuggets,2024-01-21T23:00:00Z,Washington Wizards,Denver Nuggets,Player Assists,Aaron Gordon,Denver Nuggets,3.5,2,NA,Washington Wizards,NA,0.5,NA,68,0.34,36,0.33,0.1,0.66,0.67,-0.16,NA,-0.17,NA,-0.4,NA,TAB,0.30000000000000004
2024-01-21T11:35:15Z,Washington Wizards v Denver Nuggets,2024-01-21T23:00:00Z,Washington Wizards,Denver Nuggets,Player assists,Aaron Gordon,Denver Nuggets,3.5,1.92,NA,Washington Wizards,NA,0.52,NA,68,0.34,36,0.33,0.1,0.66,0.67,-0.18,NA,-0.19,NA,-0.42,NA,BlueBet,0.30000000000000004
2024-01-21T11:35:15Z,Washington Wizards v Denver Nuggets,2024-01-21T23:00:00Z,Washington Wizards,Denver Nuggets,Player Assists,Aaron Gordon,Denver Nuggets,3.5,1.28,NA,Washington Wizards,NA,0.78,NA,68,0.34,36,0.33,0.1,0.66,0.67,-0.44,NA,-0.45,NA,-0.68,NA,Neds,0.30000000000000004
2024-01-21T11:35:15Z,Washington Wizards v Denver Nuggets,2024-01-21T23:00:00Z,Washington Wizards,Denver Nuggets,Player Assists,Aaron Gordon,Denver Nuggets,7.5,17,NA,Washington Wizards,NA,0.06,NA,68,0.03,36,0,0,0.97,1,-0.03,NA,-0.06,NA,-0.06,NA,BetRight,0.18
2024-01-21T11:35:15Z,Washington Wizards v Denver Nuggets,2024-01-21T23:00:00Z,Washington Wizards,Denver Nuggets,Player assists,Aaron Gordon,Denver Nuggets,7.5,15,NA,Washington Wizards,NA,0.07,NA,68,0.03,36,0,0,0.97,1,-0.04,NA,-0.07,NA,-0.07,NA,BlueBet,0.18
2024-01-21T11:35:15Z,Washington Wizards v Denver Nuggets,2024-01-21T23:00:00Z,Washington Wizards,Denver Nuggets,Player Assists,Aaron Gordon,Denver Nuggets,7.5,4.2,NA,Washington Wizards,NA,0.24,NA,68,0.03,36,0,0,0.97,1,-0.21,NA,-0.24,NA,-0.24,NA,Neds,0.18
2024-01-21T11:35:15Z,Washington Wizards v Denver Nuggets,2024-01-21T23:00:00Z,Washington Wizards,Denver Nuggets,Player Assists,Nikola Jokic,Denver Nuggets,11.5,4.3,NA,Washington Wizards,NA,0.23,NA,68,0.25,41,0.22,0.2,0.75,0.78,0.02,NA,-0.01,NA,-0.03,NA,Sportsbet,0.13999999999999999
2024-01-21T11:35:15Z,Washington Wizards v Denver Nuggets,2024-01-21T23:00:00Z,Washington Wizards,Denver Nuggets,Player Assists,Nikola Jokic,Denver Nuggets,11.5,3.9,NA,Washington Wizards,NA,0.26,NA,68,0.25,41,0.22,0.2,0.75,0.78,-0.01,NA,-0.04,NA,-0.06,NA,Pointsbet,0.13999999999999999
