timestamp,match,start_time,home_team,away_team,market_name,player_name,player_team,line,over_price,under_price,opposition_team,EventKey,MarketKey,OutcomeKey,OutcomeKey_unders,date,implied_prob_over,implied_prob_under,games_played_2022_2023,empirical_prob_over_2022_23,games_played_2023_2024,empirical_prob_over_2023_24,empirical_prob_last_10,empirical_prob_under_2022_23,empirical_prob_under_2023_24,diff_over_2022_23,diff_under_2022_23,diff_over_2023_24,diff_under_2023_24,diff_over_last_10,diff_under_last_10,agency,variation
2024-01-27T11:39:32Z,Detroit Pistons v Washington Wizards,2024-01-27T17:00:00Z,Detroit Pistons,Washington Wizards,Player Assists,Daniel Gafford,Washington Wizards,1.5,2.45,1.52,Detroit Pistons,NA,NA,NA,NA,NA,0.41,0.66,78,0.32,39,0.44,0.4,0.68,0.56,-0.09,0.02,0.03,-0.09,-0.01,-0.06,TAB,0.23000000000000004
2024-01-27T11:39:32Z,Detroit Pistons v Washington Wizards,2024-01-27T17:00:00Z,Detroit Pistons,Washington Wizards,Player Assists,Daniel Gafford,Washington Wizards,1.5,2.3,NA,Detroit Pistons,NA,NA,NA,NA,NA,0.43,NA,78,0.32,39,0.44,0.4,0.68,0.56,-0.11,NA,0,NA,-0.03,NA,TAB,0.23000000000000004
2024-01-27T11:39:32Z,Detroit Pistons v Washington Wizards,2024-01-27T17:00:00Z,Detroit Pistons,Washington Wizards,Player Assists,Daniel Gafford,Washington Wizards,1.5,1.57,NA,Detroit Pistons,NA,NA,NA,NA,NA,0.64,NA,78,0.32,39,0.44,0.4,0.68,0.56,-0.32,NA,-0.2,NA,-0.24,NA,Neds,0.23000000000000004
2024-01-27T11:39:32Z,Detroit Pistons v Washington Wizards,2024-01-27T17:00:00Z,Detroit Pistons,Washington Wizards,Player Assists,Jalen Duren,Detroit Pistons,1.5,1.6,NA,Washington Wizards,NA,NA,NA,NA,NA,0.62,NA,67,0.34,29,0.72,0.8,0.66,0.28,-0.28,NA,0.1,NA,0.18,NA,TAB,0.22999999999999998
2024-01-27T11:39:32Z,Detroit Pistons v Washington Wizards,2024-01-27T17:00:00Z,Detroit Pistons,Washington Wizards,Player Assists,Jalen Duren,Detroit Pistons,1.5,1.18,NA,Washington Wizards,NA,NA,NA,NA,NA,0.85,NA,67,0.34,29,0.72,0.8,0.66,0.28,-0.5,NA,-0.12,NA,-0.05,NA,Neds,0.22999999999999998
2024-01-27T11:39:32Z,Detroit Pistons v Washington Wizards,2024-01-27T17:00:00Z,Detroit Pistons,Washington Wizards,Player Assists,Jalen Duren,Detroit Pistons,3.5,4.5,NA,Washington Wizards,NA,NA,NA,NA,NA,0.22,NA,67,0.06,29,0.24,0.2,0.94,0.76,-0.16,NA,0.02,NA,-0.02,NA,TAB,0.21
2024-01-27T11:39:32Z,Detroit Pistons v Washington Wizards,2024-01-27T17:00:00Z,Detroit Pistons,Washington Wizards,Player Assists,Jalen Duren,Detroit Pistons,3.5,2.35,NA,Washington Wizards,NA,NA,NA,NA,NA,0.43,NA,67,0.06,29,0.24,0.2,0.94,0.76,-0.37,NA,-0.18,NA,-0.23,NA,Neds,0.21
2024-01-27T11:39:32Z,Brooklyn Nets v Houston Rockets,2024-01-27T23:00:00Z,Brooklyn Nets,Houston Rockets,Player Assists,Dillon Brooks,Houston Rockets,1.5,2.75,1.42,Brooklyn Nets,NA,NA,NA,NA,NA,0.36,0.7,73,0.67,34,0.44,0.2,0.33,0.56,0.31,-0.38,0.08,-0.15,-0.16,0.1,TAB,0.19000000000000006
2024-01-27T11:39:32Z,Brooklyn Nets v Houston Rockets,2024-01-27T23:00:00Z,Brooklyn Nets,Houston Rockets,Player Assists,Dillon Brooks,Houston Rockets,1.5,2.5,NA,Brooklyn Nets,NA,NA,NA,NA,NA,0.4,NA,73,0.67,34,0.44,0.2,0.33,0.56,0.27,NA,0.04,NA,-0.2,NA,TAB,0.19000000000000006
2024-01-27T11:39:32Z,Brooklyn Nets v Houston Rockets,2024-01-27T23:00:00Z,Brooklyn Nets,Houston Rockets,Player Assists,Dillon Brooks,Houston Rockets,1.5,1.83,NA,Brooklyn Nets,NA,NA,NA,NA,NA,0.55,NA,73,0.67,34,0.44,0.2,0.33,0.56,0.12,NA,-0.11,NA,-0.35,NA,Neds,0.19000000000000006
2024-01-27T11:39:32Z,Denver Nuggets v Philadelphia 76ers,2024-01-27T22:30:00Z,Denver Nuggets,Philadelphia 76ers,Player Assists,Kentavious Caldwell-Pope,Denver Nuggets,1.5,1.75,2,Philadelphia 76ers,NA,NA,NA,NA,NA,0.57,0.5,76,0.66,43,0.67,0.4,0.34,0.33,0.09,-0.16,0.1,-0.17,-0.17,0.1,TAB,0.17000000000000004
2024-01-27T11:39:32Z,Denver Nuggets v Philadelphia 76ers,2024-01-27T22:30:00Z,Denver Nuggets,Philadelphia 76ers,Player Assists,Kentavious Caldwell-Pope,Denver Nuggets,1.5,1.72,NA,Philadelphia 76ers,NA,NA,NA,NA,NA,0.58,NA,76,0.66,43,0.67,0.4,0.34,0.33,0.08,NA,0.09,NA,-0.18,NA,TAB,0.17000000000000004
2024-01-27T11:39:32Z,Denver Nuggets v Philadelphia 76ers,2024-01-27T22:30:00Z,Denver Nuggets,Philadelphia 76ers,Player Assists,Kentavious Caldwell-Pope,Denver Nuggets,1.5,1.36,NA,Philadelphia 76ers,NA,NA,NA,NA,NA,0.74,NA,76,0.66,43,0.67,0.4,0.34,0.33,-0.08,NA,-0.06,NA,-0.34,NA,Neds,0.17000000000000004
2024-01-27T11:39:32Z,Brooklyn Nets v Houston Rockets,2024-01-27T23:00:00Z,Brooklyn Nets,Houston Rockets,Player Assists,Alperen Sengun,Houston Rockets,4.5,1.77,1.98,Brooklyn Nets,NA,NA,NA,NA,NA,0.56,0.51,75,0.39,43,0.6,0.6,0.61,0.4,-0.18,0.11,0.04,-0.11,0.04,-0.11,Neds,0.1299999999999999
2024-01-27T11:39:32Z,Brooklyn Nets v Houston Rockets,2024-01-27T23:00:00Z,Brooklyn Nets,Houston Rockets,Player Assists,Alperen Sengun,Houston Rockets,4.5,1.68,2.1,Brooklyn Nets,NA,NA,NA,NA,NA,0.6,0.48,75,0.39,43,0.6,0.6,0.61,0.4,-0.21,0.14,0.01,-0.08,0,-0.08,Sportsbet,0.1299999999999999
2024-01-27T11:39:32Z,Brooklyn Nets v Houston Rockets,2024-01-27T23:00:00Z,Brooklyn Nets,Houston Rockets,Player Assists,Alperen Sengun,Houston Rockets,4.5,1.68,2.1,Brooklyn Nets,NA,NA,NA,NA,2024-01-27,0.6,0.48,75,0.39,43,0.6,0.6,0.61,0.4,-0.21,0.14,0.01,-0.08,0,-0.08,Unibet,0.1299999999999999
2024-01-27T11:39:32Z,Brooklyn Nets v Houston Rockets,2024-01-27T23:00:00Z,Brooklyn Nets,Houston Rockets,Player Assists,Alperen Sengun,Houston Rockets,4.5,1.6,NA,Brooklyn Nets,NA,NA,NA,NA,NA,0.62,NA,75,0.39,43,0.6,0.6,0.61,0.4,-0.24,NA,-0.02,NA,-0.03,NA,BetRight,0.1299999999999999
2024-01-27T11:39:32Z,Brooklyn Nets v Houston Rockets,2024-01-27T23:00:00Z,Brooklyn Nets,Houston Rockets,Player assists,Alperen Sengun,Houston Rockets,4.5,1.45,NA,Brooklyn Nets,NA,NA,NA,NA,NA,0.69,NA,75,0.39,43,0.6,0.6,0.61,0.4,-0.3,NA,-0.09,NA,-0.09,NA,BlueBet,0.1299999999999999
2024-01-27T11:39:32Z,Boston Celtics v Los Angeles Clippers,2024-01-28T00:00:00Z,Boston Celtics,Los Angeles Clippers,Player Assists,James Harden,Los Angeles Clippers,11.5,3.8,NA,Boston Celtics,NA,NA,NA,NA,NA,0.26,NA,57,0.4,36,0.11,0.1,0.6,0.89,0.14,NA,-0.15,NA,-0.16,NA,Sportsbet,0.12
2024-01-27T11:39:32Z,Boston Celtics v Los Angeles Clippers,2024-01-28T00:00:00Z,Boston Celtics,Los Angeles Clippers,Player Assists,James Harden,Los Angeles Clippers,11.5,3.5,NA,Boston Celtics,NA,NA,NA,NA,NA,0.29,NA,57,0.4,36,0.11,0.1,0.6,0.89,0.12,NA,-0.17,NA,-0.19,NA,BetRight,0.12
2024-01-27T11:39:32Z,Boston Celtics v Los Angeles Clippers,2024-01-28T00:00:00Z,Boston Celtics,Los Angeles Clippers,Player Assists,James Harden,Los Angeles Clippers,11.5,3.4,NA,Boston Celtics,1755448,51372245,56,NA,NA,0.29,NA,57,0.4,36,0.11,0.1,0.6,0.89,0.11,NA,-0.18,NA,-0.19,NA,Pointsbet,0.12
2024-01-27T11:39:32Z,Boston Celtics v Los Angeles Clippers,2024-01-28T00:00:00Z,Boston Celtics,Los Angeles Clippers,Player Assists,James Harden,Los Angeles Clippers,11.5,3.3,NA,Boston Celtics,NA,NA,NA,NA,NA,0.3,NA,57,0.4,36,0.11,0.1,0.6,0.89,0.1,NA,-0.19,NA,-0.2,NA,TAB,0.12
2024-01-27T11:39:32Z,Boston Celtics v Los Angeles Clippers,2024-01-28T00:00:00Z,Boston Celtics,Los Angeles Clippers,Player assists,James Harden,Los Angeles Clippers,11.5,3.2,NA,Boston Celtics,NA,NA,NA,NA,NA,0.31,NA,57,0.4,36,0.11,0.1,0.6,0.89,0.09,NA,-0.2,NA,-0.21,NA,BlueBet,0.12
2024-01-27T11:39:32Z,Boston Celtics v Los Angeles Clippers,2024-01-28T00:00:00Z,Boston Celtics,Los Angeles Clippers,Player Assists,James Harden,Los Angeles Clippers,11.5,2.6,NA,Boston Celtics,NA,NA,NA,NA,NA,0.38,NA,57,0.4,36,0.11,0.1,0.6,0.89,0.02,NA,-0.27,NA,-0.28,NA,Neds,0.12
2024-01-27T11:39:32Z,Denver Nuggets v Philadelphia 76ers,2024-01-27T22:30:00Z,Denver Nuggets,Philadelphia 76ers,Player Assists,Joel Embiid,Philadelphia 76ers,7.5,3.4,NA,Denver Nuggets,1755419,51368537,54,NA,NA,0.29,NA,66,0.09,34,0.24,0.2,0.91,0.76,-0.2,NA,-0.06,NA,-0.09,NA,Pointsbet,0.12
2024-01-27T11:39:32Z,Denver Nuggets v Philadelphia 76ers,2024-01-27T22:30:00Z,Denver Nuggets,Philadelphia 76ers,Player Assists,Joel Embiid,Philadelphia 76ers,7.5,3.2,NA,Denver Nuggets,NA,NA,NA,NA,NA,0.31,NA,66,0.09,34,0.24,0.2,0.91,0.76,-0.22,NA,-0.08,NA,-0.11,NA,BetRight,0.12
2024-01-27T11:39:32Z,Denver Nuggets v Philadelphia 76ers,2024-01-27T22:30:00Z,Denver Nuggets,Philadelphia 76ers,Player Assists,Joel Embiid,Philadelphia 76ers,7.5,3.1,NA,Denver Nuggets,NA,NA,NA,NA,NA,0.32,NA,66,0.09,34,0.24,0.2,0.91,0.76,-0.23,NA,-0.09,NA,-0.12,NA,Sportsbet,0.12
2024-01-27T11:39:32Z,Denver Nuggets v Philadelphia 76ers,2024-01-27T22:30:00Z,Denver Nuggets,Philadelphia 76ers,Player Assists,Joel Embiid,Philadelphia 76ers,7.5,3,NA,Denver Nuggets,NA,NA,NA,NA,NA,0.33,NA,66,0.09,34,0.24,0.2,0.91,0.76,-0.24,NA,-0.1,NA,-0.13,NA,TAB,0.12
2024-01-27T11:39:32Z,Denver Nuggets v Philadelphia 76ers,2024-01-27T22:30:00Z,Denver Nuggets,Philadelphia 76ers,Player assists,Joel Embiid,Philadelphia 76ers,7.5,2.9,NA,Denver Nuggets,NA,NA,NA,NA,NA,0.34,NA,66,0.09,34,0.24,0.2,0.91,0.76,-0.25,NA,-0.11,NA,-0.14,NA,BlueBet,0.12
2024-01-27T11:39:32Z,Denver Nuggets v Philadelphia 76ers,2024-01-27T22:30:00Z,Denver Nuggets,Philadelphia 76ers,Player Assists,Joel Embiid,Philadelphia 76ers,7.5,2.45,NA,Denver Nuggets,NA,NA,NA,NA,NA,0.41,NA,66,0.09,34,0.24,0.2,0.91,0.76,-0.32,NA,-0.17,NA,-0.21,NA,Neds,0.12
2024-01-27T11:39:32Z,Denver Nuggets v Philadelphia 76ers,2024-01-27T22:30:00Z,Denver Nuggets,Philadelphia 76ers,Player Assists,Kentavious Caldwell-Pope,Denver Nuggets,3.5,6,NA,Philadelphia 76ers,NA,NA,NA,NA,NA,0.17,NA,76,0.26,43,0.21,0,0.74,0.79,0.1,NA,0.04,NA,-0.17,NA,TAB,0.11999999999999997
2024-01-27T11:39:32Z,Denver Nuggets v Philadelphia 76ers,2024-01-27T22:30:00Z,Denver Nuggets,Philadelphia 76ers,Player Assists,Kentavious Caldwell-Pope,Denver Nuggets,3.5,5.75,NA,Philadelphia 76ers,NA,NA,NA,NA,NA,0.17,NA,76,0.26,43,0.21,0,0.74,0.79,0.09,NA,0.04,NA,-0.17,NA,BetRight,0.11999999999999997
2024-01-27T11:39:32Z,Denver Nuggets v Philadelphia 76ers,2024-01-27T22:30:00Z,Denver Nuggets,Philadelphia 76ers,Player assists,Kentavious Caldwell-Pope,Denver Nuggets,3.5,4.8,NA,Philadelphia 76ers,NA,NA,NA,NA,NA,0.21,NA,76,0.26,43,0.21,0,0.74,0.79,0.05,NA,0,NA,-0.21,NA,BlueBet,0.11999999999999997
2024-01-27T11:39:32Z,Denver Nuggets v Philadelphia 76ers,2024-01-27T22:30:00Z,Denver Nuggets,Philadelphia 76ers,Player Assists,Kentavious Caldwell-Pope,Denver Nuggets,3.5,3.4,NA,Philadelphia 76ers,NA,NA,NA,NA,NA,0.29,NA,76,0.26,43,0.21,0,0.74,0.79,-0.03,NA,-0.08,NA,-0.29,NA,Neds,0.11999999999999997
2024-01-27T11:39:32Z,Brooklyn Nets v Houston Rockets,2024-01-27T23:00:00Z,Brooklyn Nets,Houston Rockets,Player Assists,Fred VanVleet,Houston Rockets,7.5,2.2,1.62,Brooklyn Nets,NA,NA,NA,NA,NA,0.45,0.62,69,0.41,41,0.54,0.4,0.59,0.46,-0.05,-0.02,0.08,-0.15,-0.05,-0.02,TAB,0.11000000000000004
2024-01-27T11:39:32Z,Brooklyn Nets v Houston Rockets,2024-01-27T23:00:00Z,Brooklyn Nets,Houston Rockets,Player Assists,Fred VanVleet,Houston Rockets,7.5,2.1,NA,Brooklyn Nets,1755420,51371650,34,NA,NA,0.48,NA,69,0.41,41,0.54,0.4,0.59,0.46,-0.07,NA,0.06,NA,-0.08,NA,Pointsbet,0.11000000000000004
