timestamp,match,start_time,home_team,away_team,market_name,player_name,player_team,line,over_price,under_price,opposition_team,group_by_header,outcome_name,outcome_name_under,EventKey,MarketKey,OutcomeKey,OutcomeKey_unders,date,implied_prob_over,implied_prob_under,games_played_2022_2023,empirical_prob_over_2022_23,games_played_2023_2024,empirical_prob_over_2023_24,empirical_prob_last_10,empirical_prob_under_2022_23,empirical_prob_under_2023_24,diff_over_2022_23,diff_under_2022_23,diff_over_2023_24,diff_under_2023_24,diff_over_last_10,diff_under_last_10,agency,variation
2024-03-03T13:03:18Z,Toronto Raptors v Charlotte Hornets,2024-03-03T23:00:00Z,Toronto Raptors,Charlotte Hornets,Player Assists,Tre Mann,Charlotte Hornets,4.5,2,1.75,Toronto Raptors,NA,NA,NA,NA,NA,NA,NA,2024-03-03,0.5,0.57,67,0.04,22,0.18,0.4,0.96,0.82,-0.46,0.38,-0.32,0.25,-0.1,0.03,Unibet,0.18000000000000005
2024-03-03T13:03:18Z,Toronto Raptors v Charlotte Hornets,2024-03-03T23:00:00Z,Toronto Raptors,Charlotte Hornets,Player Assists,Tre Mann,Charlotte Hornets,4.5,1.48,NA,Toronto Raptors,Player Assists - Tre Mann (CHA),Tre Mann 5+,NA,NA,NA,NA,NA,NA,0.68,NA,67,0.04,22,0.18,0.4,0.96,0.82,-0.63,NA,-0.49,NA,-0.28,NA,BetRight,0.18000000000000005
2024-03-03T13:03:18Z,Toronto Raptors v Charlotte Hornets,2024-03-03T23:00:00Z,Toronto Raptors,Charlotte Hornets,Player Assists,Immanuel Quickley,Toronto Raptors,7.5,2.8,NA,Charlotte Hornets,NA,NA,NA,NA,NA,NA,NA,NA,0.36,NA,81,0.06,54,0.17,0.2,0.94,0.83,-0.3,NA,-0.19,NA,-0.16,NA,Sportsbet,0.14
2024-03-03T13:03:18Z,Toronto Raptors v Charlotte Hornets,2024-03-03T23:00:00Z,Toronto Raptors,Charlotte Hornets,Player Assists,Immanuel Quickley,Toronto Raptors,7.5,2.7,NA,Charlotte Hornets,NA,NA,NA,NA,NA,NA,NA,NA,0.37,NA,81,0.06,54,0.17,0.2,0.94,0.83,-0.31,NA,-0.2,NA,-0.17,NA,Dabble,0.14
2024-03-03T13:03:18Z,Toronto Raptors v Charlotte Hornets,2024-03-03T23:00:00Z,Toronto Raptors,Charlotte Hornets,Player Assists,Immanuel Quickley,Toronto Raptors,7.5,2.6,NA,Charlotte Hornets,Player Assists - Immanuel Quickley (TOR),Immanuel Quickley 8+,NA,NA,NA,NA,NA,NA,0.38,NA,81,0.06,54,0.17,0.2,0.94,0.83,-0.32,NA,-0.22,NA,-0.18,NA,BetRight,0.14
2024-03-03T13:03:18Z,Toronto Raptors v Charlotte Hornets,2024-03-03T23:00:00Z,Toronto Raptors,Charlotte Hornets,Player Assists,Immanuel Quickley,Toronto Raptors,7.5,2.55,NA,Charlotte Hornets,NA,NA,NA,1785294,53687764,14,NA,NA,0.39,NA,81,0.06,54,0.17,0.2,0.94,0.83,-0.33,NA,-0.23,NA,-0.19,NA,Pointsbet,0.14
2024-03-03T13:03:18Z,Toronto Raptors v Charlotte Hornets,2024-03-03T23:00:00Z,Toronto Raptors,Charlotte Hornets,Player Assists,Immanuel Quickley,Toronto Raptors,7.5,2.5,NA,Charlotte Hornets,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,81,0.06,54,0.17,0.2,0.94,0.83,-0.34,NA,-0.23,NA,-0.2,NA,TAB,0.14
2024-03-03T13:03:18Z,Toronto Raptors v Charlotte Hornets,2024-03-03T23:00:00Z,Toronto Raptors,Charlotte Hornets,Player assists,Immanuel Quickley,Toronto Raptors,7.5,2.45,NA,Charlotte Hornets,NA,NA,NA,NA,NA,NA,NA,NA,0.41,NA,81,0.06,54,0.17,0.2,0.94,0.83,-0.35,NA,-0.24,NA,-0.21,NA,BlueBet,0.14
2024-03-03T13:03:18Z,Toronto Raptors v Charlotte Hornets,2024-03-03T23:00:00Z,Toronto Raptors,Charlotte Hornets,Player Assists,Immanuel Quickley,Toronto Raptors,7.5,2.02,NA,Charlotte Hornets,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,81,0.06,54,0.17,0.2,0.94,0.83,-0.43,NA,-0.33,NA,-0.3,NA,Neds,0.14
2024-03-03T13:03:18Z,Toronto Raptors v Charlotte Hornets,2024-03-03T23:00:00Z,Toronto Raptors,Charlotte Hornets,Player Assists,Immanuel Quickley,Toronto Raptors,9.5,6.5,NA,Charlotte Hornets,NA,NA,NA,NA,NA,NA,NA,NA,0.15,NA,81,0.01,54,0.09,0.1,0.99,0.91,-0.14,NA,-0.06,NA,-0.05,NA,Sportsbet,0.13000000000000003
2024-03-03T13:03:18Z,Toronto Raptors v Charlotte Hornets,2024-03-03T23:00:00Z,Toronto Raptors,Charlotte Hornets,Player Assists,Immanuel Quickley,Toronto Raptors,9.5,6,NA,Charlotte Hornets,NA,NA,NA,NA,NA,NA,NA,NA,0.17,NA,81,0.01,54,0.09,0.1,0.99,0.91,-0.15,NA,-0.07,NA,-0.07,NA,Dabble,0.13000000000000003
2024-03-03T13:03:18Z,Toronto Raptors v Charlotte Hornets,2024-03-03T23:00:00Z,Toronto Raptors,Charlotte Hornets,Player Assists,Immanuel Quickley,Toronto Raptors,9.5,5.75,NA,Charlotte Hornets,NA,NA,NA,1785294,53687764,15,NA,NA,0.17,NA,81,0.01,54,0.09,0.1,0.99,0.91,-0.16,NA,-0.08,NA,-0.07,NA,Pointsbet,0.13000000000000003
2024-03-03T13:03:18Z,Toronto Raptors v Charlotte Hornets,2024-03-03T23:00:00Z,Toronto Raptors,Charlotte Hornets,Player Assists,Immanuel Quickley,Toronto Raptors,9.5,5.5,NA,Charlotte Hornets,Player Assists - Immanuel Quickley (TOR),Immanuel Quickley 10+,NA,NA,NA,NA,NA,NA,0.18,NA,81,0.01,54,0.09,0.1,0.99,0.91,-0.17,NA,-0.09,NA,-0.08,NA,BetRight,0.13000000000000003
2024-03-03T13:03:18Z,Toronto Raptors v Charlotte Hornets,2024-03-03T23:00:00Z,Toronto Raptors,Charlotte Hornets,Player Assists,Immanuel Quickley,Toronto Raptors,9.5,5.5,NA,Charlotte Hornets,NA,NA,NA,NA,NA,NA,NA,NA,0.18,NA,81,0.01,54,0.09,0.1,0.99,0.91,-0.17,NA,-0.09,NA,-0.08,NA,TAB,0.13000000000000003
2024-03-03T13:03:18Z,Toronto Raptors v Charlotte Hornets,2024-03-03T23:00:00Z,Toronto Raptors,Charlotte Hornets,Player assists,Immanuel Quickley,Toronto Raptors,9.5,4.6,NA,Charlotte Hornets,NA,NA,NA,NA,NA,NA,NA,NA,0.22,NA,81,0.01,54,0.09,0.1,0.99,0.91,-0.21,NA,-0.12,NA,-0.12,NA,BlueBet,0.13000000000000003
2024-03-03T13:03:18Z,Toronto Raptors v Charlotte Hornets,2024-03-03T23:00:00Z,Toronto Raptors,Charlotte Hornets,Player Assists,Immanuel Quickley,Toronto Raptors,9.5,3.6,NA,Charlotte Hornets,NA,NA,NA,NA,NA,NA,NA,NA,0.28,NA,81,0.01,54,0.09,0.1,0.99,0.91,-0.27,NA,-0.19,NA,-0.18,NA,Neds,0.13000000000000003
2024-03-03T13:03:18Z,San Antonio Spurs v Indiana Pacers,2024-03-04T00:00:00Z,San Antonio Spurs,Indiana Pacers,Player Assists,Victor Wembanyama,San Antonio Spurs,5.5,2.95,NA,Indiana Pacers,NA,NA,NA,NA,NA,NA,NA,NA,0.34,NA,NA,NA,55,0.13,0.2,NA,0.87,NA,NA,-0.21,NA,-0.14,NA,Sportsbet,0.12999999999999995
2024-03-03T13:03:18Z,San Antonio Spurs v Indiana Pacers,2024-03-04T00:00:00Z,San Antonio Spurs,Indiana Pacers,Player Assists,Victor Wembanyama,San Antonio Spurs,5.5,2.9,NA,Indiana Pacers,NA,NA,NA,NA,NA,NA,NA,NA,0.34,NA,NA,NA,55,0.13,0.2,NA,0.87,NA,NA,-0.22,NA,-0.14,NA,Dabble,0.12999999999999995
2024-03-03T13:03:18Z,San Antonio Spurs v Indiana Pacers,2024-03-04T00:00:00Z,San Antonio Spurs,Indiana Pacers,Player Assists,Victor Wembanyama,San Antonio Spurs,5.5,2.75,NA,Indiana Pacers,NA,NA,NA,1785359,53690165,23,NA,NA,0.36,NA,NA,NA,55,0.13,0.2,NA,0.87,NA,NA,-0.24,NA,-0.16,NA,Pointsbet,0.12999999999999995
2024-03-03T13:03:18Z,San Antonio Spurs v Indiana Pacers,2024-03-04T00:00:00Z,San Antonio Spurs,Indiana Pacers,Player Assists,Victor Wembanyama,San Antonio Spurs,5.5,2.4,NA,Indiana Pacers,NA,NA,NA,NA,NA,NA,NA,NA,0.42,NA,NA,NA,55,0.13,0.2,NA,0.87,NA,NA,-0.29,NA,-0.22,NA,TAB,0.12999999999999995
2024-03-03T13:03:18Z,San Antonio Spurs v Indiana Pacers,2024-03-04T00:00:00Z,San Antonio Spurs,Indiana Pacers,Player Assists,Victor Wembanyama,San Antonio Spurs,5.5,2.15,NA,Indiana Pacers,NA,NA,NA,NA,NA,NA,NA,NA,0.47,NA,NA,NA,55,0.13,0.2,NA,0.87,NA,NA,-0.34,NA,-0.27,NA,Neds,0.12999999999999995
