timestamp,match,start_time,home_team,away_team,market_name,player_name,player_team,line,over_price,under_price,opposition_team,group_by_header,outcome_name,outcome_name_under,EventKey,MarketKey,OutcomeKey,OutcomeKey_unders,date,implied_prob_over,implied_prob_under,games_played_2022_2023,empirical_prob_over_2022_23,games_played_2023_2024,empirical_prob_over_2023_24,empirical_prob_last_10,empirical_prob_under_2022_23,empirical_prob_under_2023_24,diff_over_2022_23,diff_under_2022_23,diff_over_2023_24,diff_under_2023_24,diff_over_last_10,diff_under_last_10,agency,variation
2024-02-13T13:25:11Z,Orlando Magic v Oklahoma City Thunder,2024-02-14T00:30:00Z,Orlando Magic,Oklahoma City Thunder,Player Assists,Jalen Suggs,Orlando Magic,1.5,1.52,NA,Oklahoma City Thunder,NA,NA,NA,NA,NA,NA,NA,NA,0.66,NA,53,0.66,50,0.64,0.7,0.34,0.36,0,NA,-0.02,NA,0.04,NA,TAB,0.17999999999999994
2024-02-13T13:25:11Z,Orlando Magic v Oklahoma City Thunder,2024-02-14T00:30:00Z,Orlando Magic,Oklahoma City Thunder,Player Assists,Jalen Suggs,Orlando Magic,1.5,1.46,NA,Oklahoma City Thunder,NA,NA,NA,NA,NA,NA,NA,NA,0.68,NA,53,0.66,50,0.64,0.7,0.34,0.36,-0.02,NA,-0.04,NA,0.02,NA,Sportsbet,0.17999999999999994
2024-02-13T13:25:11Z,Orlando Magic v Oklahoma City Thunder,2024-02-14T00:30:00Z,Orlando Magic,Oklahoma City Thunder,Player Assists,Jalen Suggs,Orlando Magic,1.5,1.19,NA,Oklahoma City Thunder,NA,NA,NA,NA,NA,NA,NA,NA,0.84,NA,53,0.66,50,0.64,0.7,0.34,0.36,-0.18,NA,-0.2,NA,-0.14,NA,Neds,0.17999999999999994
2024-02-13T13:25:11Z,Orlando Magic v Oklahoma City Thunder,2024-02-14T00:30:00Z,Orlando Magic,Oklahoma City Thunder,Player Assists,Jalen Suggs,Orlando Magic,3.5,4.33,NA,Oklahoma City Thunder,Player Assists - Jalen Suggs (ORL),Jalen Suggs 4+,NA,NA,NA,NA,NA,NA,0.23,NA,53,0.36,50,0.24,0.3,0.64,0.76,0.13,NA,0.01,NA,0.07,NA,BetRight,0.17
2024-02-13T13:25:11Z,Orlando Magic v Oklahoma City Thunder,2024-02-14T00:30:00Z,Orlando Magic,Oklahoma City Thunder,Player Assists,Jalen Suggs,Orlando Magic,3.5,4.3,NA,Oklahoma City Thunder,NA,NA,NA,NA,NA,NA,NA,NA,0.23,NA,53,0.36,50,0.24,0.3,0.64,0.76,0.13,NA,0.01,NA,0.07,NA,Sportsbet,0.17
2024-02-13T13:25:11Z,Orlando Magic v Oklahoma City Thunder,2024-02-14T00:30:00Z,Orlando Magic,Oklahoma City Thunder,Player Assists,Jalen Suggs,Orlando Magic,3.5,4,NA,Oklahoma City Thunder,NA,NA,NA,NA,NA,NA,NA,NA,0.25,NA,53,0.36,50,0.24,0.3,0.64,0.76,0.11,NA,-0.01,NA,0.05,NA,TAB,0.17
2024-02-13T13:25:11Z,Orlando Magic v Oklahoma City Thunder,2024-02-14T00:30:00Z,Orlando Magic,Oklahoma City Thunder,Player assists,Jalen Suggs,Orlando Magic,3.5,3.8,NA,Oklahoma City Thunder,NA,NA,NA,NA,NA,NA,NA,NA,0.26,NA,53,0.36,50,0.24,0.3,0.64,0.76,0.1,NA,-0.02,NA,0.04,NA,BlueBet,0.17
2024-02-13T13:25:11Z,Orlando Magic v Oklahoma City Thunder,2024-02-14T00:30:00Z,Orlando Magic,Oklahoma City Thunder,Player Assists,Jalen Suggs,Orlando Magic,3.5,2.5,NA,Oklahoma City Thunder,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,53,0.36,50,0.24,0.3,0.64,0.76,-0.04,NA,-0.16,NA,-0.1,NA,Neds,0.17
2024-02-13T13:25:11Z,Phoenix Suns v Sacramento Kings,2024-02-14T03:00:00Z,Phoenix Suns,Sacramento Kings,Player Assists,Kevin Huerter,Sacramento Kings,3.5,4.2,NA,Phoenix Suns,NA,NA,NA,1768801,52397644,12,NA,NA,0.24,NA,75,0.35,50,0.28,0.5,0.65,0.72,0.11,NA,0.04,NA,0.26,NA,Pointsbet,0.14
2024-02-13T13:25:11Z,Phoenix Suns v Sacramento Kings,2024-02-14T03:00:00Z,Phoenix Suns,Sacramento Kings,Player Assists,Kevin Huerter,Sacramento Kings,3.5,4.1,NA,Phoenix Suns,Player Assists - Kevin Huerter (SAC),Kevin Huerter 4+,NA,NA,NA,NA,NA,NA,0.24,NA,75,0.35,50,0.28,0.5,0.65,0.72,0.1,NA,0.04,NA,0.26,NA,BetRight,0.14
2024-02-13T13:25:11Z,Phoenix Suns v Sacramento Kings,2024-02-14T03:00:00Z,Phoenix Suns,Sacramento Kings,Player Assists,Kevin Huerter,Sacramento Kings,3.5,4,NA,Phoenix Suns,NA,NA,NA,NA,NA,NA,NA,NA,0.25,NA,75,0.35,50,0.28,0.5,0.65,0.72,0.1,NA,0.03,NA,0.25,NA,TAB,0.14
2024-02-13T13:25:11Z,Phoenix Suns v Sacramento Kings,2024-02-14T03:00:00Z,Phoenix Suns,Sacramento Kings,Player assists,Kevin Huerter,Sacramento Kings,3.5,3.7,NA,Phoenix Suns,NA,NA,NA,NA,NA,NA,NA,NA,0.27,NA,75,0.35,50,0.28,0.5,0.65,0.72,0.08,NA,0.01,NA,0.23,NA,BlueBet,0.14
2024-02-13T13:25:11Z,Phoenix Suns v Sacramento Kings,2024-02-14T03:00:00Z,Phoenix Suns,Sacramento Kings,Player Assists,Kevin Huerter,Sacramento Kings,3.5,2.65,NA,Phoenix Suns,NA,NA,NA,NA,NA,NA,NA,NA,0.38,NA,75,0.35,50,0.28,0.5,0.65,0.72,-0.03,NA,-0.1,NA,0.12,NA,Neds,0.14
2024-02-13T13:25:11Z,Milwaukee Bucks v Miami Heat,2024-02-14T01:00:00Z,Milwaukee Bucks,Miami Heat,Player Assists,Bam Adebayo,Miami Heat,5.5,2.9,NA,Milwaukee Bucks,NA,NA,NA,NA,NA,NA,NA,NA,0.34,NA,74,0.11,43,0.26,0.1,0.89,0.74,-0.24,NA,-0.09,NA,-0.24,NA,Sportsbet,0.13999999999999996
2024-02-13T13:25:11Z,Milwaukee Bucks v Miami Heat,2024-02-14T01:00:00Z,Milwaukee Bucks,Miami Heat,Player Assists,Bam Adebayo,Miami Heat,5.5,2.85,NA,Milwaukee Bucks,NA,NA,NA,1768769,52403339,33,NA,NA,0.35,NA,74,0.11,43,0.26,0.1,0.89,0.74,-0.24,NA,-0.1,NA,-0.25,NA,Pointsbet,0.13999999999999996
2024-02-13T13:25:11Z,Milwaukee Bucks v Miami Heat,2024-02-14T01:00:00Z,Milwaukee Bucks,Miami Heat,Player Assists,Bam Adebayo,Miami Heat,5.5,2.7,NA,Milwaukee Bucks,NA,NA,NA,NA,NA,NA,NA,NA,0.37,NA,74,0.11,43,0.26,0.1,0.89,0.74,-0.26,NA,-0.11,NA,-0.27,NA,TAB,0.13999999999999996
2024-02-13T13:25:11Z,Milwaukee Bucks v Miami Heat,2024-02-14T01:00:00Z,Milwaukee Bucks,Miami Heat,Player Assists,Bam Adebayo,Miami Heat,5.5,2.1,NA,Milwaukee Bucks,NA,NA,NA,NA,NA,NA,NA,NA,0.48,NA,74,0.11,43,0.26,0.1,0.89,0.74,-0.37,NA,-0.22,NA,-0.38,NA,Neds,0.13999999999999996
2024-02-13T13:25:11Z,Milwaukee Bucks v Miami Heat,2024-02-14T01:00:00Z,Milwaukee Bucks,Miami Heat,Player Assists,Brook Lopez,Milwaukee Bucks,1.5,1.78,NA,Miami Heat,NA,NA,NA,NA,NA,NA,NA,NA,0.56,NA,77,0.36,51,0.47,0.8,0.64,0.53,-0.2,NA,-0.09,NA,0.24,NA,Neds,0.1399999999999999
2024-02-13T13:25:11Z,Milwaukee Bucks v Miami Heat,2024-02-14T01:00:00Z,Milwaukee Bucks,Miami Heat,Player Assists,Brook Lopez,Milwaukee Bucks,1.5,1.48,NA,Miami Heat,NA,NA,NA,NA,NA,NA,NA,NA,0.68,NA,77,0.36,51,0.47,0.8,0.64,0.53,-0.31,NA,-0.21,NA,0.12,NA,TAB,0.1399999999999999
2024-02-13T13:25:11Z,Milwaukee Bucks v Miami Heat,2024-02-14T01:00:00Z,Milwaukee Bucks,Miami Heat,Player Assists,Brook Lopez,Milwaukee Bucks,1.5,1.42,NA,Miami Heat,NA,NA,NA,1768769,52403339,11,NA,NA,0.7,NA,77,0.36,51,0.47,0.8,0.64,0.53,-0.34,NA,-0.23,NA,0.1,NA,Pointsbet,0.1399999999999999
2024-02-13T13:25:11Z,Phoenix Suns v Sacramento Kings,2024-02-14T03:00:00Z,Phoenix Suns,Sacramento Kings,Player Assists,Kevin Huerter,Sacramento Kings,1.5,1.48,NA,Phoenix Suns,NA,NA,NA,1768801,52397644,11,NA,NA,0.68,NA,75,0.75,50,0.78,0.7,0.25,0.22,0.07,NA,0.1,NA,0.02,NA,Pointsbet,0.1399999999999999
2024-02-13T13:25:11Z,Phoenix Suns v Sacramento Kings,2024-02-14T03:00:00Z,Phoenix Suns,Sacramento Kings,Player Assists,Kevin Huerter,Sacramento Kings,1.5,1.45,NA,Phoenix Suns,NA,NA,NA,NA,NA,NA,NA,NA,0.69,NA,75,0.75,50,0.78,0.7,0.25,0.22,0.06,NA,0.09,NA,0.01,NA,TAB,0.1399999999999999
