timestamp,match,start_time,home_team,away_team,market_name,player_name,player_team,line,over_price,under_price,opposition_team,date,implied_prob_over,implied_prob_under,games_played_2022_2023,empirical_prob_over_2022_23,games_played_2023_2024,empirical_prob_over_2023_24,empirical_prob_last_10,empirical_prob_under_2022_23,empirical_prob_under_2023_24,diff_over_2022_23,diff_under_2022_23,diff_over_2023_24,diff_under_2023_24,diff_over_last_10,diff_under_last_10,agency,variation
2024-01-14T11:37:01Z,Portland Trail Blazers v Phoenix Suns,2024-01-15T02:00:00Z,Portland Trail Blazers,Phoenix Suns,Player Assists,Jerami Grant,Portland Trail Blazers,3.5,3.9,NA,Phoenix Suns,NA,0.26,NA,63,0.24,34,0.24,0.2,0.76,0.76,-0.02,NA,-0.02,NA,-0.06,NA,Pointsbet,0.52
2024-01-14T11:37:01Z,Portland Trail Blazers v Phoenix Suns,2024-01-15T02:00:00Z,Portland Trail Blazers,Phoenix Suns,Player Assists,Jerami Grant,Portland Trail Blazers,3.5,3.8,NA,Phoenix Suns,NA,0.26,NA,63,0.24,34,0.24,0.2,0.76,0.76,-0.03,NA,-0.03,NA,-0.06,NA,Sportsbet,0.52
2024-01-14T11:37:01Z,Portland Trail Blazers v Phoenix Suns,2024-01-15T02:00:00Z,Portland Trail Blazers,Phoenix Suns,Player Assists,Jerami Grant,Portland Trail Blazers,3.5,3.6,NA,Phoenix Suns,NA,0.28,NA,63,0.24,34,0.24,0.2,0.76,0.76,-0.04,NA,-0.04,NA,-0.08,NA,BetRight,0.52
2024-01-14T11:37:01Z,Portland Trail Blazers v Phoenix Suns,2024-01-15T02:00:00Z,Portland Trail Blazers,Phoenix Suns,Player Assists,Jerami Grant,Portland Trail Blazers,3.5,3.6,NA,Phoenix Suns,NA,0.28,NA,63,0.24,34,0.24,0.2,0.76,0.76,-0.04,NA,-0.04,NA,-0.08,NA,TAB,0.52
2024-01-14T11:37:01Z,Portland Trail Blazers v Phoenix Suns,2024-01-15T02:00:00Z,Portland Trail Blazers,Phoenix Suns,Player assists,Jerami Grant,Portland Trail Blazers,3.5,3.3,NA,Phoenix Suns,NA,0.3,NA,63,0.24,34,0.24,0.2,0.76,0.76,-0.06,NA,-0.07,NA,-0.1,NA,BlueBet,0.52
2024-01-14T11:37:01Z,Portland Trail Blazers v Phoenix Suns,2024-01-15T02:00:00Z,Portland Trail Blazers,Phoenix Suns,Player Assists,Jerami Grant,Portland Trail Blazers,3.5,1.28,NA,Phoenix Suns,NA,0.78,NA,63,0.24,34,0.24,0.2,0.76,0.76,-0.54,NA,-0.55,NA,-0.58,NA,Neds,0.52
2024-01-14T11:37:01Z,Denver Nuggets v Indiana Pacers,2024-01-14T20:30:00Z,Denver Nuggets,Indiana Pacers,Player Assists,Jalen Smith,Indiana Pacers,1.5,2.45,1.52,Denver Nuggets,NA,0.41,0.66,67,0.22,25,0.28,0.4,0.78,0.72,-0.18,0.12,-0.13,0.06,-0.01,-0.06,TAB,0.36000000000000004
2024-01-14T11:37:01Z,Denver Nuggets v Indiana Pacers,2024-01-14T20:30:00Z,Denver Nuggets,Indiana Pacers,Player Assists,Jalen Smith,Indiana Pacers,1.5,2.3,1.52,Denver Nuggets,NA,0.43,0.66,67,0.22,25,0.28,0.4,0.78,0.72,-0.21,0.12,-0.15,0.06,-0.03,-0.06,TAB,0.36000000000000004
2024-01-14T11:37:01Z,Denver Nuggets v Indiana Pacers,2024-01-14T20:30:00Z,Denver Nuggets,Indiana Pacers,Player Assists,Jalen Smith,Indiana Pacers,1.5,1.3,NA,Denver Nuggets,NA,0.77,NA,67,0.22,25,0.28,0.4,0.78,0.72,-0.55,NA,-0.49,NA,-0.37,NA,Neds,0.36000000000000004
2024-01-14T11:37:01Z,Denver Nuggets v Indiana Pacers,2024-01-14T20:30:00Z,Denver Nuggets,Indiana Pacers,Player Assists,Michael Porter Jr.,Denver Nuggets,1.5,2.65,1.45,Indiana Pacers,NA,0.38,0.69,62,0.32,39,0.44,0.1,0.68,0.56,-0.05,-0.01,0.06,-0.13,-0.28,0.21,TAB,0.31999999999999995
