timestamp,match,start_time,home_team,away_team,market_name,player_name,player_team,line,over_price,under_price,opposition_team,EventKey,MarketKey,OutcomeKey,OutcomeKey_unders,date,implied_prob_over,implied_prob_under,games_played_2022_2023,empirical_prob_over_2022_23,games_played_2023_2024,empirical_prob_over_2023_24,empirical_prob_last_10,empirical_prob_under_2022_23,empirical_prob_under_2023_24,diff_over_2022_23,diff_under_2022_23,diff_over_2023_24,diff_under_2023_24,diff_over_last_10,diff_under_last_10,agency,variation
2024-02-04T12:08:22Z,Minnesota Timberwolves v Houston Rockets,2024-02-05T00:00:00Z,Minnesota Timberwolves,Houston Rockets,Player Assists,Jabari Smith Jr.,Houston Rockets,1.5,3.1,NA,Minnesota Timberwolves,NA,NA,NA,NA,NA,0.32,NA,79,0.35,43,0.42,0.3,0.65,0.58,0.03,NA,0.1,NA,-0.02,NA,TAB,0.45
2024-02-04T12:08:22Z,Minnesota Timberwolves v Houston Rockets,2024-02-05T00:00:00Z,Minnesota Timberwolves,Houston Rockets,Player Assists,Jabari Smith Jr.,Houston Rockets,1.5,1.3,NA,Minnesota Timberwolves,NA,NA,NA,NA,NA,0.77,NA,79,0.35,43,0.42,0.3,0.65,0.58,-0.41,NA,-0.35,NA,-0.47,NA,Neds,0.45
2024-02-04T12:08:22Z,Oklahoma City Thunder v Toronto Raptors,2024-02-05T00:00:00Z,Oklahoma City Thunder,Toronto Raptors,Player Assists,Luguentz Dort,Oklahoma City Thunder,1.5,2.5,NA,Toronto Raptors,NA,NA,NA,NA,NA,0.4,NA,74,0.61,47,0.36,0,0.39,0.64,0.21,NA,-0.04,NA,-0.4,NA,TAB,0.41999999999999993
2024-02-04T12:08:22Z,Oklahoma City Thunder v Toronto Raptors,2024-02-05T00:00:00Z,Oklahoma City Thunder,Toronto Raptors,Player Assists,Luguentz Dort,Oklahoma City Thunder,1.5,1.22,NA,Toronto Raptors,NA,NA,NA,NA,NA,0.82,NA,74,0.61,47,0.36,0,0.39,0.64,-0.21,NA,-0.46,NA,-0.82,NA,Neds,0.41999999999999993
2024-02-04T12:08:22Z,Denver Nuggets v Portland Trail Blazers,2024-02-05T01:30:00Z,Denver Nuggets,Portland Trail Blazers,Player Assists,Deandre Ayton,Portland Trail Blazers,1.5,2.6,NA,Denver Nuggets,NA,NA,NA,NA,NA,0.38,NA,67,0.52,33,0.55,0.4,0.48,0.45,0.14,NA,0.16,NA,0.02,NA,TAB,0.41000000000000003
2024-02-04T12:08:22Z,Denver Nuggets v Portland Trail Blazers,2024-02-05T01:30:00Z,Denver Nuggets,Portland Trail Blazers,Player Assists,Deandre Ayton,Portland Trail Blazers,1.5,1.26,NA,Denver Nuggets,NA,NA,NA,NA,NA,0.79,NA,67,0.52,33,0.55,0.4,0.48,0.45,-0.27,NA,-0.25,NA,-0.39,NA,Neds,0.41000000000000003
2024-02-04T12:08:22Z,Oklahoma City Thunder v Toronto Raptors,2024-02-05T00:00:00Z,Oklahoma City Thunder,Toronto Raptors,Player Assists,Jakob Poeltl,Toronto Raptors,3.5,5,NA,Oklahoma City Thunder,NA,NA,NA,NA,NA,0.2,NA,72,0.33,37,0.24,0.3,0.67,0.76,0.13,NA,0.04,NA,0.1,NA,BetRight,0.41
2024-02-04T12:08:22Z,Oklahoma City Thunder v Toronto Raptors,2024-02-05T00:00:00Z,Oklahoma City Thunder,Toronto Raptors,Player Assists,Jakob Poeltl,Toronto Raptors,3.5,5,NA,Oklahoma City Thunder,NA,NA,NA,NA,NA,0.2,NA,72,0.33,37,0.24,0.3,0.67,0.76,0.13,NA,0.04,NA,0.1,NA,TAB,0.41
2024-02-04T12:08:22Z,Oklahoma City Thunder v Toronto Raptors,2024-02-05T00:00:00Z,Oklahoma City Thunder,Toronto Raptors,Player assists,Jakob Poeltl,Toronto Raptors,3.5,4.5,NA,Oklahoma City Thunder,NA,NA,NA,NA,NA,0.22,NA,72,0.33,37,0.24,0.3,0.67,0.76,0.11,NA,0.02,NA,0.08,NA,BlueBet,0.41
2024-02-04T12:08:22Z,Oklahoma City Thunder v Toronto Raptors,2024-02-05T00:00:00Z,Oklahoma City Thunder,Toronto Raptors,Player Assists,Jakob Poeltl,Toronto Raptors,3.5,1.64,NA,Oklahoma City Thunder,NA,NA,NA,NA,NA,0.61,NA,72,0.33,37,0.24,0.3,0.67,0.76,-0.28,NA,-0.37,NA,-0.31,NA,Neds,0.41
