timestamp,match,start_time,home_team,away_team,market_name,player_name,player_team,opposition_team,line,over_price,under_price,group_by_header,outcome_name,outcome_name_under,EventKey,MarketKey,OutcomeKey,OutcomeKey_unders,date,implied_prob_over,implied_prob_under,games_played_2022_2023,empirical_prob_over_2022_23,games_played_2023_2024,empirical_prob_over_2023_24,empirical_prob_last_10,empirical_prob_under_2022_23,empirical_prob_under_2023_24,diff_over_2022_23,diff_under_2022_23,diff_over_2023_24,diff_under_2023_24,diff_over_last_10,diff_under_last_10,agency,variation
2024-03-24T13:04:18Z,Los Angeles Clippers v Philadelphia 76ers,2024-03-24T19:30:00Z,Los Angeles Clippers,Philadelphia 76ers,Player Assists,Tobias Harris,Philadelphia 76ers,Los Angeles Clippers,3.5,1.83,1.9,NA,NA,NA,1802304,55110717,45,46,NA,0.55,0.53,74,0.23,61,0.36,0.2,0.77,0.64,-0.32,0.24,-0.19,0.11,-0.35,0.27,Pointsbet,0.13
2024-03-24T13:04:18Z,Los Angeles Clippers v Philadelphia 76ers,2024-03-24T19:30:00Z,Los Angeles Clippers,Philadelphia 76ers,Player Assists,Tobias Harris,Philadelphia 76ers,Los Angeles Clippers,3.5,1.82,1.92,NA,NA,NA,NA,NA,NA,NA,NA,0.55,0.52,74,0.23,61,0.36,0.2,0.77,0.64,-0.32,0.25,-0.19,0.12,-0.35,0.28,Dabble,0.13
2024-03-24T13:04:18Z,Los Angeles Clippers v Philadelphia 76ers,2024-03-24T19:30:00Z,Los Angeles Clippers,Philadelphia 76ers,Player assists,Tobias Harris,Philadelphia 76ers,Los Angeles Clippers,3.5,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.56,NA,74,0.23,61,0.36,0.2,0.77,0.64,-0.33,NA,-0.19,NA,-0.36,NA,BlueBet,0.13
2024-03-24T13:04:18Z,Los Angeles Clippers v Philadelphia 76ers,2024-03-24T19:30:00Z,Los Angeles Clippers,Philadelphia 76ers,Player Assists,Tobias Harris,Philadelphia 76ers,Los Angeles Clippers,3.5,1.8,NA,NA,NA,NA,1802304,55088485,42,NA,NA,0.56,NA,74,0.23,61,0.36,0.2,0.77,0.64,-0.33,NA,-0.19,NA,-0.36,NA,Pointsbet,0.13
2024-03-24T13:04:18Z,Los Angeles Clippers v Philadelphia 76ers,2024-03-24T19:30:00Z,Los Angeles Clippers,Philadelphia 76ers,Player Assists,Tobias Harris,Philadelphia 76ers,Los Angeles Clippers,3.5,1.8,1.95,NA,NA,NA,NA,NA,NA,NA,NA,0.56,0.51,74,0.23,61,0.36,0.2,0.77,0.64,-0.33,0.26,-0.19,0.13,-0.36,0.29,TAB,0.13
2024-03-24T13:04:18Z,Los Angeles Clippers v Philadelphia 76ers,2024-03-24T19:30:00Z,Los Angeles Clippers,Philadelphia 76ers,Player Assists,Tobias Harris,Philadelphia 76ers,Los Angeles Clippers,3.5,1.78,1.98,NA,NA,NA,NA,NA,NA,NA,NA,0.56,0.51,74,0.23,61,0.36,0.2,0.77,0.64,-0.33,0.27,-0.2,0.13,-0.36,0.29,Neds,0.13
2024-03-24T13:04:18Z,Los Angeles Clippers v Philadelphia 76ers,2024-03-24T19:30:00Z,Los Angeles Clippers,Philadelphia 76ers,Player Assists,Tobias Harris,Philadelphia 76ers,Los Angeles Clippers,3.5,1.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.61,NA,74,0.23,61,0.36,0.2,0.77,0.64,-0.38,NA,-0.25,NA,-0.41,NA,TAB,0.13
2024-03-24T13:04:18Z,Los Angeles Clippers v Philadelphia 76ers,2024-03-24T19:30:00Z,Los Angeles Clippers,Philadelphia 76ers,Player Assists,Tobias Harris,Philadelphia 76ers,Los Angeles Clippers,3.5,1.58,1.98,NA,NA,NA,NA,NA,NA,NA,NA,0.63,0.51,74,0.23,61,0.36,0.2,0.77,0.64,-0.4,0.27,-0.27,0.13,-0.43,0.29,Neds,0.13
2024-03-24T13:04:18Z,Los Angeles Lakers v Indiana Pacers,2024-03-25T02:00:00Z,Los Angeles Lakers,Indiana Pacers,Player Assists,D'Angelo Russell,Los Angeles Lakers,Indiana Pacers,7.5,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.24,NA,71,0.25,65,0.29,0.3,0.75,0.71,0.01,NA,0.05,NA,0.06,NA,Sportsbet,0.12
2024-03-24T13:04:18Z,Los Angeles Lakers v Indiana Pacers,2024-03-25T02:00:00Z,Los Angeles Lakers,Indiana Pacers,Player Assists,D'Angelo Russell,Los Angeles Lakers,Indiana Pacers,7.5,3.9,NA,Player Assists - D'Angelo Russell (LAL),D'Angelo Russell 8+,NA,NA,NA,NA,NA,NA,0.26,NA,71,0.25,65,0.29,0.3,0.75,0.71,-0,NA,0.04,NA,0.04,NA,BetRight,0.12
2024-03-24T13:04:18Z,Los Angeles Lakers v Indiana Pacers,2024-03-25T02:00:00Z,Los Angeles Lakers,Indiana Pacers,Player Assists,D'Angelo Russell,Los Angeles Lakers,Indiana Pacers,7.5,3.9,NA,NA,NA,NA,1802562,55111032,54,NA,NA,0.26,NA,71,0.25,65,0.29,0.3,0.75,0.71,-0,NA,0.04,NA,0.04,NA,Pointsbet,0.12
2024-03-24T13:04:18Z,Los Angeles Lakers v Indiana Pacers,2024-03-25T02:00:00Z,Los Angeles Lakers,Indiana Pacers,Player assists,D'Angelo Russell,Los Angeles Lakers,Indiana Pacers,7.5,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.29,NA,71,0.25,65,0.29,0.3,0.75,0.71,-0.03,NA,0.01,NA,0.01,NA,BlueBet,0.12
2024-03-24T13:04:18Z,Los Angeles Lakers v Indiana Pacers,2024-03-25T02:00:00Z,Los Angeles Lakers,Indiana Pacers,Player Assists,D'Angelo Russell,Los Angeles Lakers,Indiana Pacers,7.5,2.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.36,NA,71,0.25,65,0.29,0.3,0.75,0.71,-0.11,NA,-0.07,NA,-0.06,NA,Neds,0.12
2024-03-24T13:04:18Z,Detroit Pistons v New Orleans Pelicans,2024-03-24T19:00:00Z,Detroit Pistons,New Orleans Pelicans,Player Assists,CJ McCollum,New Orleans Pelicans,Detroit Pistons,3.5,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.62,NA,75,0.8,54,0.65,0.5,0.2,0.35,0.18,NA,0.02,NA,-0.12,NA,TAB,0.10999999999999999
2024-03-24T13:04:18Z,Detroit Pistons v New Orleans Pelicans,2024-03-24T19:00:00Z,Detroit Pistons,New Orleans Pelicans,Player Assists,CJ McCollum,New Orleans Pelicans,Detroit Pistons,3.5,1.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.65,NA,75,0.8,54,0.65,0.5,0.2,0.35,0.15,NA,-0.01,NA,-0.15,NA,Dabble,0.10999999999999999
2024-03-24T13:04:18Z,Detroit Pistons v New Orleans Pelicans,2024-03-24T19:00:00Z,Detroit Pistons,New Orleans Pelicans,Player Assists,CJ McCollum,New Orleans Pelicans,Detroit Pistons,3.5,1.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.67,NA,75,0.8,54,0.65,0.5,0.2,0.35,0.13,NA,-0.02,NA,-0.17,NA,Sportsbet,0.10999999999999999
2024-03-24T13:04:18Z,Detroit Pistons v New Orleans Pelicans,2024-03-24T19:00:00Z,Detroit Pistons,New Orleans Pelicans,Player Assists,CJ McCollum,New Orleans Pelicans,Detroit Pistons,3.5,1.48,2.4,Player Assists Over/Under 3.5 - CJ McCollum (NO),CJ McCollum Over 3.5,CJ McCollum Under 3.5,NA,NA,NA,NA,NA,0.68,0.42,75,0.8,54,0.65,0.5,0.2,0.35,0.12,-0.22,-0.03,-0.06,-0.18,0.08,BetRight,0.10999999999999999
2024-03-24T13:04:18Z,Detroit Pistons v New Orleans Pelicans,2024-03-24T19:00:00Z,Detroit Pistons,New Orleans Pelicans,Player Assists,CJ McCollum,New Orleans Pelicans,Detroit Pistons,3.5,1.48,NA,Player Assists - CJ McCollum (NO),CJ McCollum 4+,NA,NA,NA,NA,NA,NA,0.68,NA,75,0.8,54,0.65,0.5,0.2,0.35,0.12,NA,-0.03,NA,-0.18,NA,BetRight,0.10999999999999999
2024-03-24T13:04:18Z,Detroit Pistons v New Orleans Pelicans,2024-03-24T19:00:00Z,Detroit Pistons,New Orleans Pelicans,Player Assists,CJ McCollum,New Orleans Pelicans,Detroit Pistons,3.5,1.48,NA,NA,NA,NA,1802289,55095241,22,NA,NA,0.68,NA,75,0.8,54,0.65,0.5,0.2,0.35,0.12,NA,-0.03,NA,-0.18,NA,Pointsbet,0.10999999999999999
2024-03-24T13:04:18Z,Detroit Pistons v New Orleans Pelicans,2024-03-24T19:00:00Z,Detroit Pistons,New Orleans Pelicans,Player Assists,CJ McCollum,New Orleans Pelicans,Detroit Pistons,3.5,1.45,2.6,NA,NA,NA,NA,NA,NA,NA,2024-03-24,0.69,0.38,75,0.8,54,0.65,0.5,0.2,0.35,0.11,-0.18,-0.04,-0.03,-0.19,0.12,Unibet,0.10999999999999999
2024-03-24T13:04:18Z,Detroit Pistons v New Orleans Pelicans,2024-03-24T19:00:00Z,Detroit Pistons,New Orleans Pelicans,Player assists,CJ McCollum,New Orleans Pelicans,Detroit Pistons,3.5,1.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.73,NA,75,0.8,54,0.65,0.5,0.2,0.35,0.07,NA,-0.08,NA,-0.23,NA,BlueBet,0.10999999999999999
2024-03-24T13:04:18Z,Miami Heat v Cleveland Cavaliers,2024-03-24T22:00:00Z,Miami Heat,Cleveland Cavaliers,Player Assists,Darius Garland,Cleveland Cavaliers,Miami Heat,9.5,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,NA,67,0.27,46,0.07,0.2,0.73,0.93,0.09,NA,-0.12,NA,0.02,NA,TAB,0.10000000000000003
2024-03-24T13:04:18Z,Miami Heat v Cleveland Cavaliers,2024-03-24T22:00:00Z,Miami Heat,Cleveland Cavaliers,Player Assists,Darius Garland,Cleveland Cavaliers,Miami Heat,9.5,5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.19,NA,67,0.27,46,0.07,0.2,0.73,0.93,0.08,NA,-0.12,NA,0.01,NA,Sportsbet,0.10000000000000003
2024-03-24T13:04:18Z,Miami Heat v Cleveland Cavaliers,2024-03-24T22:00:00Z,Miami Heat,Cleveland Cavaliers,Player Assists,Darius Garland,Cleveland Cavaliers,Miami Heat,9.5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,NA,67,0.27,46,0.07,0.2,0.73,0.93,0.07,NA,-0.13,NA,0,NA,Dabble,0.10000000000000003
2024-03-24T13:04:18Z,Miami Heat v Cleveland Cavaliers,2024-03-24T22:00:00Z,Miami Heat,Cleveland Cavaliers,Player Assists,Darius Garland,Cleveland Cavaliers,Miami Heat,9.5,4.75,NA,NA,NA,NA,1802413,55104223,45,NA,NA,0.21,NA,67,0.27,46,0.07,0.2,0.73,0.93,0.06,NA,-0.15,NA,-0.01,NA,Pointsbet,0.10000000000000003
2024-03-24T13:04:18Z,Miami Heat v Cleveland Cavaliers,2024-03-24T22:00:00Z,Miami Heat,Cleveland Cavaliers,Player Assists,Darius Garland,Cleveland Cavaliers,Miami Heat,9.5,4.33,NA,Player Assists - Darius Garland (CLE),Darius Garland 10+,NA,NA,NA,NA,NA,NA,0.23,NA,67,0.27,46,0.07,0.2,0.73,0.93,0.04,NA,-0.17,NA,-0.03,NA,BetRight,0.10000000000000003
2024-03-24T13:04:18Z,Miami Heat v Cleveland Cavaliers,2024-03-24T22:00:00Z,Miami Heat,Cleveland Cavaliers,Player assists,Darius Garland,Cleveland Cavaliers,Miami Heat,9.5,3.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26,NA,67,0.27,46,0.07,0.2,0.73,0.93,0.01,NA,-0.19,NA,-0.06,NA,BlueBet,0.10000000000000003
2024-03-24T13:04:18Z,Miami Heat v Cleveland Cavaliers,2024-03-24T22:00:00Z,Miami Heat,Cleveland Cavaliers,Player Assists,Darius Garland,Cleveland Cavaliers,Miami Heat,9.5,3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.28,NA,67,0.27,46,0.07,0.2,0.73,0.93,-0.01,NA,-0.21,NA,-0.08,NA,Neds,0.10000000000000003
2024-03-24T13:04:18Z,Los Angeles Clippers v Philadelphia 76ers,2024-03-24T19:30:00Z,Los Angeles Clippers,Philadelphia 76ers,Player Assists,Tyrese Maxey,Philadelphia 76ers,Los Angeles Clippers,7.5,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.24,NA,59,0.02,62,0.32,0.1,0.98,0.68,-0.23,NA,0.08,NA,-0.14,NA,Sportsbet,0.10000000000000003
2024-03-24T13:04:18Z,Los Angeles Clippers v Philadelphia 76ers,2024-03-24T19:30:00Z,Los Angeles Clippers,Philadelphia 76ers,Player Assists,Tyrese Maxey,Philadelphia 76ers,Los Angeles Clippers,7.5,3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.28,NA,59,0.02,62,0.32,0.1,0.98,0.68,-0.26,NA,0.04,NA,-0.18,NA,Dabble,0.10000000000000003
2024-03-24T13:04:18Z,Los Angeles Clippers v Philadelphia 76ers,2024-03-24T19:30:00Z,Los Angeles Clippers,Philadelphia 76ers,Player Assists,Tyrese Maxey,Philadelphia 76ers,Los Angeles Clippers,7.5,3.6,NA,NA,NA,NA,1802304,55088485,54,NA,NA,0.28,NA,59,0.02,62,0.32,0.1,0.98,0.68,-0.26,NA,0.04,NA,-0.18,NA,Pointsbet,0.10000000000000003
