timestamp,match,start_time,home_team,away_team,market_name,player_name,player_team,opposition_team,line,over_price,under_price,group_by_header,outcome_name,outcome_name_under,EventKey,MarketKey,OutcomeKey,OutcomeKey_unders,date,implied_prob_over,implied_prob_under,games_played_2022_2023,empirical_prob_over_2022_23,games_played_2023_2024,empirical_prob_over_2023_24,empirical_prob_last_10,empirical_prob_under_2022_23,empirical_prob_under_2023_24,diff_over_2022_23,diff_under_2022_23,diff_over_2023_24,diff_under_2023_24,diff_over_last_10,diff_under_last_10,agency,variation
2024-03-13T13:03:56Z,Sacramento Kings v Los Angeles Lakers,2024-03-14T02:00:00Z,Sacramento Kings,Los Angeles Lakers,Player Assists,LeBron James,Los Angeles Lakers,Sacramento Kings,9.5,2.4,NA,Player Assists - LeBron James (LAL),LeBron James 10+,NA,NA,NA,NA,NA,NA,0.42,NA,55,0.13,57,0.21,0.3,0.87,0.79,-0.29,NA,-0.21,NA,-0.12,NA,BetRight,0.14
2024-03-13T13:03:56Z,Sacramento Kings v Los Angeles Lakers,2024-03-14T02:00:00Z,Sacramento Kings,Los Angeles Lakers,Player assists,LeBron James,Los Angeles Lakers,Sacramento Kings,9.5,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.43,NA,55,0.13,57,0.21,0.3,0.87,0.79,-0.31,NA,-0.22,NA,-0.13,NA,BlueBet,0.14
2024-03-13T13:03:56Z,Sacramento Kings v Los Angeles Lakers,2024-03-14T02:00:00Z,Sacramento Kings,Los Angeles Lakers,Player Assists,LeBron James,Los Angeles Lakers,Sacramento Kings,9.5,1.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.51,NA,55,0.13,57,0.21,0.3,0.87,0.79,-0.38,NA,-0.29,NA,-0.21,NA,Neds,0.14
2024-03-13T13:03:56Z,Sacramento Kings v Los Angeles Lakers,2024-03-14T02:00:00Z,Sacramento Kings,Los Angeles Lakers,Player Assists,Kevin Huerter,Sacramento Kings,Los Angeles Lakers,3.5,4.75,NA,NA,NA,NA,1793887,54330649,62,NA,NA,0.21,NA,75,0.35,62,0.26,0.2,0.65,0.74,0.14,NA,0.05,NA,-0.01,NA,Pointsbet,0.13000000000000003
2024-03-13T13:03:56Z,Sacramento Kings v Los Angeles Lakers,2024-03-14T02:00:00Z,Sacramento Kings,Los Angeles Lakers,Player Assists,Kevin Huerter,Sacramento Kings,Los Angeles Lakers,3.5,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,NA,75,0.35,62,0.26,0.2,0.65,0.74,0.12,NA,0.04,NA,-0.02,NA,TAB,0.13000000000000003
2024-03-13T13:03:56Z,Sacramento Kings v Los Angeles Lakers,2024-03-14T02:00:00Z,Sacramento Kings,Los Angeles Lakers,Player Assists,Kevin Huerter,Sacramento Kings,Los Angeles Lakers,3.5,4.33,NA,Player Assists - Kevin Huerter (SAC),Kevin Huerter 4+,NA,NA,NA,NA,NA,NA,0.23,NA,75,0.35,62,0.26,0.2,0.65,0.74,0.12,NA,0.03,NA,-0.03,NA,BetRight,0.13000000000000003
2024-03-13T13:03:56Z,Sacramento Kings v Los Angeles Lakers,2024-03-14T02:00:00Z,Sacramento Kings,Los Angeles Lakers,Player assists,Kevin Huerter,Sacramento Kings,Los Angeles Lakers,3.5,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26,NA,75,0.35,62,0.26,0.2,0.65,0.74,0.08,NA,-0.01,NA,-0.06,NA,BlueBet,0.13000000000000003
2024-03-13T13:03:56Z,Sacramento Kings v Los Angeles Lakers,2024-03-14T02:00:00Z,Sacramento Kings,Los Angeles Lakers,Player Assists,Kevin Huerter,Sacramento Kings,Los Angeles Lakers,3.5,2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.34,NA,75,0.35,62,0.26,0.2,0.65,0.74,0,NA,-0.09,NA,-0.14,NA,Neds,0.13000000000000003
2024-03-13T13:03:56Z,Sacramento Kings v Los Angeles Lakers,2024-03-14T02:00:00Z,Sacramento Kings,Los Angeles Lakers,Player Assists,LeBron James,Los Angeles Lakers,Sacramento Kings,11.5,5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17,NA,55,0,57,0.14,0.3,1,0.86,-0.17,NA,-0.03,NA,0.13,NA,Sportsbet,0.12999999999999998
2024-03-13T13:03:56Z,Sacramento Kings v Los Angeles Lakers,2024-03-14T02:00:00Z,Sacramento Kings,Los Angeles Lakers,Player Assists,LeBron James,Los Angeles Lakers,Sacramento Kings,11.5,5,NA,NA,NA,NA,1793887,54330649,26,NA,NA,0.2,NA,55,0,57,0.14,0.3,1,0.86,-0.2,NA,-0.06,NA,0.1,NA,Pointsbet,0.12999999999999998
2024-03-13T13:03:56Z,Sacramento Kings v Los Angeles Lakers,2024-03-14T02:00:00Z,Sacramento Kings,Los Angeles Lakers,Player Assists,LeBron James,Los Angeles Lakers,Sacramento Kings,11.5,4.75,NA,Player Assists - LeBron James (LAL),LeBron James 12+,NA,NA,NA,NA,NA,NA,0.21,NA,55,0,57,0.14,0.3,1,0.86,-0.21,NA,-0.07,NA,0.09,NA,BetRight,0.12999999999999998
2024-03-13T13:03:56Z,Sacramento Kings v Los Angeles Lakers,2024-03-14T02:00:00Z,Sacramento Kings,Los Angeles Lakers,Player Assists,LeBron James,Los Angeles Lakers,Sacramento Kings,11.5,4.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21,NA,55,0,57,0.14,0.3,1,0.86,-0.21,NA,-0.07,NA,0.09,NA,TAB,0.12999999999999998
2024-03-13T13:03:56Z,Sacramento Kings v Los Angeles Lakers,2024-03-14T02:00:00Z,Sacramento Kings,Los Angeles Lakers,Player assists,LeBron James,Los Angeles Lakers,Sacramento Kings,11.5,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.24,NA,55,0,57,0.14,0.3,1,0.86,-0.24,NA,-0.1,NA,0.06,NA,BlueBet,0.12999999999999998
2024-03-13T13:03:56Z,Sacramento Kings v Los Angeles Lakers,2024-03-14T02:00:00Z,Sacramento Kings,Los Angeles Lakers,Player Assists,LeBron James,Los Angeles Lakers,Sacramento Kings,11.5,3.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,NA,55,0,57,0.14,0.3,1,0.86,-0.3,NA,-0.16,NA,0,NA,Neds,0.12999999999999998
2024-03-13T13:03:56Z,Miami Heat v Denver Nuggets,2024-03-13T23:30:00Z,Miami Heat,Denver Nuggets,Player Assists,Jamal Murray,Denver Nuggets,Miami Heat,9.5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,NA,65,0.09,48,0.19,0.2,0.91,0.81,-0.11,NA,-0.01,NA,0,NA,Bet365,0.12
2024-03-13T13:03:56Z,Miami Heat v Denver Nuggets,2024-03-13T23:30:00Z,Miami Heat,Denver Nuggets,Player Assists,Jamal Murray,Denver Nuggets,Miami Heat,9.5,4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,NA,65,0.09,48,0.19,0.2,0.91,0.81,-0.11,NA,-0.02,NA,-0,NA,Sportsbet,0.12
2024-03-13T13:03:56Z,Miami Heat v Denver Nuggets,2024-03-13T23:30:00Z,Miami Heat,Denver Nuggets,Player Assists,Jamal Murray,Denver Nuggets,Miami Heat,9.5,4.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21,NA,65,0.09,48,0.19,0.2,0.91,0.81,-0.12,NA,-0.02,NA,-0.01,NA,Dabble,0.12
2024-03-13T13:03:56Z,Miami Heat v Denver Nuggets,2024-03-13T23:30:00Z,Miami Heat,Denver Nuggets,Player Assists,Jamal Murray,Denver Nuggets,Miami Heat,9.5,4.4,NA,NA,NA,NA,1793836,54316180,45,NA,NA,0.23,NA,65,0.09,48,0.19,0.2,0.91,0.81,-0.13,NA,-0.04,NA,-0.03,NA,Pointsbet,0.12
2024-03-13T13:03:56Z,Miami Heat v Denver Nuggets,2024-03-13T23:30:00Z,Miami Heat,Denver Nuggets,Player Assists,Jamal Murray,Denver Nuggets,Miami Heat,9.5,4.33,NA,Player Assists - Jamal Murray (DEN),Jamal Murray 10+,NA,NA,NA,NA,NA,NA,0.23,NA,65,0.09,48,0.19,0.2,0.91,0.81,-0.14,NA,-0.04,NA,-0.03,NA,BetRight,0.12
2024-03-13T13:03:56Z,Miami Heat v Denver Nuggets,2024-03-13T23:30:00Z,Miami Heat,Denver Nuggets,Player Assists,Jamal Murray,Denver Nuggets,Miami Heat,9.5,4.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.24,NA,65,0.09,48,0.19,0.2,0.91,0.81,-0.14,NA,-0.05,NA,-0.04,NA,TAB,0.12
2024-03-13T13:03:56Z,Miami Heat v Denver Nuggets,2024-03-13T23:30:00Z,Miami Heat,Denver Nuggets,Player assists,Jamal Murray,Denver Nuggets,Miami Heat,9.5,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26,NA,65,0.09,48,0.19,0.2,0.91,0.81,-0.17,NA,-0.08,NA,-0.06,NA,BlueBet,0.12
2024-03-13T13:03:56Z,Miami Heat v Denver Nuggets,2024-03-13T23:30:00Z,Miami Heat,Denver Nuggets,Player Assists,Jamal Murray,Denver Nuggets,Miami Heat,9.5,3.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32,NA,65,0.09,48,0.19,0.2,0.91,0.81,-0.23,NA,-0.13,NA,-0.12,NA,Neds,0.12
2024-03-13T13:03:56Z,Miami Heat v Denver Nuggets,2024-03-13T23:30:00Z,Miami Heat,Denver Nuggets,Player Assists,Jamal Murray,Denver Nuggets,Miami Heat,7.5,2.3,1.58,NA,NA,NA,NA,NA,NA,NA,NA,0.43,0.63,65,0.29,48,0.38,0.5,0.71,0.62,-0.14,0.07,-0.06,-0.01,0.07,-0.13,TAB,0.11000000000000004
2024-03-13T13:03:56Z,Miami Heat v Denver Nuggets,2024-03-13T23:30:00Z,Miami Heat,Denver Nuggets,Player Assists,Jamal Murray,Denver Nuggets,Miami Heat,7.5,2.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.44,NA,65,0.29,48,0.38,0.5,0.71,0.62,-0.15,NA,-0.07,NA,0.06,NA,Dabble,0.11000000000000004
2024-03-13T13:03:56Z,Miami Heat v Denver Nuggets,2024-03-13T23:30:00Z,Miami Heat,Denver Nuggets,Player Assists,Jamal Murray,Denver Nuggets,Miami Heat,7.5,2.2,NA,Player Assists - Jamal Murray (DEN),Jamal Murray 8+,NA,NA,NA,NA,NA,NA,0.45,NA,65,0.29,48,0.38,0.5,0.71,0.62,-0.16,NA,-0.08,NA,0.05,NA,BetRight,0.11000000000000004
2024-03-13T13:03:56Z,Miami Heat v Denver Nuggets,2024-03-13T23:30:00Z,Miami Heat,Denver Nuggets,Player Assists,Jamal Murray,Denver Nuggets,Miami Heat,7.5,2.2,NA,NA,NA,NA,1793836,54316180,44,NA,NA,0.45,NA,65,0.29,48,0.38,0.5,0.71,0.62,-0.16,NA,-0.08,NA,0.05,NA,Pointsbet,0.11000000000000004
2024-03-13T13:03:56Z,Miami Heat v Denver Nuggets,2024-03-13T23:30:00Z,Miami Heat,Denver Nuggets,Player Assists,Jamal Murray,Denver Nuggets,Miami Heat,7.5,2.2,1.62,NA,NA,NA,NA,NA,NA,NA,2024-03-13,0.45,0.62,65,0.29,48,0.38,0.5,0.71,0.62,-0.16,0.09,-0.08,0.01,0.05,-0.12,Unibet,0.11000000000000004
2024-03-13T13:03:56Z,Miami Heat v Denver Nuggets,2024-03-13T23:30:00Z,Miami Heat,Denver Nuggets,Player Assists,Jamal Murray,Denver Nuggets,Miami Heat,7.5,2.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.47,NA,65,0.29,48,0.38,0.5,0.71,0.62,-0.17,NA,-0.09,NA,0.03,NA,Sportsbet,0.11000000000000004
2024-03-13T13:03:56Z,Miami Heat v Denver Nuggets,2024-03-13T23:30:00Z,Miami Heat,Denver Nuggets,Player Assists,Jamal Murray,Denver Nuggets,Miami Heat,7.5,2.15,1.64,NA,NA,NA,NA,NA,NA,NA,NA,0.47,0.61,65,0.29,48,0.38,0.5,0.71,0.62,-0.17,0.1,-0.09,0.02,0.03,-0.11,Sportsbet,0.11000000000000004
2024-03-13T13:03:56Z,Miami Heat v Denver Nuggets,2024-03-13T23:30:00Z,Miami Heat,Denver Nuggets,Player Assists,Jamal Murray,Denver Nuggets,Miami Heat,7.5,2.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.47,NA,65,0.29,48,0.38,0.5,0.71,0.62,-0.17,NA,-0.09,NA,0.03,NA,TAB,0.11000000000000004
2024-03-13T13:03:56Z,Miami Heat v Denver Nuggets,2024-03-13T23:30:00Z,Miami Heat,Denver Nuggets,Player Assists,Jamal Murray,Denver Nuggets,Miami Heat,7.5,2.1,1.7,NA,NA,NA,NA,NA,NA,NA,NA,0.48,0.59,65,0.29,48,0.38,0.5,0.71,0.62,-0.18,0.12,-0.1,0.04,0.02,-0.09,Neds,0.11000000000000004
2024-03-13T13:03:56Z,Miami Heat v Denver Nuggets,2024-03-13T23:30:00Z,Miami Heat,Denver Nuggets,Player assists,Jamal Murray,Denver Nuggets,Miami Heat,7.5,2.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.49,NA,65,0.29,48,0.38,0.5,0.71,0.62,-0.2,NA,-0.11,NA,0.01,NA,BlueBet,0.11000000000000004
2024-03-13T13:03:56Z,Miami Heat v Denver Nuggets,2024-03-13T23:30:00Z,Miami Heat,Denver Nuggets,Player Assists,Jamal Murray,Denver Nuggets,Miami Heat,7.5,1.85,1.7,NA,NA,NA,NA,NA,NA,NA,NA,0.54,0.59,65,0.29,48,0.38,0.5,0.71,0.62,-0.25,0.12,-0.17,0.04,-0.04,-0.09,Neds,0.11000000000000004
2024-03-13T13:03:56Z,Sacramento Kings v Los Angeles Lakers,2024-03-14T02:00:00Z,Sacramento Kings,Los Angeles Lakers,Player Assists,Domantas Sabonis,Sacramento Kings,Los Angeles Lakers,11.5,6.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.16,NA,78,0.06,64,0.22,0.2,0.94,0.78,-0.1,NA,0.06,NA,0.04,NA,Sportsbet,0.1
2024-03-13T13:03:56Z,Sacramento Kings v Los Angeles Lakers,2024-03-14T02:00:00Z,Sacramento Kings,Los Angeles Lakers,Player Assists,Domantas Sabonis,Sacramento Kings,Los Angeles Lakers,11.5,5.25,NA,Player Assists - Domantas Sabonis (SAC),Domantas Sabonis 12+,NA,NA,NA,NA,NA,NA,0.19,NA,78,0.06,64,0.22,0.2,0.94,0.78,-0.13,NA,0.03,NA,0.01,NA,BetRight,0.1
2024-03-13T13:03:56Z,Sacramento Kings v Los Angeles Lakers,2024-03-14T02:00:00Z,Sacramento Kings,Los Angeles Lakers,Player Assists,Domantas Sabonis,Sacramento Kings,Los Angeles Lakers,11.5,5.25,NA,NA,NA,NA,1793887,54330649,6,NA,NA,0.19,NA,78,0.06,64,0.22,0.2,0.94,0.78,-0.13,NA,0.03,NA,0.01,NA,Pointsbet,0.1
2024-03-13T13:03:56Z,Sacramento Kings v Los Angeles Lakers,2024-03-14T02:00:00Z,Sacramento Kings,Los Angeles Lakers,Player Assists,Domantas Sabonis,Sacramento Kings,Los Angeles Lakers,11.5,4.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21,NA,78,0.06,64,0.22,0.2,0.94,0.78,-0.15,NA,0.01,NA,-0.01,NA,TAB,0.1
2024-03-13T13:03:56Z,Sacramento Kings v Los Angeles Lakers,2024-03-14T02:00:00Z,Sacramento Kings,Los Angeles Lakers,Player assists,Domantas Sabonis,Sacramento Kings,Los Angeles Lakers,11.5,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,NA,78,0.06,64,0.22,0.2,0.94,0.78,-0.16,NA,-0,NA,-0.02,NA,BlueBet,0.1
2024-03-13T13:03:56Z,Sacramento Kings v Los Angeles Lakers,2024-03-14T02:00:00Z,Sacramento Kings,Los Angeles Lakers,Player Assists,Domantas Sabonis,Sacramento Kings,Los Angeles Lakers,11.5,3.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26,NA,78,0.06,64,0.22,0.2,0.94,0.78,-0.19,NA,-0.04,NA,-0.06,NA,Neds,0.1
2024-03-13T13:03:56Z,Miami Heat v Denver Nuggets,2024-03-13T23:30:00Z,Miami Heat,Denver Nuggets,Player Assists,Aaron Gordon,Denver Nuggets,Miami Heat,3.5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.33,NA,68,0.34,57,0.33,0.5,0.66,0.67,0,NA,0,NA,0.17,NA,Sportsbet,0.09999999999999998
2024-03-13T13:03:56Z,Miami Heat v Denver Nuggets,2024-03-13T23:30:00Z,Miami Heat,Denver Nuggets,Player Assists,Aaron Gordon,Denver Nuggets,Miami Heat,3.5,2.88,NA,Player Assists - Aaron Gordon (DEN),Aaron Gordon 4+,NA,NA,NA,NA,NA,NA,0.35,NA,68,0.34,57,0.33,0.5,0.66,0.67,-0.01,NA,-0.01,NA,0.15,NA,BetRight,0.09999999999999998
2024-03-13T13:03:56Z,Miami Heat v Denver Nuggets,2024-03-13T23:30:00Z,Miami Heat,Denver Nuggets,Player Assists,Aaron Gordon,Denver Nuggets,Miami Heat,3.5,2.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,NA,68,0.34,57,0.33,0.5,0.66,0.67,-0.01,NA,-0.02,NA,0.15,NA,Dabble,0.09999999999999998
2024-03-13T13:03:56Z,Miami Heat v Denver Nuggets,2024-03-13T23:30:00Z,Miami Heat,Denver Nuggets,Player Assists,Aaron Gordon,Denver Nuggets,Miami Heat,3.5,2.85,NA,NA,NA,NA,1793836,54316180,32,NA,NA,0.35,NA,68,0.34,57,0.33,0.5,0.66,0.67,-0.01,NA,-0.02,NA,0.15,NA,Pointsbet,0.09999999999999998
2024-03-13T13:03:56Z,Miami Heat v Denver Nuggets,2024-03-13T23:30:00Z,Miami Heat,Denver Nuggets,Player assists,Aaron Gordon,Denver Nuggets,Miami Heat,3.5,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.37,NA,68,0.34,57,0.33,0.5,0.66,0.67,-0.03,NA,-0.04,NA,0.13,NA,BlueBet,0.09999999999999998
2024-03-13T13:03:56Z,Miami Heat v Denver Nuggets,2024-03-13T23:30:00Z,Miami Heat,Denver Nuggets,Player Assists,Aaron Gordon,Denver Nuggets,Miami Heat,3.5,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.37,NA,68,0.34,57,0.33,0.5,0.66,0.67,-0.03,NA,-0.04,NA,0.13,NA,TAB,0.09999999999999998
2024-03-13T13:03:56Z,Miami Heat v Denver Nuggets,2024-03-13T23:30:00Z,Miami Heat,Denver Nuggets,Player Assists,Aaron Gordon,Denver Nuggets,Miami Heat,3.5,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.43,NA,68,0.34,57,0.33,0.5,0.66,0.67,-0.1,NA,-0.1,NA,0.07,NA,Neds,0.09999999999999998
2024-03-13T13:03:56Z,Miami Heat v Denver Nuggets,2024-03-13T23:30:00Z,Miami Heat,Denver Nuggets,Player Assists,Bam Adebayo,Miami Heat,Denver Nuggets,5.5,5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.19,NA,74,0.11,54,0.24,0.1,0.89,0.76,-0.08,NA,0.05,NA,-0.09,NA,Sportsbet,0.09999999999999998
2024-03-13T13:03:56Z,Miami Heat v Denver Nuggets,2024-03-13T23:30:00Z,Miami Heat,Denver Nuggets,Player Assists,Bam Adebayo,Miami Heat,Denver Nuggets,5.5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,NA,74,0.11,54,0.24,0.1,0.89,0.76,-0.09,NA,0.04,NA,-0.1,NA,Dabble,0.09999999999999998
2024-03-13T13:03:56Z,Miami Heat v Denver Nuggets,2024-03-13T23:30:00Z,Miami Heat,Denver Nuggets,Player Assists,Bam Adebayo,Miami Heat,Denver Nuggets,5.5,4.75,NA,NA,NA,NA,1793836,54316180,13,NA,NA,0.21,NA,74,0.11,54,0.24,0.1,0.89,0.76,-0.1,NA,0.03,NA,-0.11,NA,Pointsbet,0.09999999999999998
2024-03-13T13:03:56Z,Miami Heat v Denver Nuggets,2024-03-13T23:30:00Z,Miami Heat,Denver Nuggets,Player Assists,Bam Adebayo,Miami Heat,Denver Nuggets,5.5,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,NA,74,0.11,54,0.24,0.1,0.89,0.76,-0.11,NA,0.02,NA,-0.12,NA,TAB,0.09999999999999998
2024-03-13T13:03:56Z,Miami Heat v Denver Nuggets,2024-03-13T23:30:00Z,Miami Heat,Denver Nuggets,Player Assists,Bam Adebayo,Miami Heat,Denver Nuggets,5.5,3.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.29,NA,74,0.11,54,0.24,0.1,0.89,0.76,-0.18,NA,-0.05,NA,-0.19,NA,Neds,0.09999999999999998
2024-03-13T13:03:56Z,Miami Heat v Denver Nuggets,2024-03-13T23:30:00Z,Miami Heat,Denver Nuggets,Player Assists,Bam Adebayo,Miami Heat,Denver Nuggets,3.5,1.98,1.78,NA,NA,NA,NA,NA,NA,NA,NA,0.51,0.56,74,0.41,54,0.56,0.4,0.59,0.44,-0.1,0.03,0.05,-0.12,-0.11,0.04,Dabble,0.09999999999999998
