timestamp,match,start_time,home_team,away_team,market_name,player_name,player_team,line,over_price,under_price,opposition_team,EventKey,MarketKey,OutcomeKey,OutcomeKey_unders,date,implied_prob_over,implied_prob_under,games_played_2022_2023,empirical_prob_over_2022_23,games_played_2023_2024,empirical_prob_over_2023_24,empirical_prob_last_10,empirical_prob_under_2022_23,empirical_prob_under_2023_24,diff_over_2022_23,diff_under_2022_23,diff_over_2023_24,diff_under_2023_24,diff_over_last_10,diff_under_last_10,agency,variation
2024-02-05T11:55:54Z,Charlotte Hornets v Los Angeles Lakers,2024-02-06T00:00:00Z,Charlotte Hornets,Los Angeles Lakers,Player Assists,Brandon Miller,Charlotte Hornets,3.5,2.75,NA,Los Angeles Lakers,NA,NA,NA,NA,NA,0.36,NA,NA,NA,43,0.14,0.2,NA,0.86,NA,NA,-0.22,NA,-0.16,NA,Sportsbet,0.19000000000000006
2024-02-05T11:55:54Z,Charlotte Hornets v Los Angeles Lakers,2024-02-06T00:00:00Z,Charlotte Hornets,Los Angeles Lakers,Player Assists,Brandon Miller,Charlotte Hornets,3.5,1.82,NA,Los Angeles Lakers,NA,NA,NA,NA,NA,0.55,NA,NA,NA,43,0.14,0.2,NA,0.86,NA,NA,-0.41,NA,-0.35,NA,Neds,0.19000000000000006
2024-02-05T11:55:54Z,Atlanta Hawks v Los Angeles Clippers,2024-02-06T00:30:00Z,Atlanta Hawks,Los Angeles Clippers,Player Assists,Onyeka Okongwu,Atlanta Hawks,1.5,2.4,NA,Los Angeles Clippers,NA,NA,NA,NA,NA,0.42,NA,80,0.25,48,0.4,0.3,0.75,0.6,-0.17,NA,-0.02,NA,-0.12,NA,TAB,0.14999999999999997
2024-02-05T11:55:54Z,Atlanta Hawks v Los Angeles Clippers,2024-02-06T00:30:00Z,Atlanta Hawks,Los Angeles Clippers,Player Assists,Onyeka Okongwu,Atlanta Hawks,1.5,1.75,NA,Los Angeles Clippers,NA,NA,NA,NA,NA,0.57,NA,80,0.25,48,0.4,0.3,0.75,0.6,-0.32,NA,-0.18,NA,-0.27,NA,Neds,0.14999999999999997
2024-02-05T11:55:54Z,Charlotte Hornets v Los Angeles Lakers,2024-02-06T00:00:00Z,Charlotte Hornets,Los Angeles Lakers,Player Assists,Brandon Miller,Charlotte Hornets,5.5,9.5,NA,Los Angeles Lakers,NA,NA,NA,NA,NA,0.11,NA,NA,NA,43,0,0,NA,1,NA,NA,-0.11,NA,-0.11,NA,Sportsbet,0.14
2024-02-05T11:55:54Z,Charlotte Hornets v Los Angeles Lakers,2024-02-06T00:00:00Z,Charlotte Hornets,Los Angeles Lakers,Player Assists,Brandon Miller,Charlotte Hornets,5.5,4,NA,Los Angeles Lakers,NA,NA,NA,NA,NA,0.25,NA,NA,NA,43,0,0,NA,1,NA,NA,-0.25,NA,-0.25,NA,Neds,0.14
2024-02-05T11:55:54Z,Charlotte Hornets v Los Angeles Lakers,2024-02-06T00:00:00Z,Charlotte Hornets,Los Angeles Lakers,Player Assists,Brandon Miller,Charlotte Hornets,1.5,1.23,NA,Los Angeles Lakers,NA,NA,NA,NA,NA,0.81,NA,NA,NA,43,0.79,0.9,NA,0.21,NA,NA,-0.02,NA,0.09,NA,Sportsbet,0.1299999999999999
2024-02-05T11:55:54Z,Charlotte Hornets v Los Angeles Lakers,2024-02-06T00:00:00Z,Charlotte Hornets,Los Angeles Lakers,Player Assists,Brandon Miller,Charlotte Hornets,1.5,1.06,NA,Los Angeles Lakers,NA,NA,NA,NA,NA,0.94,NA,NA,NA,43,0.79,0.9,NA,0.21,NA,NA,-0.15,NA,-0.04,NA,Neds,0.1299999999999999
2024-02-05T11:55:54Z,Brooklyn Nets v Golden State Warriors,2024-02-06T00:30:00Z,Brooklyn Nets,Golden State Warriors,Player Assists,Spencer Dinwiddie,Brooklyn Nets,7.5,3.4,NA,Golden State Warriors,NA,NA,NA,NA,NA,0.29,NA,79,0.35,46,0.3,0.2,0.65,0.7,0.06,NA,0.01,NA,-0.09,NA,Sportsbet,0.12
2024-02-05T11:55:54Z,Brooklyn Nets v Golden State Warriors,2024-02-06T00:30:00Z,Brooklyn Nets,Golden State Warriors,Player Assists,Spencer Dinwiddie,Brooklyn Nets,7.5,3,NA,Golden State Warriors,1762616,51902927,4,NA,NA,0.33,NA,79,0.35,46,0.3,0.2,0.65,0.7,0.02,NA,-0.03,NA,-0.13,NA,Pointsbet,0.12
2024-02-05T11:55:54Z,Brooklyn Nets v Golden State Warriors,2024-02-06T00:30:00Z,Brooklyn Nets,Golden State Warriors,Player Assists,Spencer Dinwiddie,Brooklyn Nets,7.5,2.9,NA,Golden State Warriors,NA,NA,NA,NA,NA,0.34,NA,79,0.35,46,0.3,0.2,0.65,0.7,0.01,NA,-0.04,NA,-0.14,NA,BetRight,0.12
2024-02-05T11:55:54Z,Brooklyn Nets v Golden State Warriors,2024-02-06T00:30:00Z,Brooklyn Nets,Golden State Warriors,Player assists,Spencer Dinwiddie,Brooklyn Nets,7.5,2.75,NA,Golden State Warriors,NA,NA,NA,NA,NA,0.36,NA,79,0.35,46,0.3,0.2,0.65,0.7,-0.01,NA,-0.06,NA,-0.16,NA,BlueBet,0.12
2024-02-05T11:55:54Z,Brooklyn Nets v Golden State Warriors,2024-02-06T00:30:00Z,Brooklyn Nets,Golden State Warriors,Player Assists,Spencer Dinwiddie,Brooklyn Nets,7.5,2.6,NA,Golden State Warriors,NA,NA,NA,NA,NA,0.38,NA,79,0.35,46,0.3,0.2,0.65,0.7,-0.03,NA,-0.08,NA,-0.18,NA,TAB,0.12
2024-02-05T11:55:54Z,Brooklyn Nets v Golden State Warriors,2024-02-06T00:30:00Z,Brooklyn Nets,Golden State Warriors,Player Assists,Spencer Dinwiddie,Brooklyn Nets,7.5,2.45,NA,Golden State Warriors,NA,NA,NA,NA,NA,0.41,NA,79,0.35,46,0.3,0.2,0.65,0.7,-0.05,NA,-0.1,NA,-0.21,NA,Neds,0.12
2024-02-05T11:55:54Z,Atlanta Hawks v Los Angeles Clippers,2024-02-06T00:30:00Z,Atlanta Hawks,Los Angeles Clippers,Player Assists,Trae Young,Atlanta Hawks,13.5,7,NA,Los Angeles Clippers,NA,NA,NA,NA,NA,0.14,NA,73,0.14,44,0.14,0.1,0.86,0.86,-0.01,NA,-0.01,NA,-0.04,NA,Sportsbet,0.12
2024-02-05T11:55:54Z,Atlanta Hawks v Los Angeles Clippers,2024-02-06T00:30:00Z,Atlanta Hawks,Los Angeles Clippers,Player Assists,Trae Young,Atlanta Hawks,13.5,5.25,NA,Los Angeles Clippers,1762618,51910388,17,NA,NA,0.19,NA,73,0.14,44,0.14,0.1,0.86,0.86,-0.05,NA,-0.05,NA,-0.09,NA,Pointsbet,0.12
2024-02-05T11:55:54Z,Atlanta Hawks v Los Angeles Clippers,2024-02-06T00:30:00Z,Atlanta Hawks,Los Angeles Clippers,Player Assists,Trae Young,Atlanta Hawks,13.5,3.8,NA,Los Angeles Clippers,NA,NA,NA,NA,NA,0.26,NA,73,0.14,44,0.14,0.1,0.86,0.86,-0.13,NA,-0.13,NA,-0.16,NA,Neds,0.12
2024-02-05T11:55:54Z,Cleveland Cavaliers v Sacramento Kings,2024-02-06T00:00:00Z,Cleveland Cavaliers,Sacramento Kings,Player Assists,Darius Garland,Cleveland Cavaliers,7.5,7.5,NA,Sacramento Kings,NA,NA,NA,NA,NA,0.13,NA,67,0.54,23,0.22,0.1,0.46,0.78,0.4,NA,0.08,NA,-0.03,NA,TAB,0.10999999999999999
2024-02-05T11:55:54Z,Cleveland Cavaliers v Sacramento Kings,2024-02-06T00:00:00Z,Cleveland Cavaliers,Sacramento Kings,Player Assists,Darius Garland,Cleveland Cavaliers,7.5,6.5,NA,Sacramento Kings,NA,NA,NA,NA,NA,0.15,NA,67,0.54,23,0.22,0.1,0.46,0.78,0.38,NA,0.06,NA,-0.05,NA,Sportsbet,0.10999999999999999
2024-02-05T11:55:54Z,Cleveland Cavaliers v Sacramento Kings,2024-02-06T00:00:00Z,Cleveland Cavaliers,Sacramento Kings,Player Assists,Darius Garland,Cleveland Cavaliers,7.5,6,NA,Sacramento Kings,1762599,51899367,4,NA,NA,0.17,NA,67,0.54,23,0.22,0.1,0.46,0.78,0.37,NA,0.05,NA,-0.07,NA,Pointsbet,0.10999999999999999
2024-02-05T11:55:54Z,Cleveland Cavaliers v Sacramento Kings,2024-02-06T00:00:00Z,Cleveland Cavaliers,Sacramento Kings,Player Assists,Darius Garland,Cleveland Cavaliers,7.5,5.75,NA,Sacramento Kings,NA,NA,NA,NA,NA,0.17,NA,67,0.54,23,0.22,0.1,0.46,0.78,0.36,NA,0.04,NA,-0.07,NA,BetRight,0.10999999999999999
2024-02-05T11:55:54Z,Cleveland Cavaliers v Sacramento Kings,2024-02-06T00:00:00Z,Cleveland Cavaliers,Sacramento Kings,Player assists,Darius Garland,Cleveland Cavaliers,7.5,4.8,NA,Sacramento Kings,NA,NA,NA,NA,NA,0.21,NA,67,0.54,23,0.22,0.1,0.46,0.78,0.33,NA,0.01,NA,-0.11,NA,BlueBet,0.10999999999999999
2024-02-05T11:55:54Z,Cleveland Cavaliers v Sacramento Kings,2024-02-06T00:00:00Z,Cleveland Cavaliers,Sacramento Kings,Player Assists,Darius Garland,Cleveland Cavaliers,7.5,4.25,NA,Sacramento Kings,NA,NA,NA,NA,NA,0.24,NA,67,0.54,23,0.22,0.1,0.46,0.78,0.3,NA,-0.02,NA,-0.14,NA,Neds,0.10999999999999999
2024-02-05T11:55:54Z,Cleveland Cavaliers v Sacramento Kings,2024-02-06T00:00:00Z,Cleveland Cavaliers,Sacramento Kings,Player Assists,Darius Garland,Cleveland Cavaliers,5.5,2.8,NA,Sacramento Kings,NA,NA,NA,NA,NA,0.36,NA,67,0.84,23,0.57,0.5,0.16,0.43,0.48,NA,0.21,NA,0.14,NA,TAB,0.10999999999999999
2024-02-05T11:55:54Z,Cleveland Cavaliers v Sacramento Kings,2024-02-06T00:00:00Z,Cleveland Cavaliers,Sacramento Kings,Player Assists,Darius Garland,Cleveland Cavaliers,5.5,2.5,NA,Sacramento Kings,1762599,51899367,3,NA,NA,0.4,NA,67,0.84,23,0.57,0.5,0.16,0.43,0.44,NA,0.17,NA,0.1,NA,Pointsbet,0.10999999999999999
2024-02-05T11:55:54Z,Cleveland Cavaliers v Sacramento Kings,2024-02-06T00:00:00Z,Cleveland Cavaliers,Sacramento Kings,Player Assists,Darius Garland,Cleveland Cavaliers,5.5,2.45,NA,Sacramento Kings,NA,NA,NA,NA,NA,0.41,NA,67,0.84,23,0.57,0.5,0.16,0.43,0.43,NA,0.16,NA,0.09,NA,Sportsbet,0.10999999999999999
2024-02-05T11:55:54Z,Cleveland Cavaliers v Sacramento Kings,2024-02-06T00:00:00Z,Cleveland Cavaliers,Sacramento Kings,Player Assists,Darius Garland,Cleveland Cavaliers,5.5,2.15,NA,Sacramento Kings,NA,NA,NA,NA,NA,0.47,NA,67,0.84,23,0.57,0.5,0.16,0.43,0.37,NA,0.1,NA,0.03,NA,Neds,0.10999999999999999
2024-02-05T11:55:54Z,Atlanta Hawks v Los Angeles Clippers,2024-02-06T00:30:00Z,Atlanta Hawks,Los Angeles Clippers,Player Assists,James Harden,Los Angeles Clippers,13.5,9.75,NA,Atlanta Hawks,NA,NA,NA,NA,NA,0.1,NA,57,0.16,42,0.02,0,0.84,0.98,0.06,NA,-0.08,NA,-0.1,NA,Sportsbet,0.10999999999999999
2024-02-05T11:55:54Z,Atlanta Hawks v Los Angeles Clippers,2024-02-06T00:30:00Z,Atlanta Hawks,Los Angeles Clippers,Player Assists,James Harden,Los Angeles Clippers,13.5,6.5,NA,Atlanta Hawks,1762618,51910388,37,NA,NA,0.15,NA,57,0.16,42,0.02,0,0.84,0.98,0,NA,-0.13,NA,-0.15,NA,Pointsbet,0.10999999999999999
2024-02-05T11:55:54Z,Atlanta Hawks v Los Angeles Clippers,2024-02-06T00:30:00Z,Atlanta Hawks,Los Angeles Clippers,Player Assists,James Harden,Los Angeles Clippers,13.5,4.75,NA,Atlanta Hawks,NA,NA,NA,NA,NA,0.21,NA,57,0.16,42,0.02,0,0.84,0.98,-0.05,NA,-0.19,NA,-0.21,NA,Neds,0.10999999999999999
2024-02-05T11:55:54Z,Atlanta Hawks v Los Angeles Clippers,2024-02-06T00:30:00Z,Atlanta Hawks,Los Angeles Clippers,Player Assists,James Harden,Los Angeles Clippers,11.5,3.9,NA,Atlanta Hawks,NA,NA,NA,NA,NA,0.26,NA,57,0.4,42,0.12,0.1,0.6,0.88,0.15,NA,-0.14,NA,-0.16,NA,Sportsbet,0.10999999999999999
2024-02-05T11:55:54Z,Atlanta Hawks v Los Angeles Clippers,2024-02-06T00:30:00Z,Atlanta Hawks,Los Angeles Clippers,Player Assists,James Harden,Los Angeles Clippers,11.5,3.4,NA,Atlanta Hawks,NA,NA,NA,NA,NA,0.29,NA,57,0.4,42,0.12,0.1,0.6,0.88,0.11,NA,-0.18,NA,-0.19,NA,BetRight,0.10999999999999999
