timestamp,match,start_time,home_team,away_team,market_name,player_name,player_team,opposition_team,line,over_price,under_price,group_by_header,outcome_name,outcome_name_under,EventKey,MarketKey,OutcomeKey,OutcomeKey_unders,date,implied_prob_over,implied_prob_under,games_played_2022_2023,empirical_prob_over_2022_23,games_played_2023_2024,empirical_prob_over_2023_24,empirical_prob_last_10,empirical_prob_under_2022_23,empirical_prob_under_2023_24,diff_over_2022_23,diff_under_2022_23,diff_over_2023_24,diff_under_2023_24,diff_over_last_10,diff_under_last_10,agency,variation
2024-03-15T13:03:25Z,Toronto Raptors v Orlando Magic,2024-03-15T23:30:00Z,Toronto Raptors,Orlando Magic,Player Assists,Immanuel Quickley,Toronto Raptors,Orlando Magic,7.5,2.18,1.63,NA,NA,NA,NA,NA,NA,NA,NA,0.46,0.61,81,0.06,59,0.2,0.5,0.94,0.8,-0.4,0.32,-0.26,0.18,0.04,-0.11,TopSport,0.09000000000000002
2024-03-15T13:03:25Z,Toronto Raptors v Orlando Magic,2024-03-15T23:30:00Z,Toronto Raptors,Orlando Magic,Player Assists,Immanuel Quickley,Toronto Raptors,Orlando Magic,7.5,2,1.77,NA,NA,NA,1795609,54513389,39,40,NA,0.5,0.56,81,0.06,59,0.2,0.5,0.94,0.8,-0.44,0.37,-0.3,0.23,0,-0.06,Pointsbet,0.09000000000000002
2024-03-15T13:03:25Z,Toronto Raptors v Orlando Magic,2024-03-15T23:30:00Z,Toronto Raptors,Orlando Magic,Player Assists,Immanuel Quickley,Toronto Raptors,Orlando Magic,7.5,1.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.51,NA,81,0.06,59,0.2,0.5,0.94,0.8,-0.45,NA,-0.31,NA,-0.01,NA,Sportsbet,0.09000000000000002
2024-03-15T13:03:25Z,Toronto Raptors v Orlando Magic,2024-03-15T23:30:00Z,Toronto Raptors,Orlando Magic,Player Assists,Immanuel Quickley,Toronto Raptors,Orlando Magic,7.5,1.96,1.8,NA,NA,NA,NA,NA,NA,NA,NA,0.51,0.56,81,0.06,59,0.2,0.5,0.94,0.8,-0.45,0.38,-0.31,0.24,-0.01,-0.06,Sportsbet,0.09000000000000002
2024-03-15T13:03:25Z,Toronto Raptors v Orlando Magic,2024-03-15T23:30:00Z,Toronto Raptors,Orlando Magic,Player Assists,Immanuel Quickley,Toronto Raptors,Orlando Magic,7.5,1.95,NA,NA,NA,NA,1795609,54501702,44,NA,NA,0.51,NA,81,0.06,59,0.2,0.5,0.94,0.8,-0.45,NA,-0.31,NA,-0.01,NA,Pointsbet,0.09000000000000002
2024-03-15T13:03:25Z,Toronto Raptors v Orlando Magic,2024-03-15T23:30:00Z,Toronto Raptors,Orlando Magic,Player Assists,Immanuel Quickley,Toronto Raptors,Orlando Magic,7.5,1.92,NA,Player Assists - Immanuel Quickley (TOR),Immanuel Quickley 8+,NA,NA,NA,NA,NA,NA,0.52,NA,81,0.06,59,0.2,0.5,0.94,0.8,-0.46,NA,-0.32,NA,-0.02,NA,BetRight,0.09000000000000002
2024-03-15T13:03:25Z,Toronto Raptors v Orlando Magic,2024-03-15T23:30:00Z,Toronto Raptors,Orlando Magic,Player Assists,Immanuel Quickley,Toronto Raptors,Orlando Magic,7.5,1.92,1.82,NA,NA,NA,NA,NA,NA,NA,NA,0.52,0.55,81,0.06,59,0.2,0.5,0.94,0.8,-0.46,0.39,-0.32,0.25,-0.02,-0.05,Dabble,0.09000000000000002
2024-03-15T13:03:25Z,Toronto Raptors v Orlando Magic,2024-03-15T23:30:00Z,Toronto Raptors,Orlando Magic,Player Assists,Immanuel Quickley,Toronto Raptors,Orlando Magic,7.5,1.91,1.83,NA,NA,NA,NA,NA,NA,NA,2024-03-15,0.52,0.55,81,0.06,59,0.2,0.5,0.94,0.8,-0.46,0.39,-0.32,0.25,-0.02,-0.05,Unibet,0.09000000000000002
2024-03-15T13:03:25Z,Toronto Raptors v Orlando Magic,2024-03-15T23:30:00Z,Toronto Raptors,Orlando Magic,Player Assists,Immanuel Quickley,Toronto Raptors,Orlando Magic,7.5,1.9,1.85,NA,NA,NA,NA,NA,NA,NA,NA,0.53,0.54,81,0.06,59,0.2,0.5,0.94,0.8,-0.46,0.4,-0.32,0.26,-0.03,-0.04,TAB,0.09000000000000002
2024-03-15T13:03:25Z,Toronto Raptors v Orlando Magic,2024-03-15T23:30:00Z,Toronto Raptors,Orlando Magic,Player Assists,Immanuel Quickley,Toronto Raptors,Orlando Magic,7.5,1.86,1.86,NA,NA,NA,NA,NA,NA,NA,NA,0.54,0.54,81,0.06,59,0.2,0.5,0.94,0.8,-0.48,0.4,-0.33,0.26,-0.04,-0.04,Bet365,0.09000000000000002
2024-03-15T13:03:25Z,Toronto Raptors v Orlando Magic,2024-03-15T23:30:00Z,Toronto Raptors,Orlando Magic,Player Assists,Immanuel Quickley,Toronto Raptors,Orlando Magic,7.5,1.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.54,NA,81,0.06,59,0.2,0.5,0.94,0.8,-0.48,NA,-0.34,NA,-0.04,NA,TAB,0.09000000000000002
2024-03-15T13:03:25Z,Toronto Raptors v Orlando Magic,2024-03-15T23:30:00Z,Toronto Raptors,Orlando Magic,Player assists,Immanuel Quickley,Toronto Raptors,Orlando Magic,7.5,1.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.55,NA,81,0.06,59,0.2,0.5,0.94,0.8,-0.49,NA,-0.35,NA,-0.05,NA,BlueBet,0.09000000000000002
2024-03-15T13:03:25Z,Toronto Raptors v Orlando Magic,2024-03-15T23:30:00Z,Toronto Raptors,Orlando Magic,Player Assists,Kelly Olynyk,Toronto Raptors,Orlando Magic,4.5,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.62,NA,68,0.28,63,0.4,0.5,0.72,0.6,-0.35,NA,-0.23,NA,-0.12,NA,Bet365,0.08999999999999997
2024-03-15T13:03:25Z,Toronto Raptors v Orlando Magic,2024-03-15T23:30:00Z,Toronto Raptors,Orlando Magic,Player Assists,Kelly Olynyk,Toronto Raptors,Orlando Magic,4.5,1.51,2.45,NA,NA,NA,NA,NA,NA,NA,2024-03-15,0.66,0.41,68,0.28,63,0.4,0.5,0.72,0.6,-0.38,0.31,-0.27,0.2,-0.16,0.09,Unibet,0.08999999999999997
2024-03-15T13:03:25Z,Toronto Raptors v Orlando Magic,2024-03-15T23:30:00Z,Toronto Raptors,Orlando Magic,Player Assists,Kelly Olynyk,Toronto Raptors,Orlando Magic,4.5,1.5,NA,Player Assists - Kelly Olynyk (TOR),Kelly Olynyk 5+,NA,NA,NA,NA,NA,NA,0.67,NA,68,0.28,63,0.4,0.5,0.72,0.6,-0.39,NA,-0.27,NA,-0.17,NA,BetRight,0.08999999999999997
2024-03-15T13:03:25Z,Toronto Raptors v Orlando Magic,2024-03-15T23:30:00Z,Toronto Raptors,Orlando Magic,Player assists,Kelly Olynyk,Toronto Raptors,Orlando Magic,4.5,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.71,NA,68,0.28,63,0.4,0.5,0.72,0.6,-0.43,NA,-0.32,NA,-0.21,NA,BlueBet,0.08999999999999997
2024-03-15T13:03:25Z,New Orleans Pelicans v Los Angeles Clippers,2024-03-16T00:00:00Z,New Orleans Pelicans,Los Angeles Clippers,Player Assists,Brandon Ingram,New Orleans Pelicans,Los Angeles Clippers,9.5,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.09,NA,45,0.11,59,0.05,0.1,0.89,0.95,0.02,NA,-0.04,NA,0.01,NA,Sportsbet,0.08000000000000002
