timestamp,match,start_time,home_team,away_team,market_name,player_name,player_team,opposition_team,line,over_price,under_price,group_by_header,outcome_name,outcome_name_under,EventKey,MarketKey,OutcomeKey,OutcomeKey_unders,date,implied_prob_over,implied_prob_under,games_played_2022_2023,empirical_prob_over_2022_23,games_played_2023_2024,empirical_prob_over_2023_24,empirical_prob_last_10,empirical_prob_under_2022_23,empirical_prob_under_2023_24,diff_over_2022_23,diff_under_2022_23,diff_over_2023_24,diff_under_2023_24,diff_over_last_10,diff_under_last_10,agency,variation
2024-03-11T12:55:53Z,Chicago Bulls v Dallas Mavericks,2024-03-12T00:00:00Z,Chicago Bulls,Dallas Mavericks,Player Assists,Nikola Vucevic,Chicago Bulls,Dallas Mavericks,5.5,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.27,NA,82,0.12,57,0.09,0,0.88,0.91,-0.15,NA,-0.18,NA,-0.27,NA,Neds,0.17
2024-03-11T12:55:53Z,Chicago Bulls v Dallas Mavericks,2024-03-12T00:00:00Z,Chicago Bulls,Dallas Mavericks,Player Assists,Nikola Vucevic,Chicago Bulls,Dallas Mavericks,1.5,1.25,NA,NA,NA,NA,1792085,54206195,51,NA,NA,0.8,NA,82,0.8,57,0.89,0.9,0.2,0.11,0,NA,0.09,NA,0.1,NA,Pointsbet,0.16999999999999993
2024-03-11T12:55:53Z,Chicago Bulls v Dallas Mavericks,2024-03-12T00:00:00Z,Chicago Bulls,Dallas Mavericks,Player Assists,Nikola Vucevic,Chicago Bulls,Dallas Mavericks,1.5,1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,NA,82,0.8,57,0.89,0.9,0.2,0.11,0,NA,0.09,NA,0.1,NA,TAB,0.16999999999999993
2024-03-11T12:55:53Z,Chicago Bulls v Dallas Mavericks,2024-03-12T00:00:00Z,Chicago Bulls,Dallas Mavericks,Player Assists,Nikola Vucevic,Chicago Bulls,Dallas Mavericks,1.5,1.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.82,NA,82,0.8,57,0.89,0.9,0.2,0.11,-0.01,NA,0.08,NA,0.08,NA,Dabble,0.16999999999999993
2024-03-11T12:55:53Z,Chicago Bulls v Dallas Mavericks,2024-03-12T00:00:00Z,Chicago Bulls,Dallas Mavericks,Player Assists,Nikola Vucevic,Chicago Bulls,Dallas Mavericks,1.5,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.83,NA,82,0.8,57,0.89,0.9,0.2,0.11,-0.03,NA,0.06,NA,0.07,NA,Sportsbet,0.16999999999999993
2024-03-11T12:55:53Z,Chicago Bulls v Dallas Mavericks,2024-03-12T00:00:00Z,Chicago Bulls,Dallas Mavericks,Player Assists,Nikola Vucevic,Chicago Bulls,Dallas Mavericks,1.5,1.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.97,NA,82,0.8,57,0.89,0.9,0.2,0.11,-0.17,NA,-0.08,NA,-0.07,NA,Neds,0.16999999999999993
2024-03-11T12:55:53Z,Detroit Pistons v Charlotte Hornets,2024-03-11T23:00:00Z,Detroit Pistons,Charlotte Hornets,Player Assists,Ausar Thompson,Detroit Pistons,Charlotte Hornets,1.5,1.65,2.15,NA,NA,NA,NA,NA,NA,NA,NA,0.61,0.47,NA,NA,61,0.54,0.6,NA,0.46,NA,NA,-0.07,-0.01,-0.01,-0.07,Dabble,0.15000000000000002
2024-03-11T12:55:53Z,Detroit Pistons v Charlotte Hornets,2024-03-11T23:00:00Z,Detroit Pistons,Charlotte Hornets,Player Assists,Ausar Thompson,Detroit Pistons,Charlotte Hornets,1.5,1.62,2.2,NA,NA,NA,NA,NA,NA,NA,NA,0.62,0.45,NA,NA,61,0.54,0.6,NA,0.46,NA,NA,-0.08,0,-0.02,-0.05,TAB,0.15000000000000002
2024-03-11T12:55:53Z,Detroit Pistons v Charlotte Hornets,2024-03-11T23:00:00Z,Detroit Pistons,Charlotte Hornets,Player Assists,Ausar Thompson,Detroit Pistons,Charlotte Hornets,1.5,1.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.62,NA,NA,NA,61,0.54,0.6,NA,0.46,NA,NA,-0.08,NA,-0.02,NA,TAB,0.15000000000000002
2024-03-11T12:55:53Z,Detroit Pistons v Charlotte Hornets,2024-03-11T23:00:00Z,Detroit Pistons,Charlotte Hornets,Player Assists,Ausar Thompson,Detroit Pistons,Charlotte Hornets,1.5,1.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.76,NA,NA,NA,61,0.54,0.6,NA,0.46,NA,NA,-0.22,NA,-0.16,NA,Neds,0.15000000000000002
2024-03-11T12:55:53Z,Detroit Pistons v Charlotte Hornets,2024-03-11T23:00:00Z,Detroit Pistons,Charlotte Hornets,Player Assists,Ausar Thompson,Detroit Pistons,Charlotte Hornets,3.5,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,NA,NA,NA,61,0.15,0.2,NA,0.85,NA,NA,-0.03,NA,0.02,NA,Dabble,0.13
2024-03-11T12:55:53Z,Detroit Pistons v Charlotte Hornets,2024-03-11T23:00:00Z,Detroit Pistons,Charlotte Hornets,Player Assists,Ausar Thompson,Detroit Pistons,Charlotte Hornets,3.5,5,NA,Player Assists - Ausar Thompson (DET),Ausar Thompson 4+,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,61,0.15,0.2,NA,0.85,NA,NA,-0.05,NA,0,NA,BetRight,0.13
2024-03-11T12:55:53Z,Detroit Pistons v Charlotte Hornets,2024-03-11T23:00:00Z,Detroit Pistons,Charlotte Hornets,Player Assists,Ausar Thompson,Detroit Pistons,Charlotte Hornets,3.5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,61,0.15,0.2,NA,0.85,NA,NA,-0.05,NA,0,NA,TAB,0.13
2024-03-11T12:55:53Z,Detroit Pistons v Charlotte Hornets,2024-03-11T23:00:00Z,Detroit Pistons,Charlotte Hornets,Player assists,Ausar Thompson,Detroit Pistons,Charlotte Hornets,3.5,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,NA,NA,NA,61,0.15,0.2,NA,0.85,NA,NA,-0.07,NA,-0.02,NA,BlueBet,0.13
2024-03-11T12:55:53Z,Detroit Pistons v Charlotte Hornets,2024-03-11T23:00:00Z,Detroit Pistons,Charlotte Hornets,Player Assists,Ausar Thompson,Detroit Pistons,Charlotte Hornets,3.5,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.31,NA,NA,NA,61,0.15,0.2,NA,0.85,NA,NA,-0.16,NA,-0.11,NA,Neds,0.13
2024-03-11T12:55:53Z,San Antonio Spurs v Golden State Warriors,2024-03-12T00:00:00Z,San Antonio Spurs,Golden State Warriors,Player Assists,Chris Paul,Golden State Warriors,San Antonio Spurs,9.5,2.8,1.41,NA,NA,NA,NA,NA,NA,NA,2024-03-12,0.36,0.71,58,0.45,37,0.27,0,0.55,0.73,0.09,-0.16,-0.09,0.02,-0.36,0.29,Unibet,0.13
2024-03-11T12:55:53Z,San Antonio Spurs v Golden State Warriors,2024-03-12T00:00:00Z,San Antonio Spurs,Golden State Warriors,Player Assists,Chris Paul,Golden State Warriors,San Antonio Spurs,9.5,2.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38,NA,58,0.45,37,0.27,0,0.55,0.73,0.07,NA,-0.11,NA,-0.38,NA,Bet365,0.13
2024-03-11T12:55:53Z,San Antonio Spurs v Golden State Warriors,2024-03-12T00:00:00Z,San Antonio Spurs,Golden State Warriors,Player Assists,Chris Paul,Golden State Warriors,San Antonio Spurs,9.5,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38,NA,58,0.45,37,0.27,0,0.55,0.73,0.06,NA,-0.11,NA,-0.38,NA,Sportsbet,0.13
2024-03-11T12:55:53Z,San Antonio Spurs v Golden State Warriors,2024-03-12T00:00:00Z,San Antonio Spurs,Golden State Warriors,Player Assists,Chris Paul,Golden State Warriors,San Antonio Spurs,9.5,2.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.39,NA,58,0.45,37,0.27,0,0.55,0.73,0.06,NA,-0.12,NA,-0.39,NA,Dabble,0.13
2024-03-11T12:55:53Z,San Antonio Spurs v Golden State Warriors,2024-03-12T00:00:00Z,San Antonio Spurs,Golden State Warriors,Player Assists,Chris Paul,Golden State Warriors,San Antonio Spurs,9.5,2.55,NA,NA,NA,NA,1792084,54210288,35,NA,NA,0.39,NA,58,0.45,37,0.27,0,0.55,0.73,0.06,NA,-0.12,NA,-0.39,NA,Pointsbet,0.13
2024-03-11T12:55:53Z,San Antonio Spurs v Golden State Warriors,2024-03-12T00:00:00Z,San Antonio Spurs,Golden State Warriors,Player Assists,Chris Paul,Golden State Warriors,San Antonio Spurs,9.5,2.5,NA,Player Assists - Chris Paul (GS),Chris Paul 10+,NA,NA,NA,NA,NA,NA,0.4,NA,58,0.45,37,0.27,0,0.55,0.73,0.05,NA,-0.13,NA,-0.4,NA,BetRight,0.13
2024-03-11T12:55:53Z,San Antonio Spurs v Golden State Warriors,2024-03-12T00:00:00Z,San Antonio Spurs,Golden State Warriors,Player assists,Chris Paul,Golden State Warriors,San Antonio Spurs,9.5,2.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.43,NA,58,0.45,37,0.27,0,0.55,0.73,0.02,NA,-0.16,NA,-0.43,NA,BlueBet,0.13
2024-03-11T12:55:53Z,San Antonio Spurs v Golden State Warriors,2024-03-12T00:00:00Z,San Antonio Spurs,Golden State Warriors,Player Assists,Chris Paul,Golden State Warriors,San Antonio Spurs,9.5,2.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.49,NA,58,0.45,37,0.27,0,0.55,0.73,-0.04,NA,-0.22,NA,-0.49,NA,Neds,0.13
2024-03-11T12:55:53Z,San Antonio Spurs v Golden State Warriors,2024-03-12T00:00:00Z,San Antonio Spurs,Golden State Warriors,Player Assists,Tre Jones,San Antonio Spurs,Golden State Warriors,9.5,5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.19,NA,68,0.12,58,0.1,0.1,0.88,0.9,-0.07,NA,-0.09,NA,-0.09,NA,Sportsbet,0.13
2024-03-11T12:55:53Z,San Antonio Spurs v Golden State Warriors,2024-03-12T00:00:00Z,San Antonio Spurs,Golden State Warriors,Player Assists,Tre Jones,San Antonio Spurs,Golden State Warriors,9.5,4.75,NA,Player Assists - Tre Jones (SA),Tre Jones 10+,NA,NA,NA,NA,NA,NA,0.21,NA,68,0.12,58,0.1,0.1,0.88,0.9,-0.09,NA,-0.11,NA,-0.11,NA,BetRight,0.13
2024-03-11T12:55:53Z,San Antonio Spurs v Golden State Warriors,2024-03-12T00:00:00Z,San Antonio Spurs,Golden State Warriors,Player Assists,Tre Jones,San Antonio Spurs,Golden State Warriors,9.5,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,NA,68,0.12,58,0.1,0.1,0.88,0.9,-0.1,NA,-0.12,NA,-0.12,NA,Bet365,0.13
2024-03-11T12:55:53Z,San Antonio Spurs v Golden State Warriors,2024-03-12T00:00:00Z,San Antonio Spurs,Golden State Warriors,Player Assists,Tre Jones,San Antonio Spurs,Golden State Warriors,9.5,4.5,NA,NA,NA,NA,1792084,54210288,15,NA,NA,0.22,NA,68,0.12,58,0.1,0.1,0.88,0.9,-0.1,NA,-0.12,NA,-0.12,NA,Pointsbet,0.13
2024-03-11T12:55:53Z,San Antonio Spurs v Golden State Warriors,2024-03-12T00:00:00Z,San Antonio Spurs,Golden State Warriors,Player Assists,Tre Jones,San Antonio Spurs,Golden State Warriors,9.5,4.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.24,NA,68,0.12,58,0.1,0.1,0.88,0.9,-0.12,NA,-0.13,NA,-0.14,NA,Dabble,0.13
2024-03-11T12:55:53Z,San Antonio Spurs v Golden State Warriors,2024-03-12T00:00:00Z,San Antonio Spurs,Golden State Warriors,Player Assists,Tre Jones,San Antonio Spurs,Golden State Warriors,9.5,3.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32,NA,68,0.12,58,0.1,0.1,0.88,0.9,-0.2,NA,-0.21,NA,-0.22,NA,Neds,0.13
2024-03-11T12:55:53Z,San Antonio Spurs v Golden State Warriors,2024-03-12T00:00:00Z,San Antonio Spurs,Golden State Warriors,Player Assists,Chris Paul,Golden State Warriors,San Antonio Spurs,11.5,6.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.16,NA,58,0.22,37,0.11,0,0.78,0.89,0.06,NA,-0.05,NA,-0.16,NA,Sportsbet,0.12999999999999998
2024-03-11T12:55:53Z,San Antonio Spurs v Golden State Warriors,2024-03-12T00:00:00Z,San Antonio Spurs,Golden State Warriors,Player Assists,Chris Paul,Golden State Warriors,San Antonio Spurs,11.5,5.25,NA,NA,NA,NA,1792084,54210288,36,NA,NA,0.19,NA,58,0.22,37,0.11,0,0.78,0.89,0.03,NA,-0.08,NA,-0.19,NA,Pointsbet,0.12999999999999998
2024-03-11T12:55:53Z,San Antonio Spurs v Golden State Warriors,2024-03-12T00:00:00Z,San Antonio Spurs,Golden State Warriors,Player Assists,Chris Paul,Golden State Warriors,San Antonio Spurs,11.5,5,NA,Player Assists - Chris Paul (GS),Chris Paul 12+,NA,NA,NA,NA,NA,NA,0.2,NA,58,0.22,37,0.11,0,0.78,0.89,0.02,NA,-0.09,NA,-0.2,NA,BetRight,0.12999999999999998
2024-03-11T12:55:53Z,San Antonio Spurs v Golden State Warriors,2024-03-12T00:00:00Z,San Antonio Spurs,Golden State Warriors,Player Assists,Chris Paul,Golden State Warriors,San Antonio Spurs,11.5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,NA,58,0.22,37,0.11,0,0.78,0.89,0.02,NA,-0.09,NA,-0.2,NA,Dabble,0.12999999999999998
