timestamp,match,start_time,home_team,away_team,market_name,player_name,player_team,line,over_price,under_price,opposition_team,date,implied_prob_over,implied_prob_under,games_played_2022_2023,empirical_prob_over_2022_23,games_played_2023_2024,empirical_prob_over_2023_24,empirical_prob_last_10,empirical_prob_under_2022_23,empirical_prob_under_2023_24,diff_over_2022_23,diff_under_2022_23,diff_over_2023_24,diff_under_2023_24,diff_over_last_10,diff_under_last_10,agency,variation
2024-01-20T11:37:25Z,New York Knicks v Toronto Raptors,2024-01-21T00:30:00Z,New York Knicks,Toronto Raptors,Player Assists,Julius Randle,New York Knicks,4.5,1.74,2.05,Toronto Raptors,NA,0.57,0.49,77,0.36,42,0.6,0.7,0.64,0.4,-0.21,0.15,0.02,-0.08,0.13,-0.19,Pointsbet,0.09000000000000008
2024-01-20T11:37:25Z,New York Knicks v Toronto Raptors,2024-01-21T00:30:00Z,New York Knicks,Toronto Raptors,Player Assists,Julius Randle,New York Knicks,4.5,1.64,2.15,Toronto Raptors,NA,0.61,0.47,77,0.36,42,0.6,0.7,0.64,0.4,-0.25,0.17,-0.01,-0.06,0.09,-0.17,Sportsbet,0.09000000000000008
2024-01-20T11:37:25Z,New York Knicks v Toronto Raptors,2024-01-21T00:30:00Z,New York Knicks,Toronto Raptors,Player Assists,Julius Randle,New York Knicks,4.5,1.6,NA,Toronto Raptors,NA,0.62,NA,77,0.36,42,0.6,0.7,0.64,0.4,-0.26,NA,-0.03,NA,0.07,NA,BetRight,0.09000000000000008
2024-01-20T11:37:25Z,New York Knicks v Toronto Raptors,2024-01-21T00:30:00Z,New York Knicks,Toronto Raptors,Player assists,Julius Randle,New York Knicks,4.5,1.52,NA,Toronto Raptors,NA,0.66,NA,77,0.36,42,0.6,0.7,0.64,0.4,-0.29,NA,-0.06,NA,0.04,NA,BlueBet,0.09000000000000008
2024-01-20T11:37:25Z,Minnesota Timberwolves v Oklahoma City Thunder,2024-01-21T01:00:00Z,Minnesota Timberwolves,Oklahoma City Thunder,Player Assists,Mike Conley,Minnesota Timberwolves,9.5,5.5,NA,Oklahoma City Thunder,NA,0.18,NA,67,0.18,40,0.12,0.3,0.82,0.88,-0,NA,-0.06,NA,0.12,NA,Sportsbet,0.09000000000000002
2024-01-20T11:37:25Z,Minnesota Timberwolves v Oklahoma City Thunder,2024-01-21T01:00:00Z,Minnesota Timberwolves,Oklahoma City Thunder,Player Assists,Mike Conley,Minnesota Timberwolves,9.5,4.5,NA,Oklahoma City Thunder,NA,0.22,NA,67,0.18,40,0.12,0.3,0.82,0.88,-0.04,NA,-0.1,NA,0.08,NA,BetRight,0.09000000000000002
2024-01-20T11:37:25Z,Minnesota Timberwolves v Oklahoma City Thunder,2024-01-21T01:00:00Z,Minnesota Timberwolves,Oklahoma City Thunder,Player Assists,Mike Conley,Minnesota Timberwolves,9.5,4.5,NA,Oklahoma City Thunder,NA,0.22,NA,67,0.18,40,0.12,0.3,0.82,0.88,-0.04,NA,-0.1,NA,0.08,NA,Pointsbet,0.09000000000000002
2024-01-20T11:37:25Z,Minnesota Timberwolves v Oklahoma City Thunder,2024-01-21T01:00:00Z,Minnesota Timberwolves,Oklahoma City Thunder,Player assists,Mike Conley,Minnesota Timberwolves,9.5,4,NA,Oklahoma City Thunder,NA,0.25,NA,67,0.18,40,0.12,0.3,0.82,0.88,-0.07,NA,-0.12,NA,0.05,NA,BlueBet,0.09000000000000002
2024-01-20T11:37:25Z,Minnesota Timberwolves v Oklahoma City Thunder,2024-01-21T01:00:00Z,Minnesota Timberwolves,Oklahoma City Thunder,Player Assists,Mike Conley,Minnesota Timberwolves,9.5,3.75,NA,Oklahoma City Thunder,NA,0.27,NA,67,0.18,40,0.12,0.3,0.82,0.88,-0.09,NA,-0.14,NA,0.03,NA,TAB,0.09000000000000002
2024-01-20T11:37:25Z,New York Knicks v Toronto Raptors,2024-01-21T00:30:00Z,New York Knicks,Toronto Raptors,Player Assists,Jalen Brunson,New York Knicks,11.5,9.25,NA,Toronto Raptors,NA,0.11,NA,68,0.03,40,0.05,0.2,0.97,0.95,-0.08,NA,-0.06,NA,0.09,NA,Sportsbet,0.09000000000000001
2024-01-20T11:37:25Z,New York Knicks v Toronto Raptors,2024-01-21T00:30:00Z,New York Knicks,Toronto Raptors,Player Assists,Jalen Brunson,New York Knicks,11.5,7.5,NA,Toronto Raptors,NA,0.13,NA,68,0.03,40,0.05,0.2,0.97,0.95,-0.1,NA,-0.08,NA,0.07,NA,TAB,0.09000000000000001
