timestamp,match,start_time,home_team,away_team,market_name,player_name,player_team,line,over_price,under_price,opposition_team,group_by_header,outcome_name,outcome_name_under,EventKey,MarketKey,OutcomeKey,OutcomeKey_unders,date,implied_prob_over,implied_prob_under,games_played_2022_2023,empirical_prob_over_2022_23,games_played_2023_2024,empirical_prob_over_2023_24,empirical_prob_last_10,empirical_prob_under_2022_23,empirical_prob_under_2023_24,diff_over_2022_23,diff_under_2022_23,diff_over_2023_24,diff_under_2023_24,diff_over_last_10,diff_under_last_10,agency,variation
2024-02-26T12:18:13Z,Sacramento Kings v Miami Heat,2024-02-27T03:00:00Z,Sacramento Kings,Miami Heat,Player Assists,Kevin Huerter,Sacramento Kings,3.5,3.9,NA,Miami Heat,NA,NA,NA,1780133,53254542,32,NA,NA,0.26,NA,75,0.35,54,0.28,0.3,0.65,0.72,0.09,NA,0.02,NA,0.04,NA,Pointsbet,0.19
2024-02-26T12:18:13Z,Sacramento Kings v Miami Heat,2024-02-27T03:00:00Z,Sacramento Kings,Miami Heat,Player Assists,Kevin Huerter,Sacramento Kings,3.5,3.6,NA,Miami Heat,Player Assists - Kevin Huerter (SAC),Kevin Huerter 4+,NA,NA,NA,NA,NA,NA,0.28,NA,75,0.35,54,0.28,0.3,0.65,0.72,0.07,NA,0,NA,0.02,NA,BetRight,0.19
2024-02-26T12:18:13Z,Sacramento Kings v Miami Heat,2024-02-27T03:00:00Z,Sacramento Kings,Miami Heat,Player assists,Kevin Huerter,Sacramento Kings,3.5,3.3,NA,Miami Heat,NA,NA,NA,NA,NA,NA,NA,NA,0.3,NA,75,0.35,54,0.28,0.3,0.65,0.72,0.04,NA,-0.03,NA,-0,NA,BlueBet,0.19
2024-02-26T12:18:13Z,Sacramento Kings v Miami Heat,2024-02-27T03:00:00Z,Sacramento Kings,Miami Heat,Player Assists,Kevin Huerter,Sacramento Kings,3.5,2.2,NA,Miami Heat,NA,NA,NA,NA,NA,NA,NA,NA,0.45,NA,75,0.35,54,0.28,0.3,0.65,0.72,-0.11,NA,-0.18,NA,-0.15,NA,Neds,0.19
2024-02-26T12:18:13Z,Sacramento Kings v Miami Heat,2024-02-27T03:00:00Z,Sacramento Kings,Miami Heat,Player Assists,Kevin Huerter,Sacramento Kings,1.5,1.4,NA,Miami Heat,NA,NA,NA,1780133,53254542,31,NA,NA,0.71,NA,75,0.75,54,0.78,0.6,0.25,0.22,0.03,NA,0.06,NA,-0.11,NA,Pointsbet,0.17000000000000004
2024-02-26T12:18:13Z,Sacramento Kings v Miami Heat,2024-02-27T03:00:00Z,Sacramento Kings,Miami Heat,Player Assists,Kevin Huerter,Sacramento Kings,1.5,1.14,NA,Miami Heat,NA,NA,NA,NA,NA,NA,NA,NA,0.88,NA,75,0.75,54,0.78,0.6,0.25,0.22,-0.13,NA,-0.1,NA,-0.28,NA,Neds,0.17000000000000004
2024-02-26T12:18:13Z,Indiana Pacers v Toronto Raptors,2024-02-27T00:00:00Z,Indiana Pacers,Toronto Raptors,Player Assists,Bennedict Mathurin,Indiana Pacers,3.5,4.75,NA,Toronto Raptors,Player Assists - Bennedict Mathurin (IND),Bennedict Mathurin 4+,NA,NA,NA,NA,NA,NA,0.21,NA,78,0.09,53,0.23,0.3,0.91,0.77,-0.12,NA,0.02,NA,0.09,NA,BetRight,0.15
2024-02-26T12:18:13Z,Indiana Pacers v Toronto Raptors,2024-02-27T00:00:00Z,Indiana Pacers,Toronto Raptors,Player assists,Bennedict Mathurin,Indiana Pacers,3.5,4.4,NA,Toronto Raptors,NA,NA,NA,NA,NA,NA,NA,NA,0.23,NA,78,0.09,53,0.23,0.3,0.91,0.77,-0.14,NA,-0,NA,0.07,NA,BlueBet,0.15
2024-02-26T12:18:13Z,Indiana Pacers v Toronto Raptors,2024-02-27T00:00:00Z,Indiana Pacers,Toronto Raptors,Player Assists,Bennedict Mathurin,Indiana Pacers,3.5,2.75,NA,Toronto Raptors,NA,NA,NA,NA,NA,NA,NA,NA,0.36,NA,78,0.09,53,0.23,0.3,0.91,0.77,-0.27,NA,-0.14,NA,-0.06,NA,Neds,0.15
2024-02-26T12:18:13Z,Sacramento Kings v Miami Heat,2024-02-27T03:00:00Z,Sacramento Kings,Miami Heat,Player Assists,Domantas Sabonis,Sacramento Kings,11.5,4.5,NA,Miami Heat,NA,NA,NA,NA,NA,NA,NA,NA,0.22,NA,78,0.06,56,0.23,0.4,0.94,0.77,-0.16,NA,0.01,NA,0.18,NA,Sportsbet,0.12000000000000002
2024-02-26T12:18:13Z,Sacramento Kings v Miami Heat,2024-02-27T03:00:00Z,Sacramento Kings,Miami Heat,Player Assists,Domantas Sabonis,Sacramento Kings,11.5,4,NA,Miami Heat,NA,NA,NA,1780133,53254542,16,NA,NA,0.25,NA,78,0.06,56,0.23,0.4,0.94,0.77,-0.19,NA,-0.02,NA,0.15,NA,Pointsbet,0.12000000000000002
2024-02-26T12:18:13Z,Sacramento Kings v Miami Heat,2024-02-27T03:00:00Z,Sacramento Kings,Miami Heat,Player Assists,Domantas Sabonis,Sacramento Kings,11.5,3.8,NA,Miami Heat,Player Assists - Domantas Sabonis (SAC),Domantas Sabonis 12+,NA,NA,NA,NA,NA,NA,0.26,NA,78,0.06,56,0.23,0.4,0.94,0.77,-0.2,NA,-0.03,NA,0.14,NA,BetRight,0.12000000000000002
2024-02-26T12:18:13Z,Sacramento Kings v Miami Heat,2024-02-27T03:00:00Z,Sacramento Kings,Miami Heat,Player assists,Domantas Sabonis,Sacramento Kings,11.5,3.5,NA,Miami Heat,NA,NA,NA,NA,NA,NA,NA,NA,0.29,NA,78,0.06,56,0.23,0.4,0.94,0.77,-0.22,NA,-0.05,NA,0.11,NA,BlueBet,0.12000000000000002
2024-02-26T12:18:13Z,Sacramento Kings v Miami Heat,2024-02-27T03:00:00Z,Sacramento Kings,Miami Heat,Player Assists,Domantas Sabonis,Sacramento Kings,11.5,2.95,NA,Miami Heat,NA,NA,NA,NA,NA,NA,NA,NA,0.34,NA,78,0.06,56,0.23,0.4,0.94,0.77,-0.27,NA,-0.11,NA,0.06,NA,Neds,0.12000000000000002
2024-02-26T12:18:13Z,Indiana Pacers v Toronto Raptors,2024-02-27T00:00:00Z,Indiana Pacers,Toronto Raptors,Player Assists,Tyrese Haliburton,Indiana Pacers,13.5,3.1,NA,Toronto Raptors,NA,NA,NA,NA,NA,NA,NA,NA,0.32,NA,56,0.21,45,0.27,0,0.79,0.73,-0.11,NA,-0.06,NA,-0.32,NA,Sportsbet,0.10999999999999999
2024-02-26T12:18:13Z,Indiana Pacers v Toronto Raptors,2024-02-27T00:00:00Z,Indiana Pacers,Toronto Raptors,Player Assists,Tyrese Haliburton,Indiana Pacers,13.5,2.5,NA,Toronto Raptors,NA,NA,NA,1779996,53254239,17,NA,NA,0.4,NA,56,0.21,45,0.27,0,0.79,0.73,-0.19,NA,-0.13,NA,-0.4,NA,Pointsbet,0.10999999999999999
2024-02-26T12:18:13Z,Indiana Pacers v Toronto Raptors,2024-02-27T00:00:00Z,Indiana Pacers,Toronto Raptors,Player Assists,Tyrese Haliburton,Indiana Pacers,13.5,2.35,NA,Toronto Raptors,NA,NA,NA,NA,NA,NA,NA,NA,0.43,NA,56,0.21,45,0.27,0,0.79,0.73,-0.21,NA,-0.16,NA,-0.43,NA,Neds,0.10999999999999999
2024-02-26T12:18:13Z,Sacramento Kings v Miami Heat,2024-02-27T03:00:00Z,Sacramento Kings,Miami Heat,Player Assists,Domantas Sabonis,Sacramento Kings,13.5,11.5,NA,Miami Heat,NA,NA,NA,NA,NA,NA,NA,NA,0.09,NA,78,0.04,56,0.05,0.2,0.96,0.95,-0.05,NA,-0.03,NA,0.11,NA,Sportsbet,0.1
2024-02-26T12:18:13Z,Sacramento Kings v Miami Heat,2024-02-27T03:00:00Z,Sacramento Kings,Miami Heat,Player Assists,Domantas Sabonis,Sacramento Kings,13.5,9,NA,Miami Heat,NA,NA,NA,1780133,53254542,17,NA,NA,0.11,NA,78,0.04,56,0.05,0.2,0.96,0.95,-0.07,NA,-0.06,NA,0.09,NA,Pointsbet,0.1
2024-02-26T12:18:13Z,Sacramento Kings v Miami Heat,2024-02-27T03:00:00Z,Sacramento Kings,Miami Heat,Player Assists,Domantas Sabonis,Sacramento Kings,13.5,5.4,NA,Miami Heat,NA,NA,NA,NA,NA,NA,NA,NA,0.19,NA,78,0.04,56,0.05,0.2,0.96,0.95,-0.15,NA,-0.13,NA,0.01,NA,Neds,0.1
2024-02-26T12:18:13Z,Indiana Pacers v Toronto Raptors,2024-02-27T00:00:00Z,Indiana Pacers,Toronto Raptors,Player Assists,Scottie Barnes,Toronto Raptors,9.5,4.5,NA,Indiana Pacers,NA,NA,NA,NA,NA,NA,NA,NA,0.22,NA,77,0.05,56,0.07,0.2,0.95,0.93,-0.17,NA,-0.15,NA,-0.02,NA,Sportsbet,0.1
2024-02-26T12:18:13Z,Indiana Pacers v Toronto Raptors,2024-02-27T00:00:00Z,Indiana Pacers,Toronto Raptors,Player Assists,Scottie Barnes,Toronto Raptors,9.5,4.2,NA,Indiana Pacers,NA,NA,NA,1779996,53254239,65,NA,NA,0.24,NA,77,0.05,56,0.07,0.2,0.95,0.93,-0.19,NA,-0.17,NA,-0.04,NA,Pointsbet,0.1
2024-02-26T12:18:13Z,Indiana Pacers v Toronto Raptors,2024-02-27T00:00:00Z,Indiana Pacers,Toronto Raptors,Player Assists,Scottie Barnes,Toronto Raptors,9.5,4.1,NA,Indiana Pacers,Player Assists - Scottie Barnes (TOR),Scottie Barnes 10+,NA,NA,NA,NA,NA,NA,0.24,NA,77,0.05,56,0.07,0.2,0.95,0.93,-0.19,NA,-0.17,NA,-0.04,NA,BetRight,0.1
2024-02-26T12:18:13Z,Indiana Pacers v Toronto Raptors,2024-02-27T00:00:00Z,Indiana Pacers,Toronto Raptors,Player assists,Scottie Barnes,Toronto Raptors,9.5,3.7,NA,Indiana Pacers,NA,NA,NA,NA,NA,NA,NA,NA,0.27,NA,77,0.05,56,0.07,0.2,0.95,0.93,-0.22,NA,-0.2,NA,-0.07,NA,BlueBet,0.1
2024-02-26T12:18:13Z,Indiana Pacers v Toronto Raptors,2024-02-27T00:00:00Z,Indiana Pacers,Toronto Raptors,Player Assists,Scottie Barnes,Toronto Raptors,9.5,3.1,NA,Indiana Pacers,NA,NA,NA,NA,NA,NA,NA,NA,0.32,NA,77,0.05,56,0.07,0.2,0.95,0.93,-0.27,NA,-0.25,NA,-0.12,NA,Neds,0.1
2024-02-26T12:18:13Z,Sacramento Kings v Miami Heat,2024-02-27T03:00:00Z,Sacramento Kings,Miami Heat,Player Assists,De'Aaron Fox,Sacramento Kings,7.5,5.25,NA,Miami Heat,NA,NA,NA,NA,NA,NA,NA,NA,0.19,NA,73,0.33,50,0.16,0.3,0.67,0.84,0.14,NA,-0.03,NA,0.11,NA,Sportsbet,0.09999999999999998
2024-02-26T12:18:13Z,Sacramento Kings v Miami Heat,2024-02-27T03:00:00Z,Sacramento Kings,Miami Heat,Player Assists,De'Aaron Fox,Sacramento Kings,7.5,5,NA,Miami Heat,NA,NA,NA,1780133,53254542,24,NA,NA,0.2,NA,73,0.33,50,0.16,0.3,0.67,0.84,0.13,NA,-0.04,NA,0.1,NA,Pointsbet,0.09999999999999998
2024-02-26T12:18:13Z,Sacramento Kings v Miami Heat,2024-02-27T03:00:00Z,Sacramento Kings,Miami Heat,Player Assists,De'Aaron Fox,Sacramento Kings,7.5,4.75,NA,Miami Heat,Player Assists - De'Aaron Fox (SAC),De'Aaron Fox 8+,NA,NA,NA,NA,NA,NA,0.21,NA,73,0.33,50,0.16,0.3,0.67,0.84,0.12,NA,-0.05,NA,0.09,NA,BetRight,0.09999999999999998
2024-02-26T12:18:13Z,Sacramento Kings v Miami Heat,2024-02-27T03:00:00Z,Sacramento Kings,Miami Heat,Player assists,De'Aaron Fox,Sacramento Kings,7.5,4.4,NA,Miami Heat,NA,NA,NA,NA,NA,NA,NA,NA,0.23,NA,73,0.33,50,0.16,0.3,0.67,0.84,0.1,NA,-0.07,NA,0.07,NA,BlueBet,0.09999999999999998
