timestamp,match,start_time,home_team,away_team,market_name,player_name,player_team,line,over_price,under_price,opposition_team,group_by_header,outcome_name,outcome_name_under,EventKey,MarketKey,OutcomeKey,OutcomeKey_unders,date,implied_prob_over,implied_prob_under,games_played_2022_2023,empirical_prob_over_2022_23,games_played_2023_2024,empirical_prob_over_2023_24,empirical_prob_last_10,empirical_prob_under_2022_23,empirical_prob_under_2023_24,diff_over_2022_23,diff_under_2022_23,diff_over_2023_24,diff_under_2023_24,diff_over_last_10,diff_under_last_10,agency,variation
2024-03-04T13:28:00Z,Los Angeles Lakers v Oklahoma City Thunder,2024-03-05T03:30:00Z,Los Angeles Lakers,Oklahoma City Thunder,Player Assists,D'Angelo Russell,Los Angeles Lakers,7.5,4.5,NA,Oklahoma City Thunder,NA,NA,NA,1786272,53760902,64,NA,NA,0.22,NA,71,0.25,57,0.28,0.2,0.75,0.72,0.03,NA,0.06,NA,-0.02,NA,Pointsbet,0.19999999999999998
2024-03-04T13:28:00Z,Los Angeles Lakers v Oklahoma City Thunder,2024-03-05T03:30:00Z,Los Angeles Lakers,Oklahoma City Thunder,Player Assists,D'Angelo Russell,Los Angeles Lakers,7.5,2.4,NA,Oklahoma City Thunder,NA,NA,NA,NA,NA,NA,NA,NA,0.42,NA,71,0.25,57,0.28,0.2,0.75,0.72,-0.16,NA,-0.14,NA,-0.22,NA,Neds,0.19999999999999998
2024-03-04T13:28:00Z,Los Angeles Lakers v Oklahoma City Thunder,2024-03-05T03:30:00Z,Los Angeles Lakers,Oklahoma City Thunder,Player Assists,D'Angelo Russell,Los Angeles Lakers,5.5,2.05,1.74,Oklahoma City Thunder,NA,NA,NA,1786272,53765155,39,40,NA,0.49,0.57,71,0.62,57,0.56,0.5,0.38,0.44,0.13,-0.19,0.07,-0.14,0.01,-0.07,Pointsbet,0.19000000000000006
2024-03-04T13:28:00Z,Los Angeles Lakers v Oklahoma City Thunder,2024-03-05T03:30:00Z,Los Angeles Lakers,Oklahoma City Thunder,Player Assists,D'Angelo Russell,Los Angeles Lakers,5.5,2,NA,Oklahoma City Thunder,NA,NA,NA,1786272,53760902,63,NA,NA,0.5,NA,71,0.62,57,0.56,0.5,0.38,0.44,0.12,NA,0.06,NA,0,NA,Pointsbet,0.19000000000000006
2024-03-04T13:28:00Z,Los Angeles Lakers v Oklahoma City Thunder,2024-03-05T03:30:00Z,Los Angeles Lakers,Oklahoma City Thunder,Player Assists,D'Angelo Russell,Los Angeles Lakers,5.5,1.46,NA,Oklahoma City Thunder,NA,NA,NA,NA,NA,NA,NA,NA,0.68,NA,71,0.62,57,0.56,0.5,0.38,0.44,-0.07,NA,-0.12,NA,-0.18,NA,Neds,0.19000000000000006
2024-03-04T13:28:00Z,Sacramento Kings v Chicago Bulls,2024-03-05T03:00:00Z,Sacramento Kings,Chicago Bulls,Player Assists,Nikola Vucevic,Chicago Bulls,3.5,2.88,NA,Sacramento Kings,Player Assists - Nikola Vucevic (CHI),Nikola Vucevic 4+,NA,NA,NA,NA,NA,NA,0.35,NA,82,0.45,55,0.4,0.3,0.55,0.6,0.1,NA,0.05,NA,-0.05,NA,BetRight,0.19000000000000006
2024-03-04T13:28:00Z,Sacramento Kings v Chicago Bulls,2024-03-05T03:00:00Z,Sacramento Kings,Chicago Bulls,Player Assists,Nikola Vucevic,Chicago Bulls,3.5,2.85,NA,Sacramento Kings,NA,NA,NA,1786258,53756762,22,NA,NA,0.35,NA,82,0.45,55,0.4,0.3,0.55,0.6,0.1,NA,0.05,NA,-0.05,NA,Pointsbet,0.19000000000000006
2024-03-04T13:28:00Z,Sacramento Kings v Chicago Bulls,2024-03-05T03:00:00Z,Sacramento Kings,Chicago Bulls,Player Assists,Nikola Vucevic,Chicago Bulls,3.5,2.85,NA,Sacramento Kings,NA,NA,NA,NA,NA,NA,NA,NA,0.35,NA,82,0.45,55,0.4,0.3,0.55,0.6,0.1,NA,0.05,NA,-0.05,NA,Sportsbet,0.19000000000000006
2024-03-04T13:28:00Z,Sacramento Kings v Chicago Bulls,2024-03-05T03:00:00Z,Sacramento Kings,Chicago Bulls,Player Assists,Nikola Vucevic,Chicago Bulls,3.5,2.8,NA,Sacramento Kings,NA,NA,NA,NA,NA,NA,NA,NA,0.36,NA,82,0.45,55,0.4,0.3,0.55,0.6,0.09,NA,0.04,NA,-0.06,NA,Dabble,0.19000000000000006
2024-03-04T13:28:00Z,Sacramento Kings v Chicago Bulls,2024-03-05T03:00:00Z,Sacramento Kings,Chicago Bulls,Player assists,Nikola Vucevic,Chicago Bulls,3.5,2.7,NA,Sacramento Kings,NA,NA,NA,NA,NA,NA,NA,NA,0.37,NA,82,0.45,55,0.4,0.3,0.55,0.6,0.08,NA,0.03,NA,-0.07,NA,BlueBet,0.19000000000000006
