timestamp,match,start_time,home_team,away_team,market_name,player_name,player_team,line,over_price,under_price,opposition_team,group_by_header,outcome_name,outcome_name_under,EventKey,MarketKey,OutcomeKey,OutcomeKey_unders,date,implied_prob_over,implied_prob_under,games_played_2022_2023,empirical_prob_over_2022_23,games_played_2023_2024,empirical_prob_over_2023_24,empirical_prob_last_10,empirical_prob_under_2022_23,empirical_prob_under_2023_24,diff_over_2022_23,diff_under_2022_23,diff_over_2023_24,diff_under_2023_24,diff_over_last_10,diff_under_last_10,agency,variation
2024-02-29T22:57:08Z,San Antonio Spurs v Oklahoma City Thunder,2024-03-01T01:30:00Z,San Antonio Spurs,Oklahoma City Thunder,Player Assists,Malaki Branham,San Antonio Spurs,1.5,1.8,1.95,Oklahoma City Thunder,NA,NA,NA,NA,NA,NA,NA,NA,0.56,0.51,66,0.59,54,0.59,0.5,0.41,0.41,0.04,-0.1,0.04,-0.11,-0.06,-0.01,TAB,0.2799999999999999
2024-02-29T22:57:08Z,San Antonio Spurs v Oklahoma City Thunder,2024-03-01T01:30:00Z,San Antonio Spurs,Oklahoma City Thunder,Player Assists,Malaki Branham,San Antonio Spurs,1.5,1.8,NA,Oklahoma City Thunder,NA,NA,NA,NA,NA,NA,NA,NA,0.56,NA,66,0.59,54,0.59,0.5,0.41,0.41,0.04,NA,0.04,NA,-0.06,NA,TAB,0.2799999999999999
2024-02-29T22:57:08Z,San Antonio Spurs v Oklahoma City Thunder,2024-03-01T01:30:00Z,San Antonio Spurs,Oklahoma City Thunder,Player Assists,Malaki Branham,San Antonio Spurs,1.5,1.19,NA,Oklahoma City Thunder,NA,NA,NA,NA,NA,NA,NA,NA,0.84,NA,66,0.59,54,0.59,0.5,0.41,0.41,-0.25,NA,-0.25,NA,-0.34,NA,Neds,0.2799999999999999
2024-02-29T22:57:08Z,San Antonio Spurs v Oklahoma City Thunder,2024-03-01T01:30:00Z,San Antonio Spurs,Oklahoma City Thunder,Player Assists,Malaki Branham,San Antonio Spurs,3.5,6.25,NA,Oklahoma City Thunder,Player Assists - Malaki Branham (SA),Malaki Branham 4+,NA,NA,NA,NA,NA,NA,0.16,NA,66,0.09,54,0.17,0,0.91,0.83,-0.07,NA,0.01,NA,-0.16,NA,BetRight,0.24000000000000002
2024-02-29T22:57:08Z,San Antonio Spurs v Oklahoma City Thunder,2024-03-01T01:30:00Z,San Antonio Spurs,Oklahoma City Thunder,Player assists,Malaki Branham,San Antonio Spurs,3.5,4.8,NA,Oklahoma City Thunder,NA,NA,NA,NA,NA,NA,NA,NA,0.21,NA,66,0.09,54,0.17,0,0.91,0.83,-0.12,NA,-0.04,NA,-0.21,NA,BlueBet,0.24000000000000002
2024-02-29T22:57:08Z,San Antonio Spurs v Oklahoma City Thunder,2024-03-01T01:30:00Z,San Antonio Spurs,Oklahoma City Thunder,Player Assists,Malaki Branham,San Antonio Spurs,3.5,2.5,NA,Oklahoma City Thunder,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,66,0.09,54,0.17,0,0.91,0.83,-0.31,NA,-0.23,NA,-0.4,NA,Neds,0.24000000000000002
2024-02-29T22:57:08Z,San Antonio Spurs v Oklahoma City Thunder,2024-03-01T01:30:00Z,San Antonio Spurs,Oklahoma City Thunder,Player Assists,Keldon Johnson,San Antonio Spurs,1.5,1.85,1.9,Oklahoma City Thunder,NA,NA,NA,NA,NA,NA,NA,NA,0.54,0.53,63,0.76,56,0.68,0.4,0.24,0.32,0.22,-0.29,0.14,-0.2,-0.14,0.07,TAB,0.21999999999999997
2024-02-29T22:57:08Z,San Antonio Spurs v Oklahoma City Thunder,2024-03-01T01:30:00Z,San Antonio Spurs,Oklahoma City Thunder,Player Assists,Keldon Johnson,San Antonio Spurs,1.5,1.8,NA,Oklahoma City Thunder,NA,NA,NA,NA,NA,NA,NA,NA,0.56,NA,63,0.76,56,0.68,0.4,0.24,0.32,0.21,NA,0.12,NA,-0.16,NA,TAB,0.21999999999999997
2024-02-29T22:57:08Z,San Antonio Spurs v Oklahoma City Thunder,2024-03-01T01:30:00Z,San Antonio Spurs,Oklahoma City Thunder,Player Assists,Keldon Johnson,San Antonio Spurs,1.5,1.32,NA,Oklahoma City Thunder,NA,NA,NA,NA,NA,NA,NA,NA,0.76,NA,63,0.76,56,0.68,0.4,0.24,0.32,0,NA,-0.08,NA,-0.36,NA,Neds,0.21999999999999997
2024-02-29T22:57:08Z,New York Knicks v Golden State Warriors,2024-03-01T00:30:00Z,New York Knicks,Golden State Warriors,Player Assists,Klay Thompson,Golden State Warriors,1.5,2.35,1.55,New York Knicks,NA,NA,NA,NA,NA,NA,NA,NA,0.43,0.65,69,0.71,53,0.62,0.5,0.29,0.38,0.28,-0.36,0.2,-0.27,0.07,-0.15,TAB,0.2
