timestamp,match,start_time,home_team,away_team,market_name,player_name,player_team,line,over_price,under_price,opposition_team,date,implied_prob_over,implied_prob_under,games_played_2022_2023,empirical_prob_over_2022_23,games_played_2023_2024,empirical_prob_over_2023_24,empirical_prob_last_10,empirical_prob_under_2022_23,empirical_prob_under_2023_24,diff_over_2022_23,diff_under_2022_23,diff_over_2023_24,diff_under_2023_24,diff_over_last_10,diff_under_last_10,agency,variation
2024-01-14T00:42:53Z,Milwaukee Bucks v Golden State Warriors,2024-01-14T01:00:00Z,Milwaukee Bucks,Golden State Warriors,Player Assists,Pat Connaughton,Milwaukee Bucks,1.5,2,NA,Golden State Warriors,NA,0.5,NA,61,0.34,32,0.53,0.3,0.66,0.47,-0.16,NA,0.03,NA,-0.2,NA,TAB,0.17000000000000004
2024-01-14T00:42:53Z,Milwaukee Bucks v Golden State Warriors,2024-01-14T01:00:00Z,Milwaukee Bucks,Golden State Warriors,Player Assists,Pat Connaughton,Milwaukee Bucks,1.5,1.5,NA,Golden State Warriors,NA,0.67,NA,61,0.34,32,0.53,0.3,0.66,0.47,-0.32,NA,-0.14,NA,-0.37,NA,Neds,0.17000000000000004
2024-01-14T00:42:53Z,Dallas Mavericks v New Orleans Pelicans,2024-01-14T01:30:00Z,Dallas Mavericks,New Orleans Pelicans,Player Assists,Brandon Ingram,New Orleans Pelicans,5.5,1.87,1.87,Dallas Mavericks,NA,0.53,0.53,45,0.51,36,0.5,0.5,0.49,0.5,-0.02,-0.05,-0.03,-0.03,-0.03,-0.03,Neds,0.15000000000000002
2024-01-14T00:42:53Z,Dallas Mavericks v New Orleans Pelicans,2024-01-14T01:30:00Z,Dallas Mavericks,New Orleans Pelicans,Player Assists,Brandon Ingram,New Orleans Pelicans,5.5,1.7,1.87,Dallas Mavericks,NA,0.59,0.53,45,0.51,36,0.5,0.5,0.49,0.5,-0.08,-0.05,-0.09,-0.03,-0.09,-0.03,Neds,0.15000000000000002
2024-01-14T00:42:53Z,Dallas Mavericks v New Orleans Pelicans,2024-01-14T01:30:00Z,Dallas Mavericks,New Orleans Pelicans,Player Assists,Brandon Ingram,New Orleans Pelicans,5.5,1.55,2.3,Dallas Mavericks,NA,0.65,0.43,45,0.51,36,0.5,0.5,0.49,0.5,-0.13,0.05,-0.15,0.07,-0.15,0.07,BetRight,0.15000000000000002
2024-01-14T00:42:53Z,Dallas Mavericks v New Orleans Pelicans,2024-01-14T01:30:00Z,Dallas Mavericks,New Orleans Pelicans,Player Assists,Brandon Ingram,New Orleans Pelicans,5.5,1.52,NA,Dallas Mavericks,NA,0.66,NA,45,0.51,36,0.5,0.5,0.49,0.5,-0.15,NA,-0.16,NA,-0.16,NA,TAB,0.15000000000000002
2024-01-14T00:42:53Z,Dallas Mavericks v New Orleans Pelicans,2024-01-14T01:30:00Z,Dallas Mavericks,New Orleans Pelicans,Player Assists,Brandon Ingram,New Orleans Pelicans,5.5,1.5,NA,Dallas Mavericks,NA,0.67,NA,45,0.51,36,0.5,0.5,0.49,0.5,-0.16,NA,-0.17,NA,-0.17,NA,Sportsbet,0.15000000000000002
2024-01-14T00:42:53Z,Dallas Mavericks v New Orleans Pelicans,2024-01-14T01:30:00Z,Dallas Mavericks,New Orleans Pelicans,Player Assists,Brandon Ingram,New Orleans Pelicans,5.5,1.48,NA,Dallas Mavericks,NA,0.68,NA,45,0.51,36,0.5,0.5,0.49,0.5,-0.16,NA,-0.18,NA,-0.18,NA,Pointsbet,0.15000000000000002
2024-01-14T00:42:53Z,Milwaukee Bucks v Golden State Warriors,2024-01-14T01:00:00Z,Milwaukee Bucks,Golden State Warriors,Player Assists,Kevon Looney,Golden State Warriors,1.5,1.5,NA,Milwaukee Bucks,NA,0.67,NA,81,0.73,38,0.66,0.5,0.27,0.34,0.06,NA,-0.01,NA,-0.17,NA,TopSport,0.1499999999999999
2024-01-14T00:42:53Z,Milwaukee Bucks v Golden State Warriors,2024-01-14T01:00:00Z,Milwaukee Bucks,Golden State Warriors,Player Assists,Kevon Looney,Golden State Warriors,1.5,1.42,NA,Milwaukee Bucks,NA,0.7,NA,81,0.73,38,0.66,0.5,0.27,0.34,0.02,NA,-0.05,NA,-0.2,NA,TAB,0.1499999999999999
