timestamp,match,start_time,market_name,home_team,home_win,away_team,away_win,margin,agency,player_name,player_team,line,over_price,opposition_team,under_price,total_points_line
2023-10-25T23:53:36Z,Oklahoma City Thunder v Chicago Bulls,NA,Player Assists,Chicago Bulls,NA,Oklahoma City Thunder,NA,NA,Pointsbet,Shai Gilgeous-Alexander,Oklahoma City Thunder,3.5,1.31,Chicago Bulls,NA,NA
2023-10-25T23:53:36Z,Oklahoma City Thunder v Chicago Bulls,NA,Player Assists,Chicago Bulls,NA,Oklahoma City Thunder,NA,NA,Pointsbet,Shai Gilgeous-Alexander,Oklahoma City Thunder,5.5,2.4,Chicago Bulls,NA,NA
2023-10-25T23:53:36Z,Oklahoma City Thunder v Chicago Bulls,NA,Player Assists,Chicago Bulls,NA,Oklahoma City Thunder,NA,NA,Pointsbet,Shai Gilgeous-Alexander,Oklahoma City Thunder,7.5,5.75,Chicago Bulls,NA,NA
2023-10-25T23:53:36Z,Oklahoma City Thunder v Chicago Bulls,NA,Player Assists,Chicago Bulls,NA,Oklahoma City Thunder,NA,NA,Pointsbet,Zach LaVine,Chicago Bulls,1.5,1.04,Oklahoma City Thunder,NA,NA
2023-10-25T23:53:36Z,Oklahoma City Thunder v Chicago Bulls,NA,Player Assists,Chicago Bulls,NA,Oklahoma City Thunder,NA,NA,Pointsbet,Zach LaVine,Chicago Bulls,3.5,1.42,Oklahoma City Thunder,NA,NA
2023-10-25T23:53:36Z,Oklahoma City Thunder v Chicago Bulls,NA,Player Assists,Chicago Bulls,NA,Oklahoma City Thunder,NA,NA,Pointsbet,Zach LaVine,Chicago Bulls,5.5,2.85,Oklahoma City Thunder,NA,NA
2023-10-25T23:53:36Z,Oklahoma City Thunder v Chicago Bulls,NA,Player Assists,Chicago Bulls,NA,Oklahoma City Thunder,NA,NA,Pointsbet,Zach LaVine,Chicago Bulls,7.5,8,Oklahoma City Thunder,NA,NA
2023-10-25T23:53:36Z,New Orleans Pelicans v Memphis Grizzlies,NA,Player Assists,Memphis Grizzlies,NA,New Orleans Pelicans,NA,NA,Pointsbet,Brandon Ingram,New Orleans Pelicans,9.5,8,Memphis Grizzlies,NA,NA
2023-10-25T23:53:36Z,New Orleans Pelicans v Memphis Grizzlies,NA,Player Assists,Memphis Grizzlies,NA,New Orleans Pelicans,NA,NA,Pointsbet,Brandon Ingram,New Orleans Pelicans,3.5,1.13,Memphis Grizzlies,NA,NA
2023-10-25T23:53:36Z,New Orleans Pelicans v Memphis Grizzlies,NA,Player Assists,Memphis Grizzlies,NA,New Orleans Pelicans,NA,NA,Pointsbet,Brandon Ingram,New Orleans Pelicans,5.5,1.65,Memphis Grizzlies,NA,NA
2023-10-25T23:53:36Z,New Orleans Pelicans v Memphis Grizzlies,NA,Player Assists,Memphis Grizzlies,NA,New Orleans Pelicans,NA,NA,Pointsbet,Brandon Ingram,New Orleans Pelicans,7.5,3.1,Memphis Grizzlies,NA,NA
2023-10-25T23:53:36Z,New Orleans Pelicans v Memphis Grizzlies,NA,Player Assists,Memphis Grizzlies,NA,New Orleans Pelicans,NA,NA,Pointsbet,CJ McCollum,New Orleans Pelicans,1.5,1.04,Memphis Grizzlies,NA,NA
2023-10-25T23:53:36Z,New Orleans Pelicans v Memphis Grizzlies,NA,Player Assists,Memphis Grizzlies,NA,New Orleans Pelicans,NA,NA,Pointsbet,CJ McCollum,New Orleans Pelicans,3.5,1.42,Memphis Grizzlies,NA,NA
2023-10-25T23:53:36Z,New Orleans Pelicans v Memphis Grizzlies,NA,Player Assists,Memphis Grizzlies,NA,New Orleans Pelicans,NA,NA,Pointsbet,CJ McCollum,New Orleans Pelicans,5.5,2.75,Memphis Grizzlies,NA,NA
2023-10-25T23:53:36Z,New Orleans Pelicans v Memphis Grizzlies,NA,Player Assists,Memphis Grizzlies,NA,New Orleans Pelicans,NA,NA,Pointsbet,CJ McCollum,New Orleans Pelicans,7.5,7.5,Memphis Grizzlies,NA,NA
2023-10-25T23:53:36Z,New Orleans Pelicans v Memphis Grizzlies,NA,Player Assists,Memphis Grizzlies,NA,New Orleans Pelicans,NA,NA,Pointsbet,Desmond Bane,Memphis Grizzlies,9.5,10.5,New Orleans Pelicans,NA,NA
2023-10-25T23:53:36Z,New Orleans Pelicans v Memphis Grizzlies,NA,Player Assists,Memphis Grizzlies,NA,New Orleans Pelicans,NA,NA,Pointsbet,Desmond Bane,Memphis Grizzlies,3.5,1.22,New Orleans Pelicans,NA,NA
2023-10-25T23:53:36Z,New Orleans Pelicans v Memphis Grizzlies,NA,Player Assists,Memphis Grizzlies,NA,New Orleans Pelicans,NA,NA,Pointsbet,Desmond Bane,Memphis Grizzlies,5.5,1.95,New Orleans Pelicans,NA,NA
2023-10-25T23:53:36Z,New Orleans Pelicans v Memphis Grizzlies,NA,Player Assists,Memphis Grizzlies,NA,New Orleans Pelicans,NA,NA,Pointsbet,Desmond Bane,Memphis Grizzlies,7.5,4.2,New Orleans Pelicans,NA,NA
2023-10-25T23:53:36Z,New Orleans Pelicans v Memphis Grizzlies,NA,Player Assists,Memphis Grizzlies,NA,New Orleans Pelicans,NA,NA,Pointsbet,Herbert Jones,New Orleans Pelicans,1.5,1.29,Memphis Grizzlies,NA,NA
2023-10-25T23:53:36Z,New Orleans Pelicans v Memphis Grizzlies,NA,Player Assists,Memphis Grizzlies,NA,New Orleans Pelicans,NA,NA,Pointsbet,Herbert Jones,New Orleans Pelicans,3.5,3.1,Memphis Grizzlies,NA,NA
2023-10-25T23:53:36Z,New Orleans Pelicans v Memphis Grizzlies,NA,Player Assists,Memphis Grizzlies,NA,New Orleans Pelicans,NA,NA,Pointsbet,Marcus Smart,Memphis Grizzlies,9.5,4,New Orleans Pelicans,NA,NA
2023-10-25T23:53:36Z,New Orleans Pelicans v Memphis Grizzlies,NA,Player Assists,Memphis Grizzlies,NA,New Orleans Pelicans,NA,NA,Pointsbet,Marcus Smart,Memphis Grizzlies,11.5,9.5,New Orleans Pelicans,NA,NA
2023-10-25T23:53:36Z,New Orleans Pelicans v Memphis Grizzlies,NA,Player Assists,Memphis Grizzlies,NA,New Orleans Pelicans,NA,NA,Pointsbet,Marcus Smart,Memphis Grizzlies,3.5,1.05,New Orleans Pelicans,NA,NA
2023-10-25T23:53:36Z,New Orleans Pelicans v Memphis Grizzlies,NA,Player Assists,Memphis Grizzlies,NA,New Orleans Pelicans,NA,NA,Pointsbet,Marcus Smart,Memphis Grizzlies,5.5,1.29,New Orleans Pelicans,NA,NA
2023-10-25T23:53:36Z,New Orleans Pelicans v Memphis Grizzlies,NA,Player Assists,Memphis Grizzlies,NA,New Orleans Pelicans,NA,NA,Pointsbet,Marcus Smart,Memphis Grizzlies,7.5,2,New Orleans Pelicans,NA,NA
2023-10-25T23:53:36Z,New Orleans Pelicans v Memphis Grizzlies,NA,Player Assists,Memphis Grizzlies,NA,New Orleans Pelicans,NA,NA,Pointsbet,Xavier Tillman,Memphis Grizzlies,1.5,1.19,New Orleans Pelicans,NA,NA
2023-10-25T23:53:36Z,New Orleans Pelicans v Memphis Grizzlies,NA,Player Assists,Memphis Grizzlies,NA,New Orleans Pelicans,NA,NA,Pointsbet,Xavier Tillman,Memphis Grizzlies,3.5,2.35,New Orleans Pelicans,NA,NA
2023-10-25T23:53:36Z,New Orleans Pelicans v Memphis Grizzlies,NA,Player Assists,Memphis Grizzlies,NA,New Orleans Pelicans,NA,NA,Pointsbet,Xavier Tillman,Memphis Grizzlies,5.5,6.5,New Orleans Pelicans,NA,NA
2023-10-25T23:53:36Z,New Orleans Pelicans v Memphis Grizzlies,NA,Player Assists,Memphis Grizzlies,NA,New Orleans Pelicans,NA,NA,Pointsbet,Zion Williamson,New Orleans Pelicans,1.5,1.08,Memphis Grizzlies,NA,NA
2023-10-25T23:53:36Z,New Orleans Pelicans v Memphis Grizzlies,NA,Player Assists,Memphis Grizzlies,NA,New Orleans Pelicans,NA,NA,Pointsbet,Zion Williamson,New Orleans Pelicans,3.5,1.71,Memphis Grizzlies,NA,NA
2023-10-25T23:53:36Z,New Orleans Pelicans v Memphis Grizzlies,NA,Player Assists,Memphis Grizzlies,NA,New Orleans Pelicans,NA,NA,Pointsbet,Zion Williamson,New Orleans Pelicans,5.5,4.2,Memphis Grizzlies,NA,NA
2023-10-25T23:53:36Z,Sacramento Kings v Utah Jazz,NA,Player Assists,Utah Jazz,NA,Sacramento Kings,NA,NA,Pointsbet,Jordan Clarkson,Utah Jazz,1.5,1.05,Sacramento Kings,NA,NA
2023-10-25T23:53:36Z,Sacramento Kings v Utah Jazz,NA,Player Assists,Utah Jazz,NA,Sacramento Kings,NA,NA,Pointsbet,Jordan Clarkson,Utah Jazz,3.5,1.5,Sacramento Kings,NA,NA
2023-10-25T23:53:36Z,Sacramento Kings v Utah Jazz,NA,Player Assists,Utah Jazz,NA,Sacramento Kings,NA,NA,Pointsbet,Jordan Clarkson,Utah Jazz,5.5,3.1,Sacramento Kings,NA,NA
2023-10-25T23:53:36Z,Sacramento Kings v Utah Jazz,NA,Player Assists,Utah Jazz,NA,Sacramento Kings,NA,NA,Pointsbet,Jordan Clarkson,Utah Jazz,7.5,9.5,Sacramento Kings,NA,NA
2023-10-25T23:53:36Z,Sacramento Kings v Utah Jazz,NA,Player Assists,Utah Jazz,NA,Sacramento Kings,NA,NA,Pointsbet,Talen Horton-Tucker,Utah Jazz,9.5,5.75,Sacramento Kings,NA,NA
2023-10-25T23:53:36Z,Sacramento Kings v Utah Jazz,NA,Player Assists,Utah Jazz,NA,Sacramento Kings,NA,NA,Pointsbet,Talen Horton-Tucker,Utah Jazz,3.5,1.08,Sacramento Kings,NA,NA
2023-10-25T23:53:36Z,Sacramento Kings v Utah Jazz,NA,Player Assists,Utah Jazz,NA,Sacramento Kings,NA,NA,Pointsbet,Talen Horton-Tucker,Utah Jazz,5.5,1.44,Sacramento Kings,NA,NA
2023-10-25T23:53:36Z,Sacramento Kings v Utah Jazz,NA,Player Assists,Utah Jazz,NA,Sacramento Kings,NA,NA,Pointsbet,Talen Horton-Tucker,Utah Jazz,7.5,2.55,Sacramento Kings,NA,NA
2023-10-25T23:53:36Z,Dallas Mavericks v San Antonio Spurs,NA,Player Assists,San Antonio Spurs,NA,Dallas Mavericks,NA,NA,Pointsbet,Devin Vassell,San Antonio Spurs,1.5,1.06,Dallas Mavericks,NA,NA
2023-10-25T23:53:36Z,Dallas Mavericks v San Antonio Spurs,NA,Player Assists,San Antonio Spurs,NA,Dallas Mavericks,NA,NA,Pointsbet,Devin Vassell,San Antonio Spurs,3.5,1.53,Dallas Mavericks,NA,NA
2023-10-25T23:53:36Z,Dallas Mavericks v San Antonio Spurs,NA,Player Assists,San Antonio Spurs,NA,Dallas Mavericks,NA,NA,Pointsbet,Devin Vassell,San Antonio Spurs,5.5,3.1,Dallas Mavericks,NA,NA
2023-10-25T23:53:36Z,Dallas Mavericks v San Antonio Spurs,NA,Player Assists,San Antonio Spurs,NA,Dallas Mavericks,NA,NA,Pointsbet,Devin Vassell,San Antonio Spurs,7.5,8,Dallas Mavericks,NA,NA
2023-10-25T23:53:36Z,Dallas Mavericks v San Antonio Spurs,NA,Player Assists,San Antonio Spurs,NA,Dallas Mavericks,NA,NA,Pointsbet,Jeremy Sochan,San Antonio Spurs,1.5,1.11,Dallas Mavericks,NA,NA
2023-10-25T23:53:36Z,Dallas Mavericks v San Antonio Spurs,NA,Player Assists,San Antonio Spurs,NA,Dallas Mavericks,NA,NA,Pointsbet,Jeremy Sochan,San Antonio Spurs,3.5,1.87,Dallas Mavericks,NA,NA
2023-10-25T23:53:36Z,Dallas Mavericks v San Antonio Spurs,NA,Player Assists,San Antonio Spurs,NA,Dallas Mavericks,NA,NA,Pointsbet,Jeremy Sochan,San Antonio Spurs,5.5,4.75,Dallas Mavericks,NA,NA
2023-10-25T23:53:36Z,Dallas Mavericks v San Antonio Spurs,NA,Player Assists,San Antonio Spurs,NA,Dallas Mavericks,NA,NA,Pointsbet,Keldon Johnson,San Antonio Spurs,1.5,1.09,Dallas Mavericks,NA,NA
2023-10-25T23:53:36Z,Dallas Mavericks v San Antonio Spurs,NA,Player Assists,San Antonio Spurs,NA,Dallas Mavericks,NA,NA,Pointsbet,Keldon Johnson,San Antonio Spurs,3.5,1.74,Dallas Mavericks,NA,NA
2023-10-25T23:53:36Z,Dallas Mavericks v San Antonio Spurs,NA,Player Assists,San Antonio Spurs,NA,Dallas Mavericks,NA,NA,Pointsbet,Keldon Johnson,San Antonio Spurs,5.5,4.2,Dallas Mavericks,NA,NA
2023-10-25T23:53:36Z,Dallas Mavericks v San Antonio Spurs,NA,Player Assists,San Antonio Spurs,NA,Dallas Mavericks,NA,NA,Pointsbet,Kyrie Irving,Dallas Mavericks,9.5,9.5,San Antonio Spurs,NA,NA
2023-10-25T23:53:36Z,Dallas Mavericks v San Antonio Spurs,NA,Player Assists,San Antonio Spurs,NA,Dallas Mavericks,NA,NA,Pointsbet,Kyrie Irving,Dallas Mavericks,3.5,1.16,San Antonio Spurs,NA,NA
2023-10-25T23:53:36Z,Dallas Mavericks v San Antonio Spurs,NA,Player Assists,San Antonio Spurs,NA,Dallas Mavericks,NA,NA,Pointsbet,Kyrie Irving,Dallas Mavericks,5.5,1.74,San Antonio Spurs,NA,NA
2023-10-25T23:53:36Z,Dallas Mavericks v San Antonio Spurs,NA,Player Assists,San Antonio Spurs,NA,Dallas Mavericks,NA,NA,Pointsbet,Kyrie Irving,Dallas Mavericks,7.5,3.6,San Antonio Spurs,NA,NA
2023-10-25T23:53:36Z,Dallas Mavericks v San Antonio Spurs,NA,Player Assists,San Antonio Spurs,NA,Dallas Mavericks,NA,NA,Pointsbet,Luka Doncic,Dallas Mavericks,9.5,3.6,San Antonio Spurs,NA,NA
2023-10-25T23:53:36Z,Dallas Mavericks v San Antonio Spurs,NA,Player Assists,San Antonio Spurs,NA,Dallas Mavericks,NA,NA,Pointsbet,Luka Doncic,Dallas Mavericks,11.5,8,San Antonio Spurs,NA,NA
2023-10-25T23:53:36Z,Dallas Mavericks v San Antonio Spurs,NA,Player Assists,San Antonio Spurs,NA,Dallas Mavericks,NA,NA,Pointsbet,Luka Doncic,Dallas Mavericks,3.5,1.04,San Antonio Spurs,NA,NA
2023-10-25T23:53:36Z,Dallas Mavericks v San Antonio Spurs,NA,Player Assists,San Antonio Spurs,NA,Dallas Mavericks,NA,NA,Pointsbet,Luka Doncic,Dallas Mavericks,5.5,1.25,San Antonio Spurs,NA,NA
2023-10-25T23:53:36Z,Dallas Mavericks v San Antonio Spurs,NA,Player Assists,San Antonio Spurs,NA,Dallas Mavericks,NA,NA,Pointsbet,Luka Doncic,Dallas Mavericks,7.5,1.87,San Antonio Spurs,NA,NA
2023-10-25T23:53:36Z,Portland Trail Blazers v Los Angeles Clippers,NA,Player Assists,Los Angeles Clippers,NA,Portland Trail Blazers,NA,NA,Pointsbet,Anfernee Simons,Portland Trail Blazers,9.5,10.5,Los Angeles Clippers,NA,NA
2023-10-25T23:53:36Z,Portland Trail Blazers v Los Angeles Clippers,NA,Player Assists,Los Angeles Clippers,NA,Portland Trail Blazers,NA,NA,Pointsbet,Anfernee Simons,Portland Trail Blazers,3.5,1.19,Los Angeles Clippers,NA,NA
2023-10-25T23:53:36Z,Portland Trail Blazers v Los Angeles Clippers,NA,Player Assists,Los Angeles Clippers,NA,Portland Trail Blazers,NA,NA,Pointsbet,Anfernee Simons,Portland Trail Blazers,5.5,1.83,Los Angeles Clippers,NA,NA
2023-10-25T23:53:36Z,Portland Trail Blazers v Los Angeles Clippers,NA,Player Assists,Los Angeles Clippers,NA,Portland Trail Blazers,NA,NA,Pointsbet,Anfernee Simons,Portland Trail Blazers,7.5,3.9,Los Angeles Clippers,NA,NA
2023-10-25T23:53:36Z,Portland Trail Blazers v Los Angeles Clippers,NA,Player Assists,Los Angeles Clippers,NA,Portland Trail Blazers,NA,NA,Pointsbet,Jerami Grant,Portland Trail Blazers,1.5,1.33,Los Angeles Clippers,NA,NA
2023-10-25T23:53:36Z,Portland Trail Blazers v Los Angeles Clippers,NA,Player Assists,Los Angeles Clippers,NA,Portland Trail Blazers,NA,NA,Pointsbet,Jerami Grant,Portland Trail Blazers,3.5,3.4,Los Angeles Clippers,NA,NA
2023-10-25T23:53:36Z,Portland Trail Blazers v Los Angeles Clippers,NA,Player Assists,Los Angeles Clippers,NA,Portland Trail Blazers,NA,NA,Pointsbet,Kawhi Leonard,Los Angeles Clippers,1.5,1.09,Portland Trail Blazers,NA,NA
2023-10-25T23:53:36Z,Portland Trail Blazers v Los Angeles Clippers,NA,Player Assists,Los Angeles Clippers,NA,Portland Trail Blazers,NA,NA,Pointsbet,Kawhi Leonard,Los Angeles Clippers,3.5,1.77,Portland Trail Blazers,NA,NA
2023-10-25T23:53:36Z,Portland Trail Blazers v Los Angeles Clippers,NA,Player Assists,Los Angeles Clippers,NA,Portland Trail Blazers,NA,NA,Pointsbet,Kawhi Leonard,Los Angeles Clippers,5.5,4.5,Portland Trail Blazers,NA,NA
2023-10-25T23:53:36Z,Portland Trail Blazers v Los Angeles Clippers,NA,Player Assists,Los Angeles Clippers,NA,Portland Trail Blazers,NA,NA,Pointsbet,Paul George,Los Angeles Clippers,1.5,1.04,Portland Trail Blazers,NA,NA
2023-10-25T23:53:36Z,Portland Trail Blazers v Los Angeles Clippers,NA,Player Assists,Los Angeles Clippers,NA,Portland Trail Blazers,NA,NA,Pointsbet,Paul George,Los Angeles Clippers,3.5,1.42,Portland Trail Blazers,NA,NA
2023-10-25T23:53:36Z,Portland Trail Blazers v Los Angeles Clippers,NA,Player Assists,Los Angeles Clippers,NA,Portland Trail Blazers,NA,NA,Pointsbet,Paul George,Los Angeles Clippers,5.5,2.85,Portland Trail Blazers,NA,NA
2023-10-25T23:53:36Z,Portland Trail Blazers v Los Angeles Clippers,NA,Player Assists,Los Angeles Clippers,NA,Portland Trail Blazers,NA,NA,Pointsbet,Paul George,Los Angeles Clippers,7.5,8,Portland Trail Blazers,NA,NA
2023-10-25T23:53:36Z,Portland Trail Blazers v Los Angeles Clippers,NA,Player Assists,Los Angeles Clippers,NA,Portland Trail Blazers,NA,NA,Pointsbet,Russell Westbrook,Los Angeles Clippers,9.5,3.1,Portland Trail Blazers,NA,NA
2023-10-25T23:53:36Z,Portland Trail Blazers v Los Angeles Clippers,NA,Player Assists,Los Angeles Clippers,NA,Portland Trail Blazers,NA,NA,Pointsbet,Russell Westbrook,Los Angeles Clippers,11.5,7,Portland Trail Blazers,NA,NA
2023-10-25T23:53:36Z,Portland Trail Blazers v Los Angeles Clippers,NA,Player Assists,Los Angeles Clippers,NA,Portland Trail Blazers,NA,NA,Pointsbet,Russell Westbrook,Los Angeles Clippers,3.5,1.03,Portland Trail Blazers,NA,NA
2023-10-25T23:53:36Z,Portland Trail Blazers v Los Angeles Clippers,NA,Player Assists,Los Angeles Clippers,NA,Portland Trail Blazers,NA,NA,Pointsbet,Russell Westbrook,Los Angeles Clippers,5.5,1.19,Portland Trail Blazers,NA,NA
2023-10-25T23:53:36Z,Portland Trail Blazers v Los Angeles Clippers,NA,Player Assists,Los Angeles Clippers,NA,Portland Trail Blazers,NA,NA,Pointsbet,Russell Westbrook,Los Angeles Clippers,7.5,1.71,Portland Trail Blazers,NA,NA
2023-10-25T23:53:36Z,Portland Trail Blazers v Los Angeles Clippers,NA,Player Assists,Los Angeles Clippers,NA,Portland Trail Blazers,NA,NA,Pointsbet,Scoot Henderson,Portland Trail Blazers,9.5,12,Los Angeles Clippers,NA,NA
2023-10-25T23:53:36Z,Portland Trail Blazers v Los Angeles Clippers,NA,Player Assists,Los Angeles Clippers,NA,Portland Trail Blazers,NA,NA,Pointsbet,Scoot Henderson,Portland Trail Blazers,3.5,1.22,Los Angeles Clippers,NA,NA
2023-10-25T23:53:36Z,Portland Trail Blazers v Los Angeles Clippers,NA,Player Assists,Los Angeles Clippers,NA,Portland Trail Blazers,NA,NA,Pointsbet,Scoot Henderson,Portland Trail Blazers,5.5,2,Los Angeles Clippers,NA,NA
2023-10-25T23:53:36Z,Portland Trail Blazers v Los Angeles Clippers,NA,Player Assists,Los Angeles Clippers,NA,Portland Trail Blazers,NA,NA,Pointsbet,Scoot Henderson,Portland Trail Blazers,7.5,4.4,Los Angeles Clippers,NA,NA
2023-10-25T23:53:36Z,Philadelphia 76ers v Milwaukee Bucks,NA,Player Assists,Milwaukee Bucks,NA,Philadelphia 76ers,NA,NA,Pointsbet,Damian Lillard,Milwaukee Bucks,9.5,4,Philadelphia 76ers,NA,NA
2023-10-25T23:53:36Z,Philadelphia 76ers v Milwaukee Bucks,NA,Player Assists,Milwaukee Bucks,NA,Philadelphia 76ers,NA,NA,Pointsbet,Damian Lillard,Milwaukee Bucks,11.5,9.5,Philadelphia 76ers,NA,NA
2023-10-25T23:53:36Z,Philadelphia 76ers v Milwaukee Bucks,NA,Player Assists,Milwaukee Bucks,NA,Philadelphia 76ers,NA,NA,Pointsbet,Damian Lillard,Milwaukee Bucks,3.5,1.06,Philadelphia 76ers,NA,NA
2023-10-25T23:53:36Z,Philadelphia 76ers v Milwaukee Bucks,NA,Player Assists,Milwaukee Bucks,NA,Philadelphia 76ers,NA,NA,Pointsbet,Damian Lillard,Milwaukee Bucks,5.5,1.31,Philadelphia 76ers,NA,NA
2023-10-25T23:53:36Z,Philadelphia 76ers v Milwaukee Bucks,NA,Player Assists,Milwaukee Bucks,NA,Philadelphia 76ers,NA,NA,Pointsbet,Damian Lillard,Milwaukee Bucks,7.5,2,Philadelphia 76ers,NA,NA
2023-10-25T23:53:36Z,Philadelphia 76ers v Milwaukee Bucks,NA,Player Assists,Milwaukee Bucks,NA,Philadelphia 76ers,NA,NA,Pointsbet,G. Antetokounmpo,NA,9.5,12,NA,NA,NA
2023-10-25T23:53:36Z,Philadelphia 76ers v Milwaukee Bucks,NA,Player Assists,Milwaukee Bucks,NA,Philadelphia 76ers,NA,NA,Pointsbet,G. Antetokounmpo,NA,3.5,1.19,NA,NA,NA
2023-10-25T23:53:36Z,Philadelphia 76ers v Milwaukee Bucks,NA,Player Assists,Milwaukee Bucks,NA,Philadelphia 76ers,NA,NA,Pointsbet,G. Antetokounmpo,NA,5.5,1.9,NA,NA,NA
2023-10-25T23:53:36Z,Philadelphia 76ers v Milwaukee Bucks,NA,Player Assists,Milwaukee Bucks,NA,Philadelphia 76ers,NA,NA,Pointsbet,G. Antetokounmpo,NA,7.5,4.2,NA,NA,NA
2023-10-25T23:53:36Z,Philadelphia 76ers v Milwaukee Bucks,NA,Player Assists,Milwaukee Bucks,NA,Philadelphia 76ers,NA,NA,Pointsbet,Joel Embiid,Philadelphia 76ers,1.5,1.03,Milwaukee Bucks,NA,NA
2023-10-25T23:53:36Z,Philadelphia 76ers v Milwaukee Bucks,NA,Player Assists,Milwaukee Bucks,NA,Philadelphia 76ers,NA,NA,Pointsbet,Joel Embiid,Philadelphia 76ers,3.5,1.36,Milwaukee Bucks,NA,NA
2023-10-25T23:53:36Z,Philadelphia 76ers v Milwaukee Bucks,NA,Player Assists,Milwaukee Bucks,NA,Philadelphia 76ers,NA,NA,Pointsbet,Joel Embiid,Philadelphia 76ers,5.5,2.6,Milwaukee Bucks,NA,NA
2023-10-25T23:53:36Z,Philadelphia 76ers v Milwaukee Bucks,NA,Player Assists,Milwaukee Bucks,NA,Philadelphia 76ers,NA,NA,Pointsbet,Joel Embiid,Philadelphia 76ers,7.5,7,Milwaukee Bucks,NA,NA
2023-10-25T23:53:36Z,Philadelphia 76ers v Milwaukee Bucks,NA,Player Assists,Milwaukee Bucks,NA,Philadelphia 76ers,NA,NA,Pointsbet,Tyrese Maxey,Philadelphia 76ers,1.5,1.03,Milwaukee Bucks,NA,NA
2023-10-25T23:53:36Z,Philadelphia 76ers v Milwaukee Bucks,NA,Player Assists,Milwaukee Bucks,NA,Philadelphia 76ers,NA,NA,Pointsbet,Tyrese Maxey,Philadelphia 76ers,3.5,1.36,Milwaukee Bucks,NA,NA
2023-10-25T23:53:36Z,Philadelphia 76ers v Milwaukee Bucks,NA,Player Assists,Milwaukee Bucks,NA,Philadelphia 76ers,NA,NA,Pointsbet,Tyrese Maxey,Philadelphia 76ers,5.5,2.7,Milwaukee Bucks,NA,NA
2023-10-25T23:53:36Z,Philadelphia 76ers v Milwaukee Bucks,NA,Player Assists,Milwaukee Bucks,NA,Philadelphia 76ers,NA,NA,Pointsbet,Tyrese Maxey,Philadelphia 76ers,7.5,7,Milwaukee Bucks,NA,NA
2023-10-25T23:53:36Z,Atlanta Hawks v Charlotte Hornets,NA,Player Assists,Charlotte Hornets,NA,Atlanta Hawks,NA,NA,Pointsbet,Bogdan Bogdanovic,Atlanta Hawks,2.5,2.4,Charlotte Hornets,1.56,NA
2023-10-25T23:53:36Z,Atlanta Hawks v Charlotte Hornets,NA,Player Assists,Charlotte Hornets,NA,Atlanta Hawks,NA,NA,Pointsbet,Clint Capela,Atlanta Hawks,0.5,1.8,Charlotte Hornets,1.95,NA
2023-10-25T23:53:36Z,Atlanta Hawks v Charlotte Hornets,NA,Player Assists,Charlotte Hornets,NA,Atlanta Hawks,NA,NA,Pointsbet,Dejounte Murray,Atlanta Hawks,5.5,1.87,Charlotte Hornets,1.87,NA
2023-10-25T23:53:36Z,Atlanta Hawks v Charlotte Hornets,NA,Player Assists,Charlotte Hornets,NA,Atlanta Hawks,NA,NA,Pointsbet,Nick Richards,Charlotte Hornets,0.5,2,Atlanta Hawks,1.77,NA
2023-10-25T23:53:36Z,Atlanta Hawks v Charlotte Hornets,NA,Player Assists,Charlotte Hornets,NA,Atlanta Hawks,NA,NA,Pointsbet,Onyeka Okongwu,Atlanta Hawks,0.5,1.71,Charlotte Hornets,2.1,NA
2023-10-25T23:53:36Z,Atlanta Hawks v Charlotte Hornets,NA,Player Assists,Charlotte Hornets,NA,Atlanta Hawks,NA,NA,Pointsbet,Saddiq Bey,Atlanta Hawks,1.5,2.3,Charlotte Hornets,1.59,NA
2023-10-25T23:53:36Z,Atlanta Hawks v Charlotte Hornets,NA,Player Assists,Charlotte Hornets,NA,Atlanta Hawks,NA,NA,Pointsbet,Trae Young,Atlanta Hawks,9.5,1.95,Charlotte Hornets,1.8,NA
2023-10-25T23:53:36Z,Washington Wizards v Indiana Pacers,NA,Player Assists,Indiana Pacers,NA,Washington Wizards,NA,NA,Pointsbet,Bennedict Mathurin,Indiana Pacers,1.5,2.15,Washington Wizards,1.69,NA
2023-10-25T23:53:36Z,Washington Wizards v Indiana Pacers,NA,Player Assists,Indiana Pacers,NA,Washington Wizards,NA,NA,Pointsbet,Buddy Hield,Indiana Pacers,2.5,2.3,Washington Wizards,1.59,NA
2023-10-25T23:53:36Z,Washington Wizards v Indiana Pacers,NA,Player Assists,Indiana Pacers,NA,Washington Wizards,NA,NA,Pointsbet,Daniel Gafford,Washington Wizards,1.5,2.5,Indiana Pacers,1.5,NA
2023-10-25T23:53:36Z,Washington Wizards v Indiana Pacers,NA,Player Assists,Indiana Pacers,NA,Washington Wizards,NA,NA,Pointsbet,Jordan Poole,Washington Wizards,5.5,2.2,Indiana Pacers,1.67,NA
2023-10-25T23:53:36Z,Washington Wizards v Indiana Pacers,NA,Player Assists,Indiana Pacers,NA,Washington Wizards,NA,NA,Pointsbet,Kyle Kuzma,Washington Wizards,2.5,1.77,Indiana Pacers,2,NA
2023-10-25T23:53:36Z,Washington Wizards v Indiana Pacers,NA,Player Assists,Indiana Pacers,NA,Washington Wizards,NA,NA,Pointsbet,Myles Turner,Indiana Pacers,1.5,2.3,Washington Wizards,1.59,NA
