timestamp,match,start_time,home_team,away_team,market_name,player_name,player_team,line,over_price,under_price,opposition_team,class_external_id,competition_external_id,event_external_id,market_id,player_id,player_id_unders,prop_id,under_prop_id,date,implied_prob_over,implied_prob_under,games_played_2022_2023,empirical_prob_over_2022_23,games_played_2023_2024,empirical_prob_over_2023_24,empirical_prob_last_10,empirical_prob_under_2022_23,empirical_prob_under_2023_24,diff_over_2022_23,diff_under_2022_23,diff_over_2023_24,diff_under_2023_24,diff_over_last_10,diff_under_last_10,agency,variation
2024-01-15T22:44:06Z,Utah Jazz v Indiana Pacers,2024-01-16T02:00:00Z,Utah Jazz,Indiana Pacers,Player Assists,Kelly Olynyk,Utah Jazz,1.5,1.1,NA,Indiana Pacers,16,19476,11621331,411698216,1842236259,NA,NA,NA,NA,0.91,NA,68,0.85,38,0.92,0.8,0.15,0.08,-0.06,NA,0.01,NA,-0.11,NA,Sportsbet,0.17000000000000004
2024-01-15T22:44:06Z,Utah Jazz v Indiana Pacers,2024-01-16T02:00:00Z,Utah Jazz,Indiana Pacers,Player Assists,Kelly Olynyk,Utah Jazz,1.5,1.01,NA,Indiana Pacers,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.99,NA,68,0.85,38,0.92,0.8,0.15,0.08,-0.14,NA,-0.07,NA,-0.19,NA,Neds,0.17000000000000004
2024-01-15T22:44:06Z,Memphis Grizzlies v Golden State Warriors,2024-01-15T23:00:00Z,Memphis Grizzlies,Golden State Warriors,Player Assists,Luke Kennard,Memphis Grizzlies,3.5,1.96,NA,Golden State Warriors,16,19476,11621327,411682356,1842235903,NA,NA,NA,NA,0.51,NA,59,0.1,16,0.19,0.3,0.9,0.81,-0.41,NA,-0.32,NA,-0.21,NA,Sportsbet,0.17000000000000004
2024-01-15T22:44:06Z,Memphis Grizzlies v Golden State Warriors,2024-01-15T23:00:00Z,Memphis Grizzlies,Golden State Warriors,Player Assists,Luke Kennard,Memphis Grizzlies,3.5,1.96,1.8,Golden State Warriors,16,19476,11621327,411789185,1842235923,1842235924,NA,NA,NA,0.51,0.56,59,0.1,16,0.19,0.3,0.9,0.81,-0.41,0.34,-0.32,0.26,-0.21,0.14,Sportsbet,0.17000000000000004
2024-01-15T22:44:06Z,Memphis Grizzlies v Golden State Warriors,2024-01-15T23:00:00Z,Memphis Grizzlies,Golden State Warriors,Player Assists,Luke Kennard,Memphis Grizzlies,3.5,1.85,1.86,Golden State Warriors,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.54,0.54,59,0.1,16,0.19,0.3,0.9,0.81,-0.44,0.36,-0.35,0.27,-0.24,0.16,BetRight,0.17000000000000004
2024-01-15T22:44:06Z,Memphis Grizzlies v Golden State Warriors,2024-01-15T23:00:00Z,Memphis Grizzlies,Golden State Warriors,Player Assists,Luke Kennard,Memphis Grizzlies,3.5,1.85,1.86,Golden State Warriors,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.54,0.54,59,0.1,16,0.19,0.3,0.9,0.81,-0.44,0.36,-0.35,0.27,-0.24,0.16,BetRight,0.17000000000000004
2024-01-15T22:44:06Z,Memphis Grizzlies v Golden State Warriors,2024-01-15T23:00:00Z,Memphis Grizzlies,Golden State Warriors,Player Assists,Luke Kennard,Memphis Grizzlies,3.5,1.83,NA,Golden State Warriors,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.55,NA,59,0.1,16,0.19,0.3,0.9,0.81,-0.44,NA,-0.36,NA,-0.25,NA,TopSport,0.17000000000000004
2024-01-15T22:44:06Z,Memphis Grizzlies v Golden State Warriors,2024-01-15T23:00:00Z,Memphis Grizzlies,Golden State Warriors,Player Assists,Luke Kennard,Memphis Grizzlies,3.5,1.8,1.95,Golden State Warriors,NA,NA,NA,NA,NA,NA,628015,628016,NA,0.56,0.51,59,0.1,16,0.19,0.3,0.9,0.81,-0.45,0.39,-0.37,0.3,-0.26,0.19,TAB,0.17000000000000004
2024-01-15T22:44:06Z,Memphis Grizzlies v Golden State Warriors,2024-01-15T23:00:00Z,Memphis Grizzlies,Golden State Warriors,Player Assists,Luke Kennard,Memphis Grizzlies,3.5,1.77,2,Golden State Warriors,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.56,0.5,59,0.1,16,0.19,0.3,0.9,0.81,-0.46,0.4,-0.38,0.31,-0.26,0.2,Pointsbet,0.17000000000000004
2024-01-15T22:44:06Z,Memphis Grizzlies v Golden State Warriors,2024-01-15T23:00:00Z,Memphis Grizzlies,Golden State Warriors,Player assists,Luke Kennard,Memphis Grizzlies,3.5,1.75,NA,Golden State Warriors,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.57,NA,59,0.1,16,0.19,0.3,0.9,0.81,-0.47,NA,-0.38,NA,-0.27,NA,BlueBet,0.17000000000000004
2024-01-15T22:44:06Z,Memphis Grizzlies v Golden State Warriors,2024-01-15T23:00:00Z,Memphis Grizzlies,Golden State Warriors,Player Assists,Luke Kennard,Memphis Grizzlies,3.5,1.75,NA,Golden State Warriors,NA,NA,NA,NA,NA,NA,598782,NA,NA,0.57,NA,59,0.1,16,0.19,0.3,0.9,0.81,-0.47,NA,-0.38,NA,-0.27,NA,TAB,0.17000000000000004
2024-01-15T22:44:06Z,Memphis Grizzlies v Golden State Warriors,2024-01-15T23:00:00Z,Memphis Grizzlies,Golden State Warriors,Player Assists,Luke Kennard,Memphis Grizzlies,3.5,1.74,NA,Golden State Warriors,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.57,NA,59,0.1,16,0.19,0.3,0.9,0.81,-0.47,NA,-0.39,NA,-0.27,NA,Pointsbet,0.17000000000000004
2024-01-15T22:44:06Z,Memphis Grizzlies v Golden State Warriors,2024-01-15T23:00:00Z,Memphis Grizzlies,Golden State Warriors,Player Assists,Luke Kennard,Memphis Grizzlies,3.5,1.48,NA,Golden State Warriors,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.68,NA,59,0.1,16,0.19,0.3,0.9,0.81,-0.57,NA,-0.49,NA,-0.38,NA,Neds,0.17000000000000004
2024-01-15T22:44:06Z,Memphis Grizzlies v Golden State Warriors,2024-01-15T23:00:00Z,Memphis Grizzlies,Golden State Warriors,Player Assists,Luke Kennard,Memphis Grizzlies,5.5,5.4,NA,Golden State Warriors,16,19476,11621327,411682357,1842235904,NA,NA,NA,NA,0.19,NA,59,0,16,0.06,0.1,1,0.94,-0.19,NA,-0.12,NA,-0.09,NA,Sportsbet,0.16999999999999998
2024-01-15T22:44:06Z,Memphis Grizzlies v Golden State Warriors,2024-01-15T23:00:00Z,Memphis Grizzlies,Golden State Warriors,Player Assists,Luke Kennard,Memphis Grizzlies,5.5,4.2,NA,Golden State Warriors,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.24,NA,59,0,16,0.06,0.1,1,0.94,-0.24,NA,-0.18,NA,-0.14,NA,Pointsbet,0.16999999999999998
2024-01-15T22:44:06Z,Memphis Grizzlies v Golden State Warriors,2024-01-15T23:00:00Z,Memphis Grizzlies,Golden State Warriors,Player Assists,Luke Kennard,Memphis Grizzlies,5.5,4.2,NA,Golden State Warriors,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.24,NA,59,0,16,0.06,0.1,1,0.94,-0.24,NA,-0.18,NA,-0.14,NA,TopSport,0.16999999999999998
2024-01-15T22:44:06Z,Memphis Grizzlies v Golden State Warriors,2024-01-15T23:00:00Z,Memphis Grizzlies,Golden State Warriors,Player Assists,Luke Kennard,Memphis Grizzlies,5.5,3.75,NA,Golden State Warriors,NA,NA,NA,NA,NA,NA,598794,NA,NA,0.27,NA,59,0,16,0.06,0.1,1,0.94,-0.27,NA,-0.2,NA,-0.17,NA,TAB,0.16999999999999998
2024-01-15T22:44:06Z,Memphis Grizzlies v Golden State Warriors,2024-01-15T23:00:00Z,Memphis Grizzlies,Golden State Warriors,Player Assists,Luke Kennard,Memphis Grizzlies,5.5,2.75,NA,Golden State Warriors,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.36,NA,59,0,16,0.06,0.1,1,0.94,-0.36,NA,-0.3,NA,-0.26,NA,Neds,0.16999999999999998
2024-01-15T22:44:06Z,Brooklyn Nets v Miami Heat,2024-01-16T00:30:00Z,Brooklyn Nets,Miami Heat,Player Assists,Cam Thomas,Brooklyn Nets,1.5,2.05,1.72,Miami Heat,NA,NA,NA,NA,NA,NA,626423,626424,NA,0.49,0.58,57,0.4,28,0.61,0.4,0.6,0.39,-0.08,0.02,0.12,-0.19,-0.09,0.02,TAB,0.16000000000000003
2024-01-15T22:44:06Z,Brooklyn Nets v Miami Heat,2024-01-16T00:30:00Z,Brooklyn Nets,Miami Heat,Player Assists,Cam Thomas,Brooklyn Nets,1.5,2,1.72,Miami Heat,NA,NA,NA,NA,NA,NA,599453,626424,NA,0.5,0.58,57,0.4,28,0.61,0.4,0.6,0.39,-0.1,0.02,0.11,-0.19,-0.1,0.02,TAB,0.16000000000000003
2024-01-15T22:44:06Z,Brooklyn Nets v Miami Heat,2024-01-16T00:30:00Z,Brooklyn Nets,Miami Heat,Player Assists,Cam Thomas,Brooklyn Nets,1.5,1.55,NA,Miami Heat,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.65,NA,57,0.4,28,0.61,0.4,0.6,0.39,-0.24,NA,-0.04,NA,-0.25,NA,Neds,0.16000000000000003
2024-01-15T22:44:06Z,Utah Jazz v Indiana Pacers,2024-01-16T02:00:00Z,Utah Jazz,Indiana Pacers,Player Assists,Kelly Olynyk,Utah Jazz,5.5,5,NA,Indiana Pacers,16,19476,11621331,411698218,1842236261,NA,NA,NA,NA,0.2,NA,68,0.21,38,0.29,0.2,0.79,0.71,0.01,NA,0.09,NA,0,NA,Sportsbet,0.14
2024-01-15T22:44:06Z,Utah Jazz v Indiana Pacers,2024-01-16T02:00:00Z,Utah Jazz,Indiana Pacers,Player Assists,Kelly Olynyk,Utah Jazz,5.5,4,NA,Indiana Pacers,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,NA,68,0.21,38,0.29,0.2,0.79,0.71,-0.04,NA,0.04,NA,-0.05,NA,Pointsbet,0.14
2024-01-15T22:44:06Z,Utah Jazz v Indiana Pacers,2024-01-16T02:00:00Z,Utah Jazz,Indiana Pacers,Player Assists,Kelly Olynyk,Utah Jazz,5.5,3.4,NA,Indiana Pacers,NA,NA,NA,NA,NA,NA,600279,NA,NA,0.29,NA,68,0.21,38,0.29,0.2,0.79,0.71,-0.09,NA,-0,NA,-0.09,NA,TAB,0.14
2024-01-15T22:44:06Z,Utah Jazz v Indiana Pacers,2024-01-16T02:00:00Z,Utah Jazz,Indiana Pacers,Player Assists,Kelly Olynyk,Utah Jazz,5.5,2.95,NA,Indiana Pacers,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.34,NA,68,0.21,38,0.29,0.2,0.79,0.71,-0.13,NA,-0.05,NA,-0.14,NA,Neds,0.14
2024-01-15T22:44:06Z,Memphis Grizzlies v Golden State Warriors,2024-01-15T23:00:00Z,Memphis Grizzlies,Golden State Warriors,Player Assists,Xavier Tillman,Memphis Grizzlies,3.5,2.63,1.42,Golden State Warriors,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38,0.7,61,0.08,27,0.15,0.2,0.92,0.85,-0.3,0.21,-0.23,0.15,-0.18,0.1,BetRight,0.14
2024-01-15T22:44:06Z,Memphis Grizzlies v Golden State Warriors,2024-01-15T23:00:00Z,Memphis Grizzlies,Golden State Warriors,Player Assists,Xavier Tillman,Memphis Grizzlies,3.5,2.63,1.42,Golden State Warriors,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38,0.7,61,0.08,27,0.15,0.2,0.92,0.85,-0.3,0.21,-0.23,0.15,-0.18,0.1,BetRight,0.14
2024-01-15T22:44:06Z,Memphis Grizzlies v Golden State Warriors,2024-01-15T23:00:00Z,Memphis Grizzlies,Golden State Warriors,Player Assists,Xavier Tillman,Memphis Grizzlies,3.5,2.5,NA,Golden State Warriors,16,19476,11621327,411682356,1842172503,NA,NA,NA,NA,0.4,NA,61,0.08,27,0.15,0.2,0.92,0.85,-0.32,NA,-0.25,NA,-0.2,NA,Sportsbet,0.14
2024-01-15T22:44:06Z,Memphis Grizzlies v Golden State Warriors,2024-01-15T23:00:00Z,Memphis Grizzlies,Golden State Warriors,Player Assists,Xavier Tillman,Memphis Grizzlies,3.5,2.35,1.57,Golden State Warriors,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.43,0.64,61,0.08,27,0.15,0.2,0.92,0.85,-0.34,0.28,-0.28,0.21,-0.23,0.16,Pointsbet,0.14
2024-01-15T22:44:06Z,Memphis Grizzlies v Golden State Warriors,2024-01-15T23:00:00Z,Memphis Grizzlies,Golden State Warriors,Player Assists,Xavier Tillman,Memphis Grizzlies,3.5,2.35,1.55,Golden State Warriors,NA,NA,NA,NA,NA,NA,581442,581443,NA,0.43,0.65,61,0.08,27,0.15,0.2,0.92,0.85,-0.34,0.27,-0.28,0.21,-0.23,0.15,TAB,0.14
2024-01-15T22:44:06Z,Memphis Grizzlies v Golden State Warriors,2024-01-15T23:00:00Z,Memphis Grizzlies,Golden State Warriors,Player Assists,Xavier Tillman,Memphis Grizzlies,3.5,2.3,NA,Golden State Warriors,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.43,NA,61,0.08,27,0.15,0.2,0.92,0.85,-0.35,NA,-0.29,NA,-0.23,NA,Pointsbet,0.14
2024-01-15T22:44:06Z,Memphis Grizzlies v Golden State Warriors,2024-01-15T23:00:00Z,Memphis Grizzlies,Golden State Warriors,Player Assists,Xavier Tillman,Memphis Grizzlies,3.5,2.25,NA,Golden State Warriors,NA,NA,NA,NA,NA,NA,598784,NA,NA,0.44,NA,61,0.08,27,0.15,0.2,0.92,0.85,-0.36,NA,-0.3,NA,-0.24,NA,TAB,0.14
2024-01-15T22:44:06Z,Memphis Grizzlies v Golden State Warriors,2024-01-15T23:00:00Z,Memphis Grizzlies,Golden State Warriors,Player Assists,Xavier Tillman,Memphis Grizzlies,3.5,2.15,1.65,Golden State Warriors,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.47,0.61,61,0.08,27,0.15,0.2,0.92,0.85,-0.38,0.31,-0.32,0.25,-0.27,0.19,Neds,0.14
2024-01-15T22:44:06Z,Memphis Grizzlies v Golden State Warriors,2024-01-15T23:00:00Z,Memphis Grizzlies,Golden State Warriors,Player Assists,Xavier Tillman,Memphis Grizzlies,3.5,1.92,1.65,Golden State Warriors,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,0.61,61,0.08,27,0.15,0.2,0.92,0.85,-0.44,0.31,-0.37,0.25,-0.32,0.19,Neds,0.14
2024-01-15T22:44:06Z,Utah Jazz v Indiana Pacers,2024-01-16T02:00:00Z,Utah Jazz,Indiana Pacers,Player Assists,Andrew Nembhard,Indiana Pacers,7.5,2.85,NA,Utah Jazz,16,19476,11621331,411698219,1842179854,NA,NA,NA,NA,0.35,NA,75,0.16,27,0.11,0,0.84,0.89,-0.19,NA,-0.24,NA,-0.35,NA,Sportsbet,0.13
2024-01-15T22:44:06Z,Utah Jazz v Indiana Pacers,2024-01-16T02:00:00Z,Utah Jazz,Indiana Pacers,Player Assists,Andrew Nembhard,Indiana Pacers,7.5,2.63,1.42,Utah Jazz,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38,0.7,75,0.16,27,0.11,0,0.84,0.89,-0.22,0.14,-0.27,0.18,-0.38,0.3,BetRight,0.13
2024-01-15T22:44:06Z,Utah Jazz v Indiana Pacers,2024-01-16T02:00:00Z,Utah Jazz,Indiana Pacers,Player Assists,Andrew Nembhard,Indiana Pacers,7.5,2.63,1.42,Utah Jazz,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38,0.7,75,0.16,27,0.11,0,0.84,0.89,-0.22,0.14,-0.27,0.18,-0.38,0.3,BetRight,0.13
2024-01-15T22:44:06Z,Utah Jazz v Indiana Pacers,2024-01-16T02:00:00Z,Utah Jazz,Indiana Pacers,Player Assists,Andrew Nembhard,Indiana Pacers,7.5,2.55,NA,Utah Jazz,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.39,NA,75,0.16,27,0.11,0,0.84,0.89,-0.23,NA,-0.28,NA,-0.39,NA,Pointsbet,0.13
2024-01-15T22:44:06Z,Utah Jazz v Indiana Pacers,2024-01-16T02:00:00Z,Utah Jazz,Indiana Pacers,Player assists,Andrew Nembhard,Indiana Pacers,7.5,2.45,NA,Utah Jazz,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41,NA,75,0.16,27,0.11,0,0.84,0.89,-0.25,NA,-0.3,NA,-0.41,NA,BlueBet,0.13
2024-01-15T22:44:06Z,Utah Jazz v Indiana Pacers,2024-01-16T02:00:00Z,Utah Jazz,Indiana Pacers,Player Assists,Andrew Nembhard,Indiana Pacers,7.5,2.4,NA,Utah Jazz,NA,NA,NA,NA,NA,NA,600288,NA,NA,0.42,NA,75,0.16,27,0.11,0,0.84,0.89,-0.26,NA,-0.31,NA,-0.42,NA,TAB,0.13
2024-01-15T22:44:06Z,Utah Jazz v Indiana Pacers,2024-01-16T02:00:00Z,Utah Jazz,Indiana Pacers,Player Assists,Andrew Nembhard,Indiana Pacers,7.5,2.1,NA,Utah Jazz,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.48,NA,75,0.16,27,0.11,0,0.84,0.89,-0.32,NA,-0.37,NA,-0.48,NA,Neds,0.13
2024-01-15T22:44:06Z,Los Angeles Lakers v Oklahoma City Thunder,2024-01-16T03:30:00Z,Los Angeles Lakers,Oklahoma City Thunder,Player Assists,Anthony Davis,Los Angeles Lakers,3.5,1.89,1.83,Oklahoma City Thunder,NA,NA,NA,NA,NA,NA,NA,NA,2024-01-16,0.53,0.55,56,0.3,38,0.47,0.6,0.7,0.53,-0.23,0.15,-0.06,-0.02,0.07,-0.15,Unibet,0.13
2024-01-15T22:44:06Z,Los Angeles Lakers v Oklahoma City Thunder,2024-01-16T03:30:00Z,Los Angeles Lakers,Oklahoma City Thunder,Player Assists,Anthony Davis,Los Angeles Lakers,3.5,1.8,1.96,Oklahoma City Thunder,16,19476,11621332,411688891,1841804478,1841804479,NA,NA,NA,0.56,0.51,56,0.3,38,0.47,0.6,0.7,0.53,-0.25,0.19,-0.08,0.02,0.04,-0.11,Sportsbet,0.13
2024-01-15T22:44:06Z,Los Angeles Lakers v Oklahoma City Thunder,2024-01-16T03:30:00Z,Los Angeles Lakers,Oklahoma City Thunder,Player Assists,Anthony Davis,Los Angeles Lakers,3.5,1.78,NA,Oklahoma City Thunder,16,19476,11621332,411688936,1841804648,NA,NA,NA,NA,0.56,NA,56,0.3,38,0.47,0.6,0.7,0.53,-0.26,NA,-0.09,NA,0.04,NA,Sportsbet,0.13
2024-01-15T22:44:06Z,Los Angeles Lakers v Oklahoma City Thunder,2024-01-16T03:30:00Z,Los Angeles Lakers,Oklahoma City Thunder,Player Assists,Anthony Davis,Los Angeles Lakers,3.5,1.75,2,Oklahoma City Thunder,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.57,0.5,56,0.3,38,0.47,0.6,0.7,0.53,-0.27,0.2,-0.1,0.03,0.03,-0.1,Neds,0.13
2024-01-15T22:44:06Z,Los Angeles Lakers v Oklahoma City Thunder,2024-01-16T03:30:00Z,Los Angeles Lakers,Oklahoma City Thunder,Player Assists,Anthony Davis,Los Angeles Lakers,3.5,1.74,2.05,Oklahoma City Thunder,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.57,0.49,56,0.3,38,0.47,0.6,0.7,0.53,-0.27,0.21,-0.1,0.04,0.03,-0.09,Pointsbet,0.13
2024-01-15T22:44:06Z,Los Angeles Lakers v Oklahoma City Thunder,2024-01-16T03:30:00Z,Los Angeles Lakers,Oklahoma City Thunder,Player Assists,Anthony Davis,Los Angeles Lakers,3.5,1.71,NA,Oklahoma City Thunder,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.58,NA,56,0.3,38,0.47,0.6,0.7,0.53,-0.28,NA,-0.11,NA,0.02,NA,Pointsbet,0.13
2024-01-15T22:44:06Z,Los Angeles Lakers v Oklahoma City Thunder,2024-01-16T03:30:00Z,Los Angeles Lakers,Oklahoma City Thunder,Player Assists,Anthony Davis,Los Angeles Lakers,3.5,1.65,NA,Oklahoma City Thunder,NA,NA,NA,NA,NA,NA,600637,NA,NA,0.61,NA,56,0.3,38,0.47,0.6,0.7,0.53,-0.3,NA,-0.13,NA,-0.01,NA,TAB,0.13
2024-01-15T22:44:06Z,Los Angeles Lakers v Oklahoma City Thunder,2024-01-16T03:30:00Z,Los Angeles Lakers,Oklahoma City Thunder,Player Assists,Anthony Davis,Los Angeles Lakers,3.5,1.62,2.1,Oklahoma City Thunder,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.62,0.48,56,0.3,38,0.47,0.6,0.7,0.53,-0.31,0.22,-0.14,0.05,-0.02,-0.08,BetRight,0.13
2024-01-15T22:44:06Z,Los Angeles Lakers v Oklahoma City Thunder,2024-01-16T03:30:00Z,Los Angeles Lakers,Oklahoma City Thunder,Player Assists,Anthony Davis,Los Angeles Lakers,3.5,1.62,2.1,Oklahoma City Thunder,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.62,0.48,56,0.3,38,0.47,0.6,0.7,0.53,-0.31,0.22,-0.14,0.05,-0.02,-0.08,BetRight,0.13
2024-01-15T22:44:06Z,Los Angeles Lakers v Oklahoma City Thunder,2024-01-16T03:30:00Z,Los Angeles Lakers,Oklahoma City Thunder,Player Assists,Anthony Davis,Los Angeles Lakers,3.5,1.6,2,Oklahoma City Thunder,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.62,0.5,56,0.3,38,0.47,0.6,0.7,0.53,-0.32,0.2,-0.15,0.03,-0.03,-0.1,Neds,0.13
2024-01-15T22:44:06Z,Los Angeles Lakers v Oklahoma City Thunder,2024-01-16T03:30:00Z,Los Angeles Lakers,Oklahoma City Thunder,Player assists,Anthony Davis,Los Angeles Lakers,3.5,1.52,NA,Oklahoma City Thunder,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.66,NA,56,0.3,38,0.47,0.6,0.7,0.53,-0.35,NA,-0.18,NA,-0.06,NA,BlueBet,0.13
2024-01-15T22:44:06Z,Los Angeles Lakers v Oklahoma City Thunder,2024-01-16T03:30:00Z,Los Angeles Lakers,Oklahoma City Thunder,Player Assists,Austin Reaves,Los Angeles Lakers,5.5,1.92,1.82,Oklahoma City Thunder,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,0.55,64,0.2,40,0.45,0.5,0.8,0.55,-0.32,0.25,-0.07,0,-0.02,-0.05,Neds,0.13
2024-01-15T22:44:06Z,Los Angeles Lakers v Oklahoma City Thunder,2024-01-16T03:30:00Z,Los Angeles Lakers,Oklahoma City Thunder,Player Assists,Austin Reaves,Los Angeles Lakers,5.5,1.88,1.85,Oklahoma City Thunder,NA,NA,NA,NA,NA,NA,NA,NA,2024-01-16,0.53,0.54,64,0.2,40,0.45,0.5,0.8,0.55,-0.33,0.26,-0.08,0.01,-0.03,-0.04,Unibet,0.13
