timestamp,match,start_time,home_team,away_team,market_name,player_name,player_team,line,over_price,under_price,opposition_team,date,implied_prob_over,implied_prob_under,games_played_2022_2023,empirical_prob_over_2022_23,games_played_2023_2024,empirical_prob_over_2023_24,empirical_prob_last_10,empirical_prob_under_2022_23,empirical_prob_under_2023_24,diff_over_2022_23,diff_under_2022_23,diff_over_2023_24,diff_under_2023_24,diff_over_last_10,diff_under_last_10,agency,variation
2024-01-21T22:58:03Z,Houston Rockets v Boston Celtics,2024-01-22T00:00:00Z,Houston Rockets,Boston Celtics,Player Assists,Amen Thompson,Houston Rockets,3.5,2.4,NA,Boston Celtics,NA,0.42,NA,NA,NA,22,0.14,0.1,NA,0.86,NA,NA,-0.28,NA,-0.32,NA,Neds,0.29
2024-01-21T22:58:03Z,Houston Rockets v Boston Celtics,2024-01-22T00:00:00Z,Houston Rockets,Boston Celtics,Player Assists,Amen Thompson,Houston Rockets,3.5,1.4,NA,Boston Celtics,NA,0.71,NA,NA,NA,22,0.14,0.1,NA,0.86,NA,NA,-0.58,NA,-0.61,NA,Pointsbet,0.29
2024-01-21T22:58:03Z,Washington Wizards v Denver Nuggets,2024-01-21T23:00:00Z,Washington Wizards,Denver Nuggets,Player Assists,Daniel Gafford,Washington Wizards,1.5,3,1.36,Denver Nuggets,NA,0.33,0.74,78,0.32,36,0.44,0.3,0.68,0.56,-0.01,-0.06,0.11,-0.18,-0.03,-0.04,TAB,0.29
2024-01-21T22:58:03Z,Washington Wizards v Denver Nuggets,2024-01-21T23:00:00Z,Washington Wizards,Denver Nuggets,Player Assists,Daniel Gafford,Washington Wizards,1.5,2.8,NA,Denver Nuggets,NA,0.36,NA,78,0.32,36,0.44,0.3,0.68,0.56,-0.04,NA,0.09,NA,-0.06,NA,TAB,0.29
2024-01-21T22:58:03Z,Washington Wizards v Denver Nuggets,2024-01-21T23:00:00Z,Washington Wizards,Denver Nuggets,Player Assists,Daniel Gafford,Washington Wizards,1.5,1.6,NA,Denver Nuggets,NA,0.62,NA,78,0.32,36,0.44,0.3,0.68,0.56,-0.3,NA,-0.18,NA,-0.32,NA,Neds,0.29
2024-01-21T22:58:03Z,Houston Rockets v Boston Celtics,2024-01-22T00:00:00Z,Houston Rockets,Boston Celtics,Player Assists,Amen Thompson,Houston Rockets,5.5,6.6,NA,Boston Celtics,NA,0.15,NA,NA,NA,22,0.05,0,NA,0.95,NA,NA,-0.11,NA,-0.15,NA,Neds,0.19999999999999998
2024-01-21T22:58:03Z,Houston Rockets v Boston Celtics,2024-01-22T00:00:00Z,Houston Rockets,Boston Celtics,Player Assists,Amen Thompson,Houston Rockets,5.5,2.85,NA,Boston Celtics,NA,0.35,NA,NA,NA,22,0.05,0,NA,0.95,NA,NA,-0.31,NA,-0.35,NA,Pointsbet,0.19999999999999998
2024-01-21T22:58:03Z,Houston Rockets v Boston Celtics,2024-01-22T00:00:00Z,Houston Rockets,Boston Celtics,Player Assists,Dillon Brooks,Houston Rockets,1.5,2.25,1.6,Boston Celtics,NA,0.44,0.62,73,0.67,32,0.44,0.2,0.33,0.56,0.23,-0.3,-0.01,-0.06,-0.24,0.18,TAB,0.18
2024-01-21T22:58:03Z,Houston Rockets v Boston Celtics,2024-01-22T00:00:00Z,Houston Rockets,Boston Celtics,Player Assists,Dillon Brooks,Houston Rockets,1.5,1.62,NA,Boston Celtics,NA,0.62,NA,73,0.67,32,0.44,0.2,0.33,0.56,0.05,NA,-0.18,NA,-0.42,NA,Neds,0.18
2024-01-21T22:58:03Z,Washington Wizards v Denver Nuggets,2024-01-21T23:00:00Z,Washington Wizards,Denver Nuggets,Player Assists,Delon Wright,Washington Wizards,3.5,2.2,1.62,Denver Nuggets,NA,0.45,0.62,50,0.48,20,0.4,0.4,0.52,0.6,0.03,-0.1,-0.05,-0.02,-0.05,-0.02,TAB,0.14999999999999997
2024-01-21T22:58:03Z,Washington Wizards v Denver Nuggets,2024-01-21T23:00:00Z,Washington Wizards,Denver Nuggets,Player Assists,Delon Wright,Washington Wizards,3.5,2.1,1.65,Denver Nuggets,NA,0.48,0.61,50,0.48,20,0.4,0.4,0.52,0.6,0,-0.09,-0.08,-0.01,-0.08,-0.01,BetRight,0.14999999999999997
2024-01-21T22:58:03Z,Washington Wizards v Denver Nuggets,2024-01-21T23:00:00Z,Washington Wizards,Denver Nuggets,Player Assists,Delon Wright,Washington Wizards,3.5,2.1,1.65,Denver Nuggets,NA,0.48,0.61,50,0.48,20,0.4,0.4,0.52,0.6,0,-0.09,-0.08,-0.01,-0.08,-0.01,BetRight,0.14999999999999997
2024-01-21T22:58:03Z,Washington Wizards v Denver Nuggets,2024-01-21T23:00:00Z,Washington Wizards,Denver Nuggets,Player Assists,Delon Wright,Washington Wizards,3.5,2.05,NA,Denver Nuggets,NA,0.49,NA,50,0.48,20,0.4,0.4,0.52,0.6,-0.01,NA,-0.09,NA,-0.09,NA,TAB,0.14999999999999997
2024-01-21T22:58:03Z,Washington Wizards v Denver Nuggets,2024-01-21T23:00:00Z,Washington Wizards,Denver Nuggets,Player assists,Delon Wright,Washington Wizards,3.5,1.97,NA,Denver Nuggets,NA,0.51,NA,50,0.48,20,0.4,0.4,0.52,0.6,-0.03,NA,-0.11,NA,-0.11,NA,BlueBet,0.14999999999999997
2024-01-21T22:58:03Z,Washington Wizards v Denver Nuggets,2024-01-21T23:00:00Z,Washington Wizards,Denver Nuggets,Player Assists,Delon Wright,Washington Wizards,3.5,1.68,NA,Denver Nuggets,NA,0.6,NA,50,0.48,20,0.4,0.4,0.52,0.6,-0.12,NA,-0.2,NA,-0.2,NA,Neds,0.14999999999999997
2024-01-21T22:58:03Z,Washington Wizards v Denver Nuggets,2024-01-21T23:00:00Z,Washington Wizards,Denver Nuggets,Player Assists,Delon Wright,Washington Wizards,1.5,1.22,NA,Denver Nuggets,NA,0.82,NA,50,0.86,20,0.85,0.9,0.14,0.15,0.04,NA,0.03,NA,0.08,NA,TAB,0.14
2024-01-21T22:58:03Z,Washington Wizards v Denver Nuggets,2024-01-21T23:00:00Z,Washington Wizards,Denver Nuggets,Player Assists,Delon Wright,Washington Wizards,1.5,1.15,4.6,Denver Nuggets,NA,0.87,0.22,50,0.86,20,0.85,0.9,0.14,0.15,-0.01,-0.08,-0.02,-0.07,0.03,-0.12,BetRight,0.14
2024-01-21T22:58:03Z,Washington Wizards v Denver Nuggets,2024-01-21T23:00:00Z,Washington Wizards,Denver Nuggets,Player Assists,Delon Wright,Washington Wizards,1.5,1.04,NA,Denver Nuggets,NA,0.96,NA,50,0.86,20,0.85,0.9,0.14,0.15,-0.1,NA,-0.11,NA,-0.06,NA,Neds,0.14
2024-01-21T22:58:03Z,Washington Wizards v Denver Nuggets,2024-01-21T23:00:00Z,Washington Wizards,Denver Nuggets,Player Assists,Nikola Jokic,Denver Nuggets,11.5,4.8,NA,Washington Wizards,NA,0.21,NA,68,0.25,41,0.22,0.2,0.75,0.78,0.04,NA,0.01,NA,-0.01,NA,Sportsbet,0.13000000000000003
2024-01-21T22:58:03Z,Washington Wizards v Denver Nuggets,2024-01-21T23:00:00Z,Washington Wizards,Denver Nuggets,Player Assists,Nikola Jokic,Denver Nuggets,11.5,4.1,NA,Washington Wizards,NA,0.24,NA,68,0.25,41,0.22,0.2,0.75,0.78,0.01,NA,-0.02,NA,-0.04,NA,BetRight,0.13000000000000003
2024-01-21T22:58:03Z,Washington Wizards v Denver Nuggets,2024-01-21T23:00:00Z,Washington Wizards,Denver Nuggets,Player Assists,Nikola Jokic,Denver Nuggets,11.5,3.9,NA,Washington Wizards,NA,0.26,NA,68,0.25,41,0.22,0.2,0.75,0.78,-0.01,NA,-0.04,NA,-0.06,NA,Pointsbet,0.13000000000000003
2024-01-21T22:58:03Z,Washington Wizards v Denver Nuggets,2024-01-21T23:00:00Z,Washington Wizards,Denver Nuggets,Player Assists,Nikola Jokic,Denver Nuggets,11.5,3.9,NA,Washington Wizards,NA,0.26,NA,68,0.25,41,0.22,0.2,0.75,0.78,-0.01,NA,-0.04,NA,-0.06,NA,TopSport,0.13000000000000003
2024-01-21T22:58:03Z,Washington Wizards v Denver Nuggets,2024-01-21T23:00:00Z,Washington Wizards,Denver Nuggets,Player Assists,Nikola Jokic,Denver Nuggets,11.5,3.75,NA,Washington Wizards,NA,0.27,NA,68,0.25,41,0.22,0.2,0.75,0.78,-0.02,NA,-0.05,NA,-0.07,NA,TAB,0.13000000000000003
2024-01-21T22:58:03Z,Washington Wizards v Denver Nuggets,2024-01-21T23:00:00Z,Washington Wizards,Denver Nuggets,Player assists,Nikola Jokic,Denver Nuggets,11.5,3.7,NA,Washington Wizards,NA,0.27,NA,68,0.25,41,0.22,0.2,0.75,0.78,-0.02,NA,-0.05,NA,-0.07,NA,BlueBet,0.13000000000000003
2024-01-21T22:58:03Z,Washington Wizards v Denver Nuggets,2024-01-21T23:00:00Z,Washington Wizards,Denver Nuggets,Player Assists,Nikola Jokic,Denver Nuggets,11.5,2.9,NA,Washington Wizards,NA,0.34,NA,68,0.25,41,0.22,0.2,0.75,0.78,-0.09,NA,-0.13,NA,-0.14,NA,Neds,0.13000000000000003
2024-01-21T22:58:03Z,Washington Wizards v Denver Nuggets,2024-01-21T23:00:00Z,Washington Wizards,Denver Nuggets,Player Assists,Nikola Jokic,Denver Nuggets,5.5,1.16,NA,Washington Wizards,NA,0.86,NA,68,0.96,41,0.85,0.8,0.04,0.15,0.09,NA,-0.01,NA,-0.06,NA,TopSport,0.13
2024-01-21T22:58:03Z,Washington Wizards v Denver Nuggets,2024-01-21T23:00:00Z,Washington Wizards,Denver Nuggets,Player Assists,Nikola Jokic,Denver Nuggets,5.5,1.1,5.75,Washington Wizards,NA,0.91,0.17,68,0.96,41,0.85,0.8,0.04,0.15,0.05,-0.13,-0.06,-0.03,-0.11,0.03,BetRight,0.13
2024-01-21T22:58:03Z,Washington Wizards v Denver Nuggets,2024-01-21T23:00:00Z,Washington Wizards,Denver Nuggets,Player Assists,Nikola Jokic,Denver Nuggets,5.5,1.1,NA,Washington Wizards,NA,0.91,NA,68,0.96,41,0.85,0.8,0.04,0.15,0.05,NA,-0.06,NA,-0.11,NA,Pointsbet,0.13
2024-01-21T22:58:03Z,Washington Wizards v Denver Nuggets,2024-01-21T23:00:00Z,Washington Wizards,Denver Nuggets,Player Assists,Nikola Jokic,Denver Nuggets,5.5,1.1,NA,Washington Wizards,NA,0.91,NA,68,0.96,41,0.85,0.8,0.04,0.15,0.05,NA,-0.06,NA,-0.11,NA,TAB,0.13
2024-01-21T22:58:03Z,Washington Wizards v Denver Nuggets,2024-01-21T23:00:00Z,Washington Wizards,Denver Nuggets,Player Assists,Nikola Jokic,Denver Nuggets,5.5,1.07,NA,Washington Wizards,NA,0.93,NA,68,0.96,41,0.85,0.8,0.04,0.15,0.02,NA,-0.08,NA,-0.13,NA,Sportsbet,0.13
2024-01-21T22:58:03Z,Washington Wizards v Denver Nuggets,2024-01-21T23:00:00Z,Washington Wizards,Denver Nuggets,Player Assists,Nikola Jokic,Denver Nuggets,5.5,1.06,NA,Washington Wizards,NA,0.94,NA,68,0.96,41,0.85,0.8,0.04,0.15,0.01,NA,-0.09,NA,-0.14,NA,Sportsbet,0.13
2024-01-21T22:58:03Z,Washington Wizards v Denver Nuggets,2024-01-21T23:00:00Z,Washington Wizards,Denver Nuggets,Player Assists,Nikola Jokic,Denver Nuggets,5.5,1.01,NA,Washington Wizards,NA,0.99,NA,68,0.96,41,0.85,0.8,0.04,0.15,-0.03,NA,-0.14,NA,-0.19,NA,Neds,0.13
2024-01-21T22:58:03Z,Houston Rockets v Boston Celtics,2024-01-22T00:00:00Z,Houston Rockets,Boston Celtics,Player Assists,Alperen Sengun,Houston Rockets,5.5,2.75,NA,Boston Celtics,NA,0.36,NA,75,0.29,41,0.37,0.2,0.71,0.63,-0.07,NA,0,NA,-0.16,NA,Sportsbet,0.12
