timestamp,match,start_time,home_team,away_team,market_name,player_name,player_team,line,over_price,under_price,opposition_team,EventKey,MarketKey,OutcomeKey,OutcomeKey_unders,date,implied_prob_over,implied_prob_under,games_played_2022_2023,empirical_prob_over_2022_23,games_played_2023_2024,empirical_prob_over_2023_24,empirical_prob_last_10,empirical_prob_under_2022_23,empirical_prob_under_2023_24,diff_over_2022_23,diff_under_2022_23,diff_over_2023_24,diff_under_2023_24,diff_over_last_10,diff_under_last_10,agency,variation
2024-02-04T21:42:50Z,Oklahoma City Thunder v Toronto Raptors,2024-02-05T00:00:00Z,Oklahoma City Thunder,Toronto Raptors,Player Assists,Jakob Poeltl,Toronto Raptors,1.5,1.65,NA,Oklahoma City Thunder,NA,NA,NA,NA,NA,0.61,NA,72,0.76,37,0.68,0.9,0.24,0.32,0.16,NA,0.07,NA,0.29,NA,TAB,0.21999999999999997
2024-02-04T21:42:50Z,Oklahoma City Thunder v Toronto Raptors,2024-02-05T00:00:00Z,Oklahoma City Thunder,Toronto Raptors,Player Assists,Jakob Poeltl,Toronto Raptors,1.5,1.6,2.25,Oklahoma City Thunder,NA,NA,NA,NA,NA,0.62,0.44,72,0.76,37,0.68,0.9,0.24,0.32,0.14,-0.21,0.05,-0.12,0.28,-0.34,TAB,0.21999999999999997
2024-02-04T21:42:50Z,Oklahoma City Thunder v Toronto Raptors,2024-02-05T00:00:00Z,Oklahoma City Thunder,Toronto Raptors,Player Assists,Jakob Poeltl,Toronto Raptors,1.5,1.2,NA,Oklahoma City Thunder,NA,NA,NA,NA,NA,0.83,NA,72,0.76,37,0.68,0.9,0.24,0.32,-0.07,NA,-0.16,NA,0.07,NA,Neds,0.21999999999999997
2024-02-04T21:42:50Z,Oklahoma City Thunder v Toronto Raptors,2024-02-05T00:00:00Z,Oklahoma City Thunder,Toronto Raptors,Player Assists,Luguentz Dort,Oklahoma City Thunder,1.5,2.65,1.45,Toronto Raptors,NA,NA,NA,NA,NA,0.38,0.69,74,0.61,47,0.36,0,0.39,0.64,0.23,-0.3,-0.02,-0.05,-0.38,0.31,TAB,0.21999999999999997
2024-02-04T21:42:50Z,Oklahoma City Thunder v Toronto Raptors,2024-02-05T00:00:00Z,Oklahoma City Thunder,Toronto Raptors,Player Assists,Luguentz Dort,Oklahoma City Thunder,1.5,2.5,NA,Toronto Raptors,NA,NA,NA,NA,NA,0.4,NA,74,0.61,47,0.36,0,0.39,0.64,0.21,NA,-0.04,NA,-0.4,NA,TAB,0.21999999999999997
2024-02-04T21:42:50Z,Oklahoma City Thunder v Toronto Raptors,2024-02-05T00:00:00Z,Oklahoma City Thunder,Toronto Raptors,Player Assists,Luguentz Dort,Oklahoma City Thunder,1.5,1.68,NA,Toronto Raptors,NA,NA,NA,NA,NA,0.6,NA,74,0.61,47,0.36,0,0.39,0.64,0.01,NA,-0.23,NA,-0.6,NA,Neds,0.21999999999999997
2024-02-04T21:42:50Z,Oklahoma City Thunder v Toronto Raptors,2024-02-05T00:00:00Z,Oklahoma City Thunder,Toronto Raptors,Player Assists,Jakob Poeltl,Toronto Raptors,3.5,5,NA,Oklahoma City Thunder,NA,NA,NA,NA,NA,0.2,NA,72,0.33,37,0.24,0.3,0.67,0.76,0.13,NA,0.04,NA,0.1,NA,TAB,0.2
2024-02-04T21:42:50Z,Oklahoma City Thunder v Toronto Raptors,2024-02-05T00:00:00Z,Oklahoma City Thunder,Toronto Raptors,Player Assists,Jakob Poeltl,Toronto Raptors,3.5,4.75,NA,Oklahoma City Thunder,NA,NA,NA,NA,NA,0.21,NA,72,0.33,37,0.24,0.3,0.67,0.76,0.12,NA,0.03,NA,0.09,NA,BetRight,0.2
2024-02-04T21:42:50Z,Oklahoma City Thunder v Toronto Raptors,2024-02-05T00:00:00Z,Oklahoma City Thunder,Toronto Raptors,Player assists,Jakob Poeltl,Toronto Raptors,3.5,4.4,NA,Oklahoma City Thunder,NA,NA,NA,NA,NA,0.23,NA,72,0.33,37,0.24,0.3,0.67,0.76,0.11,NA,0.02,NA,0.07,NA,BlueBet,0.2
2024-02-04T21:42:50Z,Oklahoma City Thunder v Toronto Raptors,2024-02-05T00:00:00Z,Oklahoma City Thunder,Toronto Raptors,Player Assists,Jakob Poeltl,Toronto Raptors,3.5,2.5,NA,Oklahoma City Thunder,NA,NA,NA,NA,NA,0.4,NA,72,0.33,37,0.24,0.3,0.67,0.76,-0.07,NA,-0.16,NA,-0.1,NA,Neds,0.2
2024-02-04T21:42:50Z,Denver Nuggets v Portland Trail Blazers,2024-02-05T01:30:00Z,Denver Nuggets,Portland Trail Blazers,Player Assists,Kentavious Caldwell-Pope,Denver Nuggets,1.5,1.8,1.95,Portland Trail Blazers,NA,NA,NA,NA,NA,0.56,0.51,76,0.66,47,0.7,0.6,0.34,0.3,0.1,-0.17,0.15,-0.21,0.04,-0.11,TAB,0.18999999999999995
2024-02-04T21:42:50Z,Denver Nuggets v Portland Trail Blazers,2024-02-05T01:30:00Z,Denver Nuggets,Portland Trail Blazers,Player Assists,Kentavious Caldwell-Pope,Denver Nuggets,1.5,1.75,NA,Portland Trail Blazers,NA,NA,NA,NA,NA,0.57,NA,76,0.66,47,0.7,0.6,0.34,0.3,0.09,NA,0.13,NA,0.03,NA,TAB,0.18999999999999995
2024-02-04T21:42:50Z,Denver Nuggets v Portland Trail Blazers,2024-02-05T01:30:00Z,Denver Nuggets,Portland Trail Blazers,Player Assists,Kentavious Caldwell-Pope,Denver Nuggets,1.5,1.33,NA,Portland Trail Blazers,NA,NA,NA,NA,NA,0.75,NA,76,0.66,47,0.7,0.6,0.34,0.3,-0.09,NA,-0.05,NA,-0.15,NA,Neds,0.18999999999999995
2024-02-04T21:42:50Z,Charlotte Hornets v Indiana Pacers,2024-02-04T23:00:00Z,Charlotte Hornets,Indiana Pacers,Player Assists,Brandon Miller,Charlotte Hornets,3.5,2.7,NA,Indiana Pacers,1761868,51837682,2,NA,NA,0.37,NA,NA,NA,42,0.14,0.2,NA,0.86,NA,NA,-0.23,NA,-0.17,NA,Pointsbet,0.17000000000000004
2024-02-04T21:42:50Z,Charlotte Hornets v Indiana Pacers,2024-02-04T23:00:00Z,Charlotte Hornets,Indiana Pacers,Player Assists,Brandon Miller,Charlotte Hornets,3.5,2.5,NA,Indiana Pacers,NA,NA,NA,NA,NA,0.4,NA,NA,NA,42,0.14,0.2,NA,0.86,NA,NA,-0.26,NA,-0.2,NA,Sportsbet,0.17000000000000004
2024-02-04T21:42:50Z,Charlotte Hornets v Indiana Pacers,2024-02-04T23:00:00Z,Charlotte Hornets,Indiana Pacers,Player Assists,Brandon Miller,Charlotte Hornets,3.5,2.5,NA,Indiana Pacers,NA,NA,NA,NA,NA,0.4,NA,NA,NA,42,0.14,0.2,NA,0.86,NA,NA,-0.26,NA,-0.2,NA,TAB,0.17000000000000004
2024-02-04T21:42:50Z,Charlotte Hornets v Indiana Pacers,2024-02-04T23:00:00Z,Charlotte Hornets,Indiana Pacers,Player Assists,Brandon Miller,Charlotte Hornets,3.5,2.05,1.7,Indiana Pacers,NA,NA,NA,NA,NA,0.49,0.59,NA,NA,42,0.14,0.2,NA,0.86,NA,NA,-0.34,0.27,-0.29,0.21,Neds,0.17000000000000004
