timestamp,match,start_time,home_team,away_team,market_name,player_name,player_team,line,over_price,under_price,opposition_team,EventKey,MarketKey,OutcomeKey,OutcomeKey_unders,date,implied_prob_over,implied_prob_under,games_played_2022_2023,empirical_prob_over_2022_23,games_played_2023_2024,empirical_prob_over_2023_24,empirical_prob_last_10,empirical_prob_under_2022_23,empirical_prob_under_2023_24,diff_over_2022_23,diff_under_2022_23,diff_over_2023_24,diff_under_2023_24,diff_over_last_10,diff_under_last_10,agency,variation
<<<<<<< HEAD
2024-01-28T21:34:41Z,Orlando Magic v Phoenix Suns,2024-01-28T23:00:00Z,Orlando Magic,Phoenix Suns,Player Assists,Jusuf Nurkic,Phoenix Suns,5.5,4.4,NA,Orlando Magic,NA,NA,NA,NA,NA,0.23,NA,52,0.12,43,0.19,0.1,0.88,0.81,-0.11,NA,-0.04,NA,-0.13,NA,Neds,0.77
2024-01-28T21:34:41Z,Orlando Magic v Phoenix Suns,2024-01-28T23:00:00Z,Orlando Magic,Phoenix Suns,Player Assists,Jusuf Nurkic,Phoenix Suns,5.5,1,1,Orlando Magic,NA,NA,NA,NA,NA,1,1,52,0.12,43,0.19,0.1,0.88,0.81,-0.88,-0.11,-0.81,-0.19,-0.9,-0.1,Sportsbet,0.77
2024-01-28T21:34:41Z,Orlando Magic v Phoenix Suns,2024-01-28T23:00:00Z,Orlando Magic,Phoenix Suns,Player Assists,Jusuf Nurkic,Phoenix Suns,4.5,2.9,NA,Orlando Magic,NA,NA,NA,NA,NA,0.34,NA,52,0.15,43,0.3,0.3,0.85,0.7,-0.19,NA,-0.04,NA,-0.04,NA,BetRight,0.6599999999999999
2024-01-28T21:34:41Z,Orlando Magic v Phoenix Suns,2024-01-28T23:00:00Z,Orlando Magic,Phoenix Suns,Player assists,Jusuf Nurkic,Phoenix Suns,4.5,2.75,NA,Orlando Magic,NA,NA,NA,NA,NA,0.36,NA,52,0.15,43,0.3,0.3,0.85,0.7,-0.21,NA,-0.06,NA,-0.06,NA,BlueBet,0.6599999999999999
2024-01-28T21:34:41Z,Orlando Magic v Phoenix Suns,2024-01-28T23:00:00Z,Orlando Magic,Phoenix Suns,Player Assists,Jusuf Nurkic,Phoenix Suns,4.5,1,1,Orlando Magic,NA,NA,NA,NA,NA,1,1,52,0.15,43,0.3,0.3,0.85,0.7,-0.85,-0.15,-0.7,-0.3,-0.7,-0.3,Sportsbet,0.6599999999999999
2024-01-28T21:34:41Z,Orlando Magic v Phoenix Suns,2024-01-28T23:00:00Z,Orlando Magic,Phoenix Suns,Player Assists,Jusuf Nurkic,Phoenix Suns,3.5,2.15,1.65,Orlando Magic,NA,NA,NA,NA,NA,0.47,0.61,52,0.4,43,0.47,0.5,0.6,0.53,-0.06,-0.01,0,-0.07,0.03,-0.11,Neds,0.53
2024-01-28T21:34:41Z,Orlando Magic v Phoenix Suns,2024-01-28T23:00:00Z,Orlando Magic,Phoenix Suns,Player Assists,Jusuf Nurkic,Phoenix Suns,3.5,1.92,NA,Orlando Magic,NA,NA,NA,NA,NA,0.52,NA,52,0.4,43,0.47,0.5,0.6,0.53,-0.12,NA,-0.06,NA,-0.02,NA,BetRight,0.53
2024-01-28T21:34:41Z,Orlando Magic v Phoenix Suns,2024-01-28T23:00:00Z,Orlando Magic,Phoenix Suns,Player Assists,Jusuf Nurkic,Phoenix Suns,3.5,1.92,1.65,Orlando Magic,NA,NA,NA,NA,NA,0.52,0.61,52,0.4,43,0.47,0.5,0.6,0.53,-0.12,-0.01,-0.06,-0.07,-0.02,-0.11,Neds,0.53
2024-01-28T21:34:41Z,Orlando Magic v Phoenix Suns,2024-01-28T23:00:00Z,Orlando Magic,Phoenix Suns,Player assists,Jusuf Nurkic,Phoenix Suns,3.5,1.82,NA,Orlando Magic,NA,NA,NA,NA,NA,0.55,NA,52,0.4,43,0.47,0.5,0.6,0.53,-0.15,NA,-0.08,NA,-0.05,NA,BlueBet,0.53
2024-01-28T21:34:41Z,Orlando Magic v Phoenix Suns,2024-01-28T23:00:00Z,Orlando Magic,Phoenix Suns,Player Assists,Jusuf Nurkic,Phoenix Suns,3.5,1,1,Orlando Magic,NA,NA,NA,NA,NA,1,1,52,0.4,43,0.47,0.5,0.6,0.53,-0.6,-0.4,-0.53,-0.46,-0.5,-0.5,Sportsbet,0.53
2024-01-28T21:34:41Z,Orlando Magic v Phoenix Suns,2024-01-28T23:00:00Z,Orlando Magic,Phoenix Suns,Player Assists,Wendell Carter Jr.,Orlando Magic,1.5,1.68,NA,Phoenix Suns,NA,NA,NA,NA,NA,0.6,NA,57,0.75,20,0.5,0.3,0.25,0.5,0.16,NA,-0.1,NA,-0.3,NA,TAB,0.10999999999999999
