timestamp,match,start_time,home_team,away_team,market_name,player_name,player_team,line,over_price,under_price,opposition_team,group_by_header,outcome_name,outcome_name_under,EventKey,MarketKey,OutcomeKey,OutcomeKey_unders,date,implied_prob_over,implied_prob_under,games_played_2022_2023,empirical_prob_over_2022_23,games_played_2023_2024,empirical_prob_over_2023_24,empirical_prob_last_10,empirical_prob_under_2022_23,empirical_prob_under_2023_24,diff_over_2022_23,diff_under_2022_23,diff_over_2023_24,diff_under_2023_24,diff_over_last_10,diff_under_last_10,agency,variation
2024-03-01T23:04:05Z,Detroit Pistons v Cleveland Cavaliers,2024-03-02T00:00:00Z,Detroit Pistons,Cleveland Cavaliers,Player Assists,Evan Mobley,Cleveland Cavaliers,2.5,1.85,1.9,Detroit Pistons,NA,NA,NA,NA,NA,NA,NA,NA,0.54,0.53,79,0.59,35,0.51,0.4,0.41,0.49,0.05,-0.12,-0.03,-0.04,-0.14,0.07,Neds,0.19999999999999996
2024-03-01T23:04:05Z,Detroit Pistons v Cleveland Cavaliers,2024-03-02T00:00:00Z,Detroit Pistons,Cleveland Cavaliers,Player Assists,Evan Mobley,Cleveland Cavaliers,2.5,1.36,3,Detroit Pistons,NA,NA,NA,1783596,53565264,33,34,NA,0.74,0.33,79,0.59,35,0.51,0.4,0.41,0.49,-0.14,0.07,-0.22,0.15,-0.34,0.27,Pointsbet,0.19999999999999996
2024-03-01T23:04:05Z,Chicago Bulls v Milwaukee Bucks,2024-03-02T03:00:00Z,Chicago Bulls,Milwaukee Bucks,Player Assists,Patrick Beverley,Milwaukee Bucks,3.5,2.8,1.38,Chicago Bulls,Player Assists Over/Under 3.5 - Patrick Beverley (MIL),Patrick Beverley Over 3.5,Patrick Beverley Under 3.5,NA,NA,NA,NA,NA,0.36,0.72,67,0.34,54,0.33,0.3,0.66,0.67,-0.01,-0.07,-0.02,-0.06,-0.06,-0.02,BetRight,0.18000000000000005
2024-03-01T23:04:05Z,Chicago Bulls v Milwaukee Bucks,2024-03-02T03:00:00Z,Chicago Bulls,Milwaukee Bucks,Player Assists,Patrick Beverley,Milwaukee Bucks,3.5,2.8,NA,Chicago Bulls,Player Assists - Patrick Beverley (MIL),Patrick Beverley 4+,NA,NA,NA,NA,NA,NA,0.36,NA,67,0.34,54,0.33,0.3,0.66,0.67,-0.01,NA,-0.02,NA,-0.06,NA,BetRight,0.18000000000000005
2024-03-01T23:04:05Z,Chicago Bulls v Milwaukee Bucks,2024-03-02T03:00:00Z,Chicago Bulls,Milwaukee Bucks,Player assists,Patrick Beverley,Milwaukee Bucks,3.5,2.65,NA,Chicago Bulls,NA,NA,NA,NA,NA,NA,NA,NA,0.38,NA,67,0.34,54,0.33,0.3,0.66,0.67,-0.03,NA,-0.04,NA,-0.08,NA,BlueBet,0.18000000000000005
2024-03-01T23:04:05Z,Chicago Bulls v Milwaukee Bucks,2024-03-02T03:00:00Z,Chicago Bulls,Milwaukee Bucks,Player Assists,Patrick Beverley,Milwaukee Bucks,3.5,1.85,NA,Chicago Bulls,NA,NA,NA,NA,NA,NA,NA,NA,0.54,NA,67,0.34,54,0.33,0.3,0.66,0.67,-0.2,NA,-0.21,NA,-0.24,NA,Neds,0.18000000000000005
2024-03-01T23:04:05Z,Detroit Pistons v Cleveland Cavaliers,2024-03-02T00:00:00Z,Detroit Pistons,Cleveland Cavaliers,Player assists,Evan Mobley,Cleveland Cavaliers,3.5,2.75,NA,Detroit Pistons,NA,NA,NA,NA,NA,NA,NA,NA,0.36,NA,79,0.29,35,0.29,0.2,0.71,0.71,-0.07,NA,-0.08,NA,-0.16,NA,BlueBet,0.17000000000000004
2024-03-01T23:04:05Z,Detroit Pistons v Cleveland Cavaliers,2024-03-02T00:00:00Z,Detroit Pistons,Cleveland Cavaliers,Player Assists,Evan Mobley,Cleveland Cavaliers,3.5,2.45,NA,Detroit Pistons,NA,NA,NA,NA,NA,NA,NA,NA,0.41,NA,79,0.29,35,0.29,0.2,0.71,0.71,-0.12,NA,-0.12,NA,-0.21,NA,Neds,0.17000000000000004
2024-03-01T23:04:05Z,Detroit Pistons v Cleveland Cavaliers,2024-03-02T00:00:00Z,Detroit Pistons,Cleveland Cavaliers,Player Assists,Evan Mobley,Cleveland Cavaliers,3.5,1.99,NA,Detroit Pistons,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,79,0.29,35,0.29,0.2,0.71,0.71,-0.21,NA,-0.22,NA,-0.3,NA,Sportsbet,0.17000000000000004
2024-03-01T23:04:05Z,Detroit Pistons v Cleveland Cavaliers,2024-03-02T00:00:00Z,Detroit Pistons,Cleveland Cavaliers,Player Assists,Evan Mobley,Cleveland Cavaliers,3.5,1.96,1.8,Detroit Pistons,NA,NA,NA,NA,NA,NA,NA,NA,0.51,0.56,79,0.29,35,0.29,0.2,0.71,0.71,-0.22,0.15,-0.22,0.16,-0.31,0.24,Sportsbet,0.17000000000000004
2024-03-01T23:04:05Z,Detroit Pistons v Cleveland Cavaliers,2024-03-02T00:00:00Z,Detroit Pistons,Cleveland Cavaliers,Player Assists,Evan Mobley,Cleveland Cavaliers,3.5,1.9,1.83,Detroit Pistons,NA,NA,NA,1783596,53565264,35,36,NA,0.53,0.55,79,0.29,35,0.29,0.2,0.71,0.71,-0.24,0.16,-0.24,0.17,-0.33,0.25,Pointsbet,0.17000000000000004
2024-03-01T23:04:05Z,Detroit Pistons v Cleveland Cavaliers,2024-03-02T00:00:00Z,Detroit Pistons,Cleveland Cavaliers,Player Assists,Evan Mobley,Cleveland Cavaliers,3.5,1.87,NA,Detroit Pistons,NA,NA,NA,1783596,53546184,52,NA,NA,0.53,NA,79,0.29,35,0.29,0.2,0.71,0.71,-0.24,NA,-0.25,NA,-0.33,NA,Pointsbet,0.17000000000000004
2024-03-01T23:04:05Z,Minnesota Timberwolves v Sacramento Kings,2024-03-02T01:00:00Z,Minnesota Timberwolves,Sacramento Kings,Player Assists,De'Aaron Fox,Sacramento Kings,7.5,5.25,NA,Minnesota Timberwolves,NA,NA,NA,NA,NA,NA,NA,NA,0.19,NA,73,0.33,51,0.16,0.3,0.67,0.84,0.14,NA,-0.03,NA,0.11,NA,Sportsbet,0.15000000000000002
2024-03-01T23:04:05Z,Minnesota Timberwolves v Sacramento Kings,2024-03-02T01:00:00Z,Minnesota Timberwolves,Sacramento Kings,Player Assists,De'Aaron Fox,Sacramento Kings,7.5,4.6,NA,Minnesota Timberwolves,Player Assists - De'Aaron Fox (SAC),De'Aaron Fox 8+,NA,NA,NA,NA,NA,NA,0.22,NA,73,0.33,51,0.16,0.3,0.67,0.84,0.11,NA,-0.06,NA,0.08,NA,BetRight,0.15000000000000002
2024-03-01T23:04:05Z,Minnesota Timberwolves v Sacramento Kings,2024-03-02T01:00:00Z,Minnesota Timberwolves,Sacramento Kings,Player Assists,De'Aaron Fox,Sacramento Kings,7.5,4.4,NA,Minnesota Timberwolves,NA,NA,NA,1783666,53561523,34,NA,NA,0.23,NA,73,0.33,51,0.16,0.3,0.67,0.84,0.1,NA,-0.07,NA,0.07,NA,Pointsbet,0.15000000000000002
2024-03-01T23:04:05Z,Minnesota Timberwolves v Sacramento Kings,2024-03-02T01:00:00Z,Minnesota Timberwolves,Sacramento Kings,Player assists,De'Aaron Fox,Sacramento Kings,7.5,4.2,NA,Minnesota Timberwolves,NA,NA,NA,NA,NA,NA,NA,NA,0.24,NA,73,0.33,51,0.16,0.3,0.67,0.84,0.09,NA,-0.08,NA,0.06,NA,BlueBet,0.15000000000000002
2024-03-01T23:04:05Z,Minnesota Timberwolves v Sacramento Kings,2024-03-02T01:00:00Z,Minnesota Timberwolves,Sacramento Kings,Player Assists,De'Aaron Fox,Sacramento Kings,7.5,2.95,NA,Minnesota Timberwolves,NA,NA,NA,NA,NA,NA,NA,NA,0.34,NA,73,0.33,51,0.16,0.3,0.67,0.84,-0.01,NA,-0.18,NA,-0.04,NA,Neds,0.15000000000000002
2024-03-01T23:04:05Z,Minnesota Timberwolves v Sacramento Kings,2024-03-02T01:00:00Z,Minnesota Timberwolves,Sacramento Kings,Player Assists,De'Aaron Fox,Sacramento Kings,5.5,2.2,NA,Minnesota Timberwolves,NA,NA,NA,NA,NA,NA,NA,NA,0.45,NA,73,0.58,51,0.51,0.7,0.42,0.49,0.12,NA,0.06,NA,0.25,NA,Sportsbet,0.14999999999999997
2024-03-01T23:04:05Z,Minnesota Timberwolves v Sacramento Kings,2024-03-02T01:00:00Z,Minnesota Timberwolves,Sacramento Kings,Player Assists,De'Aaron Fox,Sacramento Kings,5.5,2.2,1.6,Minnesota Timberwolves,NA,NA,NA,NA,NA,NA,NA,NA,0.45,0.62,73,0.58,51,0.51,0.7,0.42,0.49,0.12,-0.2,0.06,-0.13,0.25,-0.32,Sportsbet,0.14999999999999997
