timestamp,match,start_time,home_team,away_team,market_name,player_name,player_team,line,over_price,under_price,opposition_team,date,implied_prob_over,implied_prob_under,games_played_2022_2023,empirical_prob_over_2022_23,games_played_2023_2024,empirical_prob_over_2023_24,empirical_prob_last_10,empirical_prob_under_2022_23,empirical_prob_under_2023_24,diff_over_2022_23,diff_under_2022_23,diff_over_2023_24,diff_under_2023_24,diff_over_last_10,diff_under_last_10,agency,variation
2024-01-14T22:21:05Z,Portland Trail Blazers v Phoenix Suns,2024-01-15T02:00:00Z,Portland Trail Blazers,Phoenix Suns,Player Assists,Eric Gordon,Phoenix Suns,1.5,2.5,1.5,Portland Trail Blazers,NA,0.4,0.67,68,0.74,31,0.61,0.4,0.26,0.39,0.34,-0.4,0.21,-0.28,0,-0.07,TAB,0.21999999999999997
2024-01-14T22:21:05Z,Portland Trail Blazers v Phoenix Suns,2024-01-15T02:00:00Z,Portland Trail Blazers,Phoenix Suns,Player Assists,Eric Gordon,Phoenix Suns,1.5,1.62,NA,Portland Trail Blazers,NA,0.62,NA,68,0.74,31,0.61,0.4,0.26,0.39,0.12,NA,-0,NA,-0.22,NA,Neds,0.21999999999999997
2024-01-14T22:21:05Z,Miami Heat v Charlotte Hornets,2024-01-14T23:00:00Z,Miami Heat,Charlotte Hornets,Player Assists,Jaime Jaquez Jr.,Miami Heat,3.5,3,NA,Charlotte Hornets,NA,0.33,NA,NA,NA,38,0.32,0.3,NA,0.68,NA,NA,-0.02,NA,-0.03,NA,BetRight,0.14999999999999997
2024-01-14T22:21:05Z,Miami Heat v Charlotte Hornets,2024-01-14T23:00:00Z,Miami Heat,Charlotte Hornets,Player Assists,Jaime Jaquez Jr.,Miami Heat,3.5,2.9,NA,Charlotte Hornets,NA,0.34,NA,NA,NA,38,0.32,0.3,NA,0.68,NA,NA,-0.03,NA,-0.04,NA,Pointsbet,0.14999999999999997
2024-01-14T22:21:05Z,Miami Heat v Charlotte Hornets,2024-01-14T23:00:00Z,Miami Heat,Charlotte Hornets,Player Assists,Jaime Jaquez Jr.,Miami Heat,3.5,2.85,NA,Charlotte Hornets,NA,0.35,NA,NA,NA,38,0.32,0.3,NA,0.68,NA,NA,-0.04,NA,-0.05,NA,Sportsbet,0.14999999999999997
2024-01-14T22:21:05Z,Miami Heat v Charlotte Hornets,2024-01-14T23:00:00Z,Miami Heat,Charlotte Hornets,Player assists,Jaime Jaquez Jr.,Miami Heat,3.5,2.8,NA,Charlotte Hornets,NA,0.36,NA,NA,NA,38,0.32,0.3,NA,0.68,NA,NA,-0.04,NA,-0.06,NA,BlueBet,0.14999999999999997
2024-01-14T22:21:05Z,Miami Heat v Charlotte Hornets,2024-01-14T23:00:00Z,Miami Heat,Charlotte Hornets,Player Assists,Jaime Jaquez Jr.,Miami Heat,3.5,2.6,NA,Charlotte Hornets,NA,0.38,NA,NA,NA,38,0.32,0.3,NA,0.68,NA,NA,-0.07,NA,-0.08,NA,TAB,0.14999999999999997
2024-01-14T22:21:05Z,Miami Heat v Charlotte Hornets,2024-01-14T23:00:00Z,Miami Heat,Charlotte Hornets,Player Assists,Jaime Jaquez Jr.,Miami Heat,3.5,2.1,NA,Charlotte Hornets,NA,0.48,NA,NA,NA,38,0.32,0.3,NA,0.68,NA,NA,-0.16,NA,-0.18,NA,Neds,0.14999999999999997
2024-01-14T22:21:05Z,Minnesota Timberwolves v Los Angeles Clippers,2024-01-15T00:00:00Z,Minnesota Timberwolves,Los Angeles Clippers,Player Assists,Terance Mann,Los Angeles Clippers,1.5,2.4,1.53,Minnesota Timberwolves,NA,0.42,0.65,81,0.65,31,0.48,0.4,0.35,0.52,0.24,-0.31,0.07,-0.14,-0.02,-0.05,TAB,0.13000000000000006
2024-01-14T22:21:05Z,Minnesota Timberwolves v Los Angeles Clippers,2024-01-15T00:00:00Z,Minnesota Timberwolves,Los Angeles Clippers,Player Assists,Terance Mann,Los Angeles Clippers,1.5,2.25,NA,Minnesota Timberwolves,NA,0.44,NA,81,0.65,31,0.48,0.4,0.35,0.52,0.21,NA,0.04,NA,-0.04,NA,TAB,0.13000000000000006
