timestamp,match,start_time,home_team,away_team,market_name,player_name,player_team,line,over_price,under_price,opposition_team,date,implied_prob_over,implied_prob_under,games_played_2022_2023,empirical_prob_over_2022_23,games_played_2023_2024,empirical_prob_over_2023_24,empirical_prob_last_10,empirical_prob_under_2022_23,empirical_prob_under_2023_24,diff_over_2022_23,diff_under_2022_23,diff_over_2023_24,diff_under_2023_24,diff_over_last_10,diff_under_last_10,agency,variation
2023-12-25T00:35:19Z,New York Knicks v Milwaukee Bucks,2023-12-25T17:00:00Z,New York Knicks,Milwaukee Bucks,Player Assists,Isaiah Hartenstein,New York Knicks,1.5,1.58,NA,Milwaukee Bucks,NA,0.63,NA,82,0.34,28,0.43,0.7,0.66,0.57,-0.29,NA,-0.2,NA,0.07,NA,TAB,0.18000000000000005
2023-12-25T00:35:19Z,New York Knicks v Milwaukee Bucks,2023-12-25T17:00:00Z,New York Knicks,Milwaukee Bucks,Player Assists,Isaiah Hartenstein,New York Knicks,1.5,1.53,NA,Milwaukee Bucks,NA,0.65,NA,82,0.34,28,0.43,0.7,0.66,0.57,-0.31,NA,-0.23,NA,0.05,NA,BetRight,0.18000000000000005
2023-12-25T00:35:19Z,New York Knicks v Milwaukee Bucks,2023-12-25T17:00:00Z,New York Knicks,Milwaukee Bucks,Player assists,Isaiah Hartenstein,New York Knicks,1.5,1.42,NA,Milwaukee Bucks,NA,0.7,NA,82,0.34,28,0.43,0.7,0.66,0.57,-0.36,NA,-0.28,NA,-0,NA,BlueBet,0.18000000000000005
2023-12-25T00:35:19Z,New York Knicks v Milwaukee Bucks,2023-12-25T17:00:00Z,New York Knicks,Milwaukee Bucks,Player Assists,Isaiah Hartenstein,New York Knicks,1.5,1.24,NA,Milwaukee Bucks,NA,0.81,NA,82,0.34,28,0.43,0.7,0.66,0.57,-0.46,NA,-0.38,NA,-0.11,NA,Neds,0.18000000000000005
2023-12-25T00:35:19Z,Los Angeles Lakers v Boston Celtics,2023-12-25T22:00:00Z,Los Angeles Lakers,Boston Celtics,Player Assists,Cam Reddish,Los Angeles Lakers,1.5,1.91,NA,Boston Celtics,NA,0.52,NA,40,0.4,25,0.52,0.6,0.6,0.48,-0.12,NA,-0,NA,0.08,NA,Neds,0.16999999999999993
2023-12-25T00:35:19Z,Los Angeles Lakers v Boston Celtics,2023-12-25T22:00:00Z,Los Angeles Lakers,Boston Celtics,Player Assists,Cam Reddish,Los Angeles Lakers,1.5,1.68,2.1,Boston Celtics,NA,0.6,0.48,40,0.4,25,0.52,0.6,0.6,0.48,-0.2,0.12,-0.08,0,0,-0.08,TAB,0.16999999999999993
2023-12-25T00:35:19Z,Los Angeles Lakers v Boston Celtics,2023-12-25T22:00:00Z,Los Angeles Lakers,Boston Celtics,Player Assists,Cam Reddish,Los Angeles Lakers,1.5,1.68,2.1,Boston Celtics,NA,0.6,0.48,40,0.4,25,0.52,0.6,0.6,0.48,-0.2,0.12,-0.08,0,0,-0.08,TAB,0.16999999999999993
2023-12-25T00:35:19Z,Los Angeles Lakers v Boston Celtics,2023-12-25T22:00:00Z,Los Angeles Lakers,Boston Celtics,Player Assists,Cam Reddish,Los Angeles Lakers,1.5,1.6,NA,Boston Celtics,NA,0.62,NA,40,0.4,25,0.52,0.6,0.6,0.48,-0.22,NA,-0.1,NA,-0.03,NA,BetRight,0.16999999999999993
2023-12-25T00:35:19Z,Los Angeles Lakers v Boston Celtics,2023-12-25T22:00:00Z,Los Angeles Lakers,Boston Celtics,Player assists,Cam Reddish,Los Angeles Lakers,1.5,1.45,NA,Boston Celtics,NA,0.69,NA,40,0.4,25,0.52,0.6,0.6,0.48,-0.29,NA,-0.17,NA,-0.09,NA,BlueBet,0.16999999999999993
2023-12-25T00:35:19Z,New York Knicks v Milwaukee Bucks,2023-12-25T17:00:00Z,New York Knicks,Milwaukee Bucks,Player Assists,Isaiah Hartenstein,New York Knicks,3.5,4.75,NA,Milwaukee Bucks,NA,0.21,NA,82,0.1,28,0.07,0.2,0.9,0.93,-0.11,NA,-0.14,NA,-0.01,NA,TAB,0.15
2023-12-25T00:35:19Z,New York Knicks v Milwaukee Bucks,2023-12-25T17:00:00Z,New York Knicks,Milwaukee Bucks,Player Assists,Isaiah Hartenstein,New York Knicks,3.5,2.75,NA,Milwaukee Bucks,NA,0.36,NA,82,0.1,28,0.07,0.2,0.9,0.93,-0.27,NA,-0.29,NA,-0.16,NA,Neds,0.15
2023-12-25T00:35:19Z,Los Angeles Lakers v Boston Celtics,2023-12-25T22:00:00Z,Los Angeles Lakers,Boston Celtics,Player Assists,LeBron James,Los Angeles Lakers,11.5,6.5,NA,Boston Celtics,NA,0.15,NA,55,0,27,0.07,0.1,1,0.93,-0.15,NA,-0.08,NA,-0.05,NA,Sportsbet,0.13000000000000003
2023-12-25T00:35:19Z,Los Angeles Lakers v Boston Celtics,2023-12-25T22:00:00Z,Los Angeles Lakers,Boston Celtics,Player Assists,LeBron James,Los Angeles Lakers,11.5,4.75,NA,Boston Celtics,NA,0.21,NA,55,0,27,0.07,0.1,1,0.93,-0.21,NA,-0.14,NA,-0.11,NA,BetRight,0.13000000000000003
2023-12-25T00:35:19Z,Los Angeles Lakers v Boston Celtics,2023-12-25T22:00:00Z,Los Angeles Lakers,Boston Celtics,Player Assists,LeBron James,Los Angeles Lakers,11.5,4.75,NA,Boston Celtics,NA,0.21,NA,55,0,27,0.07,0.1,1,0.93,-0.21,NA,-0.14,NA,-0.11,NA,Pointsbet,0.13000000000000003
