timestamp,match,start_time,market_name,home_team,home_win,away_team,away_win,margin,agency,player_name,player_team,line,over_price,opposition_team,under_price,total_points_line
2023-10-28T14:14:24Z,Sacramento Kings v Golden State Warriors,2023-10-28T02:00:00Z,Head To Head,Sacramento Kings,1.71,Golden State Warriors,2.15,1.05,Bluebet,NA,NA,NA,NA,NA,NA,NA
2023-10-28T14:14:24Z,Charlotte Hornets v Detroit Pistons,NA,Player assists,Charlotte Hornets,NA,Detroit Pistons,NA,NA,BlueBet,Gordon Hayward,Charlotte Hornets,1.5,1.03,Detroit Pistons,NA,NA
2023-10-28T14:14:24Z,Charlotte Hornets v Detroit Pistons,NA,Player assists,Charlotte Hornets,NA,Detroit Pistons,NA,NA,BlueBet,Gordon Hayward,Charlotte Hornets,4.5,1.95,Detroit Pistons,NA,NA
2023-10-28T14:14:24Z,Charlotte Hornets v Detroit Pistons,NA,Player assists,Charlotte Hornets,NA,Detroit Pistons,NA,NA,BlueBet,Gordon Hayward,Charlotte Hornets,7.5,7,Detroit Pistons,NA,NA
2023-10-28T14:14:24Z,Charlotte Hornets v Detroit Pistons,NA,Player assists,Charlotte Hornets,NA,Detroit Pistons,NA,NA,BlueBet,Gordon Hayward,Charlotte Hornets,9.5,18,Detroit Pistons,NA,NA
2023-10-28T14:14:24Z,Charlotte Hornets v Detroit Pistons,NA,Player assists,Charlotte Hornets,NA,Detroit Pistons,NA,NA,BlueBet,Terry Rozier,Charlotte Hornets,1.5,1.01,Detroit Pistons,NA,NA
2023-10-28T14:14:24Z,Charlotte Hornets v Detroit Pistons,NA,Player assists,Charlotte Hornets,NA,Detroit Pistons,NA,NA,BlueBet,Terry Rozier,Charlotte Hornets,4.5,1.62,Detroit Pistons,NA,NA
2023-10-28T14:14:24Z,Charlotte Hornets v Detroit Pistons,NA,Player assists,Charlotte Hornets,NA,Detroit Pistons,NA,NA,BlueBet,Terry Rozier,Charlotte Hornets,7.5,4.8,Detroit Pistons,NA,NA
2023-10-28T14:14:24Z,Charlotte Hornets v Detroit Pistons,NA,Player assists,Charlotte Hornets,NA,Detroit Pistons,NA,NA,BlueBet,Terry Rozier,Charlotte Hornets,9.5,14,Detroit Pistons,NA,NA
2023-10-28T14:14:24Z,Charlotte Hornets v Detroit Pistons,NA,Player assists,Charlotte Hornets,NA,Detroit Pistons,NA,NA,BlueBet,P.J. Washington,Charlotte Hornets,1.5,1.52,Detroit Pistons,NA,NA
2023-10-28T14:14:24Z,Charlotte Hornets v Detroit Pistons,NA,Player assists,Charlotte Hornets,NA,Detroit Pistons,NA,NA,BlueBet,P.J. Washington,Charlotte Hornets,4.5,9.5,Detroit Pistons,NA,NA
2023-10-28T14:14:24Z,Charlotte Hornets v Detroit Pistons,NA,Player assists,Charlotte Hornets,NA,Detroit Pistons,NA,NA,BlueBet,P.J. Washington,Charlotte Hornets,7.5,26,Detroit Pistons,NA,NA
2023-10-28T14:14:24Z,Charlotte Hornets v Detroit Pistons,NA,Player assists,Charlotte Hornets,NA,Detroit Pistons,NA,NA,BlueBet,Cade Cunningham,Detroit Pistons,1.5,1.01,Charlotte Hornets,NA,NA
2023-10-28T14:14:24Z,Charlotte Hornets v Detroit Pistons,NA,Player assists,Charlotte Hornets,NA,Detroit Pistons,NA,NA,BlueBet,Cade Cunningham,Detroit Pistons,4.5,1.2,Charlotte Hornets,NA,NA
2023-10-28T14:14:24Z,Charlotte Hornets v Detroit Pistons,NA,Player assists,Charlotte Hornets,NA,Detroit Pistons,NA,NA,BlueBet,Cade Cunningham,Detroit Pistons,7.5,2.75,Charlotte Hornets,NA,NA
2023-10-28T14:14:24Z,Charlotte Hornets v Detroit Pistons,NA,Player assists,Charlotte Hornets,NA,Detroit Pistons,NA,NA,BlueBet,Cade Cunningham,Detroit Pistons,9.5,5,Charlotte Hornets,NA,NA
2023-10-28T14:14:24Z,Charlotte Hornets v Detroit Pistons,NA,Player assists,Charlotte Hornets,NA,Detroit Pistons,NA,NA,BlueBet,Ausar Thompson,Detroit Pistons,1.5,1.32,Charlotte Hornets,NA,NA
2023-10-28T14:14:24Z,Charlotte Hornets v Detroit Pistons,NA,Player assists,Charlotte Hornets,NA,Detroit Pistons,NA,NA,BlueBet,Ausar Thompson,Detroit Pistons,4.5,6,Charlotte Hornets,NA,NA
2023-10-28T14:14:24Z,Charlotte Hornets v Detroit Pistons,NA,Player assists,Charlotte Hornets,NA,Detroit Pistons,NA,NA,BlueBet,Ausar Thompson,Detroit Pistons,7.5,23,Charlotte Hornets,NA,NA
2023-10-28T14:14:24Z,Memphis Grizzlies v Denver Nuggets,NA,Player assists,Memphis Grizzlies,NA,Denver Nuggets,NA,NA,BlueBet,Desmond Bane,Memphis Grizzlies,1.5,1.01,Denver Nuggets,NA,NA
2023-10-28T14:14:24Z,Memphis Grizzlies v Denver Nuggets,NA,Player assists,Memphis Grizzlies,NA,Denver Nuggets,NA,NA,BlueBet,Desmond Bane,Memphis Grizzlies,4.5,1.6,Denver Nuggets,NA,NA
2023-10-28T14:14:24Z,Memphis Grizzlies v Denver Nuggets,NA,Player assists,Memphis Grizzlies,NA,Denver Nuggets,NA,NA,BlueBet,Desmond Bane,Memphis Grizzlies,7.5,4.6,Denver Nuggets,NA,NA
2023-10-28T14:14:24Z,Memphis Grizzlies v Denver Nuggets,NA,Player assists,Memphis Grizzlies,NA,Denver Nuggets,NA,NA,BlueBet,Desmond Bane,Memphis Grizzlies,9.5,12,Denver Nuggets,NA,NA
2023-10-28T14:14:24Z,Memphis Grizzlies v Denver Nuggets,NA,Player assists,Memphis Grizzlies,NA,Denver Nuggets,NA,NA,BlueBet,Marcus Smart,Memphis Grizzlies,1.5,1.01,Denver Nuggets,NA,NA
2023-10-28T14:14:24Z,Memphis Grizzlies v Denver Nuggets,NA,Player assists,Memphis Grizzlies,NA,Denver Nuggets,NA,NA,BlueBet,Marcus Smart,Memphis Grizzlies,4.5,1.2,Denver Nuggets,NA,NA
2023-10-28T14:14:24Z,Memphis Grizzlies v Denver Nuggets,NA,Player assists,Memphis Grizzlies,NA,Denver Nuggets,NA,NA,BlueBet,Marcus Smart,Memphis Grizzlies,7.5,2.65,Denver Nuggets,NA,NA
2023-10-28T14:14:24Z,Memphis Grizzlies v Denver Nuggets,NA,Player assists,Memphis Grizzlies,NA,Denver Nuggets,NA,NA,BlueBet,Marcus Smart,Memphis Grizzlies,9.5,4.8,Denver Nuggets,NA,NA
2023-10-28T14:14:24Z,Memphis Grizzlies v Denver Nuggets,NA,Player assists,Memphis Grizzlies,NA,Denver Nuggets,NA,NA,BlueBet,Ziaire Williams,Memphis Grizzlies,1.5,1.87,Denver Nuggets,NA,NA
2023-10-28T14:14:24Z,Memphis Grizzlies v Denver Nuggets,NA,Player assists,Memphis Grizzlies,NA,Denver Nuggets,NA,NA,BlueBet,Ziaire Williams,Memphis Grizzlies,4.5,17,Denver Nuggets,NA,NA
2023-10-28T14:14:24Z,Memphis Grizzlies v Denver Nuggets,NA,Player assists,Memphis Grizzlies,NA,Denver Nuggets,NA,NA,BlueBet,Ziaire Williams,Memphis Grizzlies,7.5,26,Denver Nuggets,NA,NA
2023-10-28T14:14:24Z,Memphis Grizzlies v Denver Nuggets,NA,Player assists,Memphis Grizzlies,NA,Denver Nuggets,NA,NA,BlueBet,Kentavious Caldwell-Pope,Denver Nuggets,1.5,1.8,Memphis Grizzlies,NA,NA
2023-10-28T14:14:24Z,Memphis Grizzlies v Denver Nuggets,NA,Player assists,Memphis Grizzlies,NA,Denver Nuggets,NA,NA,BlueBet,Kentavious Caldwell-Pope,Denver Nuggets,4.5,15,Memphis Grizzlies,NA,NA
2023-10-28T14:14:24Z,Memphis Grizzlies v Denver Nuggets,NA,Player assists,Memphis Grizzlies,NA,Denver Nuggets,NA,NA,BlueBet,Kentavious Caldwell-Pope,Denver Nuggets,7.5,26,Memphis Grizzlies,NA,NA
2023-10-28T14:14:24Z,Memphis Grizzlies v Denver Nuggets,NA,Player assists,Memphis Grizzlies,NA,Denver Nuggets,NA,NA,BlueBet,Aaron Gordon,Denver Nuggets,1.5,1.17,Memphis Grizzlies,NA,NA
2023-10-28T14:14:24Z,Memphis Grizzlies v Denver Nuggets,NA,Player assists,Memphis Grizzlies,NA,Denver Nuggets,NA,NA,BlueBet,Aaron Gordon,Denver Nuggets,4.5,3.8,Memphis Grizzlies,NA,NA
2023-10-28T14:14:24Z,Memphis Grizzlies v Denver Nuggets,NA,Player assists,Memphis Grizzlies,NA,Denver Nuggets,NA,NA,BlueBet,Aaron Gordon,Denver Nuggets,7.5,20,Memphis Grizzlies,NA,NA
2023-10-28T14:14:24Z,Memphis Grizzlies v Denver Nuggets,NA,Player assists,Memphis Grizzlies,NA,Denver Nuggets,NA,NA,BlueBet,Nikola Jokic,Denver Nuggets,4.5,1.01,Memphis Grizzlies,NA,NA
2023-10-28T14:14:24Z,Memphis Grizzlies v Denver Nuggets,NA,Player assists,Memphis Grizzlies,NA,Denver Nuggets,NA,NA,BlueBet,Nikola Jokic,Denver Nuggets,7.5,1.3,Memphis Grizzlies,NA,NA
2023-10-28T14:14:24Z,Memphis Grizzlies v Denver Nuggets,NA,Player assists,Memphis Grizzlies,NA,Denver Nuggets,NA,NA,BlueBet,Nikola Jokic,Denver Nuggets,9.5,1.97,Memphis Grizzlies,NA,NA
2023-10-28T14:14:24Z,Memphis Grizzlies v Denver Nuggets,NA,Player assists,Memphis Grizzlies,NA,Denver Nuggets,NA,NA,BlueBet,Nikola Jokic,Denver Nuggets,11.5,3.5,Memphis Grizzlies,NA,NA
2023-10-28T14:14:24Z,Memphis Grizzlies v Denver Nuggets,NA,Player assists,Memphis Grizzlies,NA,Denver Nuggets,NA,NA,BlueBet,Nikola Jokic,Denver Nuggets,14.5,9.5,Memphis Grizzlies,NA,NA
2023-10-28T14:14:24Z,Memphis Grizzlies v Denver Nuggets,NA,Player assists,Memphis Grizzlies,NA,Denver Nuggets,NA,NA,BlueBet,Jamal Murray,Denver Nuggets,1.5,1.01,Memphis Grizzlies,NA,NA
2023-10-28T14:14:24Z,Memphis Grizzlies v Denver Nuggets,NA,Player assists,Memphis Grizzlies,NA,Denver Nuggets,NA,NA,BlueBet,Jamal Murray,Denver Nuggets,4.5,1.18,Memphis Grizzlies,NA,NA
2023-10-28T14:14:24Z,Memphis Grizzlies v Denver Nuggets,NA,Player assists,Memphis Grizzlies,NA,Denver Nuggets,NA,NA,BlueBet,Jamal Murray,Denver Nuggets,7.5,2.45,Memphis Grizzlies,NA,NA
2023-10-28T14:14:24Z,Memphis Grizzlies v Denver Nuggets,NA,Player assists,Memphis Grizzlies,NA,Denver Nuggets,NA,NA,BlueBet,Jamal Murray,Denver Nuggets,9.5,4.8,Memphis Grizzlies,NA,NA
2023-10-28T14:14:24Z,Memphis Grizzlies v Denver Nuggets,NA,Player assists,Memphis Grizzlies,NA,Denver Nuggets,NA,NA,BlueBet,Jamal Murray,Denver Nuggets,11.5,11,Memphis Grizzlies,NA,NA
2023-10-28T14:14:24Z,Atlanta Hawks v New York Knicks,NA,Player assists,Atlanta Hawks,NA,New York Knicks,NA,NA,BlueBet,Dejounte Murray,Atlanta Hawks,1.5,1.01,New York Knicks,NA,NA
2023-10-28T14:14:24Z,Atlanta Hawks v New York Knicks,NA,Player assists,Atlanta Hawks,NA,New York Knicks,NA,NA,BlueBet,Dejounte Murray,Atlanta Hawks,4.5,1.45,New York Knicks,NA,NA
2023-10-28T14:14:24Z,Atlanta Hawks v New York Knicks,NA,Player assists,Atlanta Hawks,NA,New York Knicks,NA,NA,BlueBet,Dejounte Murray,Atlanta Hawks,7.5,4.4,New York Knicks,NA,NA
2023-10-28T14:14:24Z,Atlanta Hawks v New York Knicks,NA,Player assists,Atlanta Hawks,NA,New York Knicks,NA,NA,BlueBet,Dejounte Murray,Atlanta Hawks,9.5,10,New York Knicks,NA,NA
2023-10-28T14:14:24Z,Atlanta Hawks v New York Knicks,NA,Player assists,Atlanta Hawks,NA,New York Knicks,NA,NA,BlueBet,Trae Young,Atlanta Hawks,1.5,1.01,New York Knicks,NA,NA
2023-10-28T14:14:24Z,Atlanta Hawks v New York Knicks,NA,Player assists,Atlanta Hawks,NA,New York Knicks,NA,NA,BlueBet,Trae Young,Atlanta Hawks,4.5,1.02,New York Knicks,NA,NA
2023-10-28T14:14:24Z,Atlanta Hawks v New York Knicks,NA,Player assists,Atlanta Hawks,NA,New York Knicks,NA,NA,BlueBet,Trae Young,Atlanta Hawks,7.5,1.37,New York Knicks,NA,NA
2023-10-28T14:14:24Z,Atlanta Hawks v New York Knicks,NA,Player assists,Atlanta Hawks,NA,New York Knicks,NA,NA,BlueBet,Trae Young,Atlanta Hawks,9.5,2.1,New York Knicks,NA,NA
2023-10-28T14:14:24Z,Atlanta Hawks v New York Knicks,NA,Player assists,Atlanta Hawks,NA,New York Knicks,NA,NA,BlueBet,Trae Young,Atlanta Hawks,11.5,3.9,New York Knicks,NA,NA
2023-10-28T14:14:24Z,Atlanta Hawks v New York Knicks,NA,Player assists,Atlanta Hawks,NA,New York Knicks,NA,NA,BlueBet,RJ Barrett,New York Knicks,1.5,1.3,Atlanta Hawks,NA,NA
2023-10-28T14:14:24Z,Atlanta Hawks v New York Knicks,NA,Player assists,Atlanta Hawks,NA,New York Knicks,NA,NA,BlueBet,RJ Barrett,New York Knicks,4.5,5.5,Atlanta Hawks,NA,NA
2023-10-28T14:14:24Z,Atlanta Hawks v New York Knicks,NA,Player assists,Atlanta Hawks,NA,New York Knicks,NA,NA,BlueBet,RJ Barrett,New York Knicks,7.5,26,Atlanta Hawks,NA,NA
2023-10-28T14:14:24Z,Atlanta Hawks v New York Knicks,NA,Player assists,Atlanta Hawks,NA,New York Knicks,NA,NA,BlueBet,Jalen Brunson,New York Knicks,1.5,1.01,Atlanta Hawks,NA,NA
2023-10-28T14:14:24Z,Atlanta Hawks v New York Knicks,NA,Player assists,Atlanta Hawks,NA,New York Knicks,NA,NA,BlueBet,Jalen Brunson,New York Knicks,4.5,1.4,Atlanta Hawks,NA,NA
2023-10-28T14:14:24Z,Atlanta Hawks v New York Knicks,NA,Player assists,Atlanta Hawks,NA,New York Knicks,NA,NA,BlueBet,Jalen Brunson,New York Knicks,7.5,4,Atlanta Hawks,NA,NA
2023-10-28T14:14:24Z,Atlanta Hawks v New York Knicks,NA,Player assists,Atlanta Hawks,NA,New York Knicks,NA,NA,BlueBet,Jalen Brunson,New York Knicks,9.5,9.5,Atlanta Hawks,NA,NA
2023-10-28T14:14:24Z,Atlanta Hawks v New York Knicks,NA,Player assists,Atlanta Hawks,NA,New York Knicks,NA,NA,BlueBet,Quentin Grimes,New York Knicks,1.5,1.8,Atlanta Hawks,NA,NA
2023-10-28T14:14:24Z,Atlanta Hawks v New York Knicks,NA,Player assists,Atlanta Hawks,NA,New York Knicks,NA,NA,BlueBet,Quentin Grimes,New York Knicks,4.5,16,Atlanta Hawks,NA,NA
2023-10-28T14:14:24Z,Atlanta Hawks v New York Knicks,NA,Player assists,Atlanta Hawks,NA,New York Knicks,NA,NA,BlueBet,Quentin Grimes,New York Knicks,7.5,26,Atlanta Hawks,NA,NA
2023-10-28T14:14:24Z,Atlanta Hawks v New York Knicks,NA,Player assists,Atlanta Hawks,NA,New York Knicks,NA,NA,BlueBet,Julius Randle,New York Knicks,1.5,1.04,Atlanta Hawks,NA,NA
2023-10-28T14:14:24Z,Atlanta Hawks v New York Knicks,NA,Player assists,Atlanta Hawks,NA,New York Knicks,NA,NA,BlueBet,Julius Randle,New York Knicks,4.5,2.1,Atlanta Hawks,NA,NA
2023-10-28T14:14:24Z,Atlanta Hawks v New York Knicks,NA,Player assists,Atlanta Hawks,NA,New York Knicks,NA,NA,BlueBet,Julius Randle,New York Knicks,7.5,8.5,Atlanta Hawks,NA,NA
2023-10-28T14:14:24Z,Atlanta Hawks v New York Knicks,NA,Player assists,Atlanta Hawks,NA,New York Knicks,NA,NA,BlueBet,Julius Randle,New York Knicks,9.5,21,Atlanta Hawks,NA,NA
2023-10-28T14:14:24Z,Cleveland Cavaliers v Oklahoma City Thunder,NA,Player assists,Cleveland Cavaliers,NA,Oklahoma City Thunder,NA,NA,BlueBet,Donovan Mitchell,Cleveland Cavaliers,1.5,1.01,Oklahoma City Thunder,NA,NA
2023-10-28T14:14:24Z,Cleveland Cavaliers v Oklahoma City Thunder,NA,Player assists,Cleveland Cavaliers,NA,Oklahoma City Thunder,NA,NA,BlueBet,Donovan Mitchell,Cleveland Cavaliers,4.5,1.37,Oklahoma City Thunder,NA,NA
2023-10-28T14:14:24Z,Cleveland Cavaliers v Oklahoma City Thunder,NA,Player assists,Cleveland Cavaliers,NA,Oklahoma City Thunder,NA,NA,BlueBet,Donovan Mitchell,Cleveland Cavaliers,7.5,3.8,Oklahoma City Thunder,NA,NA
2023-10-28T14:14:24Z,Cleveland Cavaliers v Oklahoma City Thunder,NA,Player assists,Cleveland Cavaliers,NA,Oklahoma City Thunder,NA,NA,BlueBet,Donovan Mitchell,Cleveland Cavaliers,9.5,9,Oklahoma City Thunder,NA,NA
2023-10-28T14:14:24Z,Cleveland Cavaliers v Oklahoma City Thunder,NA,Player assists,Cleveland Cavaliers,NA,Oklahoma City Thunder,NA,NA,BlueBet,Evan Mobley,Cleveland Cavaliers,1.5,1.2,Oklahoma City Thunder,NA,NA
2023-10-28T14:14:24Z,Cleveland Cavaliers v Oklahoma City Thunder,NA,Player assists,Cleveland Cavaliers,NA,Oklahoma City Thunder,NA,NA,BlueBet,Evan Mobley,Cleveland Cavaliers,4.5,4.5,Oklahoma City Thunder,NA,NA
2023-10-28T14:14:24Z,Cleveland Cavaliers v Oklahoma City Thunder,NA,Player assists,Cleveland Cavaliers,NA,Oklahoma City Thunder,NA,NA,BlueBet,Evan Mobley,Cleveland Cavaliers,7.5,21,Oklahoma City Thunder,NA,NA
2023-10-28T14:14:24Z,Cleveland Cavaliers v Oklahoma City Thunder,NA,Player assists,Cleveland Cavaliers,NA,Oklahoma City Thunder,NA,NA,BlueBet,Luguentz Dort,Oklahoma City Thunder,1.5,1.97,Cleveland Cavaliers,NA,NA
2023-10-28T14:14:24Z,Cleveland Cavaliers v Oklahoma City Thunder,NA,Player assists,Cleveland Cavaliers,NA,Oklahoma City Thunder,NA,NA,BlueBet,Luguentz Dort,Oklahoma City Thunder,4.5,18,Cleveland Cavaliers,NA,NA
2023-10-28T14:14:24Z,Cleveland Cavaliers v Oklahoma City Thunder,NA,Player assists,Cleveland Cavaliers,NA,Oklahoma City Thunder,NA,NA,BlueBet,Josh Giddey,Oklahoma City Thunder,1.5,1.01,Cleveland Cavaliers,NA,NA
2023-10-28T14:14:24Z,Cleveland Cavaliers v Oklahoma City Thunder,NA,Player assists,Cleveland Cavaliers,NA,Oklahoma City Thunder,NA,NA,BlueBet,Josh Giddey,Oklahoma City Thunder,4.5,1.3,Cleveland Cavaliers,NA,NA
2023-10-28T14:14:24Z,Cleveland Cavaliers v Oklahoma City Thunder,NA,Player assists,Cleveland Cavaliers,NA,Oklahoma City Thunder,NA,NA,BlueBet,Josh Giddey,Oklahoma City Thunder,7.5,3.3,Cleveland Cavaliers,NA,NA
2023-10-28T14:14:24Z,Cleveland Cavaliers v Oklahoma City Thunder,NA,Player assists,Cleveland Cavaliers,NA,Oklahoma City Thunder,NA,NA,BlueBet,Josh Giddey,Oklahoma City Thunder,9.5,7.5,Cleveland Cavaliers,NA,NA
2023-10-28T14:14:24Z,Cleveland Cavaliers v Oklahoma City Thunder,NA,Player assists,Cleveland Cavaliers,NA,Oklahoma City Thunder,NA,NA,BlueBet,Shai Gilgeous-Alexander,Oklahoma City Thunder,1.5,1.01,Cleveland Cavaliers,NA,NA
2023-10-28T14:14:24Z,Cleveland Cavaliers v Oklahoma City Thunder,NA,Player assists,Cleveland Cavaliers,NA,Oklahoma City Thunder,NA,NA,BlueBet,Shai Gilgeous-Alexander,Oklahoma City Thunder,4.5,1.57,Cleveland Cavaliers,NA,NA
2023-10-28T14:14:24Z,Cleveland Cavaliers v Oklahoma City Thunder,NA,Player assists,Cleveland Cavaliers,NA,Oklahoma City Thunder,NA,NA,BlueBet,Shai Gilgeous-Alexander,Oklahoma City Thunder,7.5,4.6,Cleveland Cavaliers,NA,NA
2023-10-28T14:14:24Z,Cleveland Cavaliers v Oklahoma City Thunder,NA,Player assists,Cleveland Cavaliers,NA,Oklahoma City Thunder,NA,NA,BlueBet,Shai Gilgeous-Alexander,Oklahoma City Thunder,9.5,11,Cleveland Cavaliers,NA,NA
2023-10-28T14:14:24Z,Cleveland Cavaliers v Oklahoma City Thunder,NA,Player assists,Cleveland Cavaliers,NA,Oklahoma City Thunder,NA,NA,BlueBet,Chet Holmgren,Oklahoma City Thunder,1.5,1.75,Cleveland Cavaliers,NA,NA
2023-10-28T14:14:24Z,Cleveland Cavaliers v Oklahoma City Thunder,NA,Player assists,Cleveland Cavaliers,NA,Oklahoma City Thunder,NA,NA,BlueBet,Chet Holmgren,Oklahoma City Thunder,4.5,13,Cleveland Cavaliers,NA,NA
2023-10-28T14:14:24Z,Cleveland Cavaliers v Oklahoma City Thunder,NA,Player assists,Cleveland Cavaliers,NA,Oklahoma City Thunder,NA,NA,BlueBet,Chet Holmgren,Oklahoma City Thunder,7.5,26,Cleveland Cavaliers,NA,NA
2023-10-28T14:14:24Z,Cleveland Cavaliers v Oklahoma City Thunder,NA,Player assists,Cleveland Cavaliers,NA,Oklahoma City Thunder,NA,NA,BlueBet,Jalen Williams,Oklahoma City Thunder,1.5,1.12,Cleveland Cavaliers,NA,NA
2023-10-28T14:14:24Z,Cleveland Cavaliers v Oklahoma City Thunder,NA,Player assists,Cleveland Cavaliers,NA,Oklahoma City Thunder,NA,NA,BlueBet,Jalen Williams,Oklahoma City Thunder,4.5,3.1,Cleveland Cavaliers,NA,NA
2023-10-28T14:14:24Z,Cleveland Cavaliers v Oklahoma City Thunder,NA,Player assists,Cleveland Cavaliers,NA,Oklahoma City Thunder,NA,NA,BlueBet,Jalen Williams,Oklahoma City Thunder,7.5,17,Cleveland Cavaliers,NA,NA
2023-10-28T14:14:24Z,Boston Celtics v Miami Heat,NA,Player assists,Boston Celtics,NA,Miami Heat,NA,NA,BlueBet,Jaylen Brown,Boston Celtics,1.5,1.04,Miami Heat,NA,NA
2023-10-28T14:14:24Z,Boston Celtics v Miami Heat,NA,Player assists,Boston Celtics,NA,Miami Heat,NA,NA,BlueBet,Jaylen Brown,Boston Celtics,4.5,2.3,Miami Heat,NA,NA
2023-10-28T14:14:24Z,Boston Celtics v Miami Heat,NA,Player assists,Boston Celtics,NA,Miami Heat,NA,NA,BlueBet,Jaylen Brown,Boston Celtics,7.5,9.5,Miami Heat,NA,NA
2023-10-28T14:14:24Z,Boston Celtics v Miami Heat,NA,Player assists,Boston Celtics,NA,Miami Heat,NA,NA,BlueBet,Jaylen Brown,Boston Celtics,9.5,21,Miami Heat,NA,NA
2023-10-28T14:14:24Z,Boston Celtics v Miami Heat,NA,Player assists,Boston Celtics,NA,Miami Heat,NA,NA,BlueBet,Jrue Holiday,Boston Celtics,1.5,1.01,Miami Heat,NA,NA
2023-10-28T14:14:24Z,Boston Celtics v Miami Heat,NA,Player assists,Boston Celtics,NA,Miami Heat,NA,NA,BlueBet,Jrue Holiday,Boston Celtics,4.5,1.19,Miami Heat,NA,NA
2023-10-28T14:14:24Z,Boston Celtics v Miami Heat,NA,Player assists,Boston Celtics,NA,Miami Heat,NA,NA,BlueBet,Jrue Holiday,Boston Celtics,7.5,2.55,Miami Heat,NA,NA
2023-10-28T14:14:24Z,Boston Celtics v Miami Heat,NA,Player assists,Boston Celtics,NA,Miami Heat,NA,NA,BlueBet,Jrue Holiday,Boston Celtics,9.5,4.8,Miami Heat,NA,NA
2023-10-28T14:14:24Z,Boston Celtics v Miami Heat,NA,Player assists,Boston Celtics,NA,Miami Heat,NA,NA,BlueBet,Kristaps Porzingis,Boston Celtics,1.5,1.32,Miami Heat,NA,NA
2023-10-28T14:14:24Z,Boston Celtics v Miami Heat,NA,Player assists,Boston Celtics,NA,Miami Heat,NA,NA,BlueBet,Kristaps Porzingis,Boston Celtics,4.5,7,Miami Heat,NA,NA
2023-10-28T14:14:24Z,Boston Celtics v Miami Heat,NA,Player assists,Boston Celtics,NA,Miami Heat,NA,NA,BlueBet,Kristaps Porzingis,Boston Celtics,7.5,26,Miami Heat,NA,NA
2023-10-28T14:14:24Z,Boston Celtics v Miami Heat,NA,Player assists,Boston Celtics,NA,Miami Heat,NA,NA,BlueBet,Jayson Tatum,Boston Celtics,1.5,1.01,Miami Heat,NA,NA
2023-10-28T14:14:24Z,Boston Celtics v Miami Heat,NA,Player assists,Boston Celtics,NA,Miami Heat,NA,NA,BlueBet,Jayson Tatum,Boston Celtics,4.5,1.7,Miami Heat,NA,NA
2023-10-28T14:14:24Z,Boston Celtics v Miami Heat,NA,Player assists,Boston Celtics,NA,Miami Heat,NA,NA,BlueBet,Jayson Tatum,Boston Celtics,7.5,4.8,Miami Heat,NA,NA
2023-10-28T14:14:24Z,Boston Celtics v Miami Heat,NA,Player assists,Boston Celtics,NA,Miami Heat,NA,NA,BlueBet,Jayson Tatum,Boston Celtics,9.5,14,Miami Heat,NA,NA
