timestamp,match,start_time,home_team,away_team,market_name,player_name,player_team,line,over_price,under_price,opposition_team,date,implied_prob_over,implied_prob_under,games_played_2022_2023,empirical_prob_over_2022_23,games_played_2023_2024,empirical_prob_over_2023_24,empirical_prob_last_10,empirical_prob_under_2022_23,empirical_prob_under_2023_24,diff_over_2022_23,diff_under_2022_23,diff_over_2023_24,diff_under_2023_24,diff_over_last_10,diff_under_last_10,agency,variation
2024-01-04T23:40:55Z,Cleveland Cavaliers v Washington Wizards,2024-01-06T00:30:00Z,Cleveland Cavaliers,Washington Wizards,Player Assists,Donovan Mitchell,Cleveland Cavaliers,9.5,5.1,NA,Washington Wizards,NA,0.2,NA,68,0.03,25,0.04,0.1,0.97,0.96,-0.17,NA,-0.16,NA,-0.1,NA,Sportsbet,0.13
2024-01-04T23:40:55Z,Cleveland Cavaliers v Washington Wizards,2024-01-06T00:30:00Z,Cleveland Cavaliers,Washington Wizards,Player Assists,Donovan Mitchell,Cleveland Cavaliers,9.5,3,NA,Washington Wizards,NA,0.33,NA,68,0.03,25,0.04,0.1,0.97,0.96,-0.3,NA,-0.29,NA,-0.23,NA,TopSport,0.13
2024-01-04T23:40:55Z,Cleveland Cavaliers v Washington Wizards,2024-01-06T00:30:00Z,Cleveland Cavaliers,Washington Wizards,Player Assists,Kyle Kuzma,Washington Wizards,5.5,4.7,NA,Cleveland Cavaliers,NA,0.21,NA,64,0.23,33,0.3,0.3,0.77,0.7,0.02,NA,0.09,NA,0.09,NA,Sportsbet,0.12000000000000002
2024-01-04T23:40:55Z,Cleveland Cavaliers v Washington Wizards,2024-01-06T00:30:00Z,Cleveland Cavaliers,Washington Wizards,Player Assists,Kyle Kuzma,Washington Wizards,5.5,3,NA,Cleveland Cavaliers,NA,0.33,NA,64,0.23,33,0.3,0.3,0.77,0.7,-0.1,NA,-0.03,NA,-0.03,NA,TopSport,0.12000000000000002
2024-01-04T23:40:55Z,Golden State Warriors v Denver Nuggets,2024-01-05T03:00:00Z,Golden State Warriors,Denver Nuggets,Player Assists,Chris Paul,Golden State Warriors,11.5,11,NA,Denver Nuggets,NA,0.09,NA,58,0.22,30,0.13,0.1,0.78,0.87,0.13,NA,0.04,NA,0.01,NA,Sportsbet,0.12
2024-01-04T23:40:55Z,Golden State Warriors v Denver Nuggets,2024-01-05T03:00:00Z,Golden State Warriors,Denver Nuggets,Player Assists,Chris Paul,Golden State Warriors,11.5,8.5,NA,Denver Nuggets,NA,0.12,NA,58,0.22,30,0.13,0.1,0.78,0.87,0.11,NA,0.02,NA,-0.02,NA,Pointsbet,0.12
2024-01-04T23:40:55Z,Golden State Warriors v Denver Nuggets,2024-01-05T03:00:00Z,Golden State Warriors,Denver Nuggets,Player Assists,Chris Paul,Golden State Warriors,11.5,6,NA,Denver Nuggets,NA,0.17,NA,58,0.22,30,0.13,0.1,0.78,0.87,0.06,NA,-0.03,NA,-0.07,NA,TAB,0.12
2024-01-04T23:40:55Z,Golden State Warriors v Denver Nuggets,2024-01-05T03:00:00Z,Golden State Warriors,Denver Nuggets,Player Assists,Chris Paul,Golden State Warriors,11.5,4.8,NA,Denver Nuggets,NA,0.21,NA,58,0.22,30,0.13,0.1,0.78,0.87,0.02,NA,-0.08,NA,-0.11,NA,Neds,0.12
2024-01-04T23:40:55Z,Golden State Warriors v Denver Nuggets,2024-01-05T03:00:00Z,Golden State Warriors,Denver Nuggets,Player Assists,Chris Paul,Golden State Warriors,9.5,3.8,NA,Denver Nuggets,NA,0.26,NA,58,0.45,30,0.33,0.4,0.55,0.67,0.19,NA,0.07,NA,0.14,NA,Sportsbet,0.12
2024-01-04T23:40:55Z,Golden State Warriors v Denver Nuggets,2024-01-05T03:00:00Z,Golden State Warriors,Denver Nuggets,Player Assists,Chris Paul,Golden State Warriors,9.5,3.75,NA,Denver Nuggets,NA,0.27,NA,58,0.45,30,0.33,0.4,0.55,0.67,0.18,NA,0.07,NA,0.13,NA,BetRight,0.12
