timestamp,match,start_time,home_team,away_team,market_name,player_name,player_team,line,over_price,under_price,opposition_team,group_by_header,outcome_name,outcome_name_under,EventKey,MarketKey,OutcomeKey,OutcomeKey_unders,date,implied_prob_over,implied_prob_under,games_played_2022_2023,empirical_prob_over_2022_23,games_played_2023_2024,empirical_prob_over_2023_24,empirical_prob_last_10,empirical_prob_under_2022_23,empirical_prob_under_2023_24,diff_over_2022_23,diff_under_2022_23,diff_over_2023_24,diff_under_2023_24,diff_over_last_10,diff_under_last_10,agency,variation
2024-02-06T23:37:43Z,Indiana Pacers v Houston Rockets,2024-02-07T00:00:00Z,Indiana Pacers,Houston Rockets,Player Assists,T.J. McConnell,Indiana Pacers,5.5,2.4,NA,Houston Rockets,NA,NA,NA,NA,NA,NA,NA,NA,0.42,NA,75,0.44,40,0.4,0.5,0.56,0.6,0.02,NA,-0.02,NA,0.08,NA,Neds,0.25000000000000006
2024-02-06T23:37:43Z,Indiana Pacers v Houston Rockets,2024-02-07T00:00:00Z,Indiana Pacers,Houston Rockets,Player Assists,T.J. McConnell,Indiana Pacers,5.5,1.5,NA,Houston Rockets,NA,NA,NA,NA,NA,NA,NA,NA,0.67,NA,75,0.44,40,0.4,0.5,0.56,0.6,-0.23,NA,-0.27,NA,-0.17,NA,TAB,0.25000000000000006
2024-02-06T23:37:43Z,Indiana Pacers v Houston Rockets,2024-02-07T00:00:00Z,Indiana Pacers,Houston Rockets,Player Assists,T.J. McConnell,Indiana Pacers,7.5,5.2,NA,Houston Rockets,NA,NA,NA,NA,NA,NA,NA,NA,0.19,NA,75,0.19,40,0.28,0.2,0.81,0.72,-0.01,NA,0.08,NA,0.01,NA,Neds,0.24
2024-02-06T23:37:43Z,Indiana Pacers v Houston Rockets,2024-02-07T00:00:00Z,Indiana Pacers,Houston Rockets,Player Assists,T.J. McConnell,Indiana Pacers,7.5,2.3,NA,Houston Rockets,NA,NA,NA,NA,NA,NA,NA,NA,0.43,NA,75,0.19,40,0.28,0.2,0.81,0.72,-0.25,NA,-0.16,NA,-0.23,NA,TAB,0.24
2024-02-06T23:37:43Z,Indiana Pacers v Houston Rockets,2024-02-07T00:00:00Z,Indiana Pacers,Houston Rockets,Player Assists,Buddy Hield,Indiana Pacers,1.5,1.65,2.2,Houston Rockets,NA,NA,NA,NA,NA,NA,NA,NA,0.61,0.45,80,0.76,51,0.73,0.7,0.24,0.27,0.16,-0.22,0.12,-0.18,0.09,-0.15,TAB,0.20000000000000007
2024-02-06T23:37:43Z,Indiana Pacers v Houston Rockets,2024-02-07T00:00:00Z,Indiana Pacers,Houston Rockets,Player Assists,Buddy Hield,Indiana Pacers,1.5,1.62,2.2,Houston Rockets,NA,NA,NA,NA,NA,NA,NA,NA,0.62,0.45,80,0.76,51,0.73,0.7,0.24,0.27,0.15,-0.22,0.11,-0.18,0.08,-0.15,TAB,0.20000000000000007
2024-02-06T23:37:43Z,Indiana Pacers v Houston Rockets,2024-02-07T00:00:00Z,Indiana Pacers,Houston Rockets,Player Assists,Buddy Hield,Indiana Pacers,1.5,1.24,NA,Houston Rockets,NA,NA,NA,NA,NA,NA,NA,NA,0.81,NA,80,0.76,51,0.73,0.7,0.24,0.27,-0.04,NA,-0.08,NA,-0.11,NA,Neds,0.20000000000000007
2024-02-06T23:37:43Z,Phoenix Suns v Milwaukee Bucks,2024-02-07T03:00:00Z,Phoenix Suns,Milwaukee Bucks,Player Assists,Brook Lopez,Milwaukee Bucks,1.5,1.78,NA,Phoenix Suns,NA,NA,NA,NA,NA,NA,NA,NA,0.56,NA,77,0.36,48,0.44,0.7,0.64,0.56,-0.2,NA,-0.12,NA,0.14,NA,Neds,0.17999999999999994
2024-02-06T23:37:43Z,Phoenix Suns v Milwaukee Bucks,2024-02-07T03:00:00Z,Phoenix Suns,Milwaukee Bucks,Player Assists,Brook Lopez,Milwaukee Bucks,1.5,1.38,NA,Phoenix Suns,NA,NA,NA,NA,NA,NA,NA,NA,0.72,NA,77,0.36,48,0.44,0.7,0.64,0.56,-0.36,NA,-0.29,NA,-0.02,NA,TAB,0.17999999999999994
2024-02-06T23:37:43Z,Phoenix Suns v Milwaukee Bucks,2024-02-07T03:00:00Z,Phoenix Suns,Milwaukee Bucks,Player Assists,Brook Lopez,Milwaukee Bucks,1.5,1.36,NA,Phoenix Suns,NA,NA,NA,1763450,51948047,71,NA,NA,0.74,NA,77,0.36,48,0.44,0.7,0.64,0.56,-0.37,NA,-0.3,NA,-0.04,NA,Pointsbet,0.17999999999999994
