timestamp,match,start_time,home_team,away_team,market_name,player_name,player_team,line,over_price,under_price,opposition_team,date,implied_prob_over,implied_prob_under,games_played_2022_2023,empirical_prob_over_2022_23,games_played_2023_2024,empirical_prob_over_2023_24,empirical_prob_last_10,empirical_prob_under_2022_23,empirical_prob_under_2023_24,diff_over_2022_23,diff_under_2022_23,diff_over_2023_24,diff_under_2023_24,diff_over_last_10,diff_under_last_10,agency,variation
2024-01-11T06:32:11Z,Utah Jazz v Denver Nuggets,2024-01-11T03:00:00Z,Utah Jazz,Denver Nuggets,Player Assists,Christian Braun,Denver Nuggets,1.5,2.25,1.6,Utah Jazz,NA,0.44,0.62,76,0.21,38,0.47,0.3,0.79,0.53,-0.23,0.16,0.03,-0.1,-0.14,0.07,TAB,0.21000000000000002
2024-01-11T06:32:11Z,Utah Jazz v Denver Nuggets,2024-01-11T03:00:00Z,Utah Jazz,Denver Nuggets,Player Assists,Christian Braun,Denver Nuggets,1.5,1.55,NA,Utah Jazz,NA,0.65,NA,76,0.21,38,0.47,0.3,0.79,0.53,-0.43,NA,-0.17,NA,-0.35,NA,Neds,0.21000000000000002
2024-01-11T06:32:11Z,Charlotte Hornets v Sacramento Kings,2024-01-11T00:00:00Z,Charlotte Hornets,Sacramento Kings,Player Assists,Keegan Murray,Sacramento Kings,1.5,2.35,1.55,Charlotte Hornets,NA,0.43,0.65,80,0.35,32,0.41,0.4,0.65,0.59,-0.08,0,-0.02,-0.05,-0.03,-0.05,TAB,0.19
2024-01-11T06:32:11Z,Charlotte Hornets v Sacramento Kings,2024-01-11T00:00:00Z,Charlotte Hornets,Sacramento Kings,Player Assists,Keegan Murray,Sacramento Kings,1.5,2.15,NA,Charlotte Hornets,NA,0.47,NA,80,0.35,32,0.41,0.4,0.65,0.59,-0.12,NA,-0.06,NA,-0.07,NA,TAB,0.19
2024-01-11T06:32:11Z,Charlotte Hornets v Sacramento Kings,2024-01-11T00:00:00Z,Charlotte Hornets,Sacramento Kings,Player Assists,Keegan Murray,Sacramento Kings,1.5,1.62,NA,Charlotte Hornets,NA,0.62,NA,80,0.35,32,0.41,0.4,0.65,0.59,-0.27,NA,-0.21,NA,-0.22,NA,Neds,0.19
2024-01-11T06:32:11Z,Indiana Pacers v Washington Wizards,2024-01-11T00:00:00Z,Indiana Pacers,Washington Wizards,Player Assists,Daniel Gafford,Washington Wizards,1.5,2.15,1.65,Indiana Pacers,NA,0.47,0.61,78,0.32,33,0.42,0.2,0.68,0.58,-0.14,0.07,-0.04,-0.03,-0.27,0.19,TAB,0.18000000000000005
2024-01-11T06:32:11Z,Indiana Pacers v Washington Wizards,2024-01-11T00:00:00Z,Indiana Pacers,Washington Wizards,Player Assists,Daniel Gafford,Washington Wizards,1.5,2.15,NA,Indiana Pacers,NA,0.47,NA,78,0.32,33,0.42,0.2,0.68,0.58,-0.14,NA,-0.04,NA,-0.27,NA,TAB,0.18000000000000005
2024-01-11T06:32:11Z,Indiana Pacers v Washington Wizards,2024-01-11T00:00:00Z,Indiana Pacers,Washington Wizards,Player Assists,Daniel Gafford,Washington Wizards,1.5,1.55,NA,Indiana Pacers,NA,0.65,NA,78,0.32,33,0.42,0.2,0.68,0.58,-0.32,NA,-0.22,NA,-0.45,NA,Neds,0.18000000000000005
2024-01-11T06:32:11Z,Los Angeles Clippers v Toronto Raptors,2024-01-11T03:30:00Z,Los Angeles Clippers,Toronto Raptors,Player Assists,Terance Mann,Los Angeles Clippers,1.5,2.05,1.72,Toronto Raptors,NA,0.49,0.58,81,0.65,30,0.5,0.4,0.35,0.5,0.17,-0.24,0.01,-0.08,-0.09,0.02,TAB,0.14
2024-01-11T06:32:11Z,Los Angeles Clippers v Toronto Raptors,2024-01-11T03:30:00Z,Los Angeles Clippers,Toronto Raptors,Player Assists,Terance Mann,Los Angeles Clippers,1.5,1.95,NA,Toronto Raptors,NA,0.51,NA,81,0.65,30,0.5,0.4,0.35,0.5,0.14,NA,-0.01,NA,-0.11,NA,TAB,0.14
2024-01-11T06:32:11Z,Los Angeles Clippers v Toronto Raptors,2024-01-11T03:30:00Z,Los Angeles Clippers,Toronto Raptors,Player Assists,Terance Mann,Los Angeles Clippers,1.5,1.58,NA,Toronto Raptors,NA,0.63,NA,81,0.65,30,0.5,0.4,0.35,0.5,0.02,NA,-0.13,NA,-0.23,NA,Neds,0.14
2024-01-11T06:32:11Z,Indiana Pacers v Washington Wizards,2024-01-11T00:00:00Z,Indiana Pacers,Washington Wizards,Player Assists,Deni Avdija,Washington Wizards,5.5,3.25,NA,Indiana Pacers,NA,0.31,NA,76,0.11,36,0.19,0.3,0.89,0.81,-0.2,NA,-0.11,NA,-0.01,NA,Sportsbet,0.13
2024-01-11T06:32:11Z,Indiana Pacers v Washington Wizards,2024-01-11T00:00:00Z,Indiana Pacers,Washington Wizards,Player Assists,Deni Avdija,Washington Wizards,5.5,2.7,NA,Indiana Pacers,NA,0.37,NA,76,0.11,36,0.19,0.3,0.89,0.81,-0.27,NA,-0.18,NA,-0.07,NA,Pointsbet,0.13
2024-01-11T06:32:11Z,Indiana Pacers v Washington Wizards,2024-01-11T00:00:00Z,Indiana Pacers,Washington Wizards,Player Assists,Deni Avdija,Washington Wizards,5.5,2.7,NA,Indiana Pacers,NA,0.37,NA,76,0.11,36,0.19,0.3,0.89,0.81,-0.27,NA,-0.18,NA,-0.07,NA,TopSport,0.13
2024-01-11T06:32:11Z,Indiana Pacers v Washington Wizards,2024-01-11T00:00:00Z,Indiana Pacers,Washington Wizards,Player Assists,Deni Avdija,Washington Wizards,5.5,2.6,NA,Indiana Pacers,NA,0.38,NA,76,0.11,36,0.19,0.3,0.89,0.81,-0.28,NA,-0.19,NA,-0.08,NA,TAB,0.13
2024-01-11T06:32:11Z,Indiana Pacers v Washington Wizards,2024-01-11T00:00:00Z,Indiana Pacers,Washington Wizards,Player Assists,Deni Avdija,Washington Wizards,5.5,2.25,NA,Indiana Pacers,NA,0.44,NA,76,0.11,36,0.19,0.3,0.89,0.81,-0.34,NA,-0.25,NA,-0.14,NA,Neds,0.13
